España											
Actualizado: sábado, 31 enero 2015 a las 09:00 hora oficial											
Fecha: viernes, 30 enero 2015											
											
Estación	Provincia	Temperatura máxima (ºC)	Temperatura mínima (ºC)	Temperatura media (ºC)	Racha (km/h)	Velocidad máxima (km/h)	Precipitación 00-24h (mm)	Precipitación 00-06h (mm)	Precipitación 06-12h (mm)	Precipitación 12-18h (mm)	Precipitación 18-24h (mm)
Cabo Peñas	Asturias	12.1 (19:00)	9.4 (22:50)	10,8	105 (20:00)	52 (22:40)					
Asturias Aeropuerto	Asturias	12.5 (13:20)	9.6 (05:10)	11,1	102 (19:40)	70 (19:50)	31,6	8,8	12,3	7,6	2,9
Puerto de Pajares	Asturias	5.5 (00:20)	1.0 (23:30)	3,3	81 (18:20)	33 (18:20)	22,3	2,1	8,3	9,4	2,5
Pola de Lena	Asturias	14.7 (00:00)	8.6 (07:00)	11,7	41 (18:10)	15 (18:20)	40,2	5,4	13	14,6	7,2
Aller	Asturias	9.9 (19:50)	4.9 (09:40)	7,4	51 (19:50)	24 (19:50)	58,2	8,4	21,4	17,8	10,6
Mieres	Asturias	14.0 (18:10)	9.9 (08:40)	11,9	50 (21:20)	16 (23:50)	37,4	6,6	10	11	9,8
Oviedo	Asturias	11.5 (19:50)	8.3 (23:59)	9,9	67 (22:30)	34 (21:50)	26,6	4	7	9,4	6,2
Tineo, Soto de la Barca	Asturias	12.9 (01:10)	9.2 (07:40)	11	45 (21:30)	21 (21:30)					
Pola de Somiedo	Asturias	12.2 (18:10)	7.8 (08:00)	10	78 (22:50)	32 (14:50)	48	7	18	18,6	4,4
Salas	Asturias	13.0 (19:10)	8.8 (23:50)	10,9	70 (21:40)	26 (22:30)	52	10,4	12,6	16,4	12,6
Cabo Busto	Asturias	13.3 (13:30)	10.1 (23:50)	11,7	138 (21:50)	68 (20:50)	16,8	3,2	5,6	4,4	3,6
Degaña	Asturias	5.4 (16:20)	1.7 (23:59)	3,6	62 (21:50)	19 (19:40)	84,8	11	21,6	29,8	22,4
Ibias, San Antolin	Asturias	9.1 (14:10)	5.8 (23:59)	7,5	73 (01:00)	44 (01:00)	33,6	4,8	10,6	11,4	6,8
Villayón, Oneta	Asturias	12.3 (17:50)	8.2 (07:20)	10,3	105 (20:40)	53 (20:40)	23	3,4	8,4	6	5,2
Taramundi, Ouria	Asturias	12.3 (00:00)	9.0 (06:50)	10,7	55 (17:00)	28 (17:00)	12,8	1,8	5,4	4,6	1
Puerto de Leitariegos	Asturias	3.2 (16:10)	0.5 (23:30)	1,9	100 (20:10)	62 (19:40)	56,4	6,6	15,6	22,8	11,4
Ávila	Ávila	11.1 (13:10)	7.5 (07:50)	9,3	69 (19:20)	39 (12:20)	8,8	0	0	3,8	5
Gotarrendura	Ávila	10.3 (12:50)	8.6 (07:50)	9,5	79 (09:30)	58 (10:20)	0	0	0	0	0
Arevalo	Ávila	11.9 (13:40)	8.6 (23:59)	10,3	81 (13:00)	52 (13:00)	3,8	0	0	1,4	2,4
Navarredonda de Gredos	Ávila	6.7 (16:40)	3.9 (03:30)	5,3	52 (18:00)	15 (22:50)	29,5	0,1	0,3	7,3	21,8
Barco de Avila	Ávila	13.0 (13:00)	9.2 (03:50)	11,1	61 (16:20)	31 (17:50)	8	0	0	1,8	6,2
Puerto El Pico	Ávila	10.3 (12:20)	6.9 (07:10)	8,6	66 (04:50)	29 (04:50)	11	0	0	2,2	8,8
Cebreros	Ávila	16.8 (13:10)	9.9 (22:00)	13,3	72 (11:50)	31 (14:10)	0,2	0	0	0	0,2
Sotillo de la Adrada	Ávila	13.7 (15:10)	10.0 (03:30)	11,8	43 (16:00)	17 (21:00)	0,5	0	0	0	0,5
Candeleda	Ávila	15.2 (13:30)	11.3 (02:50)	13,3	74 (12:50)	46 (13:10)	0,2	0	0	0	0,2
Herrera del Duque	Badajoz				81 (19:20)	44 (19:30)	7,4	0	0	1,2	6,2
Peraleda del Zaucejo	Badajoz	13.8 (15:20)	10.2 (01:30)	12	74 (21:10)	44 (20:30)	1	0,2	0	0,2	0,6
Castuera	Badajoz	13.7 (13:10)	10.0 (02:00)	11,8	61 (21:20)	42 (21:20)	0	0	0	0	0
Navalvillar de Pela	Badajoz	14.8 (13:50)	11.5 (01:40)	13,2	71 (14:30)	43 (13:50)	0	0	0	0	0
Don Benito	Badajoz	16.0 (14:20)	11.8 (02:10)	13,9	68 (14:10)	31 (14:00)	1,4	0	0	0	1,4
Llerena	Badajoz	11.8 (15:10)	9.2 (02:30)	10,5	70 (13:50)	44 (23:40)	2	0,8	0,4	0	0,8
Villafranca de los Barros	Badajoz	16.1 (14:00)	10.8 (01:00)	13,5	65 (14:10)	44 (14:30)	0	0	0	0	0
Mérida	Badajoz	15.6 (12:20)	11.7 (01:10)	13,7	61 (16:20)	40 (15:50)	1,2	0	0	0	1,2
Zafra	Badajoz	14.1 (12:40)	11.3 (01:10)	12,7	55 (14:40)	32 (06:30)	0,8	0	0	0	0,8
Almendralejo	Badajoz	15.2 (14:10)	10.8 (00:20)	13	66 (15:30)	44 (16:50)	0,2	0	0	0	0,2
Badajoz Aeropuerto	Badajoz	16.3 (13:50)	12.9 (01:00)	14,6	75 (15:20)	46 (15:20)	0,6	0	0	0	0,6
Alburquerque	Badajoz	14.0 (13:10)	11.8 (07:40)	12,9	46 (21:50)	24 (22:30)	0,6	0	0	0	0,6
Puebla de Obando	Badajoz	13.3 (14:00)	10.9 (00:00)	12,1	61 (15:20)	40 (14:00)	0,8	0	0	0	0,8
Badajoz	Badajoz	15.2 (11:40)	12.5 (00:20)	13,8	49 (11:00)	32 (13:00)	0,2	0	0	0	0,2
Olivenza	Badajoz	13.9 (11:10)	11.5 (02:50)	12,7	59 (10:50)	43 (10:50)	0,2	0	0	0	0,2
Alconchel	Badajoz	14.3 (13:50)	11.9 (02:30)	13,1	44 (16:00)	28 (21:50)	0,2	0	0	0	0,2
Barcarrota	Badajoz	13.1 (12:40)	10.6 (00:20)	11,9	51 (23:30)	28 (23:10)	4,4	0,2	0	0,4	3,8
Villanueva del Fresno	Badajoz	13.7 (15:00)	11.3 (00:20)	12,5	47 (11:30)	35 (11:40)	0,8	0	0	0	0,8
Monesterio	Badajoz	10.4 (14:40)	8.5 (02:10)	9,4	60 (04:40)	28 (15:40)	2	0,8	1	0,2	0
Fuente de Cantos	Badajoz	11.6 (14:30)	9.2 (02:00)	10,4	67 (21:20)	45 (20:30)	0,6	0,4	0	0,2	0
Jerez de los Caballeros	Badajoz	13.3 (13:10)	10.6 (01:30)	12	70 (19:50)	49 (22:10)	2,4	0,4	0,4	0,2	1,4
Fregenal de la Sierra	Badajoz	11.5 (14:10)	9.5 (01:20)	10,5	51 (11:50)	23 (11:50)	8,4	2	1,4	0,8	4,2
Azuaga	Badajoz	12.9 (15:00)	9.6 (02:30)	11,3	64 (15:40)	46 (16:00)	0	0	0	0	0
Pontons	Barcelona							0,6		0	2
Vilafranca del Penedès	Barcelona	16.2 (01:30)	7.4 (23:59)	11,8	67 (06:10)	40 (05:20)	0,6	0	0,2	0	0,4
Sitges	Barcelona	18.1 (02:00)	8.0 (23:59)	13,1	69 (06:00)	21 (02:20)	1,2	0	0	0	1,2
Barcelona Aeropuerto	Barcelona	18.3 (02:00)	9.1 (23:59)	13,7	89 (02:10)	69 (03:50)	0,1	0	0	0	0,1
Berga	Barcelona	9.1 (12:10)	2.6 (23:50)	5,9	45 (10:30)	28 (00:10)	4,2	4	0,2	0	0
Balsareny	Barcelona	12.0 (12:20)	5.9 (21:50)	9	44 (00:30)	22 (13:00)	0	0	0	0	0
Moià	Barcelona	8.4 (03:30)	3.0 (23:20)	5,7	47 (04:50)	26 (00:10)	0	0	0	0	0
Manresa	Barcelona	12.8 (03:20)	7.0 (22:00)	9,9	65 (05:30)	34 (05:30)	0	0	0	0	0
Monistrol de Montserrat	Barcelona	9.7 (00:40)	4.0 (22:30)	6,8			0	0	0	0	0
Igualada	Barcelona	12.8 (02:20)	6.1 (23:50)	9,5	55 (04:20)	19 (02:10)	0,5	0	0	0	0,5
Corbera, Pic d'Agulles	Barcelona	11.9 (01:40)	4.1 (23:59)	8			0	0	0	0	0
Barcelona	Barcelona	18.2 (01:40)	10.7 (23:30)	14,5	83 (02:00)	46 (02:00)	0	0	0	0	0
Barcelona, Museo Marítimo	Barcelona	17.0 (02:40)	9.8 (23:59)	13,4	52 (07:20)	20 (06:50)	0	0	0	0	0
Caldes de Montbui	Barcelona	15.0 (01:00)	6.5 (23:20)	10,8	78 (00:10)	44 (01:00)	0	0	0	0	0
Sabadell Aeropuerto	Barcelona						0	0	0	0	0
Vilassar de Dalt	Barcelona	16.1 (01:10)	9.4 (22:10)	12,8	58 (02:30)	31 (02:10)	0	0	0	0	0
Arenys de Mar	Barcelona	15.5 (02:00)	8.2 (22:20)	11,8	64 (03:10)	28 (02:20)					
Santa Susana	Barcelona	15.8 (01:10)	6.6 (23:00)	11,2	53 (02:40)	15 (01:10)	0	0	0	0	0
Fogars de Montclús	Barcelona	8.8 (12:40)	2.5 (21:00)	5,7			1,4	0,2	1,2	0	0
Tona	Barcelona										
Sant Julià  de Vilatorta	Barcelona	10.6 (12:30)	2.8 (22:30)	6,7	41 (00:20)	14 (06:40)	1,6	0,1	1,5	0	0
Forua	Bizkaia	12.5 (00:00)	7.5 (21:00)	10	81 (01:20)	44 (03:30)	73,6	11,6	16,4	25,6	20
Machichaco	Bizkaia				110 (00:40)	82 (00:40)	47,8	3,1	10,5	16,6	17,6
Punta Galea	Bizkaia	11.4 (00:10)	8.1 (20:30)	9,8	78 (05:00)	45 (01:50)	64,3	5,3	10,5	25	23,5
Orozko	Bizkaia	11.0 (00:10)	6.4 (20:10)	8,7	49 (00:10)	21 (02:20)	81,4	7,2	22,2	25,8	26,2
Abadiño	Bizkaia	8.6 (00:00)	3.0 (19:40)	5,8			71,8	13,4	21,6	22,8	14
Amorebieta--Etxano	Bizkaia	11.8 (00:00)	6.7 (20:30)	9,3	75 (01:30)	44 (03:50)	82,6	10,8	24,2	25,2	22,4
Balmaseda	Bizkaia	12.3 (00:00)	7.3 (19:00)	9,8			120,8	20,6	36,4	36	27,8
Güeñes	Bizkaia	12.0 (00:00)	7.1 (18:30)	9,5	79 (21:10)	43 (21:10)	98,8	14,3	21,3	31,9	31,3
Bilbao Aeropuerto	Bizkaia	12.3 (00:20)	8.1 (20:40)	10,2	87 (04:00)	54 (00:10)	86,9	13,3	21,8	24,5	27,3
Coruña del Conde	Burgos	9.2 (15:20)	6.7 (22:00)	7,9	68 (17:20)	40 (17:30)	6,6	0	0,4	2	4,2
Aranda de Duero	Burgos	11.0 (12:40)	7.5 (21:30)	9,3	69 (12:10)	29 (11:20)	17	0	0	6	11
Pedrosa del Príncipe	Burgos	11.5 (14:40)	6.9 (07:20)	9,2	65 (15:00)	38 (15:00)	0,6	0	0	0,2	0,4
Palacios de la Sierra	Burgos	8.1 (16:00)	5.8 (10:50)	7	85 (16:00)	40 (16:00)	6,8	0	0,2	5,6	1
Monterrubio de la Demanda	Burgos	6.6 (14:20)	4.5 (09:00)	5,5	79 (23:50)	48 (19:20)	10	0,2	2,2	3,8	3,8
Villamayor de los Montes	Burgos	10.0 (15:10)	6.3 (08:00)	8,2	62 (14:50)	29 (19:00)	1,6	0	0	1	0,6
Burgos Aeropuerto	Burgos	9.5 (14:20)	6.1 (08:50)	7,8			0,8	0	0	0,4	0,4
Santa Gadea de Alfoz	Burgos	6.7 (00:30)	2.9 (09:00)	4,8			31,6	1,4	10	11	9,2
Sargentes de la Lora	Burgos	7.1 (01:10)	2.3 (08:40)	4,7	54 (17:50)	32 (17:40)	10	0,6	1,4	4,4	3,6
Briviesca	Burgos	10.0 (18:30)	5.9 (11:50)	8	70 (18:50)	42 (18:50)	4,4	1,2	0,6	2	0,6
Miranda de Ebro	Burgos	11.6 (02:40)	7.2 (10:00)	9,4	53 (05:00)	30 (05:20)	17,4	0	2,4	2,2	12,8
Belorado	Burgos	9.5 (16:20)	6.4 (06:30)	8	60 (19:10)	33 (16:10)	3	0,6	0,3	1,4	0,7
Navalvillar de Ibor	Cáceres	9.9 (15:50)	7.8 (02:10)	8,8	69 (16:40)	27 (23:00)	2	0	0	0,4	1,6
Madrigal de la Vera	Cáceres	13.4 (13:20)	10.6 (01:30)	12	57 (11:40)	27 (02:30)	1,2	0	0	0,2	1
Navalmoral de la Mata	Cáceres	15.4 (12:10)	11.7 (06:40)	13,5	71 (18:00)	43 (15:00)		0	0		0
Garganta de la Olla	Cáceres	12.9 (17:10)	9.7 (00:00)	11,3	67 (17:00)	32 (15:50)	15,8	2,6	2,8	7,8	2,6
Serradilla	Cáceres	14.5 (13:00)	10.3 (07:20)	12,4	58 (13:10)	33 (13:30)	0	0	0	0	0
Jaraicejo	Cáceres	13.0 (13:20)	9.6 (08:00)	11,3	51 (13:30)	28 (13:40)	0	0	0	0	0
Trujillo	Cáceres	14.2 (14:10)	10.0 (09:00)	12,1	65 (13:50)	42 (13:50)	0	0	0	0	0
Cáceres	Cáceres	15.0 (14:00)	11.1 (08:00)	13,1	70 (13:20)	37 (14:20)	0,2	0	0	0	0,2
Cañaveral	Cáceres	15.0 (17:30)	10.5 (07:30)	12,8	67 (17:00)	44 (17:30)	0	0	0	0	0
Nuñomoral	Cáceres	16.5 (16:10)	12.2 (08:40)	14,3	65 (20:30)	31 (22:10)	0,2	0	0	0	0,2
Guijo de Granadilla	Cáceres	16.0 (17:30)	10.8 (00:00)	13,4	41 (22:40)	24 (13:50)	0,4	0,4	0	0	0
Hervás	Cáceres	11.3 (22:50)	8.6 (01:50)	10	35 (21:10)	15 (21:10)	13,2	3,4	5	4,4	0,4
Montehermoso	Cáceres	15.6 (16:10)	10.8 (08:30)	13,2	54 (22:30)	30 (23:30)	0	0	0	0	0
Tornavacas	Cáceres	10.7 (18:00)	7.4 (00:30)	9	78 (18:10)	30 (23:10)	71	1,8	4,2	29,2	35,8
Piornal	Cáceres	8.1 (17:10)	5.8 (00:00)	7	72 (18:00)	40 (16:30)	19,8	5,8	7,2	5,6	1,2
Plasencia	Cáceres	13.4 (18:00)	9.6 (00:10)	11,5	54 (13:50)	26 (14:00)	0,3	0,2	0	0,1	0
Torrecilla de los Angeles	Cáceres	17.1 (16:10)	10.6 (00:10)	13,9	73 (17:30)	30 (21:40)	0	0	0	0	0
Hoyos	Cáceres	15.1 (17:00)	10.3 (00:00)	12,7	73 (18:20)	35 (18:20)	0,2	0	0,2	0	0
Zarza La Mayor	Cáceres	15.3 (16:00)	11.2 (04:00)	13,3	62 (14:20)	42 (13:20)	0	0	0	0	0
Valverde del Fresno	Cáceres	17.3 (15:20)	9.7 (06:30)	13,5	66 (16:10)	37 (16:10)	0,4	0	0	0	0,4
Aliseda	Cáceres	15.3 (13:40)	11.8 (07:20)	13,6	65 (21:00)	40 (23:10)	0	0	0	0	0
Brozas	Cáceres							0	0	0	
Valencia de Alcántara	Cáceres	13.7 (13:30)	10.9 (07:10)	12,3	70 (21:50)	37 (21:50)	0	0	0	0	0
Guadalupe	Cáceres	12.5 (16:40)	9.8 (08:40)	11,2	56 (16:00)	15 (19:40)	12,6	2,2	1,8	2,6	6
Cañamero	Cáceres	12.0 (14:20)	9.5 (00:50)	10,8	56 (22:50)	35 (22:50)	4	0	0	0,2	3,8
Zorita	Cáceres	14.3 (13:30)	11.2 (02:30)	12,8	64 (17:20)	48 (15:10)	0	0	0	0	0
Alcuescar	Cáceres	12.5 (13:10)	10.4 (01:20)	11,4	59 (15:00)	36 (15:30)	2,4	0	0	0	2,4
Chipiona	Cádiz	16.7 (15:00)	13.9 (04:00)	15,3	47 (22:00)	31 (17:40)	0	0	0	0	0
Rota, Base Naval	Cádiz	17.3 (13:50)	13.4 (04:10)	15,3			0	0	0	0	0
Grazalema	Cádiz	8.5 (11:40)	6.3 (05:10)	7,4	49 (13:20)	18 (21:10)	25,1	7,2	5,9	5	7
Olvera	Cádiz	12.5 (19:00)	9.4 (05:50)	10,9	60 (22:30)	36 (22:30)	2,8	0,6	2	0	0,2
El Bosque	Cádiz	13.1 (18:00)	10.6 (06:00)	11,9	38 (23:00)	18 (23:59)	14,2	3,8	10,4	0	0
San José del Valle	Cádiz	14.9 (14:40)	12.3 (06:40)	13,6	31 (16:00)	17 (16:00)	0,4	0	0,4	0	0
Jerez de la Frontera Aeropuerto	Cádiz	17.0 (15:00)	12.8 (05:40)	14,9	54 (23:40)	35 (16:10)	0	0	0	0	0
San Fernando	Cádiz	16.0 (12:10)	13.6 (04:50)	14,8	60 (16:50)	36 (23:30)	0,1	0,1	0	0	0
Cádiz	Cádiz	16.1 (16:20)	13.6 (04:30)	14,9	50 (21:00)	31 (20:00)	0,3	0,2	0,1	0	0
Medina Sidonia	Cádiz	15.5 (13:50)	13.3 (06:00)	14,4	57 (23:40)	39 (23:50)	0,4	0	0,2	0,2	0
Vejer de la Frontera	Cádiz	14.0 (14:00)	12.2 (03:30)	13,1	63 (23:50)	36 (15:10)	0,7	0,6	0,1	0	0
Barbate	Cádiz	15.7 (14:20)	13.7 (03:40)	14,7	50 (14:00)	35 (17:30)	1,2	0,6	0,6	0	0
Tarifa	Cádiz	17.1 (22:00)	14.9 (03:40)	16	58 (21:30)	38 (23:40)	2,2	0,4	1,3	0,2	0,3
Jimena de la Frontera	Cádiz	15.7 (14:40)	13.0 (07:20)	14,3	51 (23:10)	27 (23:00)	2,6	0,2	0,2	1	1,2
San Roque	Cádiz	18.0 (12:00)	13.4 (07:50)	15,7	53 (18:50)	33 (21:40)	0,4	0	0	0,2	0,2
Ramales de la Victoria	Cantabria	12.8 (20:50)	8.7 (17:40)	10,8	63 (23:40)	26 (22:30)	136	23,4	29,8	53,4	29,4
Barcena de Cicero, Treto	Cantabria	13.4 (20:50)	9.3 (17:00)	11,3	80 (20:50)	37 (20:50)	85,2	12,4	16	33,2	23,6
Soba, Alto Miera	Cantabria	8.3 (00:00)	4.9 (07:50)	6,6	93 (20:30)	45 (20:00)	130,4	27,6	38,8	38,2	25,8
Santander Aeropuerto	Cantabria	13.3 (21:30)	9.3 (18:40)	11,3	80 (22:20)	49 (21:30)					
Santander	Cantabria	12.6 (20:40)	9.1 (18:00)	10,9	91 (00:10)	67 (00:10)	41	3,4	7	24,6	6
Villacarriedo	Cantabria	12.1 (20:10)	8.5 (07:50)	10,3	87 (20:50)	40 (22:40)	120,8	26,6	34,4	34,8	25
Los Tojos, Bárcena Mayor	Cantabria	12.0 (00:20)	6.6 (09:40)	9,3	65 (22:40)	26 (22:40)	0,4	0,2	0,2	0	0
San Felices de Buelna	Cantabria				70 (22:20)	37 (22:10)	92,4	10,6	31,2	33,4	17,2
Torrelavega, Sierrapando	Cantabria										
San Vicente de la Barquera	Cantabria	13.2 (16:40)	9.5 (23:20)	11,3	97 (20:30)	57 (20:30)	71,7	9	24,9	24,1	13,7
Camaleño, Fuente De	Cantabria										
Cillórigo de Liébana, Tama	Cantabria	15.7 (00:30)	7.6 (09:50)	11,6	58 (22:00)	27 (21:50)	65,4	7,8	20	24,8	12,8
Tresviso	Cantabria										
Santillana del Mar, Altamira	Cantabria	11.8 (17:40)	9.0 (07:30)	10,4	76 (00:40)	31 (00:40)	58,6	8,6	12	23	15
Reinosa	Cantabria	8.8 (01:20)	4.0 (10:50)	6,4	45 (23:30)	26 (23:30)	25,5	3,1	8,1	9	5,3
Valderredible, Cubillo de Ebro	Cantabria	9.2 (02:30)	4.1 (08:50)	6,6	43 (02:30)	29 (02:40)	12,4	0,6	1,6	5,2	5
