España											
Actualizado: miércoles, 20 enero 2016 a las 09:00 hora oficial											
Fecha: martes, 19 enero 2016											
											
Estación	Provincia	Temperatura máxima (ºC)	Temperatura mínima (ºC)	Temperatura media (ºC)	Racha (km/h)	Velocidad máxima (km/h)	Precipitación 00-24h (mm)	Precipitación 00-06h (mm)	Precipitación 06-12h (mm)	Precipitación 12-18h (mm)	Precipitación 18-24h (mm)
Estaca de Bares	A Coruña							0			0
As Pontes	A Coruña	11.7 (15:00)	4.0 (04:40)	7,8					0	0	0
A Coruña	A Coruña	13.2 (15:20)	8.6 (09:40)	10,9	32 (15:50)	19 (01:30)	0	0	0	0	0
A Coruña Aeropuerto	A Coruña	13.6 (15:00)	5.9 (01:40)	9,8	35 (15:40)						
Carballo, Depuradora	A Coruña	12.3 (14:50)	4.4 (01:40)	8,4			0,2	0	0	0,2	0
Cabo Vilan	A Coruña	11.8 (15:20)	8.3 (08:50)	10,1	47 (16:30)	32 (16:30)	0	0	0	0	0
Vimianzo	A Coruña	10.0 (17:40)	4.8 (06:20)	7,4			0	0	0	0	0
Fisterra	A Coruña	11.2 (15:30)	8.6 (07:10)	9,9	67 (18:10)	34 (14:50)	0,4	0	0	0,4	0
Mazaricos	A Coruña									0	0
Sobrado	A Coruña	9.4 (16:50)	0.7 (02:10)	5			0	0	0	0	0
Santiago de Compostela Aeropuerto	A Coruña	11.2 (16:00)	4.0 (06:10)	7,6			0	0	0	0	0
Noia	A Coruña									0	0
Monte Iroite	A Coruña	18.9 (09:40)	5.0 (04:40)	11,9			0,1	0	0	0,1	0
Boiro	A Coruña	11.3 (17:00)	6.0 (06:50)	8,7			0	0	0	0	0
Padrón	A Coruña	12.4 (16:00)	4.2 (07:10)	8,3	18 (09:20)	15 (23:40)	0	0	0	0	0
Santiago de Compostela	A Coruña	12.4 (16:00)	4.7 (00:30)	8,5	13 (15:50)	4 (15:50)	0	0	0	0	0
Rois, Casas do Porto	A Coruña									0	0
Ossa de Montiel	Albacete	8.8 (11:20)	1.8 (23:10)	5,3	22 (00:10)	14 (00:10)	0	0	0	0	0
Villarrobledo	Albacete	9.2 (15:00)	1.7 (23:59)	5,4	21 (01:30)	15 (01:20)	0	0	0	0	0
Munera	Albacete										
Yeste, Embalse Fuensanta	Albacete	12.7 (14:50)	3.6 (23:59)	8,1			0	0	0	0	0
Yeste	Albacete	10.4 (14:50)	2.7 (23:50)	6,5			0	0	0	0	0
Hellín	Albacete	12.4 (15:20)	5.4 (23:59)	8,9	39 (07:00)	22 (07:00)	0	0	0	0	0
Tobarra	Albacete	12.3 (15:10)	4.3 (23:59)	8,3			0	0	0	0	0
Chinchilla	Albacete								0	0	0
Albacete	Albacete	9.9 (15:30)	0.4 (08:50)	5,1	25 (00:50)	11 (00:10)	0	0	0	0	0
Alcalá del Júcar	Albacete	10.0 (16:00)	0.5 (08:50)	5,3	22 (16:10)	13 (12:50)	0	0	0	0	0
Almansa	Albacete	11.7 (15:00)	3.1 (23:59)	7,4	37 (04:50)	16 (03:50)	0	0	0	0	0
Orihuela	Alacant/Alicante	17.1 (14:00)	8.6 (08:30)	12,9	35 (01:00)	14 (00:10)	0	0	0	0	0
Pinoso	Alacant/Alicante	12.7 (15:10)	3.2 (08:50)	7,9	15 (14:00)	3 (14:00)	0	0	0	0	0
Rojales	Alacant/Alicante	17.9 (16:00)	10.7 (07:20)	14,3	27 (13:20)	17 (10:40)	0	0	0	0	0
Villena	Alacant/Alicante	14.3 (15:20)	4.9 (23:59)	9,6	37 (01:30)	24 (01:20)	0	0	0	0	0
Novelda	Alacant/Alicante	16.4 (14:50)	9.1 (09:00)	12,8			0	0	0	0	0
Elche/Elx	Alacant/Alicante	18.5 (14:00)	8.5 (08:20)	13,5				0		0	0
Alicante/Alacant Aeropuerto	Alacant/Alicante	18.5 (15:30)	9.2 (06:40)	13,8	39 (11:30)	27 (12:30)	0	0	0	0	0
Alicante/Alacant	Alacant/Alicante	19.0 (14:40)	9.2 (06:50)	14,1	28 (01:00)	12 (00:10)	0	0	0	0	0
Benidorm	Alacant/Alicante	17.3 (12:30)	9.7 (08:30)	13,5			0	0	0	0	0
Jávea/ Xàbia	Alacant/Alicante	17.9 (14:30)	9.2 (23:59)	13,5	37 (03:40)	18 (00:10)	0	0	0	0	0
Pego	Alacant/Alicante	17.7 (14:10)	10.5 (23:59)	14,1	36 (06:40)	21 (00:30)	0	0	0	0	0
Alcoy/Alcoi	Alacant/Alicante	14.7 (15:40)	6.3 (08:00)	10,5	26 (00:40)	14 (10:50)		0		0	0
Vélez Blanco	Almería						0	0	0	0	0
Adra	Almería	20.4 (11:40)	13.0 (07:10)	16,7	19 (15:50)	13 (15:50)	0	0	0	0	0
El Ejido	Almería	20.4 (13:00)	10.3 (04:20)	15,3			0	0	0	0	0
Roquetas de Mar	Almería	17.7 (14:00)	7.2 (02:50)	12,5	23 (04:10)	14 (04:00)	0	0	0	0	0
Abla	Almería	16.0 (15:00)	4.9 (07:50)	10,5	25 (00:20)	13 (16:30)	0	0	0	0	0
Almería Aeropuerto	Almería	17.7 (12:30)	9.4 (08:00)	13,6	26 (00:20)	19 (07:20)	0	0	0	0	0
Cabo de Gata	Almería	19.2 (13:20)	13.1 (07:10)	16,2	45 (02:00)	33 (02:00)	0	0	0	0	0
Carboneras	Almería	18.8 (15:00)	10.5 (08:10)	14,6			0	0	0	0	0
Garrucha, Puerto	Almería	18.2 (12:10)	8.9 (08:10)	13,6	31 (17:30)	26 (17:30)	0	0	0	0	0
Albox	Almería	17.7 (15:20)	7.2 (23:59)	12,5	41 (04:00)	24 (00:10)	0	0	0	0	0
Huercal Overa	Almería	18.6 (14:00)	6.9 (08:00)	12,8	45 (03:00)	29 (01:30)			0	0	0
Alborán	Almería				80 (01:10)	64 (01:10)					
Aramaio	Araba/Álava	9.3 (15:40)	2.0 (23:10)	5,7			0,2	0,2	0	0	0
Amurrio	Araba/Álava									0	0
Lalastra	Araba/Álava									0	0
Opakua	Araba/Álava									0	0
Vitoria Gasteiz Aeropuerto	Araba/Álava	9.1 (14:00)	-1.1 (23:40)	4	35 (12:20)	26 (12:20)	0	0	0	0	0
Labastida	Araba/Álava	7.7 (14:00)	2.6 (03:40)	5,1	27 (23:50)	13 (16:10)	0	0	0	0	0
Leza	Araba/Álava	8.0 (14:10)	1.5 (23:59)	4,8			0	0	0	0	0
Campezo/Kanpezu	Araba/Álava										0
Cabrales	Asturias								0	0	0
Llanes	Asturias	13.1 (13:10)	7.1 (23:59)	10,1	48 (00:30)	19 (00:20)	0	0	0	0	0
Amieva, Panizales	Asturias	11.2 (15:50)	4.1 (23:50)	7,6	24 (04:20)	12 (03:20)	0,2	0	0,2	0	0
Piloña	Asturias	11.8 (15:20)	4.0 (23:59)	7,9	18 (00:20)	8 (00:10)	0	0	0	0	0
Colunga	Asturias	13.5 (16:00)	5.6 (23:30)	9,5	31 (01:10)	16 (01:10)	0	0	0	0	0
Gijón, Campus	Asturias	14.2 (14:50)	3.7 (23:59)	8,9	25 (02:00)	12 (15:50)	0	0	0	0	0
Cabo Peñas	Asturias				0 (00:10)	0 (00:10)		0		0	0
Asturias Aeropuerto	Asturias	14.6 (13:20)	7.4 (23:40)	11	37 (00:10)	20 (08:20)	0	0	0	0	0
Puerto de Pajares	Asturias	1.2 (16:30)	-4.8 (01:10)	-1,8	37 (13:40)	27 (12:30)	0	0	0	0	0
Pola de Lena	Asturias	10.7 (15:40)	0.6 (08:50)	5,6	26 (01:10)	13 (03:00)	0	0	0	0	0
Aller	Asturias	8.2 (15:30)	0.8 (09:20)	4,5	17 (23:20)	9 (23:00)	0	0	0	0	0
Mieres	Asturias									0	0
Oviedo	Asturias	12.2 (16:10)	4.6 (09:20)	8,4	21 (00:10)	13 (08:00)	0	0	0	0	0
Tineo, Soto de la Barca	Asturias	11.4 (15:20)	2.0 (08:10)	6,7	11 (03:30)	6 (03:40)	0	0	0	0	0
Pola de Somiedo	Asturias	8.4 (15:00)	-0.5 (07:50)	3,9	12 (14:40)	6 (14:40)	0	0	0	0	0
Salas	Asturias	13.1 (14:50)	4.0 (23:50)	8,6	31 (03:40)	18 (04:20)	0	0	0	0	0
Cabo Busto	Asturias	14.0 (15:50)	8.7 (23:40)	11,3	58 (03:20)	35 (00:40)	0	0	0	0	0
Degaña	Asturias										
