España											
Actualizado: domingo, 22 enero 2017 a las 14:00 hora oficial											
Fecha: sábado, 21 enero 2017											
											
Estación	Provincia	Temperatura máxima (ºC)	Temperatura mínima (ºC)	Temperatura media (ºC)	Racha (km/h)	Velocidad máxima (km/h)	Precipitación 00-24h (mm)	Precipitación 00-06h (mm)	Precipitación 06-12h (mm)	Precipitación 12-18h (mm)	Precipitación 18-24h (mm)
Herrera del Duque	Badajoz	12.1 (16:10)	0.2 (08:10)	6,2	19 (17:00)	10 (17:00)	0	0	0	0	0
Peraleda del Zaucejo	Badajoz	10.4 (16:30)	-2.6 (07:50)	3,9	22 (15:20)	13 (14:50)	0	0	0	0	0
Castuera	Badajoz	10.5 (17:00)	2.4 (09:20)	6,5	26 (05:50)	14 (05:20)	0	0	0	0	0
Navalvillar de Pela	Badajoz	12.6 (17:00)	0.2 (08:30)	6,4	17 (20:00)	12 (20:10)	0	0	0	0	0
Don Benito	Badajoz	13.0 (16:10)	0.6 (09:00)	6,8	14 (14:00)	6 (17:10)	0	0	0	0	0
Llerena	Badajoz	10.0 (16:10)	0.1 (08:50)	5,1	28 (16:10)	15 (16:30)	0	0	0	0	0
Villafranca de los Barros	Badajoz	11.0 (16:20)	-4.1 (09:00)	3,5	27 (16:10)	15 (15:30)	0	0	0	0	0
Mérida	Badajoz	15.1 (15:10)	-1.9 (08:30)	6,6	13 (14:00)	7 (17:40)	0	0	0	0	0
Zafra	Badajoz	11.1 (15:50)	-2.2 (09:00)	4,5	22 (15:50)	14 (15:20)	0	0	0	0	0
Almendralejo	Badajoz	11.4 (15:50)	0.9 (09:00)	6,1	19 (16:00)	11 (17:50)	0	0	0	0	0
Badajoz Aeropuerto	Badajoz	13.6 (15:30)	-0.7 (08:10)	6,5	21 (16:20)	13 (16:20)	0	0	0	0	0
Alburquerque	Badajoz	12.4 (15:30)	-0.8 (08:30)	5,8	23 (12:30)	14 (12:40)	0	0	0	0	0
Puebla de Obando	Badajoz	11.8 (16:30)	0.8 (05:40)	6,3	20 (14:50)	14 (19:20)	0	0	0	0	0
Badajoz	Badajoz	14.7 (15:30)	-0.7 (09:10)	7	22 (16:00)	16 (16:40)	0	0	0	0	0
Olivenza	Badajoz	12.8 (16:40)	0.7 (08:50)	6,8	24 (17:00)	18 (16:50)	0	0	0	0	0
Alconchel	Badajoz	12.7 (17:20)	1.4 (09:00)	7	23 (13:00)	14 (14:40)	0	0	0	0	0
Barcarrota	Badajoz	11.4 (16:00)	-1.4 (08:50)	5		9 (17:00)	0	0	0	0	0
Villanueva del Fresno	Badajoz	12.9 (15:00)	0.9 (08:20)	6,9	25 (16:00)	17 (16:50)	0	0	0	0	0
Monesterio	Badajoz	8.0 (15:50)	0.3 (08:40)	4,2	26 (16:00)	14 (16:00)	0	0	0	0	0
Fuente de Cantos	Badajoz	9.8 (15:20)	-0.6 (09:00)	4,6	27 (16:10)	18 (15:50)	0	0	0	0	0
Jerez de los Caballeros	Badajoz	12.2 (14:40)	-1.3 (09:40)	5,4	27 (16:50)	17 (16:50)	0	0	0	0	0
Fregenal de la Sierra	Badajoz	10.0 (15:50)	-2.2 (08:50)	3,9	24 (16:00)	13 (14:50)	0	0	0	0	0
Azuaga	Badajoz	10.1 (15:20)	-0.4 (09:20)	4,9	23 (14:40)	14 (16:30)	0	0	0	0	0
Pontons	Barcelona	6.5 (23:50)	2.8 (04:20)	4,6	51 (23:00)	30 (20:00)	0,2	0,2	0	0	0
Vilafranca del Penedès	Barcelona	11.3 (15:00)	6.6 (06:30)	9	44 (15:30)	26 (15:10)	0,2	0,2	0	0	0
Sitges	Barcelona	12.0 (14:50)	8.8 (02:00)	10,4	76 (22:20)	31 (23:10)	1	0,8	0,2	0	0
Barcelona Aeropuerto	Barcelona	12.5 (14:30)	8.9 (23:30)	10,7	84 (22:20)	62 (22:20)	0,8	0,3	0	0,1	0,4
Berga	Barcelona	8.7 (11:50)	4.6 (08:50)	6,6	38 (03:30)	18 (04:50)	0	0	0	0	0
Balsareny	Barcelona	9.3 (12:10)	3.2 (03:20)	6,3	49 (23:20)	26 (23:30)	0	0	0	0	0
Prat de Lluçanès	Barcelona	6.5 (23:00)	3.7 (00:00)	5,1	40 (13:40)	21 (11:40)	0	0	0	0	0
Moià	Barcelona	5.2 (23:00)	2.2 (01:30)	3,7	56 (04:30)	24 (22:50)	3,8	2,6	1,2	0	0
Manresa	Barcelona	9.5 (23:40)	4.7 (03:00)	7,1	43 (19:20)	24 (14:10)	0	0	0	0	0
Monistrol de Montserrat	Barcelona	5.5 (23:20)	2.6 (02:30)	4			0	0	0	0	0
Igualada	Barcelona	9.9 (23:20)	5.7 (03:10)	7,8	40 (14:10)	11 (20:00)	0	0	0	0	0
Corbera, Pic d'Agulles	Barcelona	6.6 (15:00)	3.5 (01:40)	5			0,4	0,4	0	0	0
Barcelona	Barcelona	13.8 (14:20)	10.7 (01:30)	12,3	66 (15:30)	43 (14:50)	0,4	0,4	0	0	0
Barcelona, Museo Marítimo	Barcelona	12.1 (15:00)	9.3 (01:30)	10,7	48 (22:00)	19 (15:40)	0,4	0,2	0	0,2	0
Caldes de Montbui	Barcelona	11.0 (14:50)	6.2 (05:50)	8,6	46 (21:40)	19 (20:30)	0,8	0,8	0	0	0
Vilassar de Dalt	Barcelona	11.5 (14:40)	8.2 (01:00)	9,8	71 (21:00)	35 (13:00)	0,4	0,4	0	0	0
Arenys de Mar	Barcelona	10.5 (20:40)	7.1 (22:50)	8,8	58 (13:00)	23 (13:00)	6,4	3,7	0,6	0	2,1
Santa Susana	Barcelona				49 (18:30)	19 (20:40)	6,8	3,5	1,3	0,1	1,9
Fogars de Montclús	Barcelona	3.2 (21:40)	1.4 (01:10)	2,3			21,2	12	6,4	2,2	0,6
Tona	Barcelona	6.7 (22:40)	3.2 (01:50)	4,9	46 (22:40)	19 (23:59)					
Sant Julià  de Vilatorta	Barcelona	6.7 (22:50)	3.3 (01:20)	5	50 (23:30)	18 (23:30)	9,5	5,3	3,7	0,5	0
Lekeitio	Bizkaia										
Forua	Bizkaia	11.9 (14:20)	-1.6 (03:40)	5,1	27 (16:00)	18 (15:50)	0,2	0	0,2	0	0
Machichaco	Bizkaia				23 (02:10)	15 (12:10)	0	0	0	0	0
Punta Galea	Bizkaia	9.3 (13:30)	0.8 (08:40)	5,1	19 (01:00)	13 (06:30)	0	0	0	0	0
Orozko	Bizkaia	12.8 (14:50)	-1.4 (02:10)	5,7	8 (16:40)	5 (15:10)	0	0	0	0	0
Abadiño	Bizkaia	8.9 (15:10)	-0.7 (07:40)	4,1			0	0	0	0	0
Amorebieta--Etxano	Bizkaia	14.1 (15:20)	-1.8 (07:50)	6,2	31 (16:20)	19 (16:30)	0	0	0	0	0
Balmaseda	Bizkaia	12.3 (14:20)	-1.9 (08:10)	5,2			0	0	0	0	0
Güeñes	Bizkaia	12.5 (15:00)	-1.1 (08:50)	5,7	10 (18:40)	4 (14:00)	0	0	0	0	0
Bilbao Aeropuerto	Bizkaia	13.5 (15:00)	-1.1 (07:10)	6,2	24 (15:30)	19 (15:30)	0	0	0	0	0
Sopuerta	Bizkaia	14.0 (14:40)	-0.2 (08:50)	6,9	16 (15:30)	8 (15:50)	0	0	0	0	0
Coruña del Conde	Burgos	9.3 (16:40)	-0.4 (23:59)	4,5	32 (01:50)	17 (11:50)	0	0	0	0	0
Aranda de Duero	Burgos	9.1 (14:10)	-4.6 (23:59)	2,3	37 (10:50)	16 (10:50)	0	0	0	0	0
Pedrosa del Príncipe	Burgos	10.4 (15:20)	-4.2 (08:00)	3,1	15 (16:40)	9 (17:00)	0	0	0	0	0
Palacios de la Sierra	Burgos	10.0 (14:50)	-4.0 (07:40)	3	36 (01:40)	19 (01:40)	0	0	0	0	0
Monterrubio de la Demanda	Burgos	7.3 (15:20)	-4.0 (09:00)	1,7	33 (13:00)	23 (13:30)	0	0	0	0	0
Villamayor de los Montes	Burgos	8.5 (15:10)	-3.0 (08:00)	2,8	22 (17:00)	14 (17:00)	0	0	0	0	0
Burgos Aeropuerto	Burgos	8.0 (16:20)	-4.0 (08:00)	2			0	0	0	0	0
Santa Gadea de Alfoz	Burgos	8.0 (14:40)	-0.6 (08:20)	3,7			0	0	0	0	0
Sargentes de la Lora	Burgos	9.9 (15:40)	-2.9 (09:20)	3,5	19 (12:40)	13 (12:30)	0	0	0	0	0
Briviesca	Burgos	8.4 (16:00)	-2.4 (06:30)	3	16 (09:10)	10 (09:10)	0	0	0	0	0
Medina de Pomar	Burgos	9.1 (14:50)	-2.2 (23:40)	3,5	14 (15:40)	9 (15:40)	0	0	0	0	0
Miranda de Ebro	Burgos	12.0 (15:40)	-4.1 (06:00)	4	9 (11:40)	6 (11:40)	0	0	0	0	0
Belorado	Burgos	7.7 (14:50)	-2.6 (05:40)	2,5	15 (14:50)	7 (13:00)	0	0	0	0	0
Madrigal de la Vera	Cáceres	12.8 (16:00)	2.1 (07:20)	7,5	16 (15:30)	8 (13:30)	0	0	0	0	0
Navalmoral de la Mata	Cáceres	13.8 (14:50)	-1.0 (05:50)	6,4	18 (14:30)	10 (00:10)	0	0	0	0	0
Garganta de la Olla	Cáceres	10.5 (15:30)	2.0 (07:00)	6,3	24 (19:10)	14 (14:40)	0	0	0	0	0
Serradilla	Cáceres	11.8 (16:00)	3.2 (06:10)	7,5	23 (00:10)	14 (00:10)	0	0	0	0	0
Jaraicejo	Cáceres	11.4 (16:20)	2.1 (08:10)	6,7	35 (11:10)	28 (11:20)	0	0	0	0	0
Trujillo	Cáceres	12.2 (14:10)	0.8 (06:10)	6,5	19 (11:10)	10 (11:00)	0	0	0	0	0
Cáceres	Cáceres	11.9 (16:10)	0.8 (08:00)	6,3	21 (14:50)	11 (15:00)	0	0	0	0	0
Cañaveral	Cáceres	12.3 (16:10)	4.2 (10:00)	8,3	31 (03:30)	19 (03:10)	0	0	0	0	0
Nuñomoral	Cáceres	12.3 (15:50)	-4.4 (08:30)	4	24 (14:40)	14 (14:50)	0	0	0	0	0
Guijo de Granadilla	Cáceres	13.3 (15:50)	-1.6 (06:50)	5,9	19 (23:59)	12 (23:40)	0	0	0	0	0
Hervás	Cáceres	10.9 (16:50)	-0.6 (07:20)	5,1	16 (19:30)	13 (19:40)	0	0	0	0	0
Montehermoso	Cáceres							0	0		
Tornavacas	Cáceres	9.1 (15:40)	-0.4 (08:40)	4,4	35 (23:30)	23 (23:10)	0	0	0	0	0
Piornal	Cáceres	7.5 (14:40)	-1.3 (04:50)	3,1	29 (11:20)	14 (11:00)	0	0	0	0	0
Plasencia	Cáceres	13.7 (16:40)	1.8 (09:20)	7,7	20 (00:20)	9 (19:00)	0	0	0	0	0
Coria	Cáceres	13.8 (16:50)	0.0 (09:00)	6,9	25 (22:00)	15 (20:50)	0	0	0	0	0
Torrecilla de los Angeles	Cáceres	13.2 (17:00)	-1.8 (08:00)	5,7	21 (16:40)	11 (16:10)	0	0	0	0	0
Hoyos	Cáceres	13.4 (15:40)	0.4 (08:00)	6,9	33 (23:30)	19 (23:30)	0	0	0	0	0
Zarza La Mayor	Cáceres	12.7 (15:10)	0.9 (09:10)	6,8	16 (01:20)	10 (01:20)	0	0	0	0	0
Valverde del Fresno	Cáceres	13.3 (17:30)	-0.4 (08:40)	6,5	23 (19:10)	13 (19:00)	0	0	0	0	0
Aliseda	Cáceres	11.6 (16:50)	-0.1 (09:10)	5,8	19 (13:10)	9 (13:40)	0	0	0	0	0
Brozas	Cáceres	10.9 (16:50)	0.9 (09:10)	5,9	28 (02:30)	22 (02:30)	0	0	0	0	0
Valencia de Alcántara	Cáceres	10.9 (16:10)	-1.3 (08:30)	4,8	22 (14:50)	13 (14:20)	0	0	0	0	0
Guadalupe	Cáceres	11.7 (15:20)	2.0 (00:30)	6,8	30 (05:30)	21 (05:30)	0	0	0	0	0
Cañamero	Cáceres	11.5 (17:20)	2.4 (09:00)	7	15 (02:10)	8 (02:10)	0	0	0	0	0
Zorita	Cáceres										
Alcuescar	Cáceres	11.7 (15:50)	-0.5 (08:20)	5,6	15 (16:00)	10 (16:00)	0	0	0	0	0
Chipiona	Cádiz	12.1 (14:20)	1.0 (08:50)	6,6	17 (15:40)	13 (15:50)	0	0	0	0	0
Rota, Base Naval	Cádiz	12.5 (15:40)	0.8 (09:00)	6,7			0	0	0	0	0
Grazalema	Cádiz	6.4 (14:00)	-1.9 (08:10)	2,3	25 (18:00)	8 (11:40)	0	0	0	0	0
Olvera	Cádiz	8.7 (15:10)	0.4 (08:40)	4,5	18 (15:50)	9 (16:40)	0,2	0,2	0	0	0
El Bosque	Cádiz	10.9 (14:10)	-1.0 (08:10)	4,9	28 (15:40)	16 (15:40)	0	0	0	0	0
San José del Valle	Cádiz	12.9 (16:30)	2.0 (07:50)	7,4	23 (14:50)	11 (14:20)	0	0	0	0	0
Jerez de la Frontera Aeropuerto	Cádiz	13.4 (15:30)	-1.9 (08:50)	5,7	26 (14:30)	17 (14:30)	0	0	0	0	0
San Fernando	Cádiz	12.5 (17:10)	5.0 (09:30)	8,8	24 (16:20)	14 (16:20)	0	0	0	0	0
Cádiz	Cádiz	13.0 (17:10)	4.5 (07:50)	8,8	21 (17:50)	16 (16:20)	0	0	0	0	0
Medina Sidonia	Cádiz										
Vejer de la Frontera	Cádiz	13.0 (15:30)	4.0 (06:30)	8,5	27 (17:20)	14 (17:50)	0	0	0	0	0
Barbate	Cádiz	14.5 (15:30)	1.4 (07:10)	7,9	25 (15:10)	17 (16:10)	0	0	0	0	0
Tarifa	Cádiz	14.1 (16:00)	8.7 (09:30)	11,4	40 (18:40)	24 (18:40)	0	0	0	0	0
Jimena de la Frontera	Cádiz	13.8 (13:40)	-0.7 (08:20)	6,6	43 (16:50)	24 (16:50)	0	0	0	0	0
San Roque	Cádiz	14.9 (15:20)	2.9 (05:30)	8,9	41 (12:40)	27 (13:40)	0	0	0	0	0
Castro Urdiales	Cantabria	10.1 (15:30)	3.7 (08:00)	6,9	21 (05:00)	13 (02:20)	0	0	0	0	0
Ramales de la Victoria	Cantabria	12.6 (15:30)	-1.5 (08:50)	5,6	17 (17:00)	8 (16:50)	0	0	0	0	0
Barcena de Cicero, Treto	Cantabria	11.2 (15:40)	-0.1 (08:00)	5,5	15 (02:50)	10 (16:40)	0	0	0	0	0
Soba, Alto Miera	Cantabria	10.0 (15:10)	2.2 (23:00)	6,1	50 (02:10)	23 (06:00)	0	0	0	0	0
Santander Aeropuerto	Cantabria	11.9 (14:50)	-0.3 (08:40)	5,8	15 (14:10)	8 (16:40)	0	0	0	0	0
Santander	Cantabria	10.9 (16:10)	4.3 (01:10)	7,6	19 (08:50)	15 (08:50)	0	0	0	0	0
Villacarriedo	Cantabria	10.7 (16:10)	-0.9 (08:00)	4,9	12 (15:20)	9 (15:20)	0	0	0	0	0
Los Tojos, Bárcena Mayor	Cantabria	11.1 (15:20)	-1.4 (23:59)	4,9	19 (14:10)	10 (13:20)	0	0	0	0	0
San Felices de Buelna	Cantabria	12.6 (15:50)	0.3 (07:40)	6,5	13 (16:40)	7 (16:40)	0	0	0	0	0
Torrelavega, Sierrapando	Cantabria	11.0 (15:10)	2.1 (07:30)	6,5	17 (08:30)	14 (08:30)	0	0	0	0	0
San Vicente de la Barquera	Cantabria	10.7 (12:40)	1.6 (07:40)	6,1	18 (08:10)	14 (08:50)	0	0	0	0	0
Camaleño, Fuente De	Cantabria	8.1 (13:40)	-0.5 (00:30)	3,8	17 (15:00)	7 (12:40)	0	0	0	0	0
Cillórigo de Liébana, Tama	Cantabria	11.0 (15:50)	-2.1 (08:50)	4,5	13 (14:40)	8 (14:40)	0	0	0	0	0
Tresviso	Cantabria	8.8 (15:10)	1.9 (00:00)	5,4	10 (05:20)	6 (08:00)	0	0	0	0	0
Santillana del Mar, Altamira	Cantabria	9.6 (13:40)	2.9 (06:40)	6,3	17 (08:00)	12 (08:10)	0	0	0	0	0
Reinosa	Cantabria	9.1 (14:50)	-3.3 (23:40)	2,9	18 (15:40)	11 (15:40)	0	0	0	0	0
Alto Campoo	Cantabria	11.8 (12:10)	-3.6 (00:10)	4,1	13 (12:50)	10 (18:50)	0	0	0	0	0
Valderredible, Cubillo de Ebro	Cantabria	12.0 (15:50)	-4.0 (09:20)	4	23 (17:20)	14 (18:30)	0	0	0	0	0
Valderredible, Polientes	Cantabria	12.1 (16:00)	-3.1 (23:59)	4,5	14 (17:30)	6 (17:50)	0	0	0	0	0
Segorbe	Castelló/Castellón	9.4 (23:59)	5.4 (03:10)	7,4	43 (13:30)	23 (15:50)	2,8	0,8	1	0,2	0,8
