España											
Actualizado: domingo, 24 enero 2016 a las 09:00 hora oficial											
Fecha: sábado, 23 enero 2016											
											
Estación	Provincia	Temperatura máxima (ºC)	Temperatura mínima (ºC)	Temperatura media (ºC)	Racha (km/h)	Velocidad máxima (km/h)	Precipitación 00-24h (mm)	Precipitación 00-06h (mm)	Precipitación 06-12h (mm)	Precipitación 12-18h (mm)	Precipitación 18-24h (mm)
Castro Urdiales	Cantabria	17.1 (16:10)	11.9 (23:59)	14,5	18 (03:10)	10 (03:10)	0,1	0	0,1	0	0
Ramales de la Victoria	Cantabria	17.8 (14:30)	7.4 (23:59)	12,6	6 (03:20)	3 (03:20)	0	0	0	0	0
Barcena de Cicero, Treto	Cantabria	17.1 (13:30)	10.1 (22:40)	13,6	13 (23:59)	9 (23:00)	0,2	0	0,2	0	0
Soba, Alto Miera	Cantabria	17.2 (16:00)	10.2 (00:50)	13,7				0		0	0
Santander Aeropuerto	Cantabria	17.9 (14:20)	8.8 (23:10)	13,3	21 (16:10)	15 (16:20)	0	0	0	0	0
Santander	Cantabria	15.8 (13:50)	12.6 (07:50)	14,2	22 (22:20)	18 (22:20)	0	0	0	0	0
Villacarriedo	Cantabria	20.8 (15:30)	10.0 (05:00)	15,4	13 (04:50)	7 (16:40)	0	0	0	0	0
Los Tojos, Bárcena Mayor	Cantabria	18.0 (14:30)	6.0 (23:59)	12	6 (02:00)	4 (04:10)	0	0	0	0	0
San Felices de Buelna	Cantabria	21.6 (16:40)	9.9 (23:59)	15,8	12 (20:40)	6 (13:50)		0	0		0
Torrelavega, Sierrapando	Cantabria	20.7 (16:20)	11.7 (07:50)	16,2	24 (00:10)	20 (01:40)	0	0	0	0	0
San Vicente de la Barquera	Cantabria	16.2 (13:20)	10.8 (08:00)	13,5	19 (14:50)	13 (22:30)	0	0	0	0	0
Camaleño, Fuente De	Cantabria	14.4 (14:50)	8.3 (00:50)	11,3	20 (14:00)	8 (13:20)	0,8	0	0,8	0	0
Cillórigo de Liébana, Tama	Cantabria	19.8 (15:40)	6.2 (23:59)	13	6 (17:30)	4 (03:20)	0	0	0	0	0
Tresviso	Cantabria	17.0 (15:40)	10.0 (00:00)	13,5			0	0	0	0	0
Santillana del Mar, Altamira	Cantabria	20.6 (15:20)	11.9 (08:20)	16,3	14 (00:40)	10 (11:40)	0	0	0	0	0
Reinosa	Cantabria	15.8 (15:20)	2.4 (23:59)	9,1	28 (14:30)	18 (13:00)	0,3	0	0,3	0	0
Valderredible, Cubillo de Ebro	Cantabria	15.2 (16:20)	3.4 (23:59)	9,3	29 (14:30)	17 (14:20)	0,2	0	0,2	0	0
Valderredible, Polientes	Cantabria	15.0 (14:10)	4.0 (23:59)	9,5	27 (14:30)	17 (14:20)	0,2	0,1	0,1	0	0
Segorbe	Castelló/Castellón	19.0 (14:50)	6.9 (00:50)	13	18 (17:10)	12 (16:20)		0	0	0	
Montanejos	Castelló/Castellón	19.1 (15:10)	7.5 (07:50)	13,3	23 (16:00)	15 (15:40)	0	0	0	0	0
Villafranca del Cid/Villafranca	Castelló/Castellón	16.3 (14:00)	4.5 (08:20)	10,4	27 (00:50)	19 (00:50)	0	0	0	0	0
Atzeneta del Maestrat	Castelló/Castellón	18.6 (15:40)	5.5 (06:50)	12,1	15 (15:10)	10 (16:00)	0	0	0	0	0
Castellón de la Plana, Almazora	Castelló/Castellón	17.6 (14:00)	9.1 (07:40)	13,4	17 (14:50)	10 (15:30)	0	0	0	0	0
Torreblanca	Castelló/Castellón	17.2 (13:10)	10.2 (07:30)	13,7	19 (01:20)	13 (01:20)	0	0	0	0	0
La Pobla de Benifassà-Fredes	Castelló/Castellón	14.3 (14:30)	7.2 (08:00)	10,8	38 (01:10)	23 (01:20)		0		0	0
Vinaròs	Castelló/Castellón										
Castellfort	Castelló/Castellón	14.4 (14:40)	8.4 (03:00)	11,4			0	0	0	0	0
Ceuta	Ceuta	16.1 (11:50)	14.6 (01:00)	15,4	28 (13:20)	18 (07:40)	0	0	0	0	0
Alcazar de San Juan	Ciudad Real	15.0 (16:50)	8.6 (09:10)	11,8	14 (05:30)	6 (05:30)		0	0	0	
Ciudad Real	Ciudad Real	14.0 (16:30)	7.7 (23:59)	10,8	19 (10:00)	12 (09:50)	0	0	0	0	0
Villanueva de los Infantes	Ciudad Real	17.1 (16:00)	6.4 (09:00)	11,8	22 (23:50)	20 (23:50)	0	0	0	0	0
Valdepeñas	Ciudad Real	15.0 (17:00)	7.2 (04:30)	11,1	13 (17:50)	7 (02:40)	0	0	0	0	0
Viso del Marqués	Ciudad Real	17.1 (17:00)	7.5 (05:40)	12,3	10 (17:30)	7 (17:30)	0	0	0	0	0
Abenójar	Ciudad Real	13.3 (16:50)	9.1 (07:10)	11,2	32 (09:30)	22 (09:30)	0	0	0	0	0
Puebla de Don Rodrigo	Ciudad Real										
Almadén	Ciudad Real	19.0 (16:20)	9.6 (07:50)	14,3	26 (08:50)	10 (08:50)	0	0	0	0	0
Puertollano	Ciudad Real	17.8 (17:10)	8.4 (23:50)	13,1	18 (06:10)	12 (06:20)	0	0	0	0	0
Fuencaliente	Ciudad Real							0,2		0	0
Valsequillo	Córdoba							0	0,2	0	
