España											
Actualizado: domingo, 12 enero 2014 a las 09:00 hora oficial											
Fecha: sábado, 11 enero 2014											
											
Estación	Provincia	Temperatura máxima (ºC)	Temperatura mínima (ºC)	Temperatura media (ºC)	Racha (km/h)	Velocidad máxima (km/h)	Precipitación 00-24h (mm)	Precipitación 00-06h (mm)	Precipitación 06-12h (mm)	Precipitación 12-18h (mm)	Precipitación 18-24h (mm)
Estaca de Bares	A Coruña	12.2 (15:40)	8.6 (02:40)	10,4	57 (17:30)	41 (15:00)	0,2	0	0	0,2	0
As Pontes	A Coruña	11.6 (14:30)	0.3 (08:40)	6							
A Coruña	A Coruña	14.0 (15:40)	5.9 (09:00)	10	19 (22:00)	13 (21:40)	0	0	0	0	0
A Coruña Aeropuerto	A Coruña							0	0	0	
Carballo, Depuradora	A Coruña	14.1 (16:20)	0.0 (08:50)	7,1			0	0	0	0	0
Cabo Vilan	A Coruña	13.5 (15:00)	6.1 (03:20)	9,8	48 (23:50)	32 (23:50)	0	0	0	0	0
Vimianzo	A Coruña	12.3 (17:00)	2.1 (03:30)	7,2							
Fisterra	A Coruña	12.5 (14:50)	7.3 (07:50)	9,9	60 (23:50)	36 (23:50)	0	0	0	0	0
Mazaricos	A Coruña	11.6 (16:40)	-0.2 (09:10)	5,7			0	0	0	0	0
Sobrado	A Coruña	12.0 (16:20)	1.5 (22:40)	6,8			0	0	0	0	0
Santiago de Compostela Aeropuerto	A Coruña							0	0	0	
Noia	A Coruña	13.8 (15:50)	5.2 (07:50)	9,5	20 (21:30)	9 (16:10)	0	0	0	0	0
Boiro	A Coruña	14.0 (16:30)	3.2 (09:20)	8,6			0	0	0	0	0
Padrón	A Coruña										
Santiago de Compostela	A Coruña	14.4 (16:30)	3.0 (07:10)	8,7	20 (19:30)	5 (14:00)	0	0	0	0	0
Rois, Casas do Porto	A Coruña	13.7 (16:20)	5.0 (07:10)	9,3			0	0	0	0	0
Ossa de Montiel	Albacete	15.7 (13:50)	1.9 (07:50)	8,8	16 (14:30)	7 (13:20)	0	0	0	0	0
Villarrobledo	Albacete				25 (01:00)	12 (00:50)	0	0	0	0	0
Munera	Albacete	13.4 (15:50)	-0.7 (08:20)	6,3	17 (15:30)	9 (13:20)	0	0	0	0	0
Yeste, Embalse Fuensanta	Albacete	14.9 (17:00)	4.5 (23:59)	9,7			0	0	0	0	0
Yeste	Albacete	11.3 (16:40)	3.1 (08:00)	7,2			0	0	0	0	0
Hellín	Albacete	12.9 (16:00)	6.0 (23:10)	9,4	13 (16:40)	9 (16:40)	0	0	0	0	0
Tobarra	Albacete	13.3 (15:20)	4.5 (23:40)	8,9			0	0	0	0	0
Chinchilla	Albacete	11.4 (16:20)	3.9 (23:10)	7,6	25 (00:10)	18 (00:10)	0	0	0	0	0
Albacete	Albacete	11.4 (16:30)	3.4 (23:59)	7,4	10 (00:20)	4 (14:20)	0	0	0	0	0
Alcalá del Júcar	Albacete	8.7 (17:00)	2.4 (23:50)	5,5	14 (01:00)	8 (03:20)	0	0	0	0	0
Orihuela	Alacant/Alicante	13.8 (16:10)	7.3 (06:10)	10,6	19 (12:40)	10 (12:40)	2	0	0	2	0
Pinoso	Alacant/Alicante	12.0 (14:50)	3.9 (22:50)	8	12 (13:50)	7 (13:50)	3,7	0	2	1,7	0
Rojales	Alacant/Alicante	13.5 (16:10)	7.8 (04:30)	10,7	15 (13:10)	9 (13:20)	0,6	0	0	0,6	0
Villena	Alacant/Alicante	10.7 (16:00)	3.2 (04:20)	6,9	14 (02:10)	9 (05:40)	2,2	0	0	2,2	0
Novelda	Alacant/Alicante	12.1 (15:50)	8.3 (07:50)	10,2			0,2	0	0	0,2	0
Elche/Elx	Alacant/Alicante	14.6 (12:00)	7.9 (23:59)	11,3			2,4	0	0	2,4	0
Alicante/Alacant Aeropuerto	Alacant/Alicante	15.1 (13:00)	6.9 (04:40)	11	22 (14:20)	15 (14:20)	0,2	0	0	0,2	0
Alicante/Alacant	Alacant/Alicante	15.2 (13:30)	7.2 (07:50)	11,2	14 (01:20)	10 (01:10)	0	0	0	0	0
Jávea/ Xàbia	Alacant/Alicante	13.4 (14:30)	10.9 (09:00)	12,1	31 (15:10)	18 (15:10)	0	0	0	0	0
Pego	Alacant/Alicante	13.4 (14:00)	10.5 (06:50)	11,9	10 (09:50)	6 (06:10)	0	0	0	0	0
Alcoy/Alcoi	Alacant/Alicante	10.9 (13:30)	6.4 (05:20)	8,6	9 (06:50)	6 (06:40)	0,6	0	0	0,4	0,2
Vélez Blanco	Almería	10.3 (15:10)	2.6 (08:30)	6,5			0	0	0	0	0
Adra	Almería	16.3 (11:40)	12.0 (06:20)	14,1	20 (20:10)	13 (20:10)	0	0	0	0	0
El Ejido	Almería	16.0 (12:20)	10.2 (06:30)	13,1			0	0	0	0	0
Roquetas de Mar	Almería	15.9 (13:40)	10.1 (05:50)	13	38 (00:40)	24 (00:30)	0	0	0	0	0
Abla	Almería	16.7 (12:40)	7.0 (01:20)	11,9	19 (15:30)	8 (15:30)	0	0	0	0	0
Láujar de Andarax	Almería	9.9 (10:50)	4.3 (06:00)	7,1	40 (18:50)	30 (18:50)	0	0	0	0	0
Almería Aeropuerto	Almería	15.9 (12:40)	10.6 (08:30)	13,3	22 (01:00)	15 (04:40)	0	0	0	0	0
Cabo de Gata	Almería	15.2 (12:00)	13.0 (05:50)	14,1	48 (00:10)	32 (00:10)	0	0	0	0	0
Garrucha, Puerto	Almería	16.0 (13:00)	9.6 (03:40)	12,8	17 (02:10)	13 (02:10)	0	0	0	0	0
Albox	Almería	14.6 (13:50)	6.4 (23:50)	10,5	20 (14:00)	12 (14:00)	0	0	0	0	0
Huercal Overa	Almería	17.1 (11:50)	7.1 (23:30)	12,1	16 (13:30)	8 (17:00)	0,1	0	0	0,1	0
Alborán	Almería										
Aramaio	Araba/Álava	12.6 (14:20)	4.1 (03:50)	8,4			0	0	0	0	0
Amurrio	Araba/Álava	13.2 (15:30)	4.0 (06:30)	8,6	35 (23:30)	22 (23:40)	0	0	0	0	0
Lalastra	Araba/Álava	8.9 (15:20)	-1.1 (05:00)	3,9	21 (23:50)	13 (23:59)	0	0	0	0	0
Opakua	Araba/Álava	5.2 (15:40)	0.0 (22:40)	2,6	17 (23:40)	11 (01:40)	0	0	0	0	0
Vitoria Gasteiz Aeropuerto	Araba/Álava	9.6 (15:40)	-0.9 (03:00)	4,4	30 (22:40)	20 (22:50)	0	0	0	0	0
Labastida	Araba/Álava	6.2 (16:20)	1.9 (01:10)	4	23 (23:00)	11 (23:00)	0	0	0	0	0
Leza	Araba/Álava	6.4 (15:40)	1.0 (01:00)	3,7			0	0	0	0	0
Campezo/Kanpezu	Araba/Álava	8.1 (15:40)	-1.6 (07:00)	3,3			0	0	0	0	0
Cabrales	Asturias	10.8 (14:00)	7.3 (23:59)	9,1	31 (16:50)	18 (17:10)	1,8	1,6	0,2	0	0
Llanes	Asturias	13.1 (14:00)	8.8 (23:10)	11	40 (17:30)	27 (17:30)	2,8	2,4	0,2	0,2	0
Amieva, Panizales	Asturias	13.7 (23:59)	7.1 (20:40)	10,4	36 (23:59)	20 (23:50)	0,2	0,2	0	0	0
