España											
Actualizado: martes, 10 enero 2017 a las 14:00 hora oficial											
Fecha: lunes, 09 enero 2017											
											
Estación	Provincia	Temperatura máxima (ºC)	Temperatura mínima (ºC)	Temperatura media (ºC)	Racha (km/h)	Velocidad máxima (km/h)	Precipitación 00-24h (mm)	Precipitación 00-06h (mm)	Precipitación 06-12h (mm)	Precipitación 12-18h (mm)	Precipitación 18-24h (mm)
Cabo de Gata	Almería	16.8 (12:00)	11.1 (08:30)	13,9	33 (01:30)	24 (02:30)	0	0	0	0	0
Carboneras	Almería										
Garrucha, Puerto	Almería				23 (21:20)	18 (09:20)	0	0	0	0	0
Albox	Almería	15.1 (14:30)	4.4 (07:20)	9,8	21 (16:30)	13 (15:00)	0	0	0	0	0
Huercal Overa	Almería	15.2 (11:40)	1.6 (06:50)	8,4	21 (14:30)	10 (17:00)	0	0	0	0	0
Aramaio	Araba/Álava	9.5 (15:30)	1.7 (07:10)	5,6			0	0	0	0	0
Amurrio	Araba/Álava	11.1 (15:10)	1.3 (09:00)	6,2	12 (16:30)	8 (17:10)	0	0	0	0	0
Lalastra	Araba/Álava	8.5 (15:00)	-1.5 (09:20)	3,5	24 (00:20)	9 (12:30)	0	0	0	0	0
Opakua	Araba/Álava	8.9 (15:00)	0.0 (09:30)	4,4	24 (03:50)	12 (03:50)	0	0	0	0	0
Vitoria Gasteiz Aeropuerto	Araba/Álava	11.6 (15:20)	-1.7 (08:40)	5	21 (13:20)	12 (14:10)			0	0	0
Labastida	Araba/Álava	10.8 (16:20)	2.9 (08:40)	6,9	30 (11:50)	13 (11:50)	0	0	0	0	0
Leza	Araba/Álava	10.5 (16:20)	3.4 (09:00)	7			0	0	0	0	0
Campezo/Kanpezu	Araba/Álava	10.3 (15:20)	0.7 (22:10)	5,5			0	0	0	0	0
Cabrales	Asturias	14.3 (16:10)	2.6 (06:30)	8,5	18 (03:20)	14 (03:20)	0,2	0	0	0,2	0
Llanes	Asturias	14.4 (14:50)	5.1 (08:30)	9,7	38 (02:20)	21 (02:00)	0	0	0	0	0
Amieva, Panizales	Asturias	15.2 (14:50)	0.2 (02:50)	7,7	12 (15:20)	6 (14:50)	0	0	0	0	0
Piloña	Asturias	15.2 (16:10)	-2.2 (08:50)	6,5	12 (14:30)	5 (14:30)	0,2	0	0,2	0	0
Colunga	Asturias	13.5 (15:40)	3.9 (08:50)	8,7	35 (00:10)	20 (00:10)	0	0	0	0	0
Gijón, Campus	Asturias	15.2 (16:20)	-1.2 (08:10)	7	20 (23:50)	9 (23:50)	0	0	0	0	0
Cabo Peñas	Asturias	12.7 (14:10)	7.3 (08:50)	10	44 (01:20)	29 (01:00)	0	0	0	0	0
Asturias Aeropuerto	Asturias	14.8 (14:30)	0.5 (02:20)	7,7	35 (23:00)	23 (10:30)	0	0	0	0	0
Puerto de Pajares	Asturias	7.4 (13:00)	0.3 (08:40)	3,9	33 (23:59)	14 (23:30)	0	0	0	0	0
Pola de Lena	Asturias	14.5 (15:40)	-1.9 (08:20)	6,3	20 (16:00)	10 (16:00)	0	0	0	0	0
Aller	Asturias	9.6 (13:30)	0.2 (09:20)	4,9	14 (16:40)	10 (14:10)	0	0	0	0	0
Mieres	Asturias	14.7 (15:40)	-1.9 (07:50)	6,4	9 (15:00)	5 (15:20)	0	0	0	0	0
Oviedo	Asturias	13.6 (16:30)	1.4 (05:50)	7,5	14 (21:30)	12 (09:00)	0	0	0	0	0
Tineo, Soto de la Barca	Asturias	9.3 (16:40)	-2.9 (09:10)	3,2	9 (21:50)	5 (21:50)	0	0	0	0	0
Pola de Somiedo	Asturias	14.3 (14:40)	-2.3 (05:00)	6	14 (15:10)	7 (15:10)	0	0	0	0	0
Salas	Asturias	15.4 (15:20)	0.4 (08:20)	7,9	10 (23:50)	4 (07:50)	0	0	0	0	0
Cabo Busto	Asturias	13.6 (15:00)	3.7 (08:40)	8,7	45 (23:50)	33 (23:20)	0	0	0	0	0
Degaña	Asturias	10.9 (12:50)	0.9 (07:10)	5,9	28 (00:40)	14 (00:20)	0	0	0	0	0
Ibias, San Antolin	Asturias	13.3 (15:50)	1.8 (08:10)	7,6	14 (15:00)	9 (14:40)	0	0	0	0	0
Villayón, Oneta	Asturias	14.2 (15:10)	4.3 (09:00)	9,3	30 (22:00)	19 (22:00)	0	0	0	0	0
Castropol	Asturias	14.6 (14:40)	1.1 (07:30)	7,9	26 (07:10)	15 (09:40)	0	0	0	0	0
Taramundi, Ouria	Asturias	14.8 (15:20)	2.8 (03:10)	8,8	21 (13:00)	15 (13:00)	0	0	0	0	0
Puerto de Leitariegos	Asturias	8.8 (12:20)	0.5 (08:20)	4,7	42 (18:10)	29 (18:10)	0	0	0	0	0
Muñotello	Ávila	10.0 (14:30)	-2.4 (08:50)	3,8	17 (12:50)	11 (18:20)	0	0	0	0	0
Ávila	Ávila	6.9 (13:50)	-4.1 (05:10)	1,4	23 (13:50)	14 (13:50)	0	0	0	0	0
Gotarrendura	Ávila	5.7 (16:30)	-5.3 (06:00)	0,2	12 (14:40)	9 (00:20)	0	0	0	0	0
Arevalo	Ávila	8.3 (15:50)	-4.8 (04:30)	1,8	14 (15:00)	10 (17:30)	0	0	0	0	0
Rivilla de Barajas	Ávila	6.6 (17:30)	-2.4 (06:30)	2,1	19 (10:20)	13 (08:40)	0	0	0	0	0
Navarredonda de Gredos	Ávila	12.9 (14:10)	-2.7 (09:00)	5,1	19 (15:50)	6 (06:40)	0	0	0	0	0
Barco de Avila	Ávila	12.1 (15:50)	-6.7 (08:40)	2,7	20 (16:10)	13 (00:30)	0	0	0	0	0
Puerto El Pico	Ávila	11.8 (13:30)	-5.3 (02:30)	3,3	34 (10:50)	26 (15:20)	0	0	0	0	0
Candeleda	Ávila	13.5 (16:40)	-1.9 (07:20)	5,8	14 (15:00)	8 (15:50)	0	0	0	0	0
Herrera del Duque	Badajoz	14.8 (17:10)	-1.7 (06:50)	6,6	11 (14:50)	7 (14:50)	0	0	0	0	0
Peraleda del Zaucejo	Badajoz	14.2 (16:40)	-3.0 (08:10)	5,6	15 (14:10)	10 (12:30)	0	0	0	0	0
Castuera	Badajoz	14.5 (14:50)	4.3 (08:40)	9,4	21 (11:00)	12 (10:40)	0	0	0	0	0
Navalvillar de Pela	Badajoz	13.7 (16:40)	-0.7 (09:00)	6,5	11 (09:10)	7 (17:20)	0,2	0	0,2	0	0
Don Benito	Badajoz	13.7 (16:40)	-0.6 (09:20)	6,5	14 (22:00)	9 (01:20)	0	0	0	0	0
Llerena	Badajoz	13.4 (15:40)	3.3 (08:20)	8,3	27 (14:00)	17 (14:10)	0	0	0	0	0
Villafranca de los Barros	Badajoz	14.2 (15:00)	-2.7 (07:40)	5,7	17 (15:40)	11 (15:10)	0,2	0	0,2	0	0
Mérida	Badajoz	16.3 (16:30)	-1.3 (06:30)	7,5	13 (08:20)	11 (08:20)	0,1	0	0,1	0	0
Zafra	Badajoz	14.5 (14:30)	-1.2 (07:00)	6,6	20 (15:10)	15 (15:10)	0	0	0	0	0
Almendralejo	Badajoz	12.0 (15:20)	0.5 (08:30)	6,3	15 (15:00)	10 (22:00)	0,2	0	0,2	0	0
Badajoz Aeropuerto	Badajoz	13.6 (17:30)	-0.7 (07:00)	6,5	13 (16:20)	9 (19:10)	0	0	0	0	0
Alburquerque	Badajoz	14.2 (16:00)	-1.5 (07:30)	6,3	28 (14:30)	14 (14:30)	0,2	0	0,2	0	0
Puebla de Obando	Badajoz	12.6 (16:50)	1.1 (09:10)	6,9	13 (01:00)	12 (01:00)	0	0	0	0	0
Badajoz	Badajoz	13.7 (16:50)	-1.3 (05:50)	6,2	14 (16:10)	9 (15:10)	0	0	0	0	0
Olivenza	Badajoz	12.1 (16:10)	1.2 (08:20)	6,7	24 (14:50)	19 (14:50)	0	0	0	0	0
Alconchel	Badajoz	13.6 (16:40)	-0.1 (09:00)	6,8	28 (15:40)	18 (15:40)	0	0	0	0	0
Barcarrota	Badajoz	13.8 (14:00)	-0.7 (02:30)	6,6		9 (14:50)	0	0	0	0	0
Villanueva del Fresno	Badajoz	15.0 (14:30)	1.4 (07:10)	8,2	24 (16:10)	18 (16:10)	0	0	0	0	0
Monesterio	Badajoz	13.9 (15:30)	2.9 (04:00)	8,4	19 (15:40)	10 (15:40)	0	0	0	0	0
Fuente de Cantos	Badajoz	14.7 (16:20)	2.8 (02:00)	8,7	20 (19:10)	16 (19:20)	0	0	0	0	0
Jerez de los Caballeros	Badajoz	16.6 (16:30)	-1.2 (07:30)	7,7	20 (17:40)	15 (17:10)	0	0	0	0	0
Fregenal de la Sierra	Badajoz	15.5 (15:00)	-0.9 (07:50)	7,3	18 (15:10)	10 (15:10)	0	0	0	0	0
Azuaga	Badajoz	13.6 (15:30)	1.0 (08:40)	7,3	17 (15:40)	11 (15:40)	0	0	0	0	0
Pontons	Barcelona	10.6 (15:00)	-0.1 (05:10)	5,3	42 (18:50)	25 (18:50)	0	0	0	0	0
Vilafranca del Penedès	Barcelona	14.0 (15:40)	0.2 (07:50)	7,1	20 (15:20)	10 (16:10)	0	0	0	0	0
Sitges	Barcelona	13.6 (15:00)	4.1 (23:59)	8,9	22 (15:20)	8 (15:20)	0	0	0	0	0
Barcelona Aeropuerto	Barcelona	13.8 (14:10)	5.1 (03:00)	9,5	39 (09:30)	31 (09:10)	0	0	0	0	0
Berga	Barcelona	4.0 (14:30)	-1.7 (09:00)	1,1	17 (14:20)	11 (14:20)	0	0	0	0	0
Balsareny	Barcelona	5.8 (16:30)	-5.0 (06:10)	0,4	21 (15:30)	14 (15:30)	0	0	0	0	0
Prat de Lluçanès	Barcelona	2.4 (17:00)	-4.2 (08:30)	-0,9	12 (12:40)	6 (13:40)	0	0	0	0	0
Moià	Barcelona	4.7 (02:00)	-1.1 (08:20)	1,8	18 (15:10)	9 (14:10)	0	0	0	0	0
Manresa	Barcelona	7.0 (15:40)	-2.9 (07:10)	2	21 (13:40)	13 (13:20)	0	0	0	0	0
Monistrol de Montserrat	Barcelona	8.1 (00:00)	-1.1 (08:50)	3,5			0	0	0	0	0
Igualada	Barcelona	10.3 (13:50)	-1.9 (06:50)	4,2	26 (14:40)	9 (14:40)	0	0	0	0	0
Corbera, Pic d'Agulles	Barcelona	11.1 (13:40)	1.7 (08:40)	6,4			0	0	0	0	0
Barcelona	Barcelona	15.6 (13:20)	8.8 (04:20)	12,2	27 (14:20)	17 (02:40)	0	0	0	0	0
Barcelona, Museo Marítimo	Barcelona	14.0 (16:10)	7.8 (23:59)	10,9	23 (13:10)	10 (13:50)	0	0	0	0	0
Caldes de Montbui	Barcelona	11.3 (15:00)	-0.6 (03:30)	5,4	24 (16:10)	16 (16:10)	0	0	0	0	0
Vilassar de Dalt	Barcelona	13.6 (11:30)	7.6 (23:50)	10,6	29 (11:40)	18 (19:20)	0	0	0	0	0
Arenys de Mar	Barcelona	13.2 (12:20)	4.9 (23:40)	9	26 (13:40)	14 (18:40)	0	0	0	0	0
Santa Susana	Barcelona	13.2 (15:00)	2.4 (02:00)	7,8	30 (15:40)	11 (15:40)	0	0	0	0	0
Fogars de Montclús	Barcelona	9.6 (13:40)	1.0 (23:40)	5,3			0	0	0	0	0
Tona	Barcelona										
Sant Julià  de Vilatorta	Barcelona							0	0		0
Lekeitio	Bizkaia	11.6 (15:10)	5.4 (08:40)	8,5	18 (06:50)	13 (07:20)	0	0	0	0	0
Forua	Bizkaia	12.9 (13:50)	2.8 (09:10)	7,8	19 (16:20)	11 (16:20)	0	0	0	0	0
Machichaco	Bizkaia				18 (12:00)	11 (13:20)	0	0	0	0	0
Punta Galea	Bizkaia										
Orozko	Bizkaia	12.7 (14:40)	0.9 (09:30)	6,8	12 (17:50)	6 (15:40)	0	0	0	0	0
Abadiño	Bizkaia	8.2 (15:10)	1.7 (07:30)	4,9			0	0	0	0	0
Amorebieta--Etxano	Bizkaia	12.8 (15:10)	2.2 (08:50)	7,5	14 (12:00)	8 (12:00)	0	0	0	0	0
Balmaseda	Bizkaia	13.6 (13:50)	1.7 (09:40)	7,7			0	0	0	0	0
Güeñes	Bizkaia	12.6 (16:10)	2.9 (09:30)	7,8	10 (16:30)	6 (16:30)	0	0	0	0	0
Bilbao Aeropuerto	Bizkaia	13.7 (14:40)	2.9 (08:50)	8,3	22 (16:00)	12 (12:10)	0	0	0	0	0
Sopuerta	Bizkaia	14.9 (15:10)	3.5 (09:00)	9,2	14 (13:20)	6 (14:20)	0	0	0	0	0
Coruña del Conde	Burgos	7.6 (16:50)	-3.2 (07:50)	2,2	28 (18:50)	21 (18:50)	0	0	0	0	0
Aranda de Duero	Burgos	8.6 (16:00)	-6.7 (08:30)	1	24 (14:10)	14 (16:30)	0	0	0	0	0
Pedrosa del Príncipe	Burgos	11.2 (15:50)	-2.6 (00:10)	4,3	35 (03:20)	17 (12:30)	0	0	0	0	0
Palacios de la Sierra	Burgos	11.4 (15:00)	-5.7 (09:00)	2,8			0	0	0	0	0
Monterrubio de la Demanda	Burgos	9.3 (15:40)	-1.0 (22:00)	4,2	45 (02:50)	33 (03:50)	0	0	0	0	0
Villamayor de los Montes	Burgos	9.3 (14:40)	-0.2 (22:40)	4,6	50 (06:10)	31 (05:30)	0	0	0	0	0
Burgos Aeropuerto	Burgos	8.2 (15:20)	-1.5 (21:50)	3,3			0	0	0	0	0
Santa Gadea de Alfoz	Burgos	8.4 (16:00)	-1.9 (09:10)	3,2			0	0	0	0	0
Sargentes de la Lora	Burgos	9.6 (16:00)	-0.8 (08:00)	4,4	30 (06:40)	19 (02:00)	0	0	0	0	0
Briviesca	Burgos	9.4 (16:20)	0.4 (09:30)	4,9	24 (07:20)	13 (21:00)	0	0	0	0	0
Medina de Pomar	Burgos	12.3 (15:50)	-0.1 (09:10)	6,1	14 (13:40)	7 (13:50)	0	0	0	0	0
Miranda de Ebro	Burgos	15.3 (15:30)	-0.5 (09:20)	7,4	16 (13:50)	8 (13:40)	0	0	0	0	0
Belorado	Burgos	7.7 (14:40)	-0.6 (09:20)	3,5	18 (15:10)	10 (15:50)	0	0	0	0	0
Madrigal de la Vera	Cáceres	13.2 (16:00)	0.4 (08:40)	6,8	14 (13:40)	6 (15:20)	0	0	0	0	0
Navalmoral de la Mata	Cáceres	12.9 (16:50)	-2.9 (05:50)	5	14 (00:30)	9 (00:20)	0,2	0	0,2	0	0
Garganta de la Olla	Cáceres	12.0 (15:40)	3.2 (07:30)	7,6	15 (11:30)	10 (11:30)	0	0	0	0	0
Serradilla	Cáceres	11.6 (15:30)	-0.9 (07:20)	5,4	19 (10:40)	13 (13:40)	0	0	0	0	0
Jaraicejo	Cáceres	13.8 (15:40)	2.9 (06:30)	8,4	21 (14:20)	11 (08:30)	0	0	0	0	0
Trujillo	Cáceres	13.4 (16:00)	-0.7 (07:00)	6,3	13 (14:30)	8 (16:30)	0	0	0	0	0
Cáceres	Cáceres	12.9 (17:00)	0.0 (06:10)	6,4	18 (23:50)	12 (20:20)	0	0	0	0	0
Cañaveral	Cáceres	13.2 (16:10)	-2.3 (08:10)	5,4	16 (06:10)	11 (15:50)	0	0	0	0	0
Nuñomoral	Cáceres	15.7 (14:50)	-0.7 (08:40)	7,5	24 (13:30)	13 (13:30)	0	0	0	0	0
Guijo de Granadilla	Cáceres	15.6 (15:50)	4.8 (00:00)	10,2	46 (06:50)	30 (06:40)	0	0	0	0	0
Hervás	Cáceres	14.9 (15:50)	4.0 (00:10)	9,4	22 (16:30)	15 (17:40)	0	0	0	0	0
Montehermoso	Cáceres	16.3 (17:00)	0.2 (06:30)	8,2	39 (07:30)	21 (07:00)	0	0	0	0	0
Tornavacas	Cáceres	12.8 (15:20)	4.5 (02:10)	8,7	56 (07:30)	38 (08:30)	0	0	0	0	0
Piornal	Cáceres	13.6 (13:30)	4.7 (09:30)	9,2	29 (04:30)	15 (04:40)	0	0	0	0	0
Plasencia	Cáceres	15.8 (16:20)	2.0 (05:20)	8,9	21 (20:00)	10 (20:00)	0	0	0	0	0
Coria	Cáceres	15.8 (16:40)	0.6 (03:50)	8,2	28 (20:50)	18 (20:00)	0	0	0	0	0
Torrecilla de los Angeles	Cáceres	18.3 (16:10)	1.9 (01:30)	10,1	29 (12:30)	17 (12:30)	0	0	0	0	0
Hoyos	Cáceres	15.7 (15:00)	5.8 (09:00)	10,8	36 (09:30)	20 (11:20)	0	0	0	0	0
Zarza La Mayor	Cáceres	16.0 (17:00)	0.4 (06:50)	8,2	15 (21:00)	10 (21:00)	0	0	0	0	0
Valverde del Fresno	Cáceres	17.2 (14:50)	8.1 (00:00)	12,7	53 (08:00)	35 (02:20)	0	0	0	0	0
Aliseda	Cáceres	13.3 (16:50)	-3.2 (09:00)	5,1	21 (23:40)	12 (23:50)	0	0	0	0	0
Brozas	Cáceres	13.2 (16:20)	1.2 (05:50)	7,2	23 (12:30)	16 (12:00)	0	0	0	0	0
Valencia de Alcántara	Cáceres	13.8 (15:00)	-0.3 (05:30)	6,8	23 (14:50)	14 (15:10)	0	0	0	0	0
Guadalupe	Cáceres	13.6 (14:40)	1.1 (08:10)	7,4	12 (14:00)	6 (14:20)	0	0	0	0	0
Cañamero	Cáceres	13.0 (15:40)	2.2 (07:20)	7,6	20 (13:20)	7 (15:50)	0	0	0	0	0
Zorita	Cáceres	13.4 (16:20)	2.2 (07:20)	7,8	24 (20:50)	21 (20:40)	0	0	0	0	0
Alcuescar	Cáceres	13.5 (16:00)	-0.5 (07:00)	6,5	13 (17:00)	9 (06:00)	0,2	0,2	0	0	0
Chipiona	Cádiz	16.3 (16:50)	4.1 (03:00)	10,2	26 (13:40)	11 (13:50)	0	0	0	0	0
Rota, Base Naval	Cádiz	16.8 (16:40)	4.0 (09:20)	10,4			0	0	0	0	0
Grazalema	Cádiz	14.5 (13:20)	0.0 (04:30)	7,3	19 (14:00)	11 (14:30)	0	0	0	0	0
Olvera	Cádiz	16.7 (15:00)	3.4 (05:40)	10,1	21 (14:40)	10 (19:20)	0	0	0	0	0
El Bosque	Cádiz	17.7 (16:20)	0.9 (09:00)	9,3	16 (15:40)	11 (16:30)	0	0	0	0	0
San José del Valle	Cádiz	18.3 (16:50)	3.9 (08:10)	11,1	14 (18:50)	8 (18:50)	0	0	0	0	0
Jerez de la Frontera Aeropuerto	Cádiz	17.8 (16:30)	1.0 (06:30)	9,4	41 (11:30)	33 (11:30)	0	0	0	0	0
San Fernando	Cádiz	17.1 (17:10)	6.3 (08:00)	11,7	22 (12:30)	10 (13:00)	0	0	0	0	0
Cádiz	Cádiz	17.6 (17:10)	7.9 (07:50)	12,8	27 (13:10)	21 (12:50)	0	0	0	0	0
Medina Sidonia	Cádiz										
Vejer de la Frontera	Cádiz	16.6 (15:10)	8.5 (08:10)	12,6	25 (06:10)	13 (06:30)	0	0	0	0	0
Barbate	Cádiz	17.1 (15:40)	2.9 (09:00)	10	14 (10:30)	10 (14:50)	0	0	0	0	0
Tarifa	Cádiz	16.0 (14:40)	8.1 (08:30)	12,1			0	0	0	0	0
Jimena de la Frontera	Cádiz	17.4 (15:10)	-0.4 (08:30)	8,5	18 (14:30)	10 (14:30)	0	0	0	0	0
San Roque	Cádiz	15.9 (14:50)	4.6 (08:10)	10,2	23 (09:50)	15 (08:10)	0	0	0	0	0
Castro Urdiales	Cantabria	13.4 (13:30)	5.9 (09:30)	9,6	19 (12:50)	14 (12:50)	0	0	0	0	0
Ramales de la Victoria	Cantabria	11.8 (14:30)	0.9 (09:50)	6,4	14 (02:00)	5 (13:10)	0	0	0	0	0
Barcena de Cicero, Treto	Cantabria	13.2 (13:30)	2.5 (08:50)	7,8	21 (11:10)	15 (14:20)	0	0	0	0	0
Soba, Alto Miera	Cantabria	10.3 (14:50)	1.6 (00:20)	6	35 (01:30)	18 (01:50)	0	0	0	0	0
Santander Aeropuerto	Cantabria	13.6 (15:40)	2.4 (09:00)	8	26 (14:50)	14 (16:20)	0	0	0	0	0
Santander	Cantabria	13.8 (14:30)	6.8 (07:50)	10,3	29 (15:10)	20 (15:10)	0	0	0	0	0
Villacarriedo	Cantabria	13.9 (15:20)	-3.0 (08:20)	5,4	17 (16:10)	11 (16:20)	0	0	0	0	0
Los Tojos, Bárcena Mayor	Cantabria	10.7 (13:50)	-3.8 (08:10)	3,4	13 (13:20)	5 (13:20)	0	0	0	0	0
San Felices de Buelna	Cantabria	14.9 (15:50)	-2.1 (06:30)	6,4	13 (16:00)	8 (16:00)	0	0	0	0	0
Torrelavega, Sierrapando	Cantabria	14.3 (15:00)	2.4 (00:40)	8,4	25 (03:00)	19 (01:30)	0	0	0	0	0
San Vicente de la Barquera	Cantabria	14.3 (13:30)	2.0 (08:10)	8,2	23 (02:00)	17 (07:50)	0	0	0	0	0
Camaleño, Fuente De	Cantabria							0	0		0
Cillórigo de Liébana, Tama	Cantabria	11.3 (15:20)	-5.0 (09:10)	3,2	10 (23:20)	6 (23:20)	0	0	0	0	0
Tresviso	Cantabria	10.4 (15:40)	3.9 (04:30)	7,1	37 (23:59)	21 (19:00)	0	0	0	0	0
Santillana del Mar, Altamira	Cantabria	13.3 (13:00)	2.5 (03:20)	7,9	19 (02:00)	14 (06:40)	0	0	0	0	0
Reinosa	Cantabria	9.6 (15:40)	-5.6 (07:40)	2	36 (23:50)	15 (23:50)	0	0	0	0	0
Alto Campoo	Cantabria	8.8 (12:40)	-2.9 (08:10)	3	48 (23:20)	21 (18:10)	0	0	0	0	0
Valderredible, Cubillo de Ebro	Cantabria	12.3 (16:40)	-3.8 (08:10)	4,3	22 (02:30)	10 (02:30)	0	0	0	0	0
Valderredible, Polientes	Cantabria	12.2 (15:40)	-2.6 (09:10)	4,8	19 (16:50)	11 (16:50)	0	0	0	0	0
Segorbe	Castelló/Castellón	13.2 (13:50)	1.0 (07:00)	7,1	18 (16:10)	11 (07:50)	0	0	0	0	0
Montanejos	Castelló/Castellón	13.4 (14:50)	1.5 (23:59)	7,4	19 (02:00)	11 (17:20)	0	0	0	0	0
Villafranca del Cid/Villafranca	Castelló/Castellón	10.2 (14:30)	-2.5 (08:00)	3,8	38 (23:30)	25 (23:30)	0	0	0	0	0
Atzeneta del Maestrat	Castelló/Castellón	14.0 (15:00)	0.3 (08:50)	7,2	24 (02:50)	14 (14:40)	0	0	0	0	0
Castellón de la Plana, Almazora	Castelló/Castellón	15.6 (13:50)	5.2 (06:30)	10,4	21 (15:20)	14 (23:59)	0	0	0	0	0
