España											
Actualizado: domingo, 04 enero 2015 a las 09:00 hora oficial											
Fecha: sábado, 03 enero 2015											
											
Estación	Provincia	Temperatura máxima (ºC)	Temperatura mínima (ºC)	Temperatura media (ºC)	Racha (km/h)	Velocidad máxima (km/h)	Precipitación 00-24h (mm)	Precipitación 00-06h (mm)	Precipitación 06-12h (mm)	Precipitación 12-18h (mm)	Precipitación 18-24h (mm)
Estaca de Bares	A Coruña	13.7 (13:50)	11.8 (00:20)	12,8	49 (19:50)	41 (19:50)	0	0	0	0	0
As Pontes	A Coruña	11.0 (17:20)	2.0 (00:00)	6,5							
A Coruña	A Coruña	14.4 (15:10)	10.7 (05:50)	12,5	23 (14:10)	13 (14:20)	0,2	0	0,2	0	0
A Coruña Aeropuerto	A Coruña	13.6 (15:40)	7.0 (00:40)	10,3	24 (21:20)	14 (02:10)	0	0	0	0	0
Carballo, Depuradora	A Coruña	13.9 (15:40)	8.2 (00:00)	11			0	0	0	0	0
Cabo Vilan	A Coruña	12.6 (16:10)	11.3 (09:40)	12	25 (13:00)	20 (13:00)	0,9	0,7	0,2	0	0
Vimianzo	A Coruña	12.1 (13:20)	9.0 (03:40)	10,6							
Fisterra	A Coruña	12.3 (00:00)	10.2 (10:20)	11,3	24 (09:50)	17 (14:30)	0,8	0,2	0,6	0	0
Mazaricos	A Coruña	11.9 (15:40)	8.6 (03:30)	10,3							
Sobrado	A Coruña	13.2 (14:50)	-2.3 (05:30)	5,4			0	0	0	0	0
Santiago de Compostela Aeropuerto	A Coruña	13.1 (16:10)	3.5 (06:00)	8,3	17 (14:40)	10 (05:40)	0	0	0	0	0
Noia	A Coruña	12.7 (14:30)	7.4 (00:50)	10	13 (02:40)	8 (02:40)	0	0	0	0	0
Monte Iroite	A Coruña	10.0 (13:30)	6.9 (23:59)	8,5	22 (13:00)	14 (12:40)	0	0	0	0	0
Boiro	A Coruña	11.5 (16:20)	2.2 (05:20)	6,9			0	0	0	0	0
Padrón	A Coruña	14.5 (16:50)	3.8 (03:40)	9,1	31 (05:20)	25 (05:20)	0	0	0	0	0
Santiago de Compostela	A Coruña	12.6 (16:00)	5.5 (09:10)	9,1	9 (00:10)	3 (12:40)	0	0	0	0	0
