España											
Actualizado: sábado, 09 enero 2016 a las 09:45 hora oficial											
Fecha: viernes, 08 enero 2016											
											
Estación	Provincia	Temperatura máxima (ºC)	Temperatura mínima (ºC)	Temperatura media (ºC)	Racha (km/h)	Velocidad máxima (km/h)	Precipitación 00-24h (mm)	Precipitación 00-06h (mm)	Precipitación 06-12h (mm)	Precipitación 12-18h (mm)	Precipitación 18-24h (mm)
Puerto de Pajares	Asturias	7.2 (08:30)	1.3 (11:20)	4,2	73 (03:40)	41 (06:00)	14	2,2	7,4	3,9	0,5
Pola de Lena	Asturias	18.1 (06:30)	7.7 (23:10)	12,9	50 (03:10)	24 (07:20)	5,8	0	5	0,8	0
Aller	Asturias	14.6 (07:00)	5.5 (23:59)	10,1	47 (07:20)	14 (02:40)	8,6	0	6	2,6	0
Mieres	Asturias	12.2 (07:10)	8.8 (05:00)	10,5	26 (06:40)	11 (11:50)	12,6	0	10,4	2	0,2
Oviedo	Asturias	12.8 (05:50)	8.9 (11:00)	10,8	42 (06:20)	27 (06:20)	20,2	0,2	13,8	4,4	1,8
Tineo, Soto de la Barca	Asturias	17.1 (05:30)	8.5 (22:50)	12,8	39 (03:30)	15 (06:40)	38,2	0	30,4	7,8	0
Pola de Somiedo	Asturias	15.2 (03:40)	6.1 (23:59)	10,6	58 (01:00)	25 (03:40)	12,4	0	9,2	2,8	0,4
Salas	Asturias	17.5 (05:10)	9.1 (09:40)	13,3	63 (05:10)	31 (04:20)	34,6	0	26,8	7,2	0,6
Cabo Busto	Asturias	18.1 (04:00)	9.9 (10:20)	14	117 (04:10)	78 (04:40)	44,2	13,2	22,8	7	1,2
Degaña	Asturias	7.0 (00:20)	2.1 (13:30)	4,5	37 (00:10)	14 (09:50)	38,2	8,8	21	6,8	1,6
Ibias, San Antolin	Asturias	11.7 (05:00)	5.6 (23:59)	8,6	97 (00:20)	65 (00:20)					
Villayón, Oneta	Asturias	14.9 (04:40)	7.8 (08:40)	11,3	80 (03:40)	40 (05:10)	47,8	12,6	28,8	6,4	0
Castropol	Asturias	17.0 (04:10)	9.6 (23:00)	13,3	68 (04:10)	31 (04:10)	48,9	21,8	24,5	2,5	0,1
Taramundi, Ouria	Asturias	15.2 (03:30)	7.5 (23:59)	11,3	91 (03:30)	58 (04:10)	53,2	21,8	28,2	3,2	0
Puerto de Leitariegos	Asturias	6.5 (00:10)	0.1 (10:40)	3,3	79 (00:10)	42 (00:10)	35,6	7,2	18,4	8,2	1,8
Muñotello	Ávila	13.4 (13:50)	5.0 (23:59)	9,2	81 (05:10)	48 (04:10)	9,4	0	0	0	9,4
Ávila	Ávila	12.1 (15:00)	5.7 (23:59)	8,9	49 (13:20)	29 (14:20)	8,2	0	0	0	8,2
Arevalo	Ávila	15.6 (13:50)	7.6 (23:59)	11,6	53 (15:20)	38 (05:30)			0	0	7,8
Navarredonda de Gredos	Ávila	10.1 (12:40)	4.1 (23:20)	7,1	52 (09:20)	21 (11:50)	9,3	0,1	0,1	0,4	8,7
Barco de Avila	Ávila	10.8 (01:10)	6.7 (23:20)	8,8	51 (03:00)	29 (09:20)	12,8	0,8	0	0,8	11,2
Puerto El Pico	Ávila	8.1 (00:00)	4.5 (23:30)	6,3	73 (10:30)	39 (10:40)	108,6	11,6	20,6	31	45,4
Cebreros	Ávila						6,4	0	0,4	1	5
Candeleda	Ávila										
Herrera del Duque	Badajoz	13.9 (10:30)	12.5 (20:10)	13,2			0,8	0,4	0	0,2	0,2
Peraleda del Zaucejo	Badajoz							0		0,2	0,4
Castuera	Badajoz	13.5 (13:20)	11.5 (09:00)	12,5	50 (20:50)	36 (21:20)	0	0	0	0	0
Navalvillar de Pela	Badajoz	14.9 (10:10)	13.5 (06:50)	14,2	51 (21:10)	34 (21:10)		0	0	0	
Don Benito	Badajoz	15.4 (11:50)	12.7 (23:59)	14	42 (15:20)	24 (15:20)	1,2	0	0	0	1,2
Llerena	Badajoz	11.4 (12:50)	10.0 (07:30)	10,7	54 (12:20)	39 (10:20)	1,2	0,2	0	0,4	0,6
Villafranca de los Barros	Badajoz	14.4 (14:00)	11.1 (09:00)	12,8	52 (12:00)	34 (06:50)	0,2	0	0	0	0,2
Mérida	Badajoz	15.9 (13:00)	12.0 (23:00)	13,9	45 (15:30)	24 (16:50)	8,3	0	0	0,1	8,2
Zafra	Badajoz	13.9 (15:20)	11.6 (07:50)	12,8	49 (11:10)	31 (12:00)	1	0	0,2	0	0,8
Almendralejo	Badajoz	14.0 (15:50)	12.0 (07:40)	13	49 (14:10)	34 (11:30)	3,6	0	0	0	3,6
Badajoz Aeropuerto	Badajoz	15.3 (14:40)	13.2 (22:00)	14,3	48 (16:40)	31 (04:00)	9,2	0	0	2,2	7
Alburquerque	Badajoz	13.5 (17:00)	12.2 (08:40)	12,8	40 (13:20)	22 (12:40)	11,4	1	0	2	8,4
Puebla de Obando	Badajoz	12.6 (16:30)	11.3 (08:40)	12	46 (14:10)	26 (13:50)	16,6	2,4	1,8	5,8	6,6
Badajoz	Badajoz	14.6 (15:40)	12.6 (23:59)	13,6	44 (16:30)	25 (15:50)	15,6	0	0	1,2	14,4
Olivenza	Badajoz	13.6 (15:10)	12.2 (23:00)	12,9	54 (10:10)	39 (10:10)	11,2	0	0	5,6	5,6
Alconchel	Badajoz	13.9 (00:00)	12.7 (22:20)	13,3	45 (10:30)	28 (10:00)	6,8	0	0	0,8	6
Barcarrota	Badajoz	12.8 (11:40)	11.4 (07:00)	12,1	40 (15:30)	19 (12:00)	15	0,8	0,6	3,2	10,4
Villanueva del Fresno	Badajoz	13.8 (11:10)	12.5 (06:00)	13,2	48 (18:30)	30 (11:00)	8,2	0	0,2	0,2	7,8
Monesterio	Badajoz	10.5 (23:40)	9.0 (06:50)	9,8	47 (02:20)	27 (02:20)	6	0	0,2	1,6	4,2
Fuente de Cantos	Badajoz							0			
Jerez de los Caballeros	Badajoz	14.0 (15:00)	11.6 (06:10)	12,8			4	0,2	0,2	0	3,6
Fregenal de la Sierra	Badajoz	12.2 (14:30)	9.4 (07:10)	10,8	40 (11:30)	21 (11:30)	4,4	1,6	0	1	1,8
Azuaga	Badajoz	12.3 (13:00)	10.1 (08:00)	11,2	43 (12:10)	26 (12:10)	2,2	0	0	0,2	2
Pontons	Barcelona	17.9 (14:30)	10.3 (20:00)	14,1	72 (01:00)	52 (01:00)	0	0	0	0	0
Vilafranca del Penedès	Barcelona	22.7 (14:40)	10.0 (22:20)	16,4	42 (05:10)	23 (04:00)	0	0	0	0	0
Barcelona Aeropuerto	Barcelona	20.5 (13:50)	13.4 (23:40)	16,9	46 (13:40)	34 (13:40)	0	0	0	0	0
Berga	Barcelona	16.1 (12:10)	7.0 (00:20)	11,6	44 (13:20)	33 (13:20)	0,4	0,2	0,2	0	0
Balsareny	Barcelona	18.8 (13:50)	7.9 (01:30)	13,3	36 (13:20)	17 (08:40)	0	0	0	0	0
Prat de Lluçanès	Barcelona							0,2	0	0	
Moià	Barcelona	15.8 (14:10)	9.2 (07:40)	12,5	48 (14:10)	29 (14:00)	0	0	0	0	0
Manresa	Barcelona	19.4 (15:20)	10.1 (23:50)	14,8	46 (13:00)	26 (13:00)	0	0	0	0	0
Monistrol de Montserrat	Barcelona	16.0 (14:40)	10.9 (05:00)	13,4			0	0	0	0	0
Corbera, Pic d'Agulles	Barcelona	18.4 (13:30)	11.9 (07:20)	15,1			0	0	0	0	0
Barcelona	Barcelona	22.5 (14:40)	15.8 (06:50)	19,2	39 (12:40)	26 (13:40)	0	0	0	0	0
Barcelona, Museo Marítimo	Barcelona	22.5 (14:30)	14.4 (08:40)	18,4	31 (14:20)	16 (14:20)	0	0	0	0	0
Caldes de Montbui	Barcelona	21.5 (14:20)	9.9 (22:40)	15,7	47 (14:50)	30 (14:50)	0	0	0	0	0
Sabadell Aeropuerto	Barcelona				79 (14:00)	30 (15:00)	0	0	0	0	0
Vilassar de Dalt	Barcelona							0	0	0	
Arenys de Mar	Barcelona	22.3 (14:10)	12.3 (23:20)	17,3	41 (11:20)	15 (13:10)	0	0	0	0	0
Santa Susana	Barcelona	21.8 (15:10)	9.6 (23:50)	15,7	85 (03:30)	27 (03:30)	0	0	0	0	0
Fogars de Montclús	Barcelona	16.7 (13:50)	9.6 (22:10)	13,2			0	0	0	0	0
Tona	Barcelona	17.8 (14:20)	8.4 (21:50)	13,1	58 (02:00)	24 (02:00)	0	0	0	0	0
Sant Julià  de Vilatorta	Barcelona	17.9 (14:00)	8.4 (00:00)	13,1	39 (14:30)	16 (15:10)	0	0	0	0	0
Lekeitio	Bizkaia	20.0 (07:30)	11.1 (18:10)	15,6	71 (13:00)	43 (09:40)	6,1	0	0	5,4	0,7
Forua	Bizkaia	19.3 (07:20)	10.4 (21:40)	14,8	65 (06:40)	35 (06:40)			0,4	8	0,4
Machichaco	Bizkaia				55 (06:10)	32 (12:10)	5,8	0	0,2	5,6	0
Punta Galea	Bizkaia	19.4 (08:00)	10.4 (17:30)	14,9	91 (08:00)	30 (09:00)	7,2	0	0	7	0,2
Orozko	Bizkaia	17.5 (04:10)	9.2 (20:30)	13,3	53 (08:10)	27 (07:40)		0	2,8	6,6	
Abadiño	Bizkaia	12.6 (05:00)	7.7 (17:40)	10,2			13,8	0	0,2	9,4	4,2
Amorebieta--Etxano	Bizkaia	19.2 (06:50)	10.2 (20:20)	14,7	53 (06:50)	28 (06:50)	11	0	1	9,2	0,8
Balmaseda	Bizkaia	17.1 (07:30)	9.7 (23:10)	13,4			9,8	0	0,4	9	0,4
Güeñes	Bizkaia	18.2 (07:00)	9.5 (22:50)	13,9	90 (07:10)	53 (07:10)	17,1	1,3	7	8,5	0,3
Bilbao Aeropuerto	Bizkaia	20.3 (04:40)	10.7 (23:50)	15,5	74 (04:40)	37 (03:50)	8,8	0	0,7	8	0,1
Sopuerta	Bizkaia	18.7 (07:40)	9.7 (23:50)	14,2	69 (08:10)	28 (08:30)	9,6	0	0,2	9,2	0,2
Coruña del Conde	Burgos	12.7 (13:10)	7.0 (23:50)	9,8	41 (03:10)	23 (05:00)	4,2	0	0	1	3,2
Aranda de Duero	Burgos	14.2 (12:40)	7.9 (23:50)	11	43 (02:10)	23 (14:30)	3,8	0	0	0,4	3,4
Pedrosa del Príncipe	Burgos	12.6 (13:10)	8.4 (23:40)	10,5	64 (02:50)	33 (03:00)	12,8	1,2	0,8	9,4	1,4
Palacios de la Sierra	Burgos	11.1 (13:30)	6.6 (23:50)	8,9	58 (04:40)	23 (04:00)	12	0,4	0	3,4	8,2
Monterrubio de la Demanda	Burgos	9.2 (10:20)	5.7 (22:30)	7,4	84 (04:30)	52 (01:30)	17,2	2,4	0,6	5	9,2
Villamayor de los Montes	Burgos	11.5 (14:50)	7.4 (22:50)	9,5	51 (02:00)	36 (05:30)	7,4	1,8	0	1,4	4,2
Burgos Aeropuerto	Burgos	11.8 (15:30)	7.5 (23:40)	9,7			12,6	1,4	0,6	8,8	1,8
Santa Gadea de Alfoz	Burgos	11.1 (15:10)	6.4 (23:20)	8,8			4,6	0,2	0,6	3,8	0
Sargentes de la Lora	Burgos	9.7 (14:10)	6.6 (22:10)	8,1	84 (01:00)	58 (01:00)	17,2	0,2	2	8,2	6,8
Briviesca	Burgos	14.2 (12:50)	9.1 (23:30)	11,7	70 (12:50)	45 (01:00)	6,6	0	0	5,2	1,4
Medina de Pomar	Burgos	15.7 (14:40)	9.5 (23:50)	12,6	77 (04:40)	30 (05:10)	3,6	0	0,4	2,6	0,6
Miranda de Ebro	Burgos	18.7 (15:30)	11.1 (19:30)	14,9					0	1,2	0,8
Belorado	Burgos										
Navalvillar de Ibor	Cáceres	10.3 (15:00)	8.4 (11:10)	9,3	57 (20:50)	21 (16:20)	12	1,8	2	0	8,2
Madrigal de la Vera	Cáceres	12.6 (00:00)	10.5 (22:30)	11,6	28 (19:10)	10 (19:20)	69,8	19,4	7,8	13,4	29,2
Navalmoral de la Mata	Cáceres	15.1 (14:00)	11.5 (23:59)	13,3	52 (14:50)	28 (14:50)	7,2	1	0	0,2	6
Garganta de la Olla	Cáceres	11.3 (00:00)	9.4 (12:40)	10,3	47 (22:10)	19 (22:10)	83	7	11,2	29,6	35,2
Serradilla	Cáceres	12.9 (00:00)	10.5 (22:30)	11,7	41 (09:40)	23 (07:30)	15,6	0,2	0	1,2	14,2
Jaraicejo	Cáceres								0	0,2	6,8
Trujillo	Cáceres				42 (13:30)	24 (12:40)	4	0,1	0,1	0	3,8
Cáceres	Cáceres	13.0 (00:00)	12.0 (07:30)	12,5	54 (10:20)	30 (03:00)	11,6	0,2	0	2	9,4
Cañaveral	Cáceres	12.9 (00:40)	11.0 (22:30)	11,9	43 (14:30)	29 (13:50)	15	0,2	0	0,6	14,2
Nuñomoral	Cáceres								11,6	14,8	41,4
Guijo de Granadilla	Cáceres	12.7 (00:00)	11.0 (23:59)	11,8	42 (01:00)	24 (12:30)		2,8	0,4		8,4
Hervás	Cáceres	13.3 (16:40)	9.8 (22:40)	11,6	51 (07:00)	23 (13:10)	18,2	0	0	2,2	16
Montehermoso	Cáceres								0	3,4	7,6
Tornavacas	Cáceres	9.7 (00:00)	7.8 (13:00)	8,8	48 (02:50)	33 (01:40)	66,6	9	12	21,2	24,4
Piornal	Cáceres	8.1 (00:00)	6.2 (12:00)	7,2	44 (01:50)	20 (01:10)	81,6	10,6	13	26,6	31,4
Plasencia	Cáceres	13.7 (00:00)	11.8 (23:30)	12,8	27 (00:30)	13 (01:00)	13,8	1,5	0	1,6	10,7
Coria	Cáceres	13.3 (00:00)	11.7 (23:00)	12,5	42 (12:20)	24 (12:20)	10,2	1,6	0	2,4	6,2
Torrecilla de los Angeles	Cáceres								3,6	8,4	25,6
Hoyos	Cáceres	12.3 (00:00)	9.8 (21:00)	11,1	46 (14:50)	23 (12:40)	43,2	1	7	7	28,2
Zarza La Mayor	Cáceres	13.5 (00:30)	11.5 (22:40)	12,5	50 (11:50)	32 (11:50)	12,2	0,2	0	3	9
Valverde del Fresno	Cáceres	12.5 (00:00)	9.6 (20:50)	11,1	36 (02:10)	19 (02:00)	38	1,8	3	9,2	24
Aliseda	Cáceres	13.3 (00:50)	11.8 (21:10)	12,6	47 (08:20)	24 (08:20)	23,8	0,2	0,2	5,4	18
Brozas	Cáceres	12.3 (00:00)	10.7 (21:30)	11,5	58 (11:30)	44 (11:30)	16,6	0	0,2	1	15,4
Valencia de Alcántara	Cáceres	13.7 (16:30)	11.5 (20:10)	12,6	55 (15:20)	30 (01:00)		0		1,2	6
Guadalupe	Cáceres	11.5 (00:00)	9.8 (10:10)	10,7	36 (22:20)	14 (09:20)		2,8	1,8	7	
Cañamero	Cáceres	11.5 (00:00)	10.3 (09:20)	10,9	40 (13:30)	22 (13:30)	7,4	0,4	0,4	0,6	6
Zorita	Cáceres	13.2 (12:40)	11.0 (23:50)	12,1	38 (05:40)	28 (05:40)	10,6	0	0	1,6	9
Alcuescar	Cáceres	12.1 (16:00)	10.9 (23:00)	11,5	40 (15:40)	26 (16:00)	16,2	0,6	0,4	4,4	10,8
Chipiona	Cádiz	19.0 (13:40)	12.1 (08:20)	15,6	36 (15:00)	21 (15:00)	0	0	0	0	0
Rota, Base Naval	Cádiz	19.4 (14:00)	14.2 (07:50)	16,8			0	0	0	0	0
Grazalema	Cádiz	11.2 (12:10)	5.3 (07:20)	8,3	43 (15:40)	14 (09:50)	0,1	0,1	0	0	0
Olvera	Cádiz								0	0	0
El Bosque	Cádiz	16.9 (12:20)	7.8 (07:40)	12,3	32 (23:40)	17 (14:10)	0	0	0	0	0
San José del Valle	Cádiz	18.3 (16:30)	10.1 (08:10)	14,2	33 (22:50)	21 (23:30)	0	0	0	0	0
Jerez de la Frontera Aeropuerto	Cádiz	19.7 (14:40)	9.2 (08:20)	14,5	39 (14:30)	30 (15:10)	0,2	0	0	0	0,2
San Fernando	Cádiz	18.9 (15:50)	12.2 (08:40)	15,5	33 (22:10)	15 (13:40)	0	0	0	0	0
Cádiz	Cádiz	18.7 (14:00)	15.1 (07:10)	16,9	32 (23:50)	21 (23:50)	0,2	0	0	0	0,2
Medina Sidonia	Cádiz	18.4 (16:50)	6.4 (08:40)	12,4	30 (14:20)	17 (14:20)	0,2	0	0	0	0,2
Vejer de la Frontera	Cádiz	16.5 (14:30)	11.7 (08:00)	14,1	37 (23:59)	23 (14:50)	0,2	0	0	0	0,2
Barbate	Cádiz	18.8 (13:50)	8.0 (08:40)	13,4	32 (23:40)	25 (23:40)	0,2	0	0	0	0,2
Tarifa	Cádiz										0
Jimena de la Frontera	Cádiz	19.6 (14:10)	6.0 (09:00)	12,8	30 (14:00)	18 (13:50)	0	0	0	0	0
San Roque	Cádiz	20.8 (13:40)	9.3 (06:10)	15	39 (17:10)	26 (17:10)	0	0	0	0	0
Castro Urdiales	Cantabria	19.7 (08:10)	10.9 (00:30)	15,3	73 (06:40)	36 (06:00)	2,6	0	0,8	1,7	0,1
Ramales de la Victoria	Cantabria	20.1 (06:30)	10.1 (23:40)	15,1	88 (06:30)	35 (06:30)			0,8	4,8	0
Barcena de Cicero, Treto	Cantabria	20.0 (08:00)	9.8 (00:50)	14,9	68 (06:10)	28 (06:20)			1,4	1,2	0
Soba, Alto Miera	Cantabria	13.7 (06:40)	6.8 (13:20)	10,3	102 (06:20)	39 (07:00)	20,2	1,2	10,2	8,8	0
Santander Aeropuerto	Cantabria	18.9 (07:30)	8.8 (05:20)	13,8	58 (08:40)	37 (08:40)	0,7	0	0	0,3	0,4
Santander	Cantabria	16.8 (07:20)	11.3 (10:20)	14	76 (10:00)	42 (08:30)	1	0	0	0,6	0,4
Villacarriedo	Cantabria	18.1 (07:50)	9.2 (23:00)	13,7	70 (02:50)	39 (03:10)	4,4	0	1,8	2,6	0
Los Tojos, Bárcena Mayor	Cantabria	16.5 (04:40)	6.7 (22:00)	11,6	63 (04:20)	25 (06:50)	2,6	0	1,2	1,4	0
San Felices de Buelna	Cantabria	19.3 (07:30)	8.8 (01:20)	14	44 (08:20)	23 (07:20)	2	0	0,4	1,6	0
Torrelavega, Sierrapando	Cantabria	17.3 (07:10)	9.2 (04:40)	13,2	54 (09:00)	36 (09:00)	2,2	0	0,6	1,2	0,4
San Vicente de la Barquera	Cantabria	13.0 (07:40)	10.5 (05:00)	11,8	61 (08:00)	42 (09:00)	3,5	0	0,8	1,3	1,4
Camaleño, Fuente De	Cantabria	11.1 (01:00)	5.4 (23:59)	8,3	57 (01:30)	19 (01:30)	11	0,8	2,2	7,8	0,2
Cillórigo de Liébana, Tama	Cantabria	18.4 (00:50)	8.3 (23:20)	13,3	59 (01:30)	28 (00:50)	0,6	0	0,2	0,4	0
Tresviso	Cantabria	14.7 (03:30)	5.6 (11:10)	10,1	77 (04:30)	41 (03:30)	6	0	2	4	0
Santillana del Mar, Altamira	Cantabria	15.0 (07:20)	8.8 (04:40)	11,9	50 (09:20)	31 (09:20)	4,4	0,2	0,6	2,2	1,4
Reinosa	Cantabria	13.5 (13:50)	5.9 (22:10)	9,7	103 (06:30)	60 (06:30)	4,3	0	1,2	3,1	0
Valderredible, Cubillo de Ebro	Cantabria	12.7 (14:30)	8.0 (23:59)	10,3	87 (00:10)	42 (01:00)	6,2	0	1	3,8	1,4
Valderredible, Polientes	Cantabria	13.0 (10:30)	8.7 (23:40)	10,8	68 (01:40)	39 (01:40)	5,7	0	0,7	3,1	1,9
Segorbe	Castelló/Castellón	19.0 (13:00)	12.3 (08:50)	15,7	39 (00:30)	18 (21:20)	0	0	0	0	0
Montanejos	Castelló/Castellón	18.1 (13:20)	9.2 (09:20)	13,7	41 (02:20)	21 (21:50)	0	0	0	0	0
