España											
Actualizado: lunes, 20 enero 2014 a las 09:00 hora oficial											
Fecha: domingo, 19 enero 2014											
											
Estación	Provincia	Temperatura máxima (ºC)	Temperatura mínima (ºC)	Temperatura media (ºC)	Racha (km/h)	Velocidad máxima (km/h)	Precipitación 00-24h (mm)	Precipitación 00-06h (mm)	Precipitación 06-12h (mm)	Precipitación 12-18h (mm)	Precipitación 18-24h (mm)
Barco de Avila	Ávila	4.5 (17:00)	0.2 (07:20)	2,4	49 (22:20)	21 (22:20)	2,8	0,6	2	0,2	0
Puerto El Pico	Ávila							0,6	1	0,6	
Cebreros	Ávila	4.0 (17:10)	1.0 (07:30)	2,5	57 (16:50)	27 (17:20)	3,4	0,6	2,6	0,2	0
Sotillo de la Adrada	Ávila				56 (14:50)	17 (18:30)	1,9	0,6	1,3	0	0
Candeleda	Ávila	11.5 (15:30)	4.7 (08:20)	8,1	53 (14:30)	33 (14:40)	4	3,2	0,8	0	0
Herrera del Duque	Badajoz	10.1 (15:50)	5.2 (23:50)	7,7	44 (16:20)	27 (16:10)	2,4	1,2	1,2	0	0
Peraleda del Zaucejo	Badajoz	8.9 (15:20)	3.4 (23:59)	6,1	63 (05:10)	36 (14:20)	6	5	1	0	0
Castuera	Badajoz				57 (14:10)	35 (14:30)	2,8	1,6	1,2	0	0
Navalvillar de Pela	Badajoz	11.0 (16:30)	5.2 (23:59)	8,1	46 (15:50)	30 (15:50)	2,6	1	1,6	0	0
Don Benito	Badajoz	11.9 (15:40)	4.6 (23:50)	8,2	54 (15:20)	27 (15:10)	4,2	2,6	1,6	0	0
Villafranca de los Barros	Badajoz	10.0 (16:30)	4.4 (23:59)	7,2	50 (12:50)	35 (15:30)	8,4	7,8	0,6	0	0
Mérida	Badajoz	12.9 (15:50)	4.8 (23:59)	8,8	45 (16:40)	23 (13:20)	3,4	3,3	0,1	0	0
Zafra	Badajoz	10.2 (16:30)	5.1 (23:50)	7,6	49 (15:10)	33 (13:40)	9,8	8,4	1,4	0	0
Almendralejo	Badajoz	10.6 (15:20)	4.6 (23:59)	7,6	51 (14:10)	33 (13:30)	6,4	5,8	0,6	0	0
Badajoz Aeropuerto	Badajoz	13.3 (15:20)	6.2 (08:50)	9,8	53 (12:40)	36 (14:30)	4,4	4,3	0,1	0	0
Alburquerque	Badajoz	11.9 (16:00)	4.3 (23:50)	8,1	39 (14:00)	19 (12:00)	4,2	4	0,2	0	0
Puebla de Obando	Badajoz	10.3 (16:20)	2.9 (23:59)	6,6	50 (14:10)	32 (13:00)	4,2	4,2	0	0	0
Badajoz	Badajoz	14.1 (16:30)	5.4 (23:59)	9,8	49 (15:10)	32 (13:50)	7	7	0	0	0
Olivenza	Badajoz				49 (14:30)	28 (14:20)	9,2	9,2	0	0	0
Alconchel	Badajoz	12.1 (16:40)	6.3 (23:50)	9,2	57 (12:30)	36 (14:00)	16,2	16	0,2	0	0
Barcarrota	Badajoz	10.4 (15:50)	3.8 (23:40)	7,1	43 (16:10)	27 (16:10)	16,6	16,2	0,4	0	0
Villanueva del Fresno	Badajoz	12.0 (15:50)	5.7 (23:50)	8,8	52 (13:20)	35 (13:00)	14,4	14,4	0	0	0
Monesterio	Badajoz	7.1 (16:30)	2.2 (23:50)	4,6	52 (13:20)	28 (12:40)	11,6	10,6	1	0	0
Fuente de Cantos	Badajoz	8.7 (16:20)	2.2 (23:40)	5,4	63 (13:30)	45 (16:40)	12	11,2	0,8	0	0
Jerez de los Caballeros	Badajoz	10.8 (15:30)	4.2 (23:00)	7,5	63 (15:10)	42 (13:50)	8,4	8,2	0,2	0	0
Fregenal de la Sierra	Badajoz	8.8 (15:40)	3.2 (23:59)	6	53 (07:20)	30 (07:40)	0,2	0	0	0,2	0
Azuaga	Badajoz	9.7 (16:40)	3.1 (23:59)	6,4			9	7,6	1,4	0	0
Pontons	Barcelona	9.3 (14:50)	3.0 (06:40)	6,2	43 (21:30)	25 (23:59)	0,6	0	0,6	0	0
Vilafranca del Penedès	Barcelona	12.5 (15:50)	5.7 (04:40)	9,1	21 (15:20)	13 (15:20)	2,8	0	2,8	0	0
Sitges	Barcelona	13.4 (14:30)	7.3 (23:40)	10,3	24 (12:00)	13 (19:10)	0	0	0	0	0
Barcelona Aeropuerto	Barcelona	13.6 (14:30)	8.9 (23:50)	11,3	37 (09:50)	22 (12:20)	9,5	0,5	7	0	2
Berga	Barcelona	9.5 (15:20)	2.5 (06:10)	6	21 (04:30)	10 (04:00)	0	0	0	0	0
Balsareny	Barcelona	11.3 (16:00)	2.5 (09:10)	6,9	24 (17:20)	15 (17:20)	0,2	0	0,2	0	0
Prat de Lluçanès	Barcelona	9.1 (16:50)	2.9 (02:20)	6	18 (18:10)	11 (18:10)	1,8	0	0	0	1,8
Moià	Barcelona	9.6 (14:30)	3.9 (20:00)	6,8	19 (15:00)	14 (15:10)	0,6	0,4	0,2	0	0
Manresa	Barcelona	11.5 (16:10)	4.0 (07:40)	7,8	30 (17:10)	17 (17:20)	0,8	0,6	0	0,2	0
Monistrol de Montserrat	Barcelona	6.4 (13:40)	3.0 (23:59)	4,7			6,4	2,4	3,6	0,4	0
Igualada	Barcelona	10.4 (14:50)	5.7 (05:30)	8	26 (18:00)	10 (15:20)	0,6	0	0,5	0,1	0
Corbera, Pic d'Agulles	Barcelona	9.5 (13:40)	2.9 (23:59)	6,2			0	0	0	0	0
Barcelona	Barcelona	14.4 (14:10)	9.3 (19:10)	11,8	29 (18:50)	19 (14:20)	14,7	0,4	2	0,2	12,1
Barcelona, Museo Marítimo	Barcelona										
Caldes de Montbui	Barcelona	13.7 (15:50)	5.7 (23:59)	9,7	20 (16:30)	10 (16:30)	14	4,8	5,4	2	1,8
Sabadell Aeropuerto	Barcelona	13.8 (15:30)	7.0 (23:30)	10,4	22 (16:50)	16 (16:50)	9,2	5,1	3,2	0,2	0,7
Vilassar de Dalt	Barcelona	13.7 (12:10)	8.6 (23:40)	11,2	23 (04:20)	12 (13:40)	15,8	1,2	5,2	0	9,4
Arenys de Mar	Barcelona	13.7 (12:40)	8.6 (23:00)	11,2	24 (23:40)	11 (23:50)	4,5	1,3	1,1	0	2,1
Santa Susana	Barcelona	12.8 (00:00)	7.6 (22:20)	10,2			4,1	0,6	3,2	0,3	0
Fogars de Montclús	Barcelona	6.4 (13:00)	2.5 (23:59)	4,5			9,2	1	1,2	0	7
Sant Julià  de Vilatorta	Barcelona	10.2 (16:20)	2.8 (02:10)	6,5	18 (16:50)	7 (18:50)	2,9	0,4	0,2	0	2,3
Lekeitio	Bizkaia	8.2 (10:10)	4.3 (07:30)	6,3	55 (20:50)	25 (18:30)	1,4	0	0	0,3	1,1
Forua	Bizkaia	8.1 (12:30)	1.2 (09:10)	4,7	46 (20:30)	28 (20:30)	7,4	0,2	0,2	3,4	3,6
Machichaco	Bizkaia				98 (11:50)	57 (16:50)	8,7	0	0	2,8	5,9
Punta Galea	Bizkaia	7.9 (14:50)	3.9 (05:30)	5,9	52 (16:40)	30 (16:30)	7,6	0	0,1	4,1	3,4
Orozko	Bizkaia	6.2 (16:30)	-0.1 (08:30)	3	21 (17:10)	9 (18:20)	2,6	0,2	0,2	1	1,2
Abadiño	Bizkaia	2.8 (11:10)	-0.5 (08:10)	1,1			4,8	0	0	3	1,8
Amorebieta--Etxano	Bizkaia	7.4 (15:30)	0.2 (08:40)	3,8	39 (16:10)	22 (16:10)	3,8	0	0,2	2,2	1,4
Balmaseda	Bizkaia	7.3 (15:10)	-0.4 (08:40)	3,5			7,2	0	0,8	2,6	3,8
Güeñes	Bizkaia	6.8 (16:10)	0.3 (07:40)	3,6	40 (17:20)	23 (17:20)	3	0	0,1	1	1,9
Bilbao Aeropuerto	Bizkaia	9.1 (16:20)	1.7 (07:50)	5,4	54 (17:00)	37 (17:00)	4	0	0	2,1	1,9
Coruña del Conde	Burgos	4.8 (14:30)	-0.6 (04:30)	2,1	39 (15:40)	23 (14:40)	0,4	0	0,2	0	0,2
Aranda de Duero	Burgos	5.1 (15:20)	-0.2 (05:00)	2,4	36 (18:10)	12 (18:00)	1,2	0	0	1,2	0
Pedrosa del Príncipe	Burgos										
Palacios de la Sierra	Burgos	4.6 (15:30)	-2.0 (09:00)	1,3	43 (16:20)	24 (16:30)					
Monterrubio de la Demanda	Burgos	1.9 (12:40)	-2.8 (09:30)	-0,4	39 (16:20)	16 (14:10)	5	0	1,8	3,2	0
Villamayor de los Montes	Burgos	4.5 (15:40)	0.3 (23:59)	2,4	28 (13:20)	19 (13:20)	0	0	0	0	0
Burgos Aeropuerto	Burgos	4.5 (14:40)	-0.2 (08:40)	2,1			1	0	0	1	0
Santa Gadea de Alfoz	Burgos	3.4 (16:00)	-0.4 (23:59)	1,5			1	0	0,8	0,2	0
Sargentes de la Lora	Burgos	3.8 (16:20)	-1.6 (09:10)	1,1	39 (14:10)	25 (13:00)	0	0	0	0	0
Briviesca	Burgos	5.1 (13:50)	-0.3 (08:50)	2,4	35 (14:50)	23 (14:30)	0	0	0	0	0
Medina de Pomar	Burgos	6.2 (17:20)	-1.3 (08:10)	2,4	37 (15:10)	16 (13:30)					
Belorado	Burgos	3.9 (14:20)	-0.7 (08:50)	1,6	36 (14:40)	23 (14:40)					
Navalvillar de Ibor	Cáceres										
Madrigal de la Vera	Cáceres	10.0 (15:00)	3.4 (08:40)	6,7	41 (15:30)	14 (21:00)	6,4	5,2	1	0,2	0
Navalmoral de la Mata	Cáceres	12.5 (14:00)	5.1 (08:20)	8,8	52 (15:20)	23 (15:30)	4,8	4	0,6	0,2	0
Garganta de la Olla	Cáceres	7.2 (14:20)	1.8 (05:20)	4,5	73 (12:10)	52 (12:00)	9	8,6	0,4	0	0
Serradilla	Cáceres	10.0 (15:40)	5.2 (06:10)	7,6	47 (11:00)	31 (11:00)	4,4	4,4	0	0	0
Jaraicejo	Cáceres	8.9 (16:10)	3.7 (09:10)	6,3	53 (10:20)	27 (12:40)	5,8	5	0,8	0	0
Trujillo	Cáceres										
Cáceres	Cáceres	10.4 (15:40)	4.9 (09:00)	7,6	46 (15:10)	28 (16:40)	2,8	2,8	0	0	0
Cañaveral	Cáceres	10.8 (15:40)	5.6 (09:00)	8,2	54 (13:30)	34 (20:40)	3,6	3,6	0	0	0
Nuñomoral	Cáceres	9.1 (16:30)	3.8 (06:20)	6,5	38 (14:00)	15 (13:30)	4,6	4	0,6	0	0
Guijo de Granadilla	Cáceres	10.1 (15:50)	4.5 (08:30)	7,3	38 (15:20)	22 (15:20)	6,4	6,2	0,2	0	0
Hervás	Cáceres	5.7 (15:40)	0.9 (06:50)	3,3	36 (23:50)	17 (16:20)	0	0	0	0	0
Montehermoso	Cáceres	10.5 (16:20)	5.3 (21:00)	7,9	55 (15:30)	32 (15:30)	3,4	3,4	0	0	0
Tornavacas	Cáceres	4.6 (17:10)	-0.1 (05:30)	2,2	51 (21:30)	28 (10:40)	6,6	1,8	2,8	2	0
Plasencia	Cáceres	9.6 (15:40)	3.4 (08:50)	6,5	37 (15:10)	15 (15:20)	5,5	5,3	0,2	0	0
Coria	Cáceres	11.4 (15:50)	5.3 (23:59)	8,3	53 (14:50)	28 (14:30)	2,6	2,6	0	0	0
Torrecilla de los Angeles	Cáceres	9.7 (16:50)	4.7 (06:00)	7,2	76 (15:50)	22 (08:50)	0,2	0	0	0,2	0
Hoyos	Cáceres	9.5 (16:50)	3.8 (06:00)	6,6	67 (13:20)	31 (08:20)	4,6	4,4	0,2	0	0
Zarza La Mayor	Cáceres	11.0 (15:50)	4.5 (07:40)	7,8	52 (15:00)	34 (15:00)	3,4	3,4	0	0	0
Valverde del Fresno	Cáceres	9.8 (16:20)	3.8 (05:50)	6,8	75 (11:40)	38 (11:50)	1	0,8	0,2	0	0
Aliseda	Cáceres	11.1 (16:00)	4.3 (09:00)	7,7	50 (14:40)	28 (14:40)	4,8	4,8	0	0	0
Brozas	Cáceres	9.8 (14:50)	2.9 (23:00)	6,4	54 (15:40)	39 (15:40)	2,4	2,4	0	0	0
Valencia de Alcántara	Cáceres								0	0	0
Guadalupe	Cáceres	8.2 (15:10)	3.3 (07:40)	5,7	42 (14:30)	19 (15:50)	2	1	0,8	0,2	0
Cañamero	Cáceres	8.7 (14:30)	3.8 (08:30)	6,2	37 (13:20)	20 (14:10)	3,4	2,2	1,2	0	0
Zorita	Cáceres	10.1 (16:00)	3.4 (23:30)	6,8	60 (15:40)	46 (11:10)	3,2	2,2	1	0	0
Alcuescar	Cáceres	9.9 (15:50)	2.9 (23:30)	6,4	57 (11:20)	33 (11:20)	3,2	3	0,2	0	0
Chipiona	Cádiz	14.6 (04:40)	11.1 (07:20)	12,9	95 (05:40)	69 (05:40)	5,8	5,8	0	0	0
Grazalema	Cádiz	6.8 (04:50)	2.3 (11:50)	4,6	66 (08:30)	22 (08:30)	53,9	31	22,9	0	0
Olvera	Cádiz	9.8 (16:10)	4.9 (09:10)	7,4	78 (05:10)	42 (05:30)	15,6	11,6	3,8	0,2	0
El Bosque	Cádiz	11.4 (16:00)	5.7 (23:59)	8,5	60 (06:00)	29 (07:50)	22,2	18,8	3,4	0	0
San José del Valle	Cádiz	13.3 (16:10)	7.1 (23:59)	10,2	57 (07:40)	21 (07:40)	12	11,8	0,2	0	0
Jerez de la Frontera Aeropuerto	Cádiz	14.4 (15:50)	8.6 (23:20)	11,5	87 (05:50)	54 (05:50)	6,6	6,6	0	0	0
San Fernando	Cádiz	14.5 (05:10)	11.5 (07:20)	13	105 (06:10)	62 (06:10)	12,3	9,5	2,8	0	0
Cádiz	Cádiz	14.7 (05:00)	11.4 (07:20)	13	90 (06:30)	52 (06:20)	6,1	6,1	0	0	0
Medina Sidonia	Cádiz	13.3 (16:30)	7.7 (23:59)	10,5	93 (06:30)	57 (06:30)	17,2	17,2	0	0	0
Vejer de la Frontera	Cádiz	12.5 (05:20)	9.3 (07:40)	10,9	95 (07:00)	55 (04:10)	19,6	19,4	0,2	0	0
Barbate	Cádiz	14.8 (15:40)	10.2 (23:59)	12,5	83 (07:00)	54 (03:50)	17	17	0	0	0
Tarifa	Cádiz	16.3 (05:20)	12.7 (02:00)	14,5	99 (05:30)	59 (06:30)	24,2	24	0,2	0	0
Jimena de la Frontera	Cádiz	14.1 (17:10)	8.8 (22:20)	11,5	70 (06:30)	42 (07:10)	15	13,6	1,4	0	0
San Roque	Cádiz	14.8 (15:50)	9.4 (22:00)	12,1	82 (07:30)	48 (07:30)	11,2	11	0,2	0	0
Barcena de Cicero, Treto	Cantabria	8.4 (14:40)	1.3 (07:00)	4,8	44 (16:10)	21 (16:10)	17,6	0	5,8	7,8	4
Soba, Alto Miera	Cantabria	4.8 (00:10)	0.4 (21:20)	2,6	34 (15:30)	18 (20:00)	17,4	0	2,2	8,2	7
Santander Aeropuerto	Cantabria										
Santander	Cantabria	9.6 (17:40)	5.3 (10:50)	7,5	65 (14:30)	44 (14:40)	28,4	0	21,8	2,2	4,4
Villacarriedo	Cantabria	8.2 (16:20)	0.7 (08:10)	4,4	40 (14:50)	22 (20:10)	12,6	0,2	4,4	1,4	6,6
Los Tojos, Bárcena Mayor	Cantabria	6.4 (15:20)	-1.6 (05:30)	2,4	33 (14:40)	14 (15:50)	8,2	0	4,8	0,4	3
Torrelavega, Sierrapando	Cantabria	9.2 (15:50)	2.7 (05:30)	5,9	52 (16:30)	33 (16:30)	18,4	0	7,4	1,8	9,2
San Vicente de la Barquera	Cantabria	9.5 (16:30)	3.7 (04:10)	6,6	73 (23:50)	50 (23:50)	23,4	0,2	14,8	1,6	6,8
Camaleño, Fuente De	Cantabria	3.3 (14:30)	-0.6 (21:40)	1,3	39 (14:50)	15 (14:40)	10,6	0,2	1,4	0	9
Cillórigo de Liébana, Tama	Cantabria	10.2 (15:30)	-0.1 (03:20)	5	33 (13:50)	18 (14:00)	4	0	0,4	0	3,6
Tresviso	Cantabria	3.0 (15:10)	-0.1 (21:20)	1,4	58 (13:20)	35 (15:00)	1,8	0	0,6	0,2	1
Santillana del Mar, Altamira	Cantabria	8.8 (15:40)	2.4 (03:20)	5,6	45 (15:00)	19 (14:20)	24	0	10,6	2,2	11,2
Reinosa	Cantabria	3.7 (16:30)	-2.3 (06:00)	0,7	51 (14:50)	32 (15:10)	1,1	0	1	0	0,1
