España											
Actualizado: martes, 21 enero 2014 a las 09:00 hora oficial											
Fecha: lunes, 20 enero 2014											
											
Estación	Provincia	Temperatura máxima (ºC)	Temperatura mínima (ºC)	Temperatura media (ºC)	Racha (km/h)	Velocidad máxima (km/h)	Precipitación 00-24h (mm)	Precipitación 00-06h (mm)	Precipitación 06-12h (mm)	Precipitación 12-18h (mm)	Precipitación 18-24h (mm)
Estaca de Bares	A Coruña	12.9 (13:40)	7.5 (00:00)	10,2	107 (04:20)	66 (04:20)	1,6	1	0,6	0	0
As Pontes	A Coruña	8.3 (13:10)	3.6 (02:50)	6				2			
A Coruña	A Coruña	12.6 (13:00)	8.1 (02:10)	10,4	47 (00:30)	26 (01:50)	4	3,8	0,2	0	0
A Coruña Aeropuerto	A Coruña	12.0 (12:20)	6.4 (05:30)	9,2	33 (03:00)	19 (02:20)	1,6	1,5	0,1	0	0
Carballo, Depuradora	A Coruña	11.1 (16:00)	2.6 (07:10)	6,9			1,4	0,6	0,8	0	0
Cabo Vilan	A Coruña	12.1 (14:40)	7.8 (05:10)	10	41 (01:10)	32 (22:30)	1,5	1,1	0,3	0,1	0
Vimianzo	A Coruña	9.9 (12:30)	3.2 (04:40)	6,5			2,8	2	0,6	0	0,2
Fisterra	A Coruña	11.6 (15:20)	7.7 (05:00)	9,7	50 (00:30)	31 (23:30)	0,6	0	0	0,2	0,4
Mazaricos	A Coruña	9.6 (12:20)	4.2 (05:50)	6,9			0,2	0	0,2	0	0
Sobrado	A Coruña	7.7 (14:40)	3.1 (07:40)	5,4			3	1,8	0,8	0	0,4
Santiago de Compostela Aeropuerto	A Coruña							0,1			
Noia	A Coruña	11.0 (15:10)	3.8 (05:00)	7,4	19 (12:20)	9 (12:20)	1,8	0,2	0,2	0,2	1,2
Boiro	A Coruña	10.4 (16:20)	4.1 (08:10)	7,2			1	0,4	0,2	0	0,4
Padrón	A Coruña										
Santiago de Compostela	A Coruña	10.7 (12:50)	3.8 (06:00)	7,2	14 (15:30)	3 (12:50)	0,4	0,2	0	0	0,2
Rois, Casas do Porto	A Coruña	8.9 (13:50)	3.9 (06:50)	6,4			0	0	0	0	0
Ossa de Montiel	Albacete	7.0 (14:10)	-0.5 (08:30)	3,3	31 (14:20)	16 (14:30)	0	0	0	0	0
Villarrobledo	Albacete				37 (13:40)	18 (14:10)	0	0	0	0	0
Munera	Albacete	7.0 (14:00)	-0.6 (08:10)	3,2	33 (13:40)	17 (13:50)	0	0	0	0	0
Yeste, Embalse Fuensanta	Albacete	9.1 (16:10)	4.3 (08:20)	6,7			0	0	0	0	0
Yeste	Albacete	8.0 (14:10)	2.1 (07:20)	5			0	0	0	0	0
Hellín	Albacete	10.0 (16:00)	3.5 (05:20)	6,8	59 (14:00)	32 (15:10)	0	0	0	0	0
Tobarra	Albacete	10.1 (16:10)	3.2 (05:40)	6,7			0	0	0	0	0
Chinchilla	Albacete	5.7 (14:30)	-1.0 (07:30)	2,3	55 (14:00)	34 (12:50)	0	0	0	0	0
Albacete	Albacete	9.4 (16:40)	1.3 (04:40)	5,3	43 (12:10)	20 (12:10)	0	0	0	0	0
