España											
Actualizado: viernes, 06 enero 2017 a las 14:00 hora oficial											
Fecha: jueves, 05 enero 2017											
											
Estación	Provincia	Temperatura máxima (ºC)	Temperatura mínima (ºC)	Temperatura media (ºC)	Racha (km/h)	Velocidad máxima (km/h)	Precipitación 00-24h (mm)	Precipitación 00-06h (mm)	Precipitación 06-12h (mm)	Precipitación 12-18h (mm)	Precipitación 18-24h (mm)
Colunga	Asturias	11.7 (12:40)	7.9 (19:30)	9,8	35 (14:30)	22 (14:20)	0	0	0	0	0
Gijón, Campus	Asturias	14.0 (13:30)	7.1 (23:59)	10,5	28 (16:50)	16 (17:00)	0	0	0	0	0
Cabo Peñas	Asturias	12.0 (12:00)	9.2 (23:50)	10,6	90 (06:30)	37 (21:30)	0	0	0	0	0
Asturias Aeropuerto	Asturias	13.3 (12:30)	3.2 (23:30)	8,3	33 (15:20)	24 (18:50)	0	0	0	0	0
Puerto de Pajares	Asturias	7.2 (16:00)	1.1 (19:50)	4,1	28 (06:00)	14 (05:50)	0	0	0	0	0
Pola de Lena	Asturias	14.3 (14:00)	3.3 (23:59)	8,8	20 (14:50)	12 (14:50)	0	0	0	0	0
Aller	Asturias	12.5 (13:50)	2.0 (23:59)	7,3	12 (17:30)	8 (22:00)	0	0	0	0	0
Mieres	Asturias	16.1 (15:00)	3.1 (23:50)	9,6	17 (15:50)	9 (16:10)	0	0	0	0	0
Oviedo	Asturias	13.3 (14:40)	4.7 (23:59)	9	20 (21:20)	12 (22:20)	0	0	0	0	0
Tineo, Soto de la Barca	Asturias	15.5 (14:40)	3.2 (23:50)	9,4	17 (18:40)	10 (18:20)	0	0	0	0	0
Pola de Somiedo	Asturias	13.8 (14:00)	1.0 (23:40)	7,4	18 (14:30)	9 (14:30)	0	0	0	0	0
Salas	Asturias	16.7 (14:00)	3.2 (23:59)	10	21 (15:10)	15 (15:10)	0	0	0	0	0
Cabo Busto	Asturias	13.2 (14:10)	9.0 (23:50)	11,1	50 (20:20)	29 (20:50)	0	0	0	0	0
Degaña	Asturias	9.0 (15:20)	1.3 (21:40)	5,1	22 (10:30)	14 (23:30)	0	0	0	0	0
Ibias, San Antolin	Asturias	13.3 (14:50)	5.8 (23:30)	9,6	21 (13:00)	13 (11:30)	0	0	0	0	0
Villayón, Oneta	Asturias	13.2 (14:40)	7.9 (23:59)	10,5	22 (11:10)	11 (11:10)	0	0	0	0	0
Castropol	Asturias	15.2 (13:50)	5.0 (22:50)	10,1	23 (15:00)	11 (01:00)	0	0	0	0	0
Taramundi, Ouria	Asturias	12.4 (14:50)	4.3 (23:59)	8,3	19 (15:10)	15 (15:10)	0	0	0	0	0
Puerto de Leitariegos	Asturias	6.3 (14:40)	1.4 (20:40)	3,9	30 (04:50)	17 (05:00)	0	0	0	0	0
Muñotello	Ávila	8.5 (16:10)	0.2 (23:59)	4,4	23 (13:00)	14 (13:30)	0	0	0	0	0
Ávila	Ávila	8.9 (15:10)	-0.1 (23:59)	4,4	31 (14:30)	17 (13:50)	0	0	0	0	0
Gotarrendura	Ávila	9.4 (15:10)	-1.2 (23:30)	4,1	24 (14:50)	15 (14:50)	0	0	0	0	0
Arevalo	Ávila	10.5 (16:50)	-0.6 (23:40)	4,9	19 (15:10)	12 (15:20)	0	0	0	0	0
Rivilla de Barajas	Ávila	9.3 (15:30)	1.9 (23:59)	5,6	29 (14:00)	16 (16:00)	0	0	0	0	0
Navarredonda de Gredos	Ávila	9.8 (13:30)	-1.3 (08:20)	4,3	18 (14:50)	8 (15:30)	0	0	0	0	0
Barco de Avila	Ávila	11.8 (15:50)	-1.2 (23:59)	5,3	21 (18:20)	12 (18:20)	0	0	0	0	0
Puerto El Pico	Ávila	10.4 (15:50)	-4.3 (22:50)	3	25 (13:30)	11 (01:20)	0	0	0	0	0
Candeleda	Ávila	14.2 (15:50)	4.2 (23:59)	9,2	13 (01:40)	9 (17:50)	0	0	0	0	0
Herrera del Duque	Badajoz	13.6 (15:00)	4.1 (23:00)	8,9	17 (15:30)	9 (15:10)	0	0	0	0	0
Peraleda del Zaucejo	Badajoz	12.9 (15:40)	2.8 (23:59)	7,8	19 (15:10)	13 (13:40)	0	0	0	0	0
Castuera	Badajoz	12.1 (16:10)	7.3 (23:30)	9,7	17 (15:00)	9 (15:00)	0	0	0	0	0
Navalvillar de Pela	Badajoz	12.8 (17:00)	4.3 (23:30)	8,6	14 (01:20)	8 (01:10)	0	0	0	0	0
Don Benito	Badajoz	13.2 (14:10)	5.6 (23:50)	9,4	13 (16:00)	8 (07:50)	0	0	0	0	0
Llerena	Badajoz	12.8 (16:50)	5.5 (22:30)	9,2	30 (18:00)	14 (23:59)	0	0	0	0	0
Villafranca de los Barros	Badajoz	12.9 (15:10)	1.7 (23:59)	7,3	15 (15:20)	8 (15:20)	0	0	0	0	0
Mérida	Badajoz	13.3 (15:50)	4.3 (23:30)	8,8	9 (19:20)	6 (22:10)	0	0	0	0	0
Zafra	Badajoz	12.1 (16:00)	3.1 (23:10)	7,6	15 (13:50)	10 (13:50)	0	0	0	0	0
Almendralejo	Badajoz	12.4 (15:20)	6.0 (23:59)	9,2	13 (19:30)	9 (21:30)	0,2	0	0,2	0	0
Badajoz Aeropuerto	Badajoz	13.7 (16:30)	6.2 (23:50)	9,9	20 (14:00)	14 (12:50)	0,2	0,2	0	0	0
Alburquerque	Badajoz	13.2 (16:00)	3.6 (23:59)	8,4	21 (15:30)	13 (16:40)	0	0	0	0	0
Puebla de Obando	Badajoz	11.0 (13:10)	5.7 (22:00)	8,3	19 (14:50)	12 (13:20)	0	0	0	0	0
Badajoz	Badajoz	13.9 (15:50)	5.6 (23:50)	9,7	17 (17:40)	10 (17:50)	0,2	0,2	0	0	0
Olivenza	Badajoz	12.4 (16:40)	5.9 (23:40)	9,1	21 (14:40)	15 (14:50)	0,4	0,2	0,2	0	0
Alconchel	Badajoz	13.1 (16:10)	7.3 (23:59)	10,2	25 (16:00)	16 (15:40)	0,2	0,2	0	0	0
Barcarrota	Badajoz	13.5 (14:10)	3.6 (05:20)	8,5		9 (13:30)	0,4	0	0,4	0	0
Villanueva del Fresno	Badajoz	14.6 (15:30)	6.1 (05:30)	10,4	27 (16:40)	19 (17:00)	0,2	0	0,2	0	0
Monesterio	Badajoz	10.7 (16:40)	5.1 (23:40)	7,9	19 (08:40)	11 (08:50)	0,2	0	0	0	0,2
Fuente de Cantos	Badajoz	11.6 (16:10)	5.3 (22:50)	8,5	19 (23:59)	17 (23:59)	0	0	0	0	0
Jerez de los Caballeros	Badajoz	14.0 (14:30)	6.2 (23:59)	10,1	28 (15:30)	22 (16:20)	0	0	0	0	0
Fregenal de la Sierra	Badajoz	12.3 (14:30)	3.7 (05:40)	8	17 (15:10)	9 (15:10)	0	0	0	0	0
Azuaga	Badajoz	12.8 (14:30)	5.3 (22:50)	9,1	23 (14:50)	12 (14:50)	0	0	0	0	0
Pontons	Barcelona	13.2 (15:30)	-1.0 (20:50)	6,1	38 (00:30)	22 (02:00)	0	0	0	0	0
Vilafranca del Penedès	Barcelona	12.9 (14:30)	0.0 (01:30)	6,4	24 (04:30)	11 (04:40)	0	0	0	0	0
Sitges	Barcelona	13.0 (13:30)	3.9 (08:30)	8,5	21 (00:30)	9 (00:40)	0	0	0	0	0
Barcelona Aeropuerto	Barcelona	13.1 (13:50)	4.6 (08:30)	8,9	37 (08:40)	28 (08:50)	0	0	0	0	0
Berga	Barcelona	7.4 (15:30)	-1.3 (09:30)	3,1	15 (14:40)	9 (12:20)	0	0	0	0	0
Balsareny	Barcelona	9.2 (16:00)	-4.0 (06:20)	2,6	19 (17:50)	14 (17:50)	0	0	0	0	0
Prat de Lluçanès	Barcelona	7.4 (16:20)	-2.6 (23:59)	2,4	11 (15:00)	4 (13:10)	0	0	0	0	0
Moià	Barcelona	8.7 (15:30)	-0.4 (23:50)	4,1	19 (13:20)	10 (13:20)	0	0	0	0	0
Manresa	Barcelona	9.7 (16:10)	-2.4 (08:30)	3,6	17 (01:00)	9 (00:20)	0	0	0	0	0
Monistrol de Montserrat	Barcelona	10.0 (01:30)	2.1 (22:30)	6			0	0	0	0	0
Igualada	Barcelona	10.9 (13:30)	-1.2 (08:30)	4,8	28 (00:20)	10 (02:10)	0	0	0	0	0
Corbera, Pic d'Agulles	Barcelona	12.1 (13:40)	3.1 (09:50)	7,6			0	0	0	0	0
Barcelona	Barcelona	14.9 (14:10)	8.3 (02:40)	11,6	27 (11:00)	16 (11:00)	0	0	0	0	0
Barcelona, Museo Marítimo	Barcelona	13.0 (14:30)	7.8 (08:50)	10,4	15 (10:50)	8 (03:20)	0	0	0	0	0
Caldes de Montbui	Barcelona	12.5 (15:10)	-0.7 (06:40)	5,9	15 (23:20)	12 (23:20)	0	0	0	0	0
Vilassar de Dalt	Barcelona							0	0	0	
Arenys de Mar	Barcelona	13.2 (14:10)	4.6 (23:59)	8,9	22 (12:00)	12 (12:00)	0	0	0	0	0
Santa Susana	Barcelona	12.2 (14:40)	0.9 (23:59)	6,5	27 (12:20)	12 (16:30)	0	0	0	0	0
Fogars de Montclús	Barcelona	7.3 (12:00)	0.3 (21:30)	3,8			0	0	0	0	0
Tona	Barcelona										
Sant Julià  de Vilatorta	Barcelona	9.0 (16:00)	-3.2 (08:10)	2,9	13 (12:50)	6 (12:50)	0,1	0	0,1	0	0
Lekeitio	Bizkaia	9.7 (16:10)	2.2 (02:40)	5,9	37 (15:20)	20 (13:40)	0	0	0	0	0
Forua	Bizkaia	9.4 (16:00)	-0.6 (09:10)	4,4	23 (14:10)	9 (14:10)	0,2	0	0,2	0	0
Machichaco	Bizkaia				42 (17:40)	31 (21:30)	0	0	0	0	0
Punta Galea	Bizkaia										
Orozko	Bizkaia	8.9 (15:40)	-3.7 (09:20)	2,6	19 (14:00)	9 (14:00)	0	0	0	0	0
Abadiño	Bizkaia	3.7 (14:40)	-1.2 (08:50)	1,3			0	0	0	0	0
Amorebieta--Etxano	Bizkaia	9.8 (14:20)	-1.6 (09:10)	4,1	28 (14:00)	15 (14:00)	0	0	0	0	0
Balmaseda	Bizkaia	8.7 (14:20)	-1.7 (23:59)	3,5			0	0	0	0	0
Güeñes	Bizkaia	8.5 (16:10)	0.0 (23:59)	4,3	19 (14:00)	8 (14:00)	0	0	0	0	0
Bilbao Aeropuerto	Bizkaia	10.2 (14:20)	-1.3 (08:30)	4,4	35 (15:00)	18 (15:00)	0	0	0	0	0
Sopuerta	Bizkaia	11.0 (14:40)	0.5 (10:00)	5,8	22 (16:50)	12 (14:50)	0	0	0	0	0
Coruña del Conde	Burgos	10.2 (15:50)	-1.5 (23:59)	4,3	25 (02:10)	17 (02:00)	0	0	0	0	0
Aranda de Duero	Burgos	10.6 (16:40)	-3.1 (23:59)	3,8	18 (16:30)	10 (14:10)	0	0	0	0	0
Pedrosa del Príncipe	Burgos	5.5 (16:50)	-2.4 (23:59)	1,5	10 (15:50)	7 (17:00)	0,2	0	0,2	0	0
Palacios de la Sierra	Burgos	13.3 (14:50)	-4.8 (08:30)	4,3	36 (00:10)	17 (00:20)	0	0	0	0	0
Monterrubio de la Demanda	Burgos	9.2 (13:30)	-2.2 (23:20)	3,5	47 (12:20)	30 (07:40)	0	0	0	0	0
Villamayor de los Montes	Burgos	9.8 (15:10)	-0.5 (10:00)	4,7	30 (15:30)	21 (14:30)	0	0	0	0	0
Burgos Aeropuerto	Burgos	9.6 (15:00)	-2.6 (09:20)	3,5			0	0	0	0	0
Santa Gadea de Alfoz	Burgos	8.2 (14:30)	-1.6 (23:59)	3,3			0	0	0	0	0
Sargentes de la Lora	Burgos	9.1 (14:30)	-3.5 (23:59)	2,8	32 (12:00)	20 (15:50)	0	0	0	0	0
Briviesca	Burgos	9.4 (14:50)	-1.0 (22:50)	4,2	23 (00:30)	17 (20:40)	0	0	0	0	0
Medina de Pomar	Burgos	9.9 (14:50)	-3.7 (09:10)	3,1	19 (15:10)	10 (16:10)	0	0	0	0	0
Miranda de Ebro	Burgos	10.7 (14:10)	-3.1 (08:50)	3,8	21 (16:50)	11 (15:40)	0	0	0	0	0
Belorado	Burgos	8.8 (12:50)	-2.7 (23:30)	3,1	24 (13:20)	19 (13:20)	0	0	0	0	0
Madrigal de la Vera	Cáceres	13.9 (16:00)	5.1 (23:59)	9,5	11 (13:20)	5 (13:20)	0	0	0	0	0
Navalmoral de la Mata	Cáceres	13.8 (16:00)	2.4 (23:50)	8,1	12 (14:00)	7 (13:30)	0	0	0	0	0
Garganta de la Olla	Cáceres	9.8 (16:20)	4.6 (08:20)	7,2	14 (03:00)	10 (18:50)	0,4	0,2	0,2	0	0
Serradilla	Cáceres	10.6 (15:30)	4.5 (23:50)	7,6	13 (11:40)	8 (13:00)	0	0	0	0	0
Jaraicejo	Cáceres	10.4 (17:00)	4.7 (23:50)	7,5	16 (16:00)	8 (13:40)	0,2	0,2	0	0	0
Trujillo	Cáceres	10.7 (14:20)	2.8 (23:10)	6,7	12 (15:50)	8 (00:20)	0	0	0	0	0
Cáceres	Cáceres	10.7 (16:40)	5.0 (23:50)	7,8	15 (13:10)	9 (13:10)	0	0	0	0	0
Cañaveral	Cáceres	11.9 (14:40)	6.0 (23:59)	8,9	19 (15:00)	13 (15:00)	0,2	0	0,2	0	0
Nuñomoral	Cáceres	16.1 (15:10)	1.1 (23:30)	8,6	20 (13:10)	10 (13:30)	0	0	0	0	0
Guijo de Granadilla	Cáceres	14.0 (12:30)	3.3 (08:30)	8,6	30 (11:00)	15 (10:30)	0	0	0	0	0
Hervás	Cáceres	13.7 (13:50)	4.4 (21:10)	9	25 (14:30)	14 (14:40)	0	0	0	0	0
Montehermoso	Cáceres	13.4 (16:00)	3.6 (08:50)	8,5	18 (15:30)	10 (15:30)	0	0	0	0	0
Tornavacas	Cáceres	11.9 (14:40)	5.6 (19:40)	8,7	44 (10:50)	29 (20:50)	0	0	0	0	0
Piornal	Cáceres	12.5 (14:40)	4.2 (07:20)	8,3	27 (00:20)	12 (01:20)	0	0	0	0	0
Plasencia	Cáceres										
Coria	Cáceres	13.9 (16:50)	5.1 (08:30)	9,5	16 (10:20)	10 (18:50)	0	0	0	0	0
Torrecilla de los Angeles	Cáceres	16.4 (14:30)	4.0 (02:30)	10,2	24 (23:50)	14 (15:20)	0,2	0	0,2	0	0
Hoyos	Cáceres	15.6 (14:40)	7.4 (23:50)	11,5	37 (03:50)	23 (09:30)	0	0	0	0	0
Zarza La Mayor	Cáceres	13.0 (16:50)	4.7 (08:50)	8,8	13 (15:30)	9 (15:30)	0,4	0,2	0,2	0	0
Valverde del Fresno	Cáceres							0,2	0	0	
Aliseda	Cáceres	11.9 (16:00)	3.9 (23:50)	7,9	18 (16:20)	11 (16:10)	0,4	0,2	0,2	0	0
Brozas	Cáceres	12.3 (16:50)	5.2 (09:20)	8,8	17 (12:50)	11 (12:50)	0,4	0,2	0,2	0	0
Valencia de Alcántara	Cáceres	14.3 (15:00)	3.9 (23:59)	9,1	21 (16:20)	11 (16:20)	0	0	0	0	0
Guadalupe	Cáceres	10.2 (16:10)	3.6 (23:50)	6,9	13 (18:40)	7 (18:40)	0	0	0	0	0
Cañamero	Cáceres	10.9 (17:10)	4.7 (23:20)	7,8	15 (14:50)	6 (14:40)	0	0	0	0	0
Zorita	Cáceres	11.3 (17:30)	5.2 (23:40)	8,3	19 (19:10)	16 (19:10)	0	0	0	0	0
Alcuescar	Cáceres	11.1 (15:50)	5.7 (23:30)	8,4	14 (00:20)	10 (21:10)	0,2	0,2	0	0	0
Chipiona	Cádiz	17.6 (16:20)	7.9 (03:10)	12,8	23 (12:10)	12 (12:00)	0	0	0	0	0
Rota, Base Naval	Cádiz	17.0 (15:30)	7.6 (07:30)	12,3			0	0	0	0	0
Grazalema	Cádiz	13.2 (14:30)	2.7 (22:30)	7,9	19 (15:10)	12 (13:20)	0	0	0	0	0
Olvera	Cádiz	16.7 (14:50)	7.0 (09:10)	11,9	19 (17:30)	11 (17:30)	0	0	0	0	0
El Bosque	Cádiz	19.6 (14:50)	4.3 (09:10)	12	31 (17:00)	18 (17:00)	0	0	0	0	0
San José del Valle	Cádiz	18.4 (14:30)	7.8 (08:30)	13,1	30 (16:50)	15 (20:00)	0	0	0	0	0
Jerez de la Frontera Aeropuerto	Cádiz	17.8 (15:20)	5.1 (08:50)	11,4	37 (13:50)	27 (14:10)	0	0	0	0	0
San Fernando	Cádiz	17.9 (16:40)	9.8 (07:30)	13,8	24 (15:40)	10 (16:40)	0	0	0	0	0
Cádiz	Cádiz	16.9 (15:40)	9.4 (08:00)	13,1	23 (14:50)	18 (14:40)	0	0	0	0	0
Medina Sidonia	Cádiz										
Vejer de la Frontera	Cádiz	18.8 (15:10)	11.9 (07:30)	15,3			0	0	0	0	0
Barbate	Cádiz	20.1 (15:10)	8.0 (08:50)	14,1	25 (17:00)	16 (16:10)	0	0	0	0	0
Tarifa	Cádiz	18.5 (18:10)	11.2 (21:40)	14,8			0	0	0	0	0
Jimena de la Frontera	Cádiz	22.0 (14:40)	6.2 (07:20)	14,1	28 (15:20)	17 (16:30)	0	0	0	0	0
San Roque	Cádiz	21.5 (16:30)	11.0 (23:59)	16,3	28 (15:20)	22 (15:20)					
Castro Urdiales	Cantabria	10.5 (13:20)	2.5 (08:50)	6,5	33 (16:50)	21 (15:10)	0	0	0	0	0
Ramales de la Victoria	Cantabria	10.6 (14:30)	-0.6 (23:10)	5	21 (14:40)	11 (14:40)	0	0	0	0	0
Barcena de Cicero, Treto	Cantabria	10.5 (14:20)	1.1 (05:00)	5,8	25 (13:40)	14 (14:50)	0,2	0	0,2	0	0
Soba, Alto Miera	Cantabria	8.4 (15:10)	0.9 (21:10)	4,6	11 (08:40)	7 (13:40)	0	0	0	0	0
Santander Aeropuerto	Cantabria	11.4 (14:50)	-0.3 (09:10)	5,5	37 (12:40)	27 (15:20)	0	0	0	0	0
Santander	Cantabria	10.6 (14:20)	5.4 (08:00)	8	48 (13:30)	36 (13:30)	0	0	0	0	0
Villacarriedo	Cantabria	10.5 (15:40)	-0.6 (23:59)	4,9	10 (14:00)	6 (14:40)	0	0	0	0	0
Los Tojos, Bárcena Mayor	Cantabria	12.1 (14:00)	-2.0 (23:50)	5,1	15 (12:50)	9 (13:20)	0	0	0	0	0
San Felices de Buelna	Cantabria	11.9 (15:40)	-0.3 (23:59)	5,8	11 (16:00)	6 (16:10)	0	0	0	0	0
Torrelavega, Sierrapando	Cantabria	10.9 (14:30)	2.2 (23:59)	6,5	19 (15:40)	14 (10:10)	0	0	0	0	0
San Vicente de la Barquera	Cantabria	10.4 (15:40)	2.9 (23:59)	6,6	32 (13:50)	21 (13:40)	0	0	0	0	0
Camaleño, Fuente De	Cantabria	10.7 (13:30)	1.3 (23:30)	6	14 (13:00)	7 (14:40)	0	0	0	0	0
Cillórigo de Liébana, Tama	Cantabria	14.0 (14:50)	-0.9 (23:59)	6,6	21 (15:50)	12 (15:30)	0	0	0	0	0
Tresviso	Cantabria	10.3 (13:30)	4.3 (20:30)	7,3	24 (07:40)	15 (01:50)	0	0	0	0	0
Santillana del Mar, Altamira	Cantabria	9.6 (15:30)	1.8 (09:20)	5,7	19 (15:40)	11 (23:20)	0	0	0	0	0
Reinosa	Cantabria	10.8 (13:20)	-4.5 (23:00)	3,2	31 (12:10)	17 (12:10)	0,1	0	0,1	0	0
Alto Campoo	Cantabria	8.9 (13:20)	1.5 (08:30)	5,2	53 (06:10)	38 (06:10)	0	0	0	0	0
Valderredible, Cubillo de Ebro	Cantabria	11.7 (15:00)	-4.2 (23:59)	3,8	28 (12:50)	15 (12:50)	0	0	0	0	0
Valderredible, Polientes	Cantabria	11.8 (15:00)	-3.2 (23:59)	4,3	25 (14:00)	12 (13:40)	0	0	0	0	0
Segorbe	Castelló/Castellón	17.0 (13:10)	1.3 (23:50)	9,1	30 (05:10)	14 (00:10)	0	0	0	0	0
Montanejos	Castelló/Castellón	16.4 (13:30)	2.5 (23:59)	9,4	40 (02:30)	22 (02:20)	0	0	0	0	0
Villafranca del Cid/Villafranca	Castelló/Castellón	11.3 (16:10)	0.1 (23:59)	5,7	59 (12:20)	40 (10:50)	0	0	0	0	0
Atzeneta del Maestrat	Castelló/Castellón	17.8 (14:30)	0.5 (23:50)	9,1	31 (00:10)	15 (13:50)	0	0	0	0	0
