España											
Actualizado: martes, 05 enero 2016 a las 09:00 hora oficial											
Fecha: lunes, 04 enero 2016											
											
Estación	Provincia	Temperatura máxima (ºC)	Temperatura mínima (ºC)	Temperatura media (ºC)	Racha (km/h)	Velocidad máxima (km/h)	Precipitación 00-24h (mm)	Precipitación 00-06h (mm)	Precipitación 06-12h (mm)	Precipitación 12-18h (mm)	Precipitación 18-24h (mm)
Gijón, Campus	Asturias	15.3 (00:10)	9.3 (22:00)	12,3	47 (03:10)	22 (00:10)	2,2	0	0,2	0,4	1,6
Cabo Peñas	Asturias				80 (21:30)	42 (19:20)	11,4	0	0,1	5,3	6
Asturias Aeropuerto	Asturias	14.6 (00:40)	9.0 (23:59)	11,8	74 (19:00)	41 (19:00)	9,2	0,2	0,5	2,4	6,1
Puerto de Pajares	Asturias	4.5 (00:10)	-0.9 (23:59)	1,8	57 (00:30)	14 (06:20)	3	0	1	1,1	0,9
Pola de Lena	Asturias	13.1 (00:00)	4.9 (23:50)	9	30 (12:00)	18 (09:50)	5	0	1,8	1,6	1,6
Aller	Asturias	8.4 (00:00)	3.2 (23:59)	5,8	23 (12:30)	12 (22:10)	7,4	0	1,6	2	3,8
Mieres	Asturias	15.5 (12:10)	9.3 (21:20)	12,4	37 (21:40)	16 (22:30)	2,6	0	0	0	2,6
Oviedo	Asturias	12.9 (02:00)	7.0 (21:50)	9,9	51 (02:10)	33 (03:10)	2,8	0	0,6	0	2,2
Tineo, Soto de la Barca	Asturias	12.1 (00:40)	6.8 (22:10)	9,5	21 (03:40)	8 (08:40)	9,4	1	3	2,4	3
Pola de Somiedo	Asturias	10.7 (00:00)	4.8 (23:10)	7,8	30 (01:40)	12 (21:50)	13,2	0,8	6	2,4	4
Salas	Asturias							1,6	0,8	4,4	
Cabo Busto	Asturias	14.5 (01:10)	10.2 (23:50)	12,3	101 (18:20)	59 (22:40)	4	0,6	1	1,2	1,2
Degaña	Asturias	3.6 (00:00)	-0.4 (23:50)	1,6	31 (00:10)	11 (00:10)	21,8	5,8	5,6	5,6	4,8
Ibias, San Antolin	Asturias	7.5 (00:00)	3.1 (22:50)	5,3	63 (04:00)	37 (04:00)	0	0	0	0	0
Villayón, Oneta	Asturias	10.9 (00:00)	6.4 (23:59)	8,6	54 (09:40)	28 (19:10)	7,2	0,8	0,8	4,8	0,8
Castropol	Asturias	13.4 (00:20)	8.3 (23:10)	10,8	52 (01:10)	23 (00:50)	6,4	0,9	0,9	3,8	0,8
Taramundi, Ouria	Asturias							1	0,6		
Puerto de Leitariegos	Asturias	2.9 (00:10)	-2.1 (23:20)	0,4	61 (04:40)	31 (22:10)	22,8	4,2	11,4	4	3,2
Muñotello	Ávila	14.1 (12:50)	1.7 (20:30)	7,9	101 (13:30)	51 (13:10)	18	1,8	0	5,4	10,8
Ávila	Ávila	14.4 (14:20)	1.3 (21:00)	7,8	67 (12:20)	33 (13:30)	14,4	0,2	0	5,8	8,4
Arevalo	Ávila	14.0 (13:40)	4.3 (20:10)	9,2	85 (13:50)	58 (14:10)	34,2	2,6	7,8	17,2	6,6
Navarredonda de Gredos	Ávila	12.8 (14:00)	0.7 (21:50)	6,8	59 (13:40)	21 (13:40)	8,8	1	0	1,3	6,5
Barco de Avila	Ávila	11.7 (00:30)	3.7 (21:00)	7,7	76 (11:50)	46 (12:30)	16,6	0,6	0,8	5	10,2
Puerto El Pico	Ávila	9.3 (04:30)	2.5 (21:10)	5,9	52 (15:20)	27 (10:40)	14	0,8	3,2	3,8	6,2
Cebreros	Ávila	16.7 (14:50)	4.2 (20:30)	10,5	51 (19:30)	22 (18:40)	6,8	0	0	0,6	6,2
Candeleda	Ávila										
Herrera del Duque	Badajoz	14.8 (14:40)	10.2 (23:30)	12,5			27	7	1	0	19
Peraleda del Zaucejo	Badajoz	15.0 (14:50)	11.4 (21:30)	13,2	74 (09:50)	41 (12:50)	7,8	0,8	0,8	0	6,2
Castuera	Badajoz	14.6 (14:50)	9.6 (23:59)	12,1	56 (14:50)	38 (19:10)	7,8	0,6	0,2	0	7
Navalvillar de Pela	Badajoz							0,2	0	0	
Don Benito	Badajoz	16.2 (11:40)	11.4 (23:59)	13,8	69 (10:50)	31 (10:50)	6,6	0,4	0	0,2	6
Llerena	Badajoz	13.4 (02:20)	11.3 (23:59)	12,3	67 (10:30)	44 (12:50)	4,8	0,4	0,2	0	4,2
Villafranca de los Barros	Badajoz	15.2 (14:40)	12.1 (23:59)	13,7	67 (15:20)	44 (15:20)	6	0	0,2	0	5,8
Mérida	Badajoz	16.1 (15:40)	11.6 (23:30)	13,9	57 (15:30)	32 (15:40)	5,3	0,1	0	0	5,2
Zafra	Badajoz	14.9 (15:50)	12.0 (23:40)	13,4	74 (10:40)	27 (11:50)	8,8	1,6	0,8	0	6,4
Almendralejo	Badajoz	15.2 (01:40)	12.1 (23:59)	13,7	66 (17:10)	46 (17:10)	2,8	0	0	0	2,8
Badajoz Aeropuerto	Badajoz	17.4 (15:10)	12.8 (23:59)	15,1	73 (18:00)	40 (18:00)	7,5	0,2	0,7	0	6,6
Alburquerque	Badajoz	15.3 (16:50)	10.7 (23:59)	13	55 (07:50)	27 (08:00)	7,8	3	0,8	0,2	3,8
Puebla de Obando	Badajoz	14.4 (16:30)	10.3 (23:59)	12,3	73 (12:10)	46 (12:50)	11,6	2,2	0,6	1,2	7,6
Badajoz	Badajoz	16.4 (16:20)	11.9 (23:59)	14,1	54 (17:30)	32 (14:50)	11,3	1,5	0,8	0,4	8,6
Olivenza	Badajoz	15.8 (15:10)	11.3 (23:59)	13,6	73 (17:40)	52 (13:00)	7	0,8	0	0	6,2
Alconchel	Badajoz	16.4 (16:00)	12.1 (23:59)	14,3	58 (14:40)	36 (14:40)	11,2	0,2	0	0,2	10,8
Barcarrota	Badajoz							2,4	1,2	0	
Villanueva del Fresno	Badajoz	15.9 (14:00)	12.5 (23:59)	14,2	64 (14:30)	39 (15:00)	8,8	0,2	0,2	0	8,4
Monesterio	Badajoz	12.5 (01:50)	10.4 (23:59)	11,4	48 (22:20)	24 (10:20)	4,6	0,8	0,4	0	3,4
Fuente de Cantos	Badajoz							0	0,2	0	
Jerez de los Caballeros	Badajoz	15.3 (15:10)	12.2 (23:10)	13,8				2		0	11,8
Fregenal de la Sierra	Badajoz	13.5 (02:40)	10.8 (23:30)	12,2	50 (09:40)	24 (15:20)	1,2	0	0	0	1,2
Azuaga	Badajoz	15.1 (14:50)	11.2 (21:30)	13,2	57 (13:00)	40 (13:20)	6	0,2	0,4	0	5,4
Pontons	Barcelona							0	0	0,2	
Vilafranca del Penedès	Barcelona	13.3 (14:40)	7.2 (00:50)	10,3	23 (13:10)	13 (13:10)	1,6	0	0	0,6	1
Barcelona Aeropuerto	Barcelona	16.3 (11:30)	11.3 (23:59)	13,8	33 (11:10)	19 (11:40)	0,9	0	0	0,1	0,8
Berga	Barcelona	8.5 (13:50)	4.4 (02:00)	6,5	14 (05:40)	8 (14:00)	2,4	0	0	2,2	0,2
Balsareny	Barcelona	10.8 (14:40)	6.3 (07:10)	8,6	23 (15:50)	10 (00:30)	0,6	0,2	0,4	0	0
Prat de Lluçanès	Barcelona	7.9 (13:50)	4.9 (00:00)	6,4	19 (21:40)	10 (15:30)	1	0,2	0,2	0,4	0,2
Moià	Barcelona	7.1 (05:30)	5.4 (23:40)	6,3	24 (21:50)	13 (16:00)	0,8	0,2	0,4	0	0,2
Manresa	Barcelona	11.5 (12:50)	7.7 (07:50)	9,6	35 (22:40)	18 (23:59)	0,6	0	0,4	0	0,2
Monistrol de Montserrat	Barcelona	8.8 (04:40)	5.4 (22:40)	7,1			0,6	0	0	0,2	0,4
Corbera, Pic d'Agulles	Barcelona							0	0		0,8
Barcelona	Barcelona	15.0 (11:40)	12.2 (20:50)	13,6	34 (23:59)	17 (23:59)	0,4	0	0	0	0,4
Barcelona, Museo Marítimo	Barcelona	15.0 (11:40)	12.0 (20:10)	13,5	24 (11:40)	12 (11:30)	0,4	0	0	0	0,4
Caldes de Montbui	Barcelona	13.7 (13:30)	7.8 (08:40)	10,8	34 (22:30)	19 (22:40)	0	0	0	0	0
Sabadell Aeropuerto	Barcelona				29 (15:50)	19 (14:30)	0,2	0	0	0	0,2
Vilassar de Dalt	Barcelona										
Arenys de Mar	Barcelona	15.3 (11:10)	8.0 (23:50)	11,7	32 (03:40)	15 (03:40)	0,9	0	0	0,1	0,8
Santa Susana	Barcelona	15.0 (05:10)	8.3 (23:59)	11,7	41 (00:30)	23 (00:30)	1,1	0	0	0,4	0,7
Fogars de Montclús	Barcelona	8.9 (13:10)	4.0 (23:59)	6,4			0,4	0	0	0,2	0,2
Tona	Barcelona	10.2 (02:20)	6.4 (06:50)	8,3	38 (01:00)	14 (01:20)	0,4	0	0	0,3	0,1
Sant Julià  de Vilatorta	Barcelona	9.3 (13:40)	5.5 (04:20)	7,4	17 (01:40)	8 (00:40)	0,9	0	0,6	0,2	0,1
Lekeitio	Bizkaia	14.5 (06:40)	9.8 (23:00)	12,2	54 (23:40)	26 (23:50)	5,7	0	0,1	0,8	4,8
Forua	Bizkaia	11.6 (02:00)	8.8 (23:59)	10,2	39 (21:50)	16 (21:50)	14,2	0	1	2,6	10,6
Machichaco	Bizkaia				55 (21:40)	36 (21:40)	12,1	0	0,4	1,3	10,4
Punta Galea	Bizkaia	14.0 (05:10)	9.2 (22:20)	11,6	42 (23:50)	18 (21:40)	10,6	0	0,3	1	9,3
Orozko	Bizkaia							1	0,6	1,8	
Abadiño	Bizkaia	8.1 (03:10)	4.8 (20:00)	6,5			13,8	1,4	1,6	5,8	5
Amorebieta--Etxano	Bizkaia	10.4 (00:00)	8.5 (23:30)	9,4	18 (23:30)	10 (23:30)	11,6	1,4	0,8	3,8	5,6
Balmaseda	Bizkaia	10.8 (00:00)	7.6 (23:59)	9,2			7,4	0,2	0,6	2,2	4,4
Güeñes	Bizkaia	10.4 (00:40)	7.5 (23:59)	8,9	34 (23:00)	16 (23:10)			0,5	1,3	5,2
Bilbao Aeropuerto	Bizkaia	12.4 (01:00)	9.6 (23:30)	11	32 (23:10)	17 (16:20)	8,7	0	0,1	0,7	7,9
Sopuerta	Bizkaia	13.8 (03:20)	8.6 (23:00)	11,2	39 (22:50)	20 (23:00)	13,4	0	0,4	1,8	11,2
Coruña del Conde	Burgos							10,4	15,4	11,4	
Aranda de Duero	Burgos	11.3 (00:50)	3.5 (21:00)	7,4	54 (01:10)	26 (00:10)	39,8	4,4	15,6	15,4	4,4
Pedrosa del Príncipe	Burgos	9.7 (00:00)	5.1 (20:30)	7,4	48 (01:10)	28 (01:10)	21,2	0,6	6,4	13,8	0,4
Palacios de la Sierra	Burgos	9.5 (00:40)	0.1 (19:50)	4,8	51 (01:40)	27 (01:40)	50,8	14,6	18,2	13,6	4,4
Monterrubio de la Demanda	Burgos							12,4	12,8	9,4	
Villamayor de los Montes	Burgos	10.4 (00:00)	4.0 (22:50)	7,2	42 (00:30)	21 (00:30)	30,2	3,4	9,8	15,2	1,8
Burgos Aeropuerto	Burgos	10.0 (00:00)	4.1 (22:10)	7			25	2,6	8,2	13,8	0,4
Santa Gadea de Alfoz	Burgos	7.0 (04:00)	3.9 (23:59)	5,5			3,4	0,2	0,8	2,4	0
Sargentes de la Lora	Burgos	8.7 (00:00)	3.7 (15:10)	6,2	45 (01:20)	29 (01:10)			2,6	6,8	0,4
Briviesca	Burgos	11.6 (00:00)	4.9 (20:50)	8,3	60 (02:10)	33 (02:20)	11	0,4	2,2	8,2	0,2
Medina de Pomar	Burgos	9.3 (00:00)	6.2 (23:59)	7,8	27 (21:10)	13 (21:30)	11,4	4,4	2,8	4	0,2
Miranda de Ebro	Burgos	10.5 (00:00)	7.3 (18:10)	8,9	29 (21:00)	17 (20:00)	11,2	2,6	1,6	7	0
Belorado	Burgos	11.3 (00:00)	4.6 (15:30)	8	53 (00:10)	27 (00:10)	16,4	0,2	7,1	8,9	0,2
Navalvillar de Ibor	Cáceres	11.7 (01:30)	6.4 (23:59)	9	82 (16:30)	32 (15:30)	44,2	6,8	6,6	5	25,8
Madrigal de la Vera	Cáceres	13.4 (04:00)	9.6 (20:00)	11,5	50 (15:00)	16 (14:40)	47,4	7,2	9	22,6	8,6
Navalmoral de la Mata	Cáceres	15.6 (16:20)	10.3 (23:40)	13	67 (15:10)	40 (15:10)	7,8	0,2	0,4	2	5,2
Garganta de la Olla	Cáceres	13.5 (01:20)	9.0 (20:30)	11,3	69 (20:10)	47 (20:10)	52,4	3	15,2	27,2	7
Serradilla	Cáceres	14.0 (01:10)	8.6 (23:40)	11,3	57 (14:40)	30 (14:50)	22,2	1,8	2,4	5,8	12,2
Jaraicejo	Cáceres	13.1 (02:40)	8.3 (23:59)	10,7	69 (16:30)	46 (16:50)	16,2	1,6	0,6	2,4	11,6
Trujillo	Cáceres				51 (13:20)	30 (11:40)	11,4	0,7	0,9	0	9,8
Cáceres	Cáceres	15.8 (15:20)	9.6 (21:50)	12,7	70 (13:10)	39 (10:20)	9,6	1,4	0,4	0	7,8
Cañaveral	Cáceres							0,2	1,6	2	
Nuñomoral	Cáceres	14.5 (13:40)	8.6 (20:40)	11,6	33 (17:30)	18 (17:40)	13	0,8	1	9	2,2
Guijo de Granadilla	Cáceres							0,6	3,4	13,8	
Hervás	Cáceres	13.1 (00:50)	7.5 (19:30)	10,3	75 (16:20)	27 (13:20)		1,4	2,2	5,8	
Montehermoso	Cáceres	14.5 (01:00)	8.2 (23:59)	11,3	38 (18:10)	20 (06:40)	16,2	0,2	4	6,4	5,6
Tornavacas	Cáceres	11.0 (01:20)	4.4 (20:30)	7,7	68 (14:10)	44 (14:10)	40,8	4	13,2	16,4	7,2
Piornal	Cáceres	9.5 (00:10)	3.9 (22:50)	6,7	67 (14:00)	33 (18:30)	44,4	3,6	10,4	23,6	6,8
Plasencia	Cáceres									5,4	7
Coria	Cáceres	15.0 (00:20)	8.0 (23:59)	11,5	62 (13:10)	36 (12:10)	9,2	0,2	1	2	6
Torrecilla de los Angeles	Cáceres							5	6,8		
Hoyos	Cáceres	13.2 (00:00)	8.4 (23:50)	10,8	51 (22:00)	26 (20:10)		3,6	2	9,8	
Zarza La Mayor	Cáceres							0	0,2	0	
Valverde del Fresno	Cáceres	14.6 (13:00)	8.8 (23:59)	11,7	57 (13:50)	32 (13:50)	12,2	1,6	0,8	8,2	1,6
Aliseda	Cáceres	15.4 (00:40)	10.1 (23:59)	12,8	61 (13:10)	37 (10:50)	2	0,4	0	0	1,6
Brozas	Cáceres	14.2 (13:40)	8.8 (23:59)	11,5	68 (14:20)	51 (14:10)		0,6	0,6	0	
Valencia de Alcántara	Cáceres	14.9 (15:30)	9.2 (23:59)	12	93 (15:20)	49 (15:20)	0	0	0	0	0
Guadalupe	Cáceres							4,2	1,2	2,2	
Cañamero	Cáceres							1,2	2,2	0,2	
Zorita	Cáceres	14.2 (03:00)	9.7 (23:50)	11,9	75 (13:10)	45 (13:10)	5,6	0,6	0,8	0	4,2
Alcuescar	Cáceres	14.1 (02:40)	9.5 (23:40)	11,8	66 (10:20)	37 (11:10)		1,6	1,6	0	
Chipiona	Cádiz	18.4 (13:10)	16.3 (19:10)	17,3	53 (23:20)	30 (23:30)	2,2	0,2	1,8	0	0,2
Rota, Base Naval	Cádiz	18.3 (13:40)	16.3 (00:00)	17,3			6	4	1	0,8	0,2
Grazalema	Cádiz	11.4 (09:20)	9.0 (20:20)	10,2	54 (17:10)	18 (16:00)	104,3	28,8	50,2	15,9	9,4
Olvera	Cádiz	13.7 (09:30)	12.3 (20:40)	13	66 (23:40)	37 (20:30)	4	1,2	1,6	0,8	0,4
El Bosque	Cádiz	15.3 (15:40)	14.3 (02:10)	14,8	46 (20:10)	23 (20:10)	15,4	4,6	7,4	2,6	0,8
San José del Valle	Cádiz	17.1 (15:20)	15.5 (02:00)	16,3	35 (23:59)	17 (19:40)	7,8	2	4,8	0,6	0,4
Jerez de la Frontera Aeropuerto	Cádiz	18.8 (14:00)	16.2 (11:00)	17,5	59 (23:40)	36 (23:40)	1,2	0,4	0,8	0	0
San Fernando	Cádiz	18.3 (14:40)	16.6 (00:30)	17,4	55 (11:20)	34 (19:00)	2,3	1,9	0,4	0	0
Cádiz	Cádiz	18.3 (15:10)	16.6 (00:30)	17,4	56 (16:00)	32 (19:00)	1,9	1,4	0,5	0	0
Medina Sidonia	Cádiz	17.8 (14:40)	16.1 (12:40)	16,9	57 (12:40)	33 (12:40)	3,4	0,8	1,8	0,8	0
Vejer de la Frontera	Cádiz				57 (23:00)	34 (17:20)	8,7	3	2,9	2,8	0
Barbate	Cádiz	18.1 (15:50)	16.7 (09:10)	17,4	54 (09:50)	41 (22:10)	1,6	0,2	1,4	0	0
Tarifa	Cádiz										
Jimena de la Frontera	Cádiz	18.0 (12:20)	16.0 (07:30)	17	50 (16:50)	26 (16:10)	2,2	0	1	0,8	0,4
San Roque	Cádiz							0	0	0	
Castro Urdiales	Cantabria	14.4 (05:20)	9.1 (22:50)	11,8	56 (21:50)	31 (23:10)	9,1	0	0,3	0,6	8,2
Ramales de la Victoria	Cantabria	11.6 (00:00)	8.7 (23:40)	10,2	28 (23:50)	12 (23:59)	14	0,2	0,2	1,2	12,4
Barcena de Cicero, Treto	Cantabria	13.9 (04:10)	9.7 (22:30)	11,8	40 (21:30)	22 (22:20)	9,6	0	0,4	1,8	7,4
Soba, Alto Miera	Cantabria	9.6 (10:40)	4.3 (22:50)	7	39 (22:10)	22 (22:10)	22	0,4	0,2	3,2	18,2
Santander Aeropuerto	Cantabria	14.3 (06:10)	9.6 (21:10)	12	59 (21:00)	35 (21:20)	6,5	0	0,3	0,7	5,5
Santander	Cantabria	14.3 (05:30)	9.8 (21:10)	12,1	71 (23:40)	46 (19:40)	5	0	0,2	0,8	4
Villacarriedo	Cantabria	11.7 (13:30)	8.8 (20:20)	10,3	29 (20:50)	14 (21:50)	9	0	0	1	8
Los Tojos, Bárcena Mayor	Cantabria	10.2 (14:20)	6.1 (23:59)	8,1	20 (22:10)	9 (22:10)	5	0	0	0,6	4,4
San Felices de Buelna	Cantabria	12.1 (15:40)	9.4 (09:40)	10,8	41 (22:20)	15 (22:20)	3,8	0	0,2	0,6	3
Torrelavega, Sierrapando	Cantabria	13.5 (05:50)	8.9 (22:30)	11,2	73 (20:20)	35 (20:20)	3,2	0	0	0,2	3
San Vicente de la Barquera	Cantabria	14.5 (04:50)	9.4 (23:00)	11,9	61 (19:50)	40 (19:40)	2,2	0	0	0,2	2
Camaleño, Fuente De	Cantabria	9.7 (00:10)	2.1 (23:40)	5,9	30 (00:20)	11 (00:20)	18,2	0,4	6,4	5,8	5,6
Cillórigo de Liébana, Tama	Cantabria	10.7 (00:00)	7.4 (23:59)	9	20 (12:50)	10 (12:50)	4,6	0	0,4	0	4,2
Tresviso	Cantabria	9.5 (02:40)	3.3 (22:30)	6,4	62 (23:00)	33 (23:40)	9	0	0,6	0,6	7,8
Santillana del Mar, Altamira	Cantabria	13.3 (04:50)	8.6 (22:20)	11					0	0,4	1,6
Reinosa	Cantabria	7.8 (00:10)	3.0 (23:59)	5,4	31 (18:50)	19 (20:40)	1,5	0,1	0,1	1	0,3
Valderredible, Cubillo de Ebro	Cantabria	10.5 (00:00)	5.7 (21:30)	8,1	44 (02:10)	28 (04:00)	3,2	0	1,2	2	0
Valderredible, Polientes	Cantabria	11.0 (00:10)	5.8 (18:00)	8,4	31 (20:00)	17 (20:00)	6,5	0,2	1,4	4,8	0,1
Segorbe	Castelló/Castellón	18.4 (11:20)	12.6 (23:59)	15,5	55 (06:10)	22 (06:10)	0	0	0	0	0
Montanejos	Castelló/Castellón							0	0	0	
Villafranca del Cid/Villafranca	Castelló/Castellón	13.6 (16:30)	4.0 (23:59)	8,8			2,6	0	0,4	0,4	1,8
Atzeneta del Maestrat	Castelló/Castellón							0	0,4	0,8	
Castellón de la Plana, Almazora	Castelló/Castellón	17.3 (03:10)	12.7 (01:20)	15	31 (02:50)	19 (03:00)	0	0	0	0	0
Torreblanca	Castelló/Castellón	15.9 (07:10)	12.0 (23:59)	13,9	42 (07:00)	22 (07:00)	0,6	0	0	0,6	0
