España											
Actualizado: lunes, 30 enero 2017 a las 14:00 hora oficial											
Fecha: domingo, 29 enero 2017											
											
Estación	Provincia	Temperatura máxima (ºC)	Temperatura mínima (ºC)	Temperatura media (ºC)	Racha (km/h)	Velocidad máxima (km/h)	Precipitación 00-24h (mm)	Precipitación 00-06h (mm)	Precipitación 06-12h (mm)	Precipitación 12-18h (mm)	Precipitación 18-24h (mm)
Jávea/ Xàbia	Alacant/Alicante	16.9 (13:00)	4.6 (04:30)	10,7	27 (14:30)	14 (15:30)	0	0	0	0	0
Pego	Alacant/Alicante	17.5 (16:10)	9.0 (04:10)	13,3	31 (00:20)	22 (00:20)	0	0	0	0	0
Alcoy/Alcoi	Alacant/Alicante	13.3 (16:00)	6.1 (01:00)	9,7	28 (19:10)	18 (08:00)	0	0	0	0	0
Vélez Blanco - Topares	Almería	8.1 (15:20)	0.9 (05:50)	4,5			0	0	0	0	0
Adra	Almería	18.8 (15:50)	11.7 (23:50)	15,2	18 (00:10)	8 (09:50)					
El Ejido	Almería	18.9 (14:30)	9.3 (05:00)	14,1			0	0	0	0	0
Roquetas de Mar	Almería										
Abla	Almería	15.6 (14:30)	5.1 (08:30)	10,4	20 (15:50)	10 (15:40)	0	0	0	0	0
Láujar de Andarax	Almería	8.6 (15:20)	2.5 (06:30)	5,6	31 (22:20)	16 (04:50)	0	0	0	0	0
Almería Aeropuerto	Almería	17.8 (13:00)	7.7 (03:00)	12,7	30 (00:40)	21 (09:30)	0	0	0	0	0
Cabo de Gata	Almería	16.5 (11:30)	13.0 (23:10)	14,8	28 (13:40)	23 (14:10)	0	0	0	0	0
Carboneras	Almería										
Garrucha, Puerto	Almería				35 (18:00)	28 (17:40)	0	0	0	0	0
Albox	Almería	15.1 (13:20)	4.9 (06:50)	10	30 (00:10)	21 (00:10)	0	0	0	0	0
Huercal Overa	Almería	14.5 (14:00)	3.8 (08:30)	9,1	15 (16:20)	9 (16:40)	0	0	0	0	0
Aramaio	Araba/Álava	10.6 (15:10)	4.3 (00:00)	7,5			0,8	0	0	0,6	0,2
Amurrio	Araba/Álava	14.9 (15:10)	1.7 (00:00)	8,3	34 (13:00)	17 (12:50)	0,4	0	0	0,4	0
Lalastra	Araba/Álava	8.3 (23:50)	1.0 (00:00)	4,7	50 (11:50)	29 (11:50)	0,8	0	0	0,8	0
Opakua	Araba/Álava	11.5 (13:00)	0.3 (00:20)	5,9	24 (09:40)	13 (13:20)	0,2	0	0	0	0,2
Vitoria Gasteiz Aeropuerto	Araba/Álava	13.7 (14:30)	-1.8 (00:10)	5,9	50 (14:30)	33 (12:30)	0	0	0	0	0
Labastida	Araba/Álava	10.2 (13:50)	3.1 (06:40)	6,6	21 (03:00)	8 (03:00)	0	0	0	0	0
Leza	Araba/Álava	9.3 (12:20)	0.9 (04:40)	5,1			0	0	0	0	0
Campezo/Kanpezu	Araba/Álava	7.5 (14:50)	-1.4 (00:50)	3,1			0,2	0	0	0	0,2
Cabrales	Asturias	17.2 (15:20)	5.4 (02:10)	11,3	53 (11:50)	25 (10:20)	0	0	0	0	0
Llanes	Asturias	17.0 (15:30)	7.5 (05:00)	12,3	19 (20:00)	13 (20:00)	0	0	0	0	0
Amieva, Panizales	Asturias	16.4 (16:20)	9.5 (00:50)	12,9	65 (10:40)	35 (10:20)	0	0	0	0	0
Piloña	Asturias	17.7 (14:30)	4.6 (04:30)	11,2	20 (10:00)	12 (09:30)	0	0	0	0	0
Colunga	Asturias	18.5 (15:00)	6.9 (06:00)	12,7	18 (10:10)	11 (05:30)	0	0	0	0	0
Gijón, Campus	Asturias	17.9 (14:20)	5.0 (05:20)	11,4	13 (13:10)	7 (13:10)	0,2	0	0,2	0	0
Cabo Peñas	Asturias	18.0 (13:30)	10.6 (01:40)	14,3	36 (18:40)	19 (09:20)	0	0	0	0	0
Asturias Aeropuerto	Asturias	18.1 (14:40)	7.1 (03:20)	12,6	22 (10:10)	14 (19:00)	0,3	0	0,3	0	0
Puerto de Pajares	Asturias	7.1 (22:10)	0.3 (11:10)	3,7	55 (03:20)	35 (11:50)	0,6	0	0,6	0	0
Pola de Lena	Asturias	17.0 (14:40)	5.2 (01:10)	11,1	42 (10:00)	20 (09:40)	1	0	1	0	0
Aller	Asturias	13.9 (15:30)	5.2 (02:30)	9,5	39 (10:00)	14 (09:50)	3	0	2,8	0	0,2
Mieres	Asturias	19.6 (14:10)	4.6 (05:00)	12,1	37 (10:30)	13 (11:10)	0,6	0	0,6	0	0
Oviedo	Asturias	17.6 (15:10)	7.2 (02:50)	12,4	29 (09:00)	17 (08:50)	0,8	0	0,8	0	0
Tineo, Soto de la Barca	Asturias	18.0 (14:40)	7.5 (02:50)	12,8	26 (12:00)	10 (09:40)	0,4	0	0,4	0	0
Pola de Somiedo	Asturias	15.6 (16:00)	7.1 (08:00)	11,4	44 (10:50)	17 (13:10)	0,8	0	0,8	0	0
Salas	Asturias	18.9 (16:10)	6.4 (04:40)	12,6	40 (13:30)	22 (14:40)	1,8	0	1,8	0	0
Cabo Busto	Asturias	18.3 (14:00)	10.8 (02:30)	14,5	71 (13:30)	54 (13:40)	1,4	0	1,4	0	0
Degaña	Asturias	6.5 (15:40)	1.4 (01:10)	3,9	33 (05:50)	11 (10:00)	3	0,4	1,6	0,2	0,8
Ibias, San Antolin	Asturias	11.8 (14:50)	6.9 (00:00)	9,4	50 (15:50)	34 (16:30)	1,2	0	0,8	0,2	0,2
Villayón, Oneta	Asturias	15.3 (13:00)	9.7 (00:10)	12,5	55 (08:50)	23 (05:10)	0,6	0,2	0,4	0	0
Castropol	Asturias	18.4 (13:30)	12.2 (00:00)	15,3	46 (08:50)	22 (09:10)	0	0	0	0	0
Taramundi, Ouria	Asturias	15.3 (12:10)	10.6 (00:00)	13	79 (09:00)	53 (08:20)	0	0	0	0	0
Puerto de Leitariegos	Asturias	6.1 (15:40)	0.6 (06:30)	3,3	56 (09:10)	28 (08:40)	12,2	5,2	6,2	0,6	0,2
Muñotello	Ávila	11.6 (14:00)	1.5 (02:10)	6,6	64 (18:00)	44 (21:00)	0,6	0	0,2	0,2	0,2
Ávila	Ávila	8.5 (18:40)	1.3 (02:10)	4,9	32 (19:30)	17 (17:30)	1,6	0	1,4	0,2	0
Gotarrendura	Ávila	11.1 (15:40)	2.0 (00:10)	6,6	40 (16:10)	28 (16:10)	1	0	1	0	0
Arevalo	Ávila	11.4 (15:50)	0.6 (02:30)	6	48 (16:50)	35 (15:50)	1,6	0	1,4	0,2	0
Rivilla de Barajas	Ávila	10.8 (14:50)	3.6 (05:30)	7,2	51 (15:10)	36 (15:10)	1	0,2	0,8	0	0
Navarredonda de Gredos	Ávila	7.1 (13:30)	-0.7 (00:50)	3,2	19 (22:40)	8 (22:40)	2	0,2	0,7	0,4	0,7
Barco de Avila	Ávila	10.5 (14:10)	0.6 (01:10)	5,6	37 (13:10)	21 (16:40)	1,8	1	0,8	0	0
Puerto El Pico	Ávila	4.3 (23:50)	-1.1 (00:40)	1,6	29 (13:20)	17 (15:20)	0,4	0	0,2	0	0,2
Candeleda	Ávila	10.1 (17:50)	5.9 (01:20)	8	10 (00:10)	5 (00:10)	3,4	0,4	1,4	0,6	1
Herrera del Duque	Badajoz	13.7 (16:30)	7.8 (04:30)	10,8	21 (14:10)	11 (14:10)	0,4	0	0,4	0	0
Peraleda del Zaucejo	Badajoz	14.3 (14:20)	4.7 (09:00)	9,5	18 (13:50)	10 (14:00)	0	0	0	0	0
Castuera	Badajoz	14.4 (15:50)	8.7 (06:20)	11,5	14 (13:30)	9 (00:50)	0	0	0	0	0
Navalvillar de Pela	Badajoz	14.2 (15:20)	8.2 (04:20)	11,2	15 (15:20)	9 (15:20)	0,2	0,2	0	0	0
Don Benito	Badajoz	15.8 (13:30)	8.6 (08:40)	12,2	15 (14:40)	7 (14:40)	0	0	0	0	0
Llerena	Badajoz	14.2 (14:50)	7.3 (08:50)	10,8	26 (14:10)	12 (02:20)	0	0	0	0	0
Villafranca de los Barros	Badajoz	15.4 (14:10)	7.4 (09:00)	11,4	20 (14:10)	13 (15:00)	0	0	0	0	0
Mérida	Badajoz	17.0 (14:20)	8.5 (08:00)	12,8	24 (14:00)	13 (14:50)	0	0	0	0	0
Zafra	Badajoz	16.2 (15:50)	7.3 (22:20)	11,8	23 (14:50)	14 (15:00)	0	0	0	0	0
Almendralejo	Badajoz	15.3 (14:10)	7.8 (09:00)	11,6	19 (17:40)	13 (17:40)	0	0	0	0	0
Badajoz Aeropuerto	Badajoz	17.4 (15:10)	9.6 (08:20)	13,5	23 (15:20)	10 (15:10)	0,2	0,2	0	0	0
Alburquerque	Badajoz	15.2 (15:10)	8.9 (00:10)	12	24 (14:50)	13 (14:50)	0	0	0	0	0
Puebla de Obando	Badajoz	13.6 (16:20)	8.4 (08:20)	11	26 (16:10)	16 (14:00)	0,2	0,2	0	0	0
Badajoz	Badajoz	16.6 (15:10)	9.0 (07:30)	12,8	26 (13:10)	16 (13:20)	0,2	0,2	0	0	0
Olivenza	Badajoz	16.1 (14:40)	9.0 (08:20)	12,6	31 (15:00)	20 (13:00)	0	0	0	0	0
Alconchel	Badajoz	15.8 (15:30)	8.7 (08:40)	12,3	19 (15:40)	15 (15:50)	0	0	0	0	0
Barcarrota	Badajoz	15.3 (16:40)	7.4 (08:10)	11,4		13 (16:50)	0	0	0	0	0
Villanueva del Fresno	Badajoz	15.9 (15:00)	8.3 (09:00)	12,1	22 (14:20)	15 (14:00)	0	0	0	0	0
Monesterio	Badajoz	13.3 (14:20)	6.4 (01:40)	9,9	14 (02:30)	10 (02:30)	0	0	0	0	0
Fuente de Cantos	Badajoz	14.6 (16:10)	6.8 (06:20)	10,7	21 (14:40)	15 (17:30)	0	0	0	0	0
Jerez de los Caballeros	Badajoz	16.4 (15:20)	7.1 (08:50)	11,7	36 (16:20)	21 (14:40)	0	0	0	0	0
Fregenal de la Sierra	Badajoz	15.4 (15:10)	5.1 (08:50)	10,2	21 (15:50)	10 (15:50)	0	0	0	0	0
Azuaga	Badajoz	15.0 (14:50)	5.3 (08:50)	10,2	15 (22:10)	11 (23:10)	0	0	0	0	0
Pontons	Barcelona	10.6 (14:10)	0.0 (03:40)	5,3	30 (13:50)	19 (15:50)	0	0	0	0	0
Vilafranca del Penedès	Barcelona	13.7 (14:10)	0.9 (08:10)	7,3	32 (15:10)	18 (16:00)	0	0	0	0	0
Sitges	Barcelona	13.9 (12:20)	4.4 (06:00)	9,1	22 (12:40)	7 (12:40)	0	0	0	0	0
Barcelona Aeropuerto	Barcelona	14.5 (14:50)	5.7 (07:00)	10,1	35 (16:40)	26 (16:00)	0	0	0	0	0
Berga	Barcelona	8.3 (15:40)	2.4 (09:00)	5,4	11 (13:00)	6 (10:40)	0,2	0	0	0,2	0
Balsareny	Barcelona	12.3 (15:50)	0.0 (23:59)	6,2	23 (15:20)	13 (15:20)	0	0	0	0	0
Prat de Lluçanès	Barcelona	8.5 (15:40)	0.0 (23:59)	4,3	17 (14:40)	10 (15:10)	0	0	0	0	0
Moià	Barcelona	9.1 (15:50)	0.5 (08:20)	4,8	23 (14:50)	13 (14:30)	0,2	0,2	0	0	0
Manresa	Barcelona	13.2 (15:30)	0.5 (08:40)	6,8	22 (17:20)	13 (16:30)	0	0	0	0	0
Monistrol de Montserrat	Barcelona	7.9 (14:10)	3.1 (06:10)	5,5							
Igualada	Barcelona	13.1 (15:30)	0.4 (07:40)	6,8	18 (13:40)	6 (13:30)					
Corbera, Pic d'Agulles	Barcelona	13.3 (13:30)	2.2 (07:50)	7,8			0	0	0	0	0
Barcelona	Barcelona	15.9 (12:50)	10.4 (07:40)	13,1	35 (16:40)	21 (14:10)	0	0	0	0	0
Barcelona, Museo Marítimo	Barcelona	14.2 (15:40)	8.6 (08:50)	11,4	31 (16:30)	19 (16:30)	0	0	0	0	0
Caldes de Montbui	Barcelona	13.4 (16:00)	1.9 (08:30)	7,6	27 (15:30)	17 (14:20)	0	0	0	0	0
Vilassar de Dalt	Barcelona							0			
Arenys de Mar	Barcelona	14.0 (13:20)	5.2 (08:30)	9,6	29 (14:10)	16 (14:40)	0	0	0	0	0
Santa Susana	Barcelona	12.9 (12:40)	3.3 (08:10)	8,1	32 (15:10)	18 (15:10)	0,1	0,1	0	0	0
Fogars de Montclús	Barcelona	8.7 (14:10)	0.5 (08:10)	4,6			0	0	0	0	0
Tona	Barcelona	11.2 (15:10)	0.2 (08:00)	5,7	21 (15:30)	13 (15:30)					
Sant Julià  de Vilatorta	Barcelona	10.6 (15:30)	-0.1 (08:00)	5,3	20 (16:40)	10 (15:50)	0	0	0	0	0
Lekeitio	Bizkaia	18.3 (16:20)	7.6 (01:30)	12,9	38 (14:00)	23 (14:00)	0	0	0	0	0
Forua	Bizkaia	18.0 (16:00)	4.1 (00:20)	11	42 (14:10)	22 (14:10)	0	0	0	0	0
Machichaco	Bizkaia				57 (11:40)	36 (11:50)	0	0	0	0	0
Punta Galea	Bizkaia	16.8 (14:00)	6.5 (00:00)	11,6	31 (14:50)	14 (13:40)	0	0	0	0	0
Orozko	Bizkaia	15.3 (14:50)	1.5 (00:00)	8,4	50 (11:50)	25 (11:00)	0,2	0	0	0,2	0
Abadiño	Bizkaia	11.3 (16:10)	1.2 (00:00)	6,3			0,6	0	0	0,6	0
Amorebieta--Etxano	Bizkaia	16.9 (15:00)	3.1 (01:10)	10	33 (14:50)	15 (07:40)	0,2	0	0	0,2	0
Balmaseda	Bizkaia	15.0 (14:20)	1.1 (00:00)	8,1			0,6	0	0	0,6	0
Güeñes	Bizkaia	15.4 (14:30)	3.3 (00:00)	9,3	42 (15:50)	18 (12:30)	0,1	0	0	0,1	0
Bilbao Aeropuerto	Bizkaia	18.3 (14:20)	4.8 (00:10)	11,5	41 (14:20)	24 (14:30)	0,1	0	0	0,1	0
Sopuerta	Bizkaia	16.6 (14:30)	5.3 (00:00)	11	36 (13:10)	17 (12:40)	0	0	0	0	0
Coruña del Conde	Burgos	7.6 (17:10)	-0.4 (00:00)	3,6	27 (21:30)	15 (21:30)	3,6	0	0,2	2,4	1
Aranda de Duero	Burgos	9.1 (15:50)	-0.1 (00:00)	4,5	32 (22:00)	17 (23:20)	0,4	0	0	0,2	0,2
Pedrosa del Príncipe	Burgos	9.4 (22:40)	4.4 (00:00)	6,9	32 (23:20)	19 (21:10)	0,6	0	0,4	0,2	0
Palacios de la Sierra	Burgos	5.0 (16:50)	-1.3 (00:20)	1,9	21 (14:10)	12 (01:00)	7	0,2	0,2	1,8	4,8
Monterrubio de la Demanda	Burgos	5.9 (23:20)	-0.7 (02:10)	2,6	21 (12:30)	13 (12:30)	6	0,4	0	1,8	3,8
Villamayor de los Montes	Burgos	8.1 (23:10)	2.2 (05:40)	5,2	32 (13:10)	22 (13:00)	1,2	0	0	1,2	0
Burgos Aeropuerto	Burgos	8.2 (23:50)	3.3 (00:00)	5,7			0,8	0	0	0,2	0,6
Santa Gadea de Alfoz	Burgos	8.0 (21:50)	3.1 (04:30)	5,5			0,8	0	0	0,8	0
Sargentes de la Lora	Burgos	7.1 (19:20)	1.1 (01:40)	4,1	37 (13:10)	25 (13:10)	0	0	0	0	0
Briviesca	Burgos	9.8 (16:50)	0.9 (00:00)	5,4	41 (12:20)	26 (12:20)	0	0	0	0	0
Medina de Pomar	Burgos	12.2 (13:50)	0.3 (03:30)	6,2	32 (13:00)	15 (13:30)	1	0	0	1	0
Miranda de Ebro	Burgos	12.5 (13:40)	-0.9 (00:00)	5,8	30 (13:20)	17 (13:20)	0,2	0	0	0,2	0
Belorado	Burgos	10.8 (16:50)	4.1 (01:10)	7,5	36 (13:40)	13 (15:10)	0	0	0	0	0
Madrigal de la Vera	Cáceres	9.7 (18:00)	5.6 (01:00)	7,6	10 (00:20)	5 (00:40)	3,8	0,6	1,8	0,8	0,6
Navalmoral de la Mata	Cáceres	11.2 (16:50)	7.1 (03:00)	9,1	12 (00:30)	7 (11:00)	9,6	2	3,6	1,6	2,4
Garganta de la Olla	Cáceres	8.9 (16:00)	5.8 (00:30)	7,3	6 (02:10)	4 (02:10)	17	1,4	7,4	5	3,2
Serradilla	Cáceres	11.4 (16:10)	7.4 (03:00)	9,4	16 (15:00)	10 (15:10)	9,2	3,2	4,6	0,4	1
Jaraicejo	Cáceres	10.5 (15:50)	7.1 (00:30)	8,8	23 (15:00)	17 (15:00)	4,8	1,6	2,6	0,2	0,4
Trujillo	Cáceres	11.4 (15:20)	7.1 (01:30)	9,2	20 (17:30)	13 (17:30)	3,1	0,8	2,3	0	0
Cáceres	Cáceres	13.5 (15:40)	9.1 (02:40)	11,3	40 (21:10)	21 (10:10)	1	0,4	0,6	0	0
Cañaveral	Cáceres	12.1 (17:30)	8.4 (01:00)	10,3	24 (14:20)	15 (14:00)	7,6	3,2	3,2	0	1,2
Nuñomoral	Cáceres	10.0 (17:40)	5.7 (00:00)	7,8	17 (17:30)	8 (17:30)	10,4	4	3,4	1,4	1,6
Guijo de Granadilla	Cáceres	10.5 (23:50)	6.7 (00:00)	8,6	24 (12:40)	14 (12:30)	13,4	4,6	4,8	1,6	2,4
Hervás	Cáceres	9.0 (14:50)	4.9 (00:20)	7	10 (18:10)	6 (18:10)	15	3	6,2	1,4	4,4
Montehermoso	Cáceres	11.3 (16:10)	7.8 (02:20)	9,6	18 (14:20)	11 (15:10)	13,4	5,6	3,4	0,8	3,6
Tornavacas	Cáceres	7.0 (23:00)	3.6 (00:30)	5,3	23 (12:50)	18 (12:50)	18	3,2	6,2	3,6	5
Piornal	Cáceres	5.9 (23:59)	2.2 (00:50)	4,1	22 (21:50)	10 (21:50)	26,2	3,6	9	6,4	7,2
Plasencia	Cáceres	11.1 (16:10)	8.0 (03:00)	9,6	15 (23:00)	8 (19:30)	13	3,4	6,2	1,1	2,3
Coria	Cáceres	12.3 (15:40)	8.7 (00:30)	10,5	17 (13:50)	12 (15:00)	6	2,4	2,2	0,6	0,8
Torrecilla de los Angeles	Cáceres	10.5 (21:50)	7.1 (00:00)	8,8	20 (16:20)	11 (16:20)	23,8	8	8	3,2	4,6
Hoyos	Cáceres	10.5 (15:40)	7.4 (00:30)	9	22 (14:20)	11 (14:10)	32,4	8,2	8,6	6	9,6
Zarza La Mayor	Cáceres	12.6 (16:00)	8.7 (05:20)	10,7	26 (23:30)	18 (22:30)	4,8	1,8	2,8	0	0,2
Valverde del Fresno	Cáceres	10.7 (17:40)	7.9 (00:00)	9,3	10 (14:00)	6 (14:10)	35,4	8,2	10,4	7,6	9,2
Aliseda	Cáceres	14.2 (16:20)	9.6 (00:20)	11,9	29 (10:00)	19 (10:00)	0,4	0	0,4	0	0
Brozas	Cáceres	12.7 (15:40)	8.2 (02:20)	10,4	30 (13:20)	23 (13:20)	1,2	0,2	0,6	0	0,4
Valencia de Alcántara	Cáceres	13.3 (15:10)	8.9 (00:10)	11,1	35 (11:50)	19 (12:00)	0	0	0	0	0
Guadalupe	Cáceres	11.1 (16:30)	6.2 (00:30)	8,7	14 (15:50)	6 (16:20)	1,8	1	0,6	0	0,2
Cañamero	Cáceres	10.6 (16:20)	6.3 (00:00)	8,5	15 (12:50)	10 (15:10)	1,4	0,8	0,6	0	0
Zorita	Cáceres	12.1 (15:30)	8.1 (08:30)	10,1	14 (14:50)	9 (14:50)	0,6	0,2	0,4	0	0
Alcuescar	Cáceres	12.9 (16:00)	7.8 (08:30)	10,3	22 (14:00)	14 (14:10)	0	0	0	0	0
Chipiona	Cádiz	17.1 (16:10)	7.1 (06:30)	12,1	15 (11:30)	9 (11:30)	0	0	0	0	0
Rota, Base Naval	Cádiz	16.9 (15:40)	6.0 (08:40)	11,4			0	0	0	0	0
Grazalema	Cádiz	12.0 (14:10)	1.7 (04:50)	6,9	15 (17:10)	8 (01:20)	0,1	0	0	0	0,1
Olvera	Cádiz	15.3 (17:00)	4.9 (07:00)	10,1	23 (12:30)	14 (12:30)	0	0	0	0	0
El Bosque	Cádiz	17.4 (17:00)	4.4 (06:30)	10,9	15 (14:00)	8 (14:00)	0	0	0	0	0
San José del Valle	Cádiz	18.7 (16:40)	6.4 (08:00)	12,6	17 (19:10)	9 (19:00)	0	0	0	0	0
Jerez de la Frontera Aeropuerto	Cádiz	18.3 (13:50)	3.9 (06:00)	11,1	30 (14:00)	17 (13:30)	0	0	0	0	0
San Fernando	Cádiz	17.5 (15:20)	9.3 (07:00)	13,4	21 (12:10)	10 (08:30)	0	0	0	0	0
Cádiz	Cádiz	17.2 (16:10)	9.3 (06:20)	13,3	17 (20:20)	13 (20:40)	0	0	0	0	0
Medina Sidonia	Cádiz										
Vejer de la Frontera	Cádiz	18.1 (15:40)	9.8 (00:20)	14	18 (06:10)	12 (17:00)	0	0	0	0	0
Barbate	Cádiz	18.1 (16:30)	6.3 (09:00)	12,2	18 (17:30)	12 (18:00)	0	0	0	0	0
Tarifa	Cádiz	17.7 (14:00)	9.2 (06:50)	13,5	32 (16:10)	22 (16:10)	0	0	0	0	0
Jimena de la Frontera	Cádiz	18.4 (14:50)	4.0 (06:00)	11,2	22 (15:40)	15 (17:00)					
San Roque	Cádiz	17.1 (15:20)	7.3 (08:40)	12,2	22 (08:40)	14 (06:40)	0	0	0	0	0
Castro Urdiales	Cantabria	17.8 (14:50)	7.8 (00:30)	12,8	42 (12:30)	26 (12:00)	0	0	0	0	0
Ramales de la Victoria	Cantabria	17.5 (14:10)	2.2 (00:00)	9,9	37 (11:40)	16 (12:10)	0	0	0	0	0
Barcena de Cicero, Treto	Cantabria	18.1 (14:00)	4.4 (07:10)	11,3	27 (17:20)	12 (18:10)	0	0	0	0	0
Soba, Alto Miera	Cantabria	13.3 (13:20)	6.9 (00:00)	10,1	40 (13:10)	17 (10:10)	0,6	0	0	0,6	0
Santander Aeropuerto	Cantabria	17.8 (16:10)	5.8 (04:00)	11,8	55 (12:20)	33 (11:30)	0	0	0	0	0
Santander	Cantabria	17.4 (16:20)	9.0 (02:50)	13,2	47 (12:30)	30 (12:30)	0	0	0	0	0
Villacarriedo	Cantabria	15.2 (16:20)	4.0 (00:00)	9,6	47 (11:40)	26 (11:40)	0	0	0	0	0
Los Tojos, Bárcena Mayor	Cantabria	15.7 (16:00)	1.4 (08:50)	8,5	23 (12:30)	10 (12:50)	0	0	0	0	0
San Felices de Buelna	Cantabria	17.7 (16:20)	4.7 (08:40)	11,2	44 (15:40)	24 (15:40)	0	0	0	0	0
Torrelavega, Sierrapando	Cantabria	18.5 (16:10)	7.7 (00:00)	13,1	31 (10:50)	16 (06:20)	0	0	0	0	0
San Vicente de la Barquera	Cantabria	19.6 (14:50)	7.1 (01:10)	13,4	24 (20:30)	17 (20:30)	0	0	0	0	0
Camaleño, Fuente De	Cantabria	8.9 (15:50)	2.1 (00:30)	5,5	35 (03:50)	13 (03:40)	6,4	0	5	1,4	0
Cillórigo de Liébana, Tama	Cantabria	17.2 (14:40)	1.3 (04:50)	9,3	32 (10:00)	22 (09:50)	0	0	0	0	0
Tresviso	Cantabria	12.3 (15:40)	4.7 (00:00)	8,5	15 (02:20)	10 (02:20)	0	0	0	0	0
Santillana del Mar, Altamira	Cantabria	17.5 (16:00)	7.0 (00:00)	12,3	22 (20:40)	14 (11:30)	0	0	0	0	0
Reinosa	Cantabria	10.0 (19:40)	1.4 (01:50)	5,7	50 (13:20)	27 (16:00)	0,4	0	0	0,4	0
