España											
Actualizado: domingo, 31 enero 2016 a las 09:00 hora oficial											
Fecha: sábado, 30 enero 2016											
											
Estación	Provincia	Temperatura máxima (ºC)	Temperatura mínima (ºC)	Temperatura media (ºC)	Racha (km/h)	Velocidad máxima (km/h)	Precipitación 00-24h (mm)	Precipitación 00-06h (mm)	Precipitación 06-12h (mm)	Precipitación 12-18h (mm)	Precipitación 18-24h (mm)
Fregenal de la Sierra	Badajoz	14.6 (16:10)	1.7 (07:10)	8,2	19 (15:20)	9 (19:00)	0	0	0	0	0
Azuaga	Badajoz	13.8 (16:50)	1.4 (07:50)	7,6	19 (21:50)	15 (21:50)	0	0	0	0	0
Pontons	Barcelona	12.5 (15:40)	3.8 (00:00)	8,1	48 (14:20)	34 (14:30)	0	0	0	0	0
Vilafranca del Penedès	Barcelona							0	0		
Barcelona Aeropuerto	Barcelona	17.8 (16:30)	9.2 (06:20)	13,5	28 (06:00)	23 (08:00)	0	0	0	0	0
Berga	Barcelona	8.4 (16:50)	3.5 (22:40)	5,9	13 (14:10)	9 (14:10)	0	0	0	0	0
Balsareny	Barcelona	11.9 (15:50)	2.6 (02:20)	7,2	26 (14:30)	14 (13:40)	0	0	0	0	0
Prat de Lluçanès	Barcelona										
Moià	Barcelona	9.1 (15:20)	3.4 (05:00)	6,3	24 (14:10)	15 (15:30)	0	0	0	0	0
Manresa	Barcelona	13.1 (16:30)	4.0 (03:50)	8,6	32 (14:00)	20 (14:00)	0	0	0	0	0
Monistrol de Montserrat	Barcelona	10.0 (14:20)	4.6 (07:20)	7,3			0	0	0	0	0
Corbera, Pic d'Agulles	Barcelona	11.4 (14:50)	5.4 (08:20)	8,4			0	0	0	0	0
Barcelona	Barcelona	17.0 (15:40)	11.5 (08:20)	14,3	39 (14:20)	21 (14:20)	0	0	0	0	0
Barcelona, Museo Marítimo	Barcelona	17.8 (14:00)	11.6 (06:10)	14,7	24 (14:30)	10 (14:40)	0	0	0	0	0
Caldes de Montbui	Barcelona	15.8 (15:10)	2.8 (08:20)	9,3	37 (14:30)	23 (14:30)	0	0	0	0	0
Sabadell Aeropuerto	Barcelona				33 (12:10)	22 (12:10)	0	0	0	0	0
Arenys de Mar	Barcelona	17.3 (13:30)	8.0 (05:30)	12,6	36 (14:20)	13 (14:20)	0	0	0	0	0
Santa Susana	Barcelona	19.0 (15:10)	4.4 (07:50)	11,7	29 (13:40)	16 (13:40)	0	0	0	0	0
Fogars de Montclús	Barcelona	13.9 (11:50)	5.2 (23:59)	9,5			0	0	0	0	0
Tona	Barcelona	11.3 (14:30)	2.7 (02:50)	7	26 (14:00)	10 (15:20)	0,1	0	0,1	0	0
Sant Julià  de Vilatorta	Barcelona	9.1 (15:40)	1.5 (04:30)	5,3	16 (16:00)	9 (15:50)	0,2	0	0,2	0	0
Lekeitio	Bizkaia	14.1 (16:10)	5.9 (04:20)	10	32 (22:00)	21 (07:40)	0	0	0	0	0
Forua	Bizkaia	13.3 (15:30)	2.3 (06:40)	7,8	18 (16:20)	14 (06:20)	0	0	0	0	0
Machichaco	Bizkaia				34 (15:30)	16 (23:10)	0	0	0	0	0
Punta Galea	Bizkaia	13.5 (16:10)	4.6 (06:10)	9	18 (08:30)	12 (05:50)	0	0	0	0	0
Orozko	Bizkaia	11.8 (15:50)	1.7 (06:10)	6,8	26 (23:10)	10 (22:50)	0,2	0,2	0	0	0
Abadiño	Bizkaia	8.1 (13:50)	2.1 (08:10)	5,1			0	0	0	0	0
Amorebieta--Etxano	Bizkaia	12.8 (16:40)	2.1 (04:20)	7,5	15 (16:00)	10 (16:00)	0	0	0	0	0
Balmaseda	Bizkaia	13.0 (15:40)	0.7 (03:50)	6,8			0	0	0	0	0
Güeñes	Bizkaia	11.7 (15:10)	1.4 (06:30)	6,5	17 (22:50)	7 (22:30)	0	0	0	0	0
Bilbao Aeropuerto	Bizkaia	14.3 (15:50)	2.2 (06:10)	8,3	24 (21:40)	13 (21:40)	0	0	0	0	0
Sopuerta	Bizkaia	12.9 (15:40)	2.7 (06:10)	7,8	11 (17:00)	4 (14:10)	0	0	0	0	0
Coruña del Conde	Burgos	7.4 (16:50)	2.8 (00:40)	5,1	30 (23:00)	17 (22:30)	0	0	0	0	0
Aranda de Duero	Burgos	9.5 (15:00)	-0.3 (01:40)	4,6	35 (23:00)	19 (22:20)	0	0	0	0	0
Pedrosa del Príncipe	Burgos	7.5 (16:20)	-1.7 (05:50)	2,9	28 (20:50)	18 (20:00)	0	0	0	0	0
Palacios de la Sierra	Burgos	7.6 (14:50)	0.2 (01:40)	3,9	29 (22:50)	19 (22:50)	0	0	0	0	0
Monterrubio de la Demanda	Burgos	6.1 (14:30)	-0.4 (01:40)	2,8	35 (15:10)	27 (15:10)	0	0	0	0	0
Villamayor de los Montes	Burgos	7.3 (16:00)	0.6 (06:10)	4	30 (21:50)	21 (17:20)	0	0	0	0	0
Burgos Aeropuerto	Burgos	6.9 (16:30)	-1.2 (02:00)	2,9			0	0	0	0	0
Santa Gadea de Alfoz	Burgos	6.0 (16:00)	2.0 (02:30)	4			0,2	0,2	0	0	0
Sargentes de la Lora	Burgos	4.4 (17:20)	-0.2 (07:30)	2,1	42 (16:50)	27 (20:30)	0	0	0	0	0
Briviesca	Burgos	8.6 (13:50)	-0.8 (05:30)	3,9	50 (13:00)	37 (13:00)	0,2	0	0,2	0	0
Medina de Pomar	Burgos	10.1 (15:00)	-1.4 (04:00)	4,4	23 (13:50)	12 (14:20)	0	0	0	0	0
Miranda de Ebro	Burgos	11.1 (12:50)	-0.6 (03:10)	5,3	35 (12:50)	21 (21:30)	0	0	0	0	0
Belorado	Burgos	10.2 (13:10)	0.0 (07:00)	5,1	43 (12:30)	15 (19:20)	0	0	0	0	0
Navalvillar de Ibor	Cáceres	11.7 (15:40)	3.7 (09:00)	7,7	22 (01:10)	10 (06:00)	0	0	0	0	0
Madrigal de la Vera	Cáceres	13.5 (15:30)	4.3 (08:30)	8,9	17 (14:50)	9 (15:10)	0	0	0	0	0
Navalmoral de la Mata	Cáceres	15.1 (16:10)	1.3 (08:10)	8,2	33 (17:10)	19 (17:10)	0	0	0	0	0
Garganta de la Olla	Cáceres							0	0		0
Serradilla	Cáceres	14.0 (15:30)	4.3 (09:00)	9,2	22 (15:50)	14 (16:10)	0	0	0	0	0
Jaraicejo	Cáceres	13.9 (16:50)	5.0 (07:40)	9,4	22 (03:40)	19 (03:40)	0	0	0	0	0
Trujillo	Cáceres	14.8 (15:00)	4.1 (07:10)	9,5	19 (16:40)	12 (16:40)	0	0	0	0	0
Cáceres	Cáceres	14.5 (15:10)	3.2 (08:10)	8,9	33 (22:40)	24 (23:00)	0	0	0	0	0
Cañaveral	Cáceres	14.6 (15:20)	4.9 (07:50)	9,8	26 (01:20)	20 (01:20)	0	0	0	0	0
Nuñomoral	Cáceres	14.7 (16:10)	-0.5 (07:20)	7,1	26 (18:50)	14 (19:00)	0	0	0	0	0
Guijo de Granadilla	Cáceres							0	0	0	
Hervás	Cáceres	11.9 (15:50)	3.0 (08:20)	7,4	16 (06:10)	13 (04:00)	0	0	0	0	0
Montehermoso	Cáceres	14.2 (15:50)	1.8 (08:30)	8	21 (16:30)	12 (16:40)	0,2	0,2	0	0	0
Tornavacas	Cáceres	11.2 (15:20)	3.0 (07:10)	7,1	55 (23:59)	42 (23:59)	0	0	0	0	0
Piornal	Cáceres	9.1 (14:20)	1.3 (08:40)	5,2	32 (23:50)	17 (23:59)	0	0	0	0	0
Plasencia	Cáceres	13.8 (16:20)	3.9 (07:20)	8,9	23 (23:50)	9 (23:30)	0	0	0	0	0
Coria	Cáceres									0	
Torrecilla de los Angeles	Cáceres	14.0 (15:00)	1.7 (06:40)	7,9	42 (23:10)	18 (23:10)	0	0	0	0	0
Hoyos	Cáceres	14.3 (15:00)	3.4 (08:30)	8,9	24 (16:50)	16 (16:50)	0	0	0	0	0
Zarza La Mayor	Cáceres	14.3 (15:30)	1.9 (08:40)	8,1	23 (20:40)	18 (20:30)	0	0	0	0	0
Valverde del Fresno	Cáceres	14.7 (16:20)	1.5 (07:40)	8,1	33 (23:59)	19 (23:10)	0	0	0	0	0
Aliseda	Cáceres	15.6 (15:30)	3.9 (08:10)	9,8	21 (22:20)	14 (23:00)	0	0	0	0	0
Brozas	Cáceres	13.4 (16:00)	3.3 (07:00)	8,3	22 (21:00)	17 (20:20)	0	0	0	0	0
Valencia de Alcántara	Cáceres	14.3 (15:40)	2.1 (07:10)	8,2	31 (19:30)	18 (20:00)	0	0	0	0	0
Guadalupe	Cáceres	14.1 (15:30)	4.2 (07:10)	9,2	19 (07:40)	10 (00:10)	0	0	0	0	0
Cañamero	Cáceres	12.4 (16:40)	3.9 (06:30)	8,1	18 (15:00)	11 (14:50)	0	0	0	0	0
Zorita	Cáceres	14.3 (16:20)	4.6 (04:30)	9,5	28 (23:40)	23 (23:50)	0	0	0	0	0
Alcuescar	Cáceres	14.8 (16:30)	2.0 (08:00)	8,4	17 (16:00)	11 (00:50)	0,2	0	0,2	0	0
Chipiona	Cádiz	17.7 (16:30)	7.2 (07:50)	12,5	22 (11:40)	13 (11:00)	0	0	0	0	0
Rota, Base Naval	Cádiz	17.1 (17:00)	5.7 (07:30)	11,4			0	0	0	0	0
Grazalema	Cádiz	10.1 (13:20)	2.1 (22:40)	6,1	18 (14:20)	9 (14:20)	0	0	0	0	0
Olvera	Cádiz	15.5 (15:10)	5.0 (08:40)	10,3	24 (00:10)	10 (15:40)	0	0	0	0	0
El Bosque	Cádiz	18.4 (16:50)	4.3 (08:20)	11,3	29 (16:10)	13 (16:10)	0	0	0	0	0
San José del Valle	Cádiz	18.6 (16:20)	7.3 (08:20)	13	19 (14:10)	10 (14:50)	0	0	0	0	0
Jerez de la Frontera Aeropuerto	Cádiz	17.8 (16:20)	3.9 (07:50)	10,8	35 (13:40)	26 (13:50)	0	0	0	0	0
San Fernando	Cádiz	17.8 (17:10)	7.7 (08:50)	12,7	23 (13:10)	11 (18:50)	0	0	0	0	0
Cádiz	Cádiz	17.1 (17:10)	8.4 (08:50)	12,8	24 (01:50)	18 (01:50)	0	0	0	0	0
Medina Sidonia	Cádiz	19.0 (15:50)	4.0 (08:30)	11,5	16 (15:00)	8 (23:10)	0	0	0	0	0
Vejer de la Frontera	Cádiz	18.5 (15:50)	7.8 (07:40)	13,2	22 (19:30)	12 (17:40)	0	0	0	0	0
Barbate	Cádiz	18.4 (16:00)	6.6 (09:00)	12,5	21 (17:10)	17 (17:10)	0	0	0	0	0
Tarifa	Cádiz							0			
Jimena de la Frontera	Cádiz	19.0 (16:10)	5.3 (08:40)	12,2	26 (00:10)	13 (00:10)	0	0	0	0	0
San Roque	Cádiz	17.7 (16:10)	7.1 (08:10)	12,4	24 (00:30)	16 (00:20)	0,4	0,4	0	0	0
Castro Urdiales	Cantabria	14.3 (15:40)	5.9 (04:00)	10,1	33 (20:50)	18 (20:50)	0	0	0	0	0
Ramales de la Victoria	Cantabria	12.8 (16:00)	1.6 (07:00)	7,2	14 (15:00)	7 (08:40)	0	0	0	0	0
Barcena de Cicero, Treto	Cantabria	13.6 (16:30)	3.3 (05:30)	8,5	28 (08:20)	19 (05:50)	0	0	0	0	0
Soba, Alto Miera	Cantabria	9.3 (16:50)	3.5 (08:20)	6,4	22 (07:00)	12 (05:40)	0	0	0	0	0
Santander Aeropuerto	Cantabria	15.3 (16:30)	3.3 (04:10)	9,3	28 (13:20)	18 (23:40)	0	0	0	0	0
Santander	Cantabria	14.7 (16:50)	7.9 (01:20)	11,3	35 (23:59)	19 (14:20)	0	0	0	0	0
Villacarriedo	Cantabria	12.6 (16:30)	0.2 (05:10)	6,4	21 (22:50)	12 (16:10)	0	0	0	0	0
Los Tojos, Bárcena Mayor	Cantabria	11.0 (15:50)	-0.4 (03:50)	5,3	11 (16:20)	7 (16:10)	0	0	0	0	0
San Felices de Buelna	Cantabria	13.5 (15:50)	1.9 (06:50)	7,7	16 (19:50)	9 (08:20)	0	0	0	0	0
Torrelavega, Sierrapando	Cantabria	13.6 (15:40)	4.6 (04:50)	9,1	23 (20:00)	18 (03:10)	0	0	0	0	0
San Vicente de la Barquera	Cantabria	14.7 (16:40)	4.1 (01:00)	9,4	19 (05:10)	14 (08:00)	0	0	0	0	0
Camaleño, Fuente De	Cantabria	11.6 (13:20)	1.2 (00:40)	6,4	29 (18:50)	12 (23:59)	0	0	0	0	0
Cillórigo de Liébana, Tama	Cantabria	11.5 (17:10)	1.2 (03:40)	6,4	18 (05:20)	13 (05:20)	0	0	0	0	0
Tresviso	Cantabria	8.8 (23:59)	2.9 (07:10)	5,9	36 (23:59)	12 (12:00)	0	0	0	0	0
Santillana del Mar, Altamira	Cantabria	13.8 (15:30)	4.5 (01:00)	9,2	21 (05:10)	14 (01:10)	0	0	0	0	0
Reinosa	Cantabria	7.3 (17:00)	-4.3 (04:30)	1,5	35 (12:20)	21 (12:30)	0	0	0	0	0
Valderredible, Cubillo de Ebro	Cantabria	7.7 (14:30)	-1.5 (03:00)	3,1	32 (06:20)	19 (11:50)	0	0	0	0	0
Valderredible, Polientes	Cantabria	7.9 (13:50)	-1.8 (03:00)	3,1	36 (12:00)	22 (12:00)	0	0	0	0	0
Segorbe	Castelló/Castellón	18.3 (15:10)	3.5 (08:30)	10,9	20 (14:30)	10 (05:00)	0	0	0	0	0
Montanejos	Castelló/Castellón	15.4 (15:50)	4.3 (07:50)	9,8	33 (14:10)	20 (14:00)	0	0	0	0	0
Villafranca del Cid/Villafranca	Castelló/Castellón	12.8 (15:20)	0.0 (07:10)	6,4	40 (13:50)	25 (13:50)	0	0	0	0	0
Atzeneta del Maestrat	Castelló/Castellón	17.9 (15:30)	2.1 (08:40)	10	20 (16:20)	13 (16:40)	0	0	0	0	0
