España											
Actualizado: miércoles, 04 enero 2017 a las 14:00 hora oficial											
Fecha: martes, 03 enero 2017											
											
Estación	Provincia	Temperatura máxima (ºC)	Temperatura mínima (ºC)	Temperatura media (ºC)	Racha (km/h)	Velocidad máxima (km/h)	Precipitación 00-24h (mm)	Precipitación 00-06h (mm)	Precipitación 06-12h (mm)	Precipitación 12-18h (mm)	Precipitación 18-24h (mm)
Estaca de Bares	A Coruña	13.5 (12:40)	11.2 (08:40)	12,3	51 (07:10)	40 (04:00)	0	0	0	0	0
As Pontes	A Coruña	13.6 (15:20)	6.3 (07:10)	10			0	0	0	0	0
A Coruña	A Coruña	13.9 (15:30)	11.9 (09:30)	12,9	31 (12:00)	21 (12:10)	1,4	0	0	1,4	0
A Coruña Aeropuerto	A Coruña	14.8 (14:30)	10.1 (08:10)	12,5	37 (12:20)	24 (12:10)	0,4	0	0	0,4	0
Carballo, Depuradora	A Coruña										
Cabo Vilan	A Coruña	16.2 (14:20)	10.2 (09:00)	13,2	53 (00:30)	27 (00:10)	0,4	0	0	0	0,4
Vimianzo	A Coruña	14.5 (15:00)	8.8 (07:30)	11,7			1,2	0	0	0,2	1
Fisterra	A Coruña	15.1 (14:10)	10.8 (00:00)	13	73 (00:30)	40 (00:30)	0,2	0,2	0	0	0
Mazaricos	A Coruña	12.9 (14:40)	8.3 (00:00)	10,6			1	0	0,2	0	0,8
Sobrado	A Coruña	14.9 (16:10)	7.5 (04:20)	11,2			1,6	1	0,2	0	0,4
Santiago de Compostela Aeropuerto	A Coruña	13.0 (15:20)	7.5 (00:40)	10,3	37 (03:10)	17 (03:10)	3,4	1,5	1	0	0,9
Noia	A Coruña	14.3 (14:50)	9.5 (00:20)	11,9	30 (04:40)	15 (04:30)					
Boiro	A Coruña	13.3 (14:30)	9.4 (00:10)	11,3			0,4	0	0	0	0,4
Padrón	A Coruña	13.2 (15:10)	8.9 (00:20)	11	43 (02:30)	28 (02:30)	2,3	0,4	0,7	0,3	0,9
Santiago de Compostela	A Coruña	14.0 (17:10)	9.6 (04:50)	11,8	23 (02:10)	9 (00:30)	2,7	1	0,4	0,5	0,8
Rois, Casas do Porto	A Coruña	12.0 (15:50)	8.5 (00:00)	10,3			4,8	1,2	0,8	0,4	2,4
Ossa de Montiel	Albacete	12.2 (15:30)	-1.3 (08:40)	5,4	21 (14:20)	10 (15:10)	0	0	0	0	0
Villarrobledo	Albacete	12.7 (14:10)	-1.4 (08:00)	5,6	22 (16:20)	15 (16:00)	0,2	0	0	0,2	0
Munera	Albacete										
Yeste, Embalse Fuensanta	Albacete	14.5 (15:10)	-1.1 (08:10)	6,7			0	0	0	0	0
