España											
Actualizado: viernes, 24 enero 2014 a las 09:00 hora oficial											
Fecha: jueves, 23 enero 2014											
											
Estación	Provincia	Temperatura máxima (ºC)	Temperatura mínima (ºC)	Temperatura media (ºC)	Racha (km/h)	Velocidad máxima (km/h)	Precipitación 00-24h (mm)	Precipitación 00-06h (mm)	Precipitación 06-12h (mm)	Precipitación 12-18h (mm)	Precipitación 18-24h (mm)
Estaca de Bares	A Coruña	13.6 (13:30)	9.6 (06:00)	11,6	49 (09:40)	38 (06:50)	0,8	0,4	0,4	0	0
As Pontes	A Coruña	10.9 (14:10)	3.5 (02:20)	7,2			2,6	1,2	1,4	0	0
A Coruña	A Coruña	14.2 (13:50)	9.9 (07:10)	12	29 (08:50)	18 (04:30)	1	0,6	0,4	0	0
A Coruña Aeropuerto	A Coruña	13.6 (13:30)	6.9 (02:50)	10,3	30 (10:50)	17 (14:10)	0,7	0,3	0,4	0	0
Carballo, Depuradora	A Coruña	12.6 (13:40)	4.8 (01:30)	8,7			0	0	0	0	0
Cabo Vilan	A Coruña	13.0 (14:00)	9.7 (00:00)	11,3	37 (08:10)	25 (06:40)	0,5	0,5	0	0	0
Vimianzo	A Coruña	11.9 (13:30)	6.3 (23:59)	9,1			1	0,6	0,4	0	0
Fisterra	A Coruña	11.4 (16:00)	9.3 (04:20)	10,3			0,2	0,2	0	0	0
Mazaricos	A Coruña	10.9 (15:50)	6.6 (00:00)	8,7			0	0	0	0	0
Sobrado	A Coruña	10.7 (15:30)	1.8 (02:00)	6,2			4	0,8	3,2	0	0
Santiago de Compostela Aeropuerto	A Coruña	13.0 (14:50)	3.1 (01:20)	8	28 (16:40)	18 (15:40)	1,5	0,1	1,4	0	0
Noia	A Coruña	12.9 (15:50)	5.5 (00:50)	9,2	13 (16:40)	5 (09:40)	0,6	0,2	0,4	0	0
Boiro	A Coruña	13.6 (16:40)	4.9 (01:30)	9,3			0,2	0	0,2	0	0
Padrón	A Coruña	14.6 (15:10)	3.7 (01:20)	9,2	18 (18:50)	12 (05:20)	0,8	0	0,8	0	0
Santiago de Compostela	A Coruña	13.1 (15:30)	4.3 (01:30)	8,7	16 (17:30)	3 (14:30)	1,1	0	1,1	0	0
Rois, Casas do Porto	A Coruña	12.5 (15:40)	5.5 (09:10)	9			0	0	0	0	0
Ossa de Montiel	Albacete	7.9 (15:00)	0.1 (08:00)	4	41 (16:00)	24 (16:00)	1,2	1,2	0	0	0
Villarrobledo	Albacete				30 (14:00)	15 (14:10)	0,6	0,6	0	0	0
Munera	Albacete	7.8 (14:50)	-1.6 (23:50)	3,1	38 (14:20)	19 (14:20)	1,8	1,8	0	0	0
Yeste, Embalse Fuensanta	Albacete	11.9 (16:10)	3.3 (09:00)	7,6			3	3	0	0	0
Yeste	Albacete	10.6 (15:40)	1.6 (08:40)	6,1			9	9	0	0	0
Hellín	Albacete	11.7 (16:00)	4.2 (08:50)	7,9	46 (14:00)	27 (10:20)	0	0	0	0	0
Tobarra	Albacete	12.5 (16:20)	4.1 (09:00)	8,3			0	0	0	0	0
Chinchilla	Albacete	9.3 (16:40)	-0.6 (08:20)	4,4	39 (13:20)	27 (13:40)	0	0	0	0	0
Albacete	Albacete	12.9 (15:40)	1.6 (08:20)	7,2	28 (11:30)	12 (12:50)	0	0	0	0	0
Alcalá del Júcar	Albacete	11.8 (14:30)	1.1 (09:00)	6,5	30 (16:20)	17 (16:20)	0	0	0	0	0
Orihuela	Alacant/Alicante	16.8 (16:00)	10.0 (08:40)	13,4	27 (07:40)	15 (21:50)	0	0	0	0	0
Pinoso	Alacant/Alicante	13.5 (16:10)	4.9 (07:40)	9,2	30 (14:20)	13 (13:50)	0	0	0	0	0
Rojales	Alacant/Alicante	17.1 (15:20)	9.4 (08:40)	13,3	24 (17:20)	15 (17:20)	0	0	0	0	0
Villena	Alacant/Alicante	14.4 (16:40)	3.7 (08:20)	9	29 (17:30)	19 (17:40)	0	0	0	0	0
Novelda	Alacant/Alicante	16.4 (15:50)	8.0 (08:10)	12,2			0	0	0	0	0
Elche/Elx	Alacant/Alicante	17.1 (13:50)	4.8 (22:40)	11			0	0	0	0	0
Alicante/Alacant Aeropuerto	Alacant/Alicante	17.2 (14:00)	5.9 (23:00)	11,6	26 (12:00)	17 (23:59)	0	0	0	0	0
Alicante/Alacant	Alacant/Alicante	16.9 (13:40)	6.9 (23:59)	11,9	20 (16:00)	10 (14:00)	0	0	0	0	0
Jávea/ Xàbia	Alacant/Alicante	17.6 (16:50)	6.3 (22:20)	12	30 (01:30)	17 (13:50)	0,2	0,2	0	0	0
Pego	Alacant/Alicante	17.3 (16:50)	7.6 (07:50)	12,4	24 (14:50)	13 (14:20)	0	0	0	0	0
Alcoy/Alcoi	Alacant/Alicante	13.4 (16:50)	5.1 (08:30)	9,2	30 (19:10)	15 (13:30)	0	0	0	0	0
Vélez Blanco	Almería	8.1 (16:30)	1.2 (08:30)	4,7			1	0,4	0,4	0,2	0
Adra	Almería										
El Ejido	Almería	18.8 (11:50)	10.4 (03:00)	14,6			0	0	0	0	0
Roquetas de Mar	Almería	16.9 (13:20)	7.5 (23:59)	12,2	40 (09:10)	26 (09:00)	0	0	0	0	0
Abla	Almería	10.9 (13:50)	3.0 (07:50)	6,9	27 (13:30)	12 (14:20)	0,9	0	0,9	0	0
Láujar de Andarax	Almería										
Almería Aeropuerto	Almería	18.5 (13:00)	9.8 (23:50)	14,2	33 (08:40)	22 (15:10)	0	0	0	0	0
Cabo de Gata	Almería	16.1 (11:40)	12.0 (22:40)	14,1	44 (12:30)	31 (14:10)	0	0	0	0	0
Garrucha, Puerto	Almería	15.9 (13:10)	10.2 (23:59)	13	35 (12:40)	26 (13:50)	0,4	0	0,4	0	0
Albox	Almería	16.4 (15:40)	5.6 (08:20)	11	49 (13:30)	37 (13:30)	0,2	0	0,2	0	0
Huercal Overa	Almería	17.4 (14:50)	7.8 (08:50)	12,6	35 (15:50)	17 (15:40)	0,1	0,1	0	0	0
Alborán	Almería										
Aramaio	Araba/Álava	7.4 (13:20)	3.7 (03:30)	5,6			23,4	14	5,2	2,2	2
Amurrio	Araba/Álava	10.8 (13:00)	5.6 (09:10)	8,2	17 (21:10)	9 (13:50)	9,4	4	1,4	3,4	0,6
Lalastra	Araba/Álava	6.5 (15:30)	1.3 (00:40)	3,9	27 (01:50)	15 (15:40)	0,6	0,2	0	0,4	0
Opakua	Araba/Álava	7.2 (14:00)	3.2 (00:10)	5,2	38 (23:40)	23 (19:40)	6,4	2,6	2,4	0,8	0,6
Vitoria Gasteiz Aeropuerto	Araba/Álava	8.6 (13:00)	4.3 (01:20)	6,5	45 (18:00)	25 (18:00)	4,1	0,7	2	0,8	0,6
Labastida	Araba/Álava	7.6 (13:20)	3.6 (09:20)	5,6	27 (00:50)	12 (01:10)	1,4	0,4	0,6	0,4	0
Leza	Araba/Álava	8.2 (14:00)	4.0 (10:10)	6,1			4,2	0,6	2,2	0,6	0,8
Campezo/Kanpezu	Araba/Álava	8.7 (14:10)	3.6 (00:20)	6,1			6,6	1,4	2,6	1	1,6
Cabrales	Asturias	9.7 (14:00)	4.2 (00:20)	6,9	41 (05:30)	29 (18:50)	2	1,2	0,6	0,2	0
Llanes	Asturias	13.4 (13:40)	8.5 (00:00)	10,9	37 (13:10)	21 (16:50)	1,6	1,4	0	0,2	0
Amieva, Panizales	Asturias	9.7 (15:20)	5.0 (00:10)	7,3	15 (09:30)	6 (08:00)	5,4	3,8	0,8	0,8	0
Piloña	Asturias	10.4 (13:40)	5.3 (05:20)	7,8	22 (16:50)	10 (14:00)	3,6	2,2	1,2	0,2	0
Colunga	Asturias	13.0 (15:00)	7.7 (02:20)	10,3	28 (12:50)	15 (12:50)	2,4	2	0,2	0,2	0
Gijón, Campus	Asturias	12.7 (14:20)	7.5 (01:40)	10,1	33 (16:10)	16 (15:40)	3	2,2	0,6	0,2	0
Cabo Peñas	Asturias										
Asturias Aeropuerto	Asturias								0,9	0	0
Puerto de Pajares	Asturias	1.0 (15:00)	-2.2 (02:10)	-0,6	40 (18:10)	23 (12:30)	9,2	2,6	6	0,5	0,1
Pola de Lena	Asturias										
Aller	Asturias	6.7 (16:10)	2.3 (00:00)	4,5	16 (00:50)	9 (00:30)	8	3	2,4	2,6	0
Mieres	Asturias	10.7 (17:50)	5.4 (04:40)	8	14 (14:10)	5 (14:40)	4,2	3	0,4	0,8	0
Oviedo	Asturias	9.4 (16:30)	4.8 (00:00)	7,1	23 (17:40)	15 (20:00)	3	2,2	0,6	0,2	0
Tineo, Soto de la Barca	Asturias	9.9 (17:00)	4.4 (04:30)	7,1	27 (15:50)	14 (15:50)	5,8	2,4	2,4	1	0
Pola de Somiedo	Asturias	8.5 (16:20)	2.2 (23:30)	5,4	14 (01:00)	7 (01:10)	3,4	2	0,8	0,6	0
Salas	Asturias	10.9 (15:00)	5.4 (03:40)	8,1	33 (10:00)	19 (10:00)	2,6	1	0,6	1	0
Cabo Busto	Asturias	12.6 (14:10)	9.6 (02:10)	11,1			0,6	0	0,4	0	0,2
Degaña	Asturias	3.5 (15:30)	-1.0 (00:00)	1,3	33 (11:40)	12 (11:20)	4,4	1	3,2	0,2	0
Ibias, San Antolin	Asturias	7.4 (17:10)	1.9 (04:10)	4,7	19 (16:10)	13 (16:10)	1,8	0,2	1,4	0,2	0
Villayón, Oneta	Asturias	8.8 (15:30)	5.7 (00:00)	7,3	26 (16:10)	21 (16:10)	1	0,8	0	0,2	0
Figueras de Castropol	Asturias	13.4 (15:00)	7.3 (02:00)	10,3	30 (10:40)	18 (06:10)	0,8	0,2	0,5	0	0,1
Taramundi, Ouria	Asturias	10.5 (16:00)	5.0 (01:00)	7,8	27 (17:00)	17 (17:10)	1,6	0	1,4	0,2	0
Puerto de Leitariegos	Asturias	0.6 (13:20)	-2.4 (03:30)	-0,9	60 (01:30)	42 (03:00)	1,2	0,2	0,2	0,8	0
Muñotello	Ávila	6.6 (16:20)	-0.8 (06:00)	2,9	28 (07:30)	17 (08:00)	0	0	0	0	0
Ávila	Ávila	6.1 (16:00)	-1.0 (07:00)	2,5	30 (00:10)	21 (00:10)	0	0	0	0	0
Gotarrendura	Ávila	7.2 (16:20)	-1.3 (08:20)	2,9	24 (23:10)	17 (23:20)	0	0	0	0	0
Arevalo	Ávila	8.1 (16:00)	-1.7 (06:20)	3,2	22 (15:30)	15 (22:50)	0	0	0	0	0
Rivilla de Barajas	Ávila	7.4 (16:40)	-1.1 (07:20)	3,2	22 (15:30)	15 (15:40)	0	0	0	0	0
Navarredonda de Gredos	Ávila	6.0 (13:30)	-2.9 (08:40)	1,5	31 (14:00)	10 (13:40)	0	0	0	0	0
Barco de Avila	Ávila	8.5 (16:40)	-3.0 (07:50)	2,8	18 (14:40)	10 (14:30)	0	0	0	0	0
Puerto El Pico	Ávila	6.9 (16:30)	-1.5 (23:59)	2,7	45 (08:20)	32 (08:20)	0	0	0	0	0
Cebreros	Ávila	9.5 (14:40)	1.9 (06:50)	5,7	49 (09:50)	24 (00:50)	0	0	0	0	0
Sotillo de la Adrada	Ávila				49 (00:30)	20 (00:20)	0	0	0	0	0
Candeleda	Ávila	13.7 (16:40)	2.2 (07:00)	7,9	25 (09:20)	14 (09:20)	0	0	0	0	0
Herrera del Duque	Badajoz	13.4 (17:10)	0.8 (07:50)	7,1	25 (13:40)	16 (13:50)	0	0	0	0	0
Peraleda del Zaucejo	Badajoz	11.5 (15:50)	2.9 (07:30)	7,2	30 (13:50)	20 (13:00)	0	0	0	0	0
Castuera	Badajoz	11.3 (16:30)	2.9 (07:50)	7,1	19 (16:00)	10 (14:00)	0	0	0	0	0
Navalvillar de Pela	Badajoz	13.9 (16:50)	0.5 (08:40)	7,2	17 (16:40)	11 (16:10)	0	0	0	0	0
Don Benito	Badajoz	14.4 (16:10)	2.4 (08:40)	8,4	18 (00:10)	8 (00:10)	0	0	0	0	0
Villafranca de los Barros	Badajoz	11.9 (17:10)	2.2 (08:00)	7	23 (15:00)	15 (15:00)	0	0	0	0	0
Mérida	Badajoz	15.5 (16:00)	4.5 (08:00)	10	25 (00:40)	12 (00:40)	0	0	0	0	0
Zafra	Badajoz	11.7 (16:20)	1.7 (08:50)	6,7	28 (15:00)	19 (13:30)	0	0	0	0	0
Almendralejo	Badajoz	12.4 (16:30)	2.3 (08:40)	7,3	24 (16:50)	17 (16:50)	0	0	0	0	0
Badajoz Aeropuerto	Badajoz	15.4 (15:50)	5.2 (09:00)	10,3	30 (00:30)	19 (06:50)	0	0	0	0	0
Alburquerque	Badajoz	14.7 (16:30)	5.0 (23:59)	9,8	37 (08:30)	21 (11:00)	0	0	0	0	0
Puebla de Obando	Badajoz	12.4 (16:30)	4.1 (07:40)	8,2	37 (12:50)	24 (12:50)		0	0		0
Badajoz	Badajoz	15.3 (16:10)	4.3 (23:59)	9,8	39 (13:10)	26 (14:30)	0	0	0	0	0
Olivenza	Badajoz				50 (11:10)	28 (12:30)	0	0	0	0	0
Alconchel	Badajoz	14.0 (16:20)	4.5 (05:50)	9,3	36 (13:40)	25 (13:40)	0	0	0	0	0
Barcarrota	Badajoz	12.1 (15:40)	2.1 (08:00)	7,1	24 (13:00)	13 (13:20)		0		0	0
Villanueva del Fresno	Badajoz	13.1 (16:20)	3.8 (07:10)	8,5	36 (12:00)	24 (12:20)	0	0	0	0	0
Monesterio	Badajoz	8.6 (15:20)	1.1 (08:50)	4,9	31 (00:10)	18 (14:20)	0	0	0	0	0
Fuente de Cantos	Badajoz	10.1 (16:20)	1.3 (07:50)	5,7	39 (02:30)	30 (00:20)	0	0	0	0	0
Jerez de los Caballeros	Badajoz	12.4 (14:50)	4.5 (23:59)	8,4	58 (01:10)	40 (01:30)	0	0	0	0	0
Fregenal de la Sierra	Badajoz	10.8 (15:00)	-0.1 (08:00)	5,4	36 (01:50)	23 (01:50)	0	0	0	0	0
Azuaga	Badajoz	12.1 (16:10)	1.3 (08:40)	6,7			0	0	0	0	0
Pontons	Barcelona	11.2 (15:30)	2.5 (02:10)	6,8	49 (23:00)	33 (23:50)	0	0	0	0	0
Vilafranca del Penedès	Barcelona	13.6 (16:00)	3.5 (08:10)	8,6	25 (13:00)	14 (11:50)	0	0	0	0	0
Sitges	Barcelona	14.4 (14:10)	5.4 (22:00)	9,9	26 (10:20)	12 (10:20)	0	0	0	0	0
Barcelona Aeropuerto	Barcelona	13.8 (16:00)	6.1 (08:40)	10	33 (11:40)	26 (11:40)	0	0	0	0	0
Berga	Barcelona	6.1 (16:40)	0.8 (08:10)	3,4	14 (16:20)	8 (16:20)	0	0	0	0	0
Balsareny	Barcelona	9.0 (16:20)	-0.8 (23:40)	4,1	14 (13:30)	9 (13:30)	0	0	0	0	0
Prat de Lluçanès	Barcelona	5.8 (17:10)	0.4 (02:30)	3,1	11 (09:10)	5 (11:40)	0	0	0	0	0
Moià	Barcelona	8.6 (16:50)	1.5 (10:00)	5,1	17 (09:20)	10 (18:00)	0	0	0	0	0
Manresa	Barcelona	8.6 (15:50)	1.9 (23:00)	5,3	21 (15:50)	12 (15:00)	0	0	0	0	0
Monistrol de Montserrat	Barcelona	7.8 (19:10)	1.6 (10:20)	4,7			0	0	0	0	0
Igualada	Barcelona	12.6 (15:40)	4.2 (04:40)	8,4	25 (14:00)	9 (23:10)	0,1	0	0,1	0	0
Corbera, Pic d'Agulles	Barcelona	8.5 (15:10)	2.3 (08:40)	5,4			0	0	0	0	0
Barcelona	Barcelona	14.1 (13:20)	8.8 (00:00)	11,5	28 (09:20)	13 (09:40)	0,1	0,1	0	0	0
Barcelona, Museo Marítimo	Barcelona									0	0
Caldes de Montbui	Barcelona	13.5 (15:30)	2.8 (08:30)	8,1	17 (18:50)	11 (18:50)	0,2	0,2	0	0	0
Sabadell Aeropuerto	Barcelona	14.4 (14:30)	3.0 (22:40)	8,7	20 (10:10)	12 (10:10)	0	0	0	0	0
Vilassar de Dalt	Barcelona	16.1 (12:40)	6.3 (08:00)	11,2	18 (13:40)	10 (02:40)	0	0	0	0	0
Arenys de Mar	Barcelona	14.4 (11:50)	5.4 (23:20)	9,9	18 (13:40)	9 (16:00)	0	0	0	0	0
Santa Susana	Barcelona	13.0 (12:40)	3.1 (22:20)	8			0,2	0,2	0	0	0
Fogars de Montclús	Barcelona	7.0 (16:50)	1.1 (21:40)	4,1			0	0	0	0	0
Sant Julià  de Vilatorta	Barcelona	4.5 (16:50)	0.9 (07:40)	2,7	13 (16:10)	6 (07:40)	0,1	0,1	0	0	0
Lekeitio	Bizkaia	11.4 (17:10)	7.0 (05:50)	9,2	73 (05:50)	53 (23:20)	8,4	6,8	0,1	0,7	0,8
Forua	Bizkaia	12.0 (17:00)	6.9 (05:10)	9,5	46 (16:40)	27 (16:40)	6,2	2	2,8	1,4	0
Machichaco	Bizkaia				122 (20:10)	60 (22:40)	4,5	0,4	1,9	2,2	0
Punta Galea	Bizkaia	11.4 (17:00)	7.9 (01:30)	9,6	50 (16:10)	32 (16:10)	7,3	2,6	2,3	2	0,4
Orozko	Bizkaia	10.0 (13:10)	5.4 (05:00)	7,7	15 (17:10)	5 (03:10)	16	7	4,8	3	1,2
Abadiño	Bizkaia							9,4			3
Amorebieta--Etxano	Bizkaia	10.9 (17:10)	6.9 (03:30)	8,9	37 (18:50)	24 (23:10)	14,4	6,8	4,8	1,8	1
Balmaseda	Bizkaia	11.3 (13:00)	6.3 (05:10)	8,8			16,6	9,2	0,4	6,4	0,6
Güeñes	Bizkaia	10.3 (12:40)	5.9 (04:10)	8,1	41 (22:20)	22 (21:20)	9,9	6,1	0,8	2,1	0,9
Bilbao Aeropuerto	Bizkaia	13.1 (12:10)	7.9 (02:30)	10,5	39 (16:10)	24 (16:40)	8,4	4,2	2,4	1,1	0,7
Coruña del Conde	Burgos	5.9 (16:40)	0.1 (06:50)	3	37 (03:30)	23 (03:30)	0	0	0	0	0
Aranda de Duero	Burgos	8.1 (15:50)	-2.1 (04:30)	3	28 (13:00)	13 (14:40)	0	0	0	0	0
Pedrosa del Príncipe	Burgos									0	0
Palacios de la Sierra	Burgos	5.7 (14:20)	0.6 (08:30)	3,1	53 (02:00)	31 (02:00)					
Monterrubio de la Demanda	Burgos	4.1 (14:40)	-0.1 (06:50)	2	44 (02:00)	17 (13:30)	0	0	0	0	0
Villamayor de los Montes	Burgos	7.2 (16:50)	-0.8 (08:50)	3,2	25 (01:40)	17 (00:40)	0	0	0	0	0
Burgos Aeropuerto	Burgos	6.4 (17:20)	0.4 (09:30)	3,4			0,2	0	0	0,2	0
Santa Gadea de Alfoz	Burgos							4,4		0,6	0
Sargentes de la Lora	Burgos	6.2 (16:10)	0.5 (05:00)	3,3	49 (08:30)	36 (07:50)	0,2	0,2	0	0	0
Briviesca	Burgos	8.2 (16:30)	2.7 (00:00)	5,4	24 (17:00)	15 (18:20)	0,8	0	0,4	0,2	0,2
Medina de Pomar	Burgos	10.5 (14:40)	3.6 (00:00)	7	47 (18:30)	23 (23:00)	2,2	1,2	0,8	0,2	0
Belorado	Burgos										
Navalvillar de Ibor	Cáceres										
Madrigal de la Vera	Cáceres	13.4 (16:10)	4.4 (07:50)	8,9	58 (01:00)	24 (00:10)	0	0	0	0	0
Navalmoral de la Mata	Cáceres									0	0
Garganta de la Olla	Cáceres	12.2 (16:40)	3.8 (05:40)	8	73 (00:10)	45 (00:10)	0	0	0	0	0
Serradilla	Cáceres	12.9 (15:00)	6.1 (07:00)	9,5	53 (08:20)	31 (02:50)	0	0	0	0	0
Jaraicejo	Cáceres	13.3 (16:10)	2.0 (08:30)	7,7	20 (00:30)	13 (00:30)	0	0	0	0	0
Trujillo	Cáceres	12.2 (16:20)	0.9 (08:40)	6,5	19 (16:30)	12 (16:30)	0	0	0	0	0
Cáceres	Cáceres	13.1 (16:40)	4.1 (07:50)	8,6	31 (01:30)	18 (12:50)	0	0	0	0	0
Cañaveral	Cáceres										
Nuñomoral	Cáceres	13.9 (16:20)	1.6 (06:30)	7,7	33 (07:20)	19 (08:20)	0	0	0	0	0
Guijo de Granadilla	Cáceres	13.4 (16:30)	5.0 (00:20)	9,2	42 (05:00)	30 (05:00)	0	0	0	0	0
Hervás	Cáceres	10.8 (15:10)	2.0 (06:50)	6,4	35 (13:10)	18 (13:00)	0	0	0	0	0
Montehermoso	Cáceres	14.6 (17:00)	3.4 (09:10)	9	32 (07:00)	18 (07:00)	0	0	0	0	0
Tornavacas	Cáceres	8.5 (16:20)	1.2 (05:10)	4,9	42 (11:20)	27 (04:20)	0	0	0	0	0
Plasencia	Cáceres	12.9 (17:00)	4.4 (06:40)	8,6	48 (00:30)	22 (00:20)	0	0	0	0	0
Coria	Cáceres	14.7 (16:20)	5.6 (03:50)	10,1	50 (03:10)	28 (03:10)	0	0	0	0	0
Torrecilla de los Angeles	Cáceres	14.0 (16:40)	4.3 (09:10)	9,2	34 (01:00)	19 (02:00)	0	0	0	0	0
Hoyos	Cáceres	13.1 (16:00)	1.9 (08:40)	7,5	49 (00:40)	28 (00:50)	0	0	0	0	0
Zarza La Mayor	Cáceres	14.4 (16:30)	5.5 (06:30)	9,9	48 (03:20)	30 (03:20)	0	0	0	0	0
Valverde del Fresno	Cáceres	13.6 (15:40)	4.0 (08:20)	8,8	39 (14:40)	22 (18:50)	0	0	0	0	0
Aliseda	Cáceres	13.8 (16:40)	3.5 (07:50)	8,7	36 (06:40)	14 (15:20)	0	0	0	0	0
Brozas	Cáceres	12.9 (16:10)	3.6 (07:00)	8,2	49 (08:40)	37 (09:00)	0	0	0	0	0
Valencia de Alcántara	Cáceres	13.8 (16:40)	2.8 (08:30)	8,3	33 (00:30)	16 (16:00)	0	0	0	0	0
Guadalupe	Cáceres	12.8 (15:50)	3.5 (06:40)	8,2	29 (08:10)	15 (08:10)	0	0	0	0	0
Cañamero	Cáceres	11.8 (15:40)	2.7 (09:00)	7,3	16 (16:00)	10 (16:10)	0	0	0	0	0
Zorita	Cáceres	13.0 (15:40)	2.8 (08:00)	7,9	30 (16:30)	23 (07:30)	0	0	0	0	0
Alcuescar	Cáceres	12.4 (16:30)	0.9 (08:50)	6,6	27 (13:00)	17 (12:50)	0	0	0	0	0
Chipiona	Cádiz	16.1 (17:00)	7.8 (21:40)	12	37 (15:00)	21 (02:00)	0	0	0	0	0
Grazalema	Cádiz	7.5 (15:10)	2.9 (02:50)	5,2	33 (11:00)	20 (13:30)	0	0	0	0	0
