España											
Actualizado: martes, 03 enero 2017 a las 14:00 hora oficial											
Fecha: lunes, 02 enero 2017											
											
Estación	Provincia	Temperatura máxima (ºC)	Temperatura mínima (ºC)	Temperatura media (ºC)	Racha (km/h)	Velocidad máxima (km/h)	Precipitación 00-24h (mm)	Precipitación 00-06h (mm)	Precipitación 06-12h (mm)	Precipitación 12-18h (mm)	Precipitación 18-24h (mm)
Estaca de Bares	A Coruña	13.6 (14:10)	10.0 (05:10)	11,8	48 (18:10)	40 (18:10)	0,8	0,8	0	0	0
As Pontes	A Coruña	12.9 (14:40)	4.4 (00:00)	8,6			0	0	0	0	0
A Coruña	A Coruña	15.5 (14:40)	10.0 (04:10)	12,8	32 (13:30)	16 (12:50)	0,8	0	0	0	0,8
A Coruña Aeropuerto	A Coruña	14.7 (14:10)	9.2 (07:40)	11,9	45 (02:10)	30 (02:10)	0,5	0	0	0	0,5
Carballo, Depuradora	A Coruña										
Cabo Vilan	A Coruña	11.8 (15:00)	7.9 (09:40)	9,9	63 (01:40)	39 (01:40)	14,2	13,4	0,3	0	0,5
Vimianzo	A Coruña	11.3 (16:10)	6.3 (09:30)	8,8			12,4	11	0,8	0	0,6
Fisterra	A Coruña	12.9 (15:00)	9.3 (06:00)	11,1	94 (05:10)	54 (01:10)	25	22,6	1,2	0	1,2
Mazaricos	A Coruña	10.8 (16:00)	6.4 (10:00)	8,6			16,2	11,6	1	0,2	3,4
Sobrado	A Coruña	10.7 (14:00)	5.5 (09:00)	8,1			2,4	2,2	0	0	0,2
Santiago de Compostela Aeropuerto	A Coruña	11.3 (17:10)	5.9 (02:20)	8,6	45 (14:40)	24 (14:10)	5,6	3,3	0	0	2,3
Noia	A Coruña	12.2 (14:10)	7.5 (08:50)	9,8	41 (19:40)	19 (19:50)					
Boiro	A Coruña	12.1 (15:10)	7.1 (10:20)	9,6			3,4	3	0,2	0	0,2
Padrón	A Coruña	12.3 (18:40)	6.7 (09:20)	9,5	97 (14:00)	38 (08:30)	5,7	3,7	0,1	0	1,9
Santiago de Compostela	A Coruña	12.6 (18:30)	7.7 (06:40)	10,2	35 (12:30)	15 (14:00)	5,4	3,1	0,1	0	2,2
Rois, Casas do Porto	A Coruña	10.8 (14:30)	5.9 (09:30)	8,4			9,2	7	0,2	0	2
Ossa de Montiel	Albacete	15.1 (14:40)	-4.5 (06:30)	5,3	9 (17:20)	4 (17:20)	0	0	0	0	0
Villarrobledo	Albacete	5.1 (16:30)	-3.3 (08:10)	0,9	24 (14:10)	14 (13:30)	0	0	0	0	0
Munera	Albacete										
Yeste, Embalse Fuensanta	Albacete	12.1 (15:30)	-2.9 (07:20)	4,6			0	0	0	0	0
Yeste	Albacete	10.9 (15:30)	-1.4 (05:40)	4,7			0	0	0	0	0
Hellín	Albacete	11.0 (15:50)	0.6 (06:30)	5,8	18 (00:40)	12 (00:40)	0	0	0	0	0
Tobarra	Albacete	10.8 (16:00)	-0.9 (07:50)	5			0	0	0	0	0
Chinchilla	Albacete	10.5 (15:30)	-2.8 (00:00)	3,9	20 (12:30)	15 (10:10)	0,3	0	0,3	0	0
Albacete	Albacete	8.5 (16:40)	-2.3 (08:50)	3,1	11 (12:10)	4 (12:50)	0	0	0	0	0
Alcalá del Júcar	Albacete										
Almansa	Albacete	11.4 (15:50)	-3.4 (08:40)	4	17 (13:30)	6 (13:20)	0,2	0	0,2	0	0
Orihuela	Alacant/Alicante	12.8 (15:50)	3.0 (08:20)	7,9	14 (12:10)	10 (12:10)	0	0	0	0	0
Pinoso	Alacant/Alicante	12.2 (16:10)	-2.3 (07:10)	4,9	13 (14:20)	7 (14:40)	0,2	0	0,2	0	0
Rojales	Alacant/Alicante	14.6 (15:50)	4.9 (07:30)	9,8	19 (13:10)	12 (13:00)	0	0	0	0	0
Villena	Alacant/Alicante	12.7 (16:20)	-3.0 (08:20)	4,8	11 (15:00)	9 (17:00)	0	0	0	0	0
Novelda	Alacant/Alicante	14.6 (14:20)	3.9 (08:30)	9,3			0	0	0	0	0
Elche/Elx	Alacant/Alicante	15.8 (15:00)	4.9 (08:20)	10,4			0	0	0	0	0
Alicante/Alacant Aeropuerto	Alacant/Alicante	17.2 (15:40)	6.6 (07:40)	11,9	17 (04:00)	14 (04:10)	0	0	0	0	0
Alicante/Alacant	Alacant/Alicante	16.9 (15:10)	6.0 (07:50)	11,4	14 (16:40)	8 (16:10)	0	0	0	0	0
Benidorm	Alacant/Alicante										
Jávea/ Xàbia	Alacant/Alicante	14.1 (15:20)	4.3 (01:20)	9,2	17 (14:20)	13 (04:10)	0	0	0	0	0
Pego	Alacant/Alicante	14.0 (15:30)	6.6 (06:20)	10,3	14 (05:00)	8 (04:20)	0	0	0	0	0
Alcoy/Alcoi	Alacant/Alicante	13.2 (14:20)	2.3 (08:40)	7,7	26 (11:40)	13 (04:00)	0	0	0	0	0
Vélez Blanco - Topares	Almería	11.0 (16:00)	-2.1 (06:30)	4,5			0	0	0	0	0
Adra	Almería	15.7 (17:20)	10.6 (08:20)	13,2	20 (10:00)	12 (13:30)					
El Ejido	Almería	17.2 (14:30)	9.2 (06:50)	13,2			0	0	0	0	0
Roquetas de Mar	Almería	16.7 (13:10)	7.6 (05:20)	12,2	30 (12:30)	19 (11:50)	0	0	0	0	0
Abla	Almería	14.0 (15:00)	0.7 (06:10)	7,3	21 (12:40)	11 (12:40)	0	0	0	0	0
Láujar de Andarax	Almería	12.4 (14:50)	3.6 (03:20)	8	24 (14:40)	18 (14:40)	0	0	0	0	0
Almería Aeropuerto	Almería	17.3 (14:50)	7.6 (05:00)	12,4	37 (09:20)	27 (09:40)	0	0	0	0	0
Cabo de Gata	Almería	15.6 (12:00)	11.5 (04:20)	13,6	39 (15:10)	30 (14:40)	0	0	0	0	0
Carboneras	Almería	16.2 (13:20)	8.7 (02:30)	12,5	30 (15:40)	23 (14:30)	0	0	0	0	0
Garrucha, Puerto	Almería				23 (06:10)	18 (06:20)	0	0	0	0	0
Albox	Almería	14.2 (16:20)	3.1 (04:10)	8,6	14 (06:30)	10 (05:20)	0	0	0	0	0
Huercal Overa	Almería	15.9 (15:50)	1.4 (08:20)	8,6	12 (17:30)	7 (17:30)	0	0	0	0	0
Aramaio	Araba/Álava	5.5 (16:00)	-2.3 (04:10)	1,6			0	0	0	0	0
Amurrio	Araba/Álava	7.9 (16:20)	0.8 (23:59)	4,4	44 (04:00)	26 (03:50)	0	0	0	0	0
Lalastra	Araba/Álava	7.5 (16:00)	-2.2 (09:20)	2,6	42 (00:40)	20 (00:20)	0	0	0	0	0
Opakua	Araba/Álava	5.2 (16:20)	-4.1 (02:20)	0,5	37 (05:40)	21 (05:20)	0	0	0	0	0
Vitoria Gasteiz Aeropuerto	Araba/Álava								0	0	0
Labastida	Araba/Álava	0.9 (16:00)	-2.1 (00:00)	-0,6	26 (02:00)	10 (03:30)	0	0	0	0	0
Leza	Araba/Álava	0.4 (15:40)	-2.0 (00:20)	-0,8			0	0	0	0	0
Campezo/Kanpezu	Araba/Álava	0.4 (16:00)	-1.9 (00:00)	-0,7			0	0	0	0	0
Cabrales	Asturias	12.9 (14:50)	3.3 (01:00)	8,1	21 (16:10)	16 (16:10)	0	0	0	0	0
Llanes	Asturias	14.3 (14:10)	5.7 (08:30)	10	24 (17:40)	13 (17:40)	0	0	0	0	0
Amieva, Panizales	Asturias	15.1 (14:40)	2.5 (00:00)	8,8	50 (06:00)	26 (03:30)	0	0	0	0	0
Piloña	Asturias	13.6 (14:20)	1.6 (04:20)	7,6	14 (15:30)	7 (19:00)	0	0	0	0	0
Colunga	Asturias	13.6 (14:40)	3.7 (08:40)	8,7	23 (22:00)	15 (20:50)	0	0	0	0	0
Gijón, Campus	Asturias	15.7 (14:20)	1.2 (01:30)	8,4	21 (14:40)	11 (15:20)	0	0	0	0	0
