España											
Actualizado: viernes, 31 enero 2014 a las 09:00 hora oficial											
Fecha: jueves, 30 enero 2014											
											
Estación	Provincia	Temperatura máxima (ºC)	Temperatura mínima (ºC)	Temperatura media (ºC)	Racha (km/h)	Velocidad máxima (km/h)	Precipitación 00-24h (mm)	Precipitación 00-06h (mm)	Precipitación 06-12h (mm)	Precipitación 12-18h (mm)	Precipitación 18-24h (mm)
Estaca de Bares	A Coruña	11.5 (19:40)	7.2 (03:20)	9,3	104 (18:30)	76 (18:30)	4	0,6	2,6	0,8	0
As Pontes	A Coruña	9.2 (19:40)	3.0 (05:20)	6,1			23,4	3,8	8,2	4,2	7,2
A Coruña	A Coruña	11.5 (20:10)	9.0 (05:40)	10,3			5	0,2	0,6	1,4	2,8
A Coruña Aeropuerto	A Coruña	11.8 (20:00)	7.9 (00:20)	9,9	61 (18:50)	36 (19:00)	5,6	0,2	1,4	1,7	2,3
Carballo, Depuradora	A Coruña	10.5 (19:20)	3.3 (03:10)	6,9			3,2	0,4	1,6	0,8	0,4
Cabo Vilan	A Coruña	11.2 (13:10)	8.0 (03:00)	9,6	54 (02:30)	37 (17:40)	3,8	0,2	0,9	0,3	2,4
Vimianzo	A Coruña	9.9 (13:10)	4.4 (02:10)	7,1			0	0	0	0	0
Fisterra	A Coruña	10.6 (19:30)	6.9 (06:50)	8,8	75 (18:40)	46 (19:00)	2,2	0	0,4	0	1,8
Mazaricos	A Coruña	9.3 (20:20)	4.9 (02:10)	7,1			8	0	0,2	1	6,8
Sobrado	A Coruña	7.2 (21:10)	1.7 (02:20)	4,4			12,2	2	1,6	6	2,6
Santiago de Compostela Aeropuerto	A Coruña	8.6 (14:30)	2.1 (06:20)	5,4	30 (02:40)	19 (18:40)	2,6	0,3	0,9	0,5	0,9
Noia	A Coruña	10.3 (19:30)	3.7 (05:30)	7	26 (19:10)	8 (19:30)	1,2	0,2	0,4	0	0,6
Boiro	A Coruña	11.6 (20:10)	2.8 (06:40)	7,2			12,8	0,6	0,6	1,8	9,8
Padrón	A Coruña	10.9 (13:30)	2.4 (06:30)	6,6	39 (19:10)	12 (00:30)	5,2	0,2	0,6	0,1	4,3
Santiago de Compostela	A Coruña	9.0 (21:10)	3.1 (06:30)	6	14 (16:10)	4 (16:10)	8,1	0,8	1,3	0,4	5,6
Rois, Casas do Porto	A Coruña	10.4 (14:30)	4.3 (06:00)	7,3							
Ossa de Montiel	Albacete										
Villarrobledo	Albacete				31 (14:10)	15 (17:10)	0	0	0	0	0
Munera	Albacete	5.0 (14:10)	-1.0 (08:00)	2	33 (13:50)	18 (13:50)	0,4	0,2	0,2	0	0
Yeste, Embalse Fuensanta	Albacete	9.3 (16:20)	3.6 (08:50)	6,5			0	0	0	0	0
Yeste	Albacete							0,8	0	0	
Hellín	Albacete	9.1 (16:40)	2.9 (08:10)	6	51 (15:50)	30 (14:00)	0	0	0	0	0
Tobarra	Albacete	9.7 (14:20)	3.4 (08:30)	6,5			0	0	0	0	0
Chinchilla	Albacete	4.8 (14:30)	-1.9 (08:30)	1,5	57 (16:00)	34 (16:40)	0,1	0	0,1	0	0
Albacete	Albacete	9.0 (16:30)	0.7 (08:50)	4,8	44 (15:00)	17 (14:10)	0	0	0	0	0
Alcalá del Júcar	Albacete	9.2 (16:10)	-0.4 (08:30)	4,4	54 (16:30)	32 (17:00)	0	0	0	0	0
Orihuela	Alacant/Alicante	15.1 (14:00)	8.6 (04:10)	11,9	59 (09:50)	29 (09:50)	0	0	0	0	0
Pinoso	Alacant/Alicante	10.1 (15:50)	2.8 (02:50)	6,5	47 (14:30)	23 (14:00)	0	0	0	0	0
Rojales	Alacant/Alicante	15.3 (14:20)	8.6 (03:30)	12	47 (12:30)	31 (05:20)	0	0	0	0	0
Villena	Alacant/Alicante	10.9 (15:10)	-0.2 (23:40)	5,3	46 (15:40)	29 (16:00)	0	0	0	0	0
Novelda	Alacant/Alicante	13.0 (13:20)	6.7 (08:40)	9,8			0	0	0	0	0
Elche/Elx	Alacant/Alicante	16.0 (14:20)	6.3 (01:50)	11,2			0	0	0	0	0
Alicante/Alacant Aeropuerto	Alacant/Alicante	15.3 (13:50)	7.5 (04:30)	11,4	63 (10:00)	42 (12:30)	0	0	0	0	0
Alicante/Alacant	Alacant/Alicante	15.8 (14:10)	7.7 (00:20)	11,8	45 (10:20)	22 (10:20)	0	0	0	0	0
Jávea/ Xàbia	Alacant/Alicante	16.2 (16:20)	8.9 (08:30)	12,6	44 (23:40)	26 (07:20)	0	0	0	0	0
Pego	Alacant/Alicante	15.8 (16:40)	8.8 (00:20)	12,3	53 (08:40)	25 (10:10)	0	0	0	0	0
Alcoy/Alcoi	Alacant/Alicante	10.7 (15:00)	3.9 (08:30)	7,3	51 (04:40)	29 (04:30)	0	0	0	0	0
Vélez Blanco	Almería							0			
Adra	Almería	16.8 (11:10)	10.8 (02:40)	13,8	32 (19:40)	15 (14:30)	0	0	0	0	0
El Ejido	Almería	18.3 (14:20)	9.0 (07:50)	13,6			0	0	0	0	0
Roquetas de Mar	Almería	16.8 (13:40)	7.2 (08:00)	12	39 (15:10)	24 (04:10)	0	0	0	0	0
Abla	Almería	10.9 (15:30)	2.7 (07:40)	6,8	31 (14:30)	13 (13:20)	0	0	0	0	0
Láujar de Andarax	Almería	4.3 (13:00)	-1.1 (00:00)	1,6	85 (00:50)	65 (00:50)	0	0	0	0	0
Almería Aeropuerto	Almería	17.5 (17:10)	8.7 (07:50)	13,1				0		0	0
Cabo de Gata	Almería	16.8 (13:30)	11.0 (02:40)	13,9	56 (05:30)	34 (05:30)	0	0	0	0	0
Garrucha, Puerto	Almería	15.8 (15:20)	8.8 (07:10)	12,3	48 (15:30)	34 (17:10)	0	0	0	0	0
Albox	Almería	13.8 (15:40)	5.4 (05:40)	9,6	59 (15:00)	42 (09:50)		0	0		0
Huercal Overa	Almería	14.5 (14:10)	7.0 (07:20)	10,8	52 (15:40)	27 (22:20)	0	0	0	0	0
Alborán	Almería										
Aramaio	Araba/Álava	2.5 (14:20)	0.2 (07:10)	1,4			29,8	8,8	8	5,4	7,6
Amurrio	Araba/Álava	6.9 (17:10)	1.7 (07:30)	4,3	22 (17:40)	9 (09:30)	19,8	4,6	10,2	2,2	2,8
Lalastra	Araba/Álava	2.6 (14:10)	-1.1 (01:20)	0,7	37 (15:30)	22 (15:40)	12,4	2,2	4,2	1,6	4,4
Opakua	Araba/Álava	2.5 (14:20)	0.1 (07:50)	1,3	28 (15:00)	17 (15:20)	15,6	5,2	5,2	1,2	4
Vitoria Gasteiz Aeropuerto	Araba/Álava	7.7 (16:00)	0.1 (08:50)	3,9	32 (14:20)	20 (16:10)	15,1	4,9	6,2	0,7	3,3
Labastida	Araba/Álava	5.9 (15:00)	0.5 (10:00)	3,2	42 (15:00)	23 (20:00)	5,8	0,6	2,4	0,2	2,6
Leza	Araba/Álava	6.5 (15:50)	0.6 (09:30)	3,6			8	1,2	2,6	0,2	4
Campezo/Kanpezu	Araba/Álava	5.5 (14:30)	0.7 (08:20)	3,1			6,8	1,4	3,2	0,8	1,4
Cabrales	Asturias	7.0 (23:59)	1.9 (04:40)	4,4	60 (22:10)	41 (22:10)	27,6	5,6	7,2	7,6	7,2
Llanes	Asturias	11.1 (22:30)	6.8 (04:50)	9	58 (23:59)	28 (22:50)	13,8	2,4	2,2	6,2	3
Amieva, Panizales	Asturias	8.0 (21:50)	3.7 (04:10)	5,9	29 (20:50)	11 (17:10)	29,2	4,6	5,8	7	11,8
Piloña	Asturias	7.8 (23:40)	3.4 (01:00)	5,6	28 (08:00)	16 (04:00)	33,6	5,8	9,8	6,8	11,2
Colunga	Asturias	10.2 (22:20)	5.9 (03:40)	8	38 (21:30)	18 (12:30)	28,2	8,4	7,2	4,2	8,4
Gijón, Campus	Asturias							1,4	9,2		
Cabo Peñas	Asturias										5,7
Asturias Aeropuerto	Asturias	10.6 (21:30)	6.4 (00:50)	8,5	74 (20:00)	44 (20:10)	28,9	5,2	9,2	6,9	7,6
Puerto de Pajares	Asturias	-0.1 (21:00)	-3.7 (08:30)	-1,9	37 (00:10)	15 (00:20)	13,6	0,9	1,9	8,3	2,5
Pola de Lena	Asturias							0,8	0,8	3,2	
Aller	Asturias	4.3 (23:40)	0.2 (02:10)	2,3	29 (23:30)	14 (07:30)	37,2	9,2	7,4	9,8	10,8
Mieres	Asturias	10.5 (23:50)	4.6 (02:30)	7,5	28 (23:00)	12 (07:20)	16,6	10,2	1,2	1,8	3,4
Oviedo	Asturias	8.1 (23:30)	3.4 (02:20)	5,8	45 (14:20)	24 (15:30)	19,6	9	3,2	4,6	2,8
Tineo, Soto de la Barca	Asturias	7.5 (21:40)	2.8 (00:00)	5,1	19 (12:40)	7 (03:30)	4	0,6	1	1	1,4
Pola de Somiedo	Asturias	7.4 (21:50)	0.6 (00:00)	4	43 (21:50)	20 (21:50)	10,8	2	0,6	4,2	4
Salas	Asturias	9.3 (21:20)	3.9 (03:00)	6,6	42 (20:30)	22 (19:50)	16,2	2	3	3,6	7,6
Cabo Busto	Asturias	9.6 (19:20)	5.7 (02:10)	7,7			2,6	0,4	0,6	1	0,6
Degaña	Asturias	0.6 (23:30)	-2.4 (06:10)	-0,9	45 (06:30)	17 (04:30)	27,6	4,6	5	11,6	6,4
Ibias, San Antolin	Asturias	5.5 (21:50)	0.6 (01:30)	3,1	55 (20:00)	35 (20:40)	12,4	2,6	2,2	6,4	1,2
Villayón, Oneta	Asturias	8.2 (19:50)	3.7 (02:00)	5,9	49 (20:00)	28 (20:10)	7,6	3,2	0	1,8	2,6
Figueras de Castropol	Asturias	10.3 (23:59)	5.5 (07:10)	7,9	47 (18:30)	27 (18:30)	7	4,5	0,4	0,2	1,9
Taramundi, Ouria	Asturias	8.1 (20:50)	2.8 (06:10)	5,5	53 (19:00)	29 (19:00)	4,8	1,4	2,2	1	0,2
Puerto de Leitariegos	Asturias	0.0 (21:20)	-3.9 (05:30)	-2			6,6	0,6	0	4,2	1,8
Muñotello	Ávila	3.7 (15:40)	-1.2 (07:50)	1,3	67 (22:20)	42 (22:30)	0,6	0	0,6	0	0
Ávila	Ávila	5.4 (15:30)	-2.0 (08:10)	1,7	45 (14:50)	29 (15:50)	0	0	0	0	0
Gotarrendura	Ávila	5.9 (15:30)	-1.3 (07:40)	2,3	47 (21:50)	34 (16:10)	0	0	0	0	0
Arevalo	Ávila	7.2 (15:00)	-1.0 (02:20)	3,1	46 (22:20)	33 (23:00)	0	0	0	0	0
Rivilla de Barajas	Ávila	5.6 (15:40)	-1.1 (06:30)	2,2	45 (19:30)	35 (15:20)		0	0	0	
Navarredonda de Gredos	Ávila	2.8 (13:20)	-4.5 (04:10)	-0,9	31 (15:30)	10 (21:40)	1,7	0	0	0	1,7
Barco de Avila	Ávila	6.0 (15:00)	-0.1 (08:00)	2,9	36 (23:40)	19 (15:10)	0	0	0	0	0
Puerto El Pico	Ávila	3.6 (15:50)	-2.1 (08:40)	0,8	48 (17:30)	31 (00:30)	0,4	0	0	0	0,4
Cebreros	Ávila	7.9 (14:30)	0.7 (07:50)	4,3	51 (02:30)	30 (02:30)	0,2	0	0	0	0,2
Sotillo de la Adrada	Ávila				43 (17:30)	19 (06:30)	0	0	0	0	0
Candeleda	Ávila	11.5 (13:20)	1.7 (04:30)	6,6	56 (10:00)	37 (12:00)	0	0	0	0	0
Herrera del Duque	Badajoz	11.8 (16:10)	-1.2 (08:40)	5,3	35 (16:50)	22 (17:00)	0	0	0	0	0
Peraleda del Zaucejo	Badajoz	9.9 (16:50)	1.9 (08:40)	5,9	45 (21:40)	31 (21:40)	0	0	0	0	0
Castuera	Badajoz	10.3 (17:10)	1.2 (08:00)	5,8	43 (16:40)	26 (15:20)	0	0	0	0	0
Navalvillar de Pela	Badajoz	12.5 (16:40)	3.3 (08:40)	7,9	46 (15:10)	28 (16:10)	0	0	0	0	0
Don Benito	Badajoz	12.8 (16:00)	2.6 (05:10)	7,7	56 (06:10)	22 (14:50)	0	0	0	0	0
Villafranca de los Barros	Badajoz	11.4 (16:20)	1.5 (08:10)	6,4	46 (14:30)	30 (13:40)	0	0	0	0	0
Mérida	Badajoz	13.9 (16:00)	1.8 (07:00)	7,8	37 (15:20)	23 (15:30)	0	0	0	0	0
Zafra	Badajoz	11.1 (16:00)	-0.2 (08:50)	5,5	48 (14:30)	32 (12:30)	0	0	0	0	0
Almendralejo	Badajoz	11.8 (16:10)	1.6 (08:40)	6,7	48 (13:10)	34 (13:40)	0	0	0	0	0
Badajoz Aeropuerto	Badajoz	14.7 (15:30)	3.2 (08:50)	8,9	39 (14:00)	28 (16:20)	0	0	0	0	0
Alburquerque	Badajoz	12.6 (14:50)	0.5 (09:00)	6,6	37 (15:40)	19 (15:40)	0	0	0	0	0
Puebla de Obando	Badajoz	11.3 (15:30)	2.6 (08:30)	7	42 (12:20)	28 (14:30)	0	0	0	0	0
Badajoz	Badajoz	15.4 (15:20)	2.8 (08:50)	9,1	40 (14:50)	26 (16:30)	0	0	0	0	0
Olivenza	Badajoz				42 (16:10)	23 (16:40)	0	0	0	0	0
Alconchel	Badajoz	13.1 (16:20)	3.7 (08:40)	8,4	40 (14:30)	26 (14:40)	0	0	0	0	0
Barcarrota	Badajoz	11.7 (16:10)	1.1 (07:10)	6,4	37 (16:40)	21 (16:40)	0	0	0	0	0
Villanueva del Fresno	Badajoz	13.6 (16:00)	3.3 (08:40)	8,5	45 (16:30)	31 (16:30)	0	0	0	0	0
Monesterio	Badajoz	8.0 (16:50)	0.5 (08:20)	4,3	46 (14:10)	24 (13:00)	0	0	0	0	0
Fuente de Cantos	Badajoz	9.6 (16:30)	0.6 (08:10)	5,1	57 (15:10)	41 (15:10)	0	0	0	0	0
Jerez de los Caballeros	Badajoz										
Fregenal de la Sierra	Badajoz	10.3 (16:40)	-0.1 (08:40)	5,1	44 (12:20)	26 (12:10)	0	0	0	0	0
Azuaga	Badajoz	10.2 (16:10)	0.5 (08:50)	5,3			0	0	0	0	0
Pontons	Barcelona	8.4 (16:50)	0.7 (08:10)	4,5	54 (13:10)	40 (13:10)	0	0	0	0	0
Vilafranca del Penedès	Barcelona	12.6 (14:50)	4.5 (23:59)	8,6	30 (17:30)	16 (14:40)	1,2	1,2	0	0	0
Sitges	Barcelona	13.7 (15:20)	5.0 (22:30)	9,3	42 (00:20)	22 (00:50)	3	2,8	0	0,2	0
Barcelona Aeropuerto	Barcelona	13.9 (15:00)	6.7 (02:10)	10,3	39 (00:10)	30 (00:10)	8,8	8,7	0,1	0	0
Berga	Barcelona	5.1 (16:40)	0.1 (22:10)	2,6	16 (19:30)	10 (13:40)	0	0	0	0	0
Balsareny	Barcelona	10.4 (16:20)	0.4 (23:59)	5,4	17 (12:10)	10 (12:00)	1,4	1,4	0	0	0
