España											
Actualizado: sábado, 14 enero 2017 a las 14:00 hora oficial											
Fecha: viernes, 13 enero 2017											
											
Estación	Provincia	Temperatura máxima (ºC)	Temperatura mínima (ºC)	Temperatura media (ºC)	Racha (km/h)	Velocidad máxima (km/h)	Precipitación 00-24h (mm)	Precipitación 00-06h (mm)	Precipitación 06-12h (mm)	Precipitación 12-18h (mm)	Precipitación 18-24h (mm)
Pontons	Barcelona	10.8 (00:00)	0.8 (23:30)	5,8	88 (07:50)	49 (07:40)	0	0	0	0	0
Vilafranca del Penedès	Barcelona	14.0 (02:40)	4.6 (23:20)	9,3	43 (14:40)	21 (14:00)	0	0	0	0	0
Sitges	Barcelona	14.7 (01:20)	7.8 (23:30)	11,3	35 (13:00)	16 (14:20)	0	0	0	0	0
Barcelona Aeropuerto	Barcelona	15.4 (04:00)	7.1 (23:59)	11,2	55 (08:10)	41 (10:00)	0	0	0	0	0
Berga	Barcelona	9.8 (14:20)	-0.7 (23:59)	4,6	47 (12:00)	26 (14:30)	0	0	0	0	0
Balsareny	Barcelona	11.6 (14:40)	-0.6 (23:30)	5,5	57 (14:00)	31 (14:00)	0	0	0	0	0
Prat de Lluçanès	Barcelona	8.4 (15:40)	-1.9 (23:59)	3,2	26 (16:30)	15 (15:50)	0	0	0	0	0
Moià	Barcelona	10.3 (14:10)	0.3 (22:30)	5,3	47 (14:40)	25 (13:50)	0	0	0	0	0
Manresa	Barcelona	11.8 (13:30)	1.3 (23:59)	6,6	40 (07:10)	21 (07:20)	0	0	0	0	0
Monistrol de Montserrat	Barcelona	10.8 (01:00)	3.1 (22:00)	7			0	0	0	0	0
Igualada	Barcelona	11.4 (00:20)	2.8 (23:59)	7,1	41 (07:10)	16 (14:00)	0	0	0	0	0
Corbera, Pic d'Agulles	Barcelona	10.1 (00:10)	2.0 (23:40)	6,1			0	0	0	0	0
Barcelona	Barcelona	16.2 (15:00)	10.1 (23:59)	13,2	66 (07:50)	35 (07:50)	0	0	0	0	0
Barcelona, Museo Marítimo	Barcelona	15.4 (14:30)	8.7 (23:59)	12	40 (08:20)	17 (08:40)	0	0	0	0	0
Caldes de Montbui	Barcelona	14.0 (14:40)	0.6 (23:50)	7,3	33 (15:40)	20 (15:20)	0	0	0	0	0
Vilassar de Dalt	Barcelona	15.8 (13:50)	6.2 (23:30)	11	37 (09:30)	19 (09:30)	0	0	0	0	0
Arenys de Mar	Barcelona	14.6 (12:10)	3.2 (23:59)	8,9	22 (18:00)	9 (18:40)	0,2	0	0	0	0,2
Santa Susana	Barcelona	12.6 (16:10)	0.7 (23:59)	6,7	26 (11:10)	15 (10:50)	0,4	0	0	0,4	0
Fogars de Montclús	Barcelona	7.7 (11:30)	-0.3 (23:59)	3,7			0	0	0	0	0
Tona	Barcelona	11.3 (12:30)	-0.9 (22:50)	5,2	30 (16:20)	12 (15:40)					
Sant Julià  de Vilatorta	Barcelona	10.5 (15:40)	-2.1 (23:59)	4,2	41 (19:00)	19 (18:10)	0	0	0	0	0
Lekeitio	Bizkaia	11.2 (00:10)	6.9 (08:10)	9	110 (05:00)	78 (08:10)	0,5	0,3	0,2	0	0
Forua	Bizkaia	10.8 (14:00)	4.5 (23:40)	7,7	61 (07:40)	31 (02:10)	12,2	3,4	3,6	3	2,2
Machichaco	Bizkaia				121 (03:50)	82 (00:10)	6,9	4,1	1	0,2	1,6
Punta Galea	Bizkaia	9.7 (01:00)	5.3 (22:10)	7,5	67 (04:40)	35 (04:40)	12,8	4,6	1,2	2,2	4,8
Orozko	Bizkaia	7.8 (00:00)	1.1 (23:10)	4,5	33 (15:20)	12 (15:20)	28,8	4,2	6	9,2	9,4
Abadiño	Bizkaia	4.7 (00:00)	0.4 (21:40)	2,5			38,2	14,4	11,6	4,4	7,8
Amorebieta--Etxano	Bizkaia	9.1 (14:30)	4.0 (23:50)	6,6	54 (08:20)	32 (08:20)	23,4	6,6	7,4	2,8	6,6
Balmaseda	Bizkaia	8.8 (00:00)	3.9 (23:59)	6,4			30,8	17,2	6,4	1,6	5,6
Güeñes	Bizkaia	8.5 (13:40)	3.3 (23:59)	5,9	51 (07:40)	26 (14:10)	18,9	8,2	2,1	2,3	6,3
Bilbao Aeropuerto	Bizkaia	10.3 (12:30)	4.6 (22:30)	7,5	67 (06:00)	41 (06:00)	18,9	7,6	3	4,1	4,2
Sopuerta	Bizkaia	9.8 (14:10)	3.4 (23:50)	6,6	50 (05:00)	22 (05:00)	27,6	8,8	6,2	3	9,6
Coruña del Conde	Burgos	5.4 (00:00)	-1.7 (22:50)	1,9	36 (11:50)	24 (12:40)	0	0	0	0	0
Aranda de Duero	Burgos	7.1 (15:10)	-3.3 (23:59)	1,9	36 (15:00)	17 (13:20)	0	0	0	0	0
Pedrosa del Príncipe	Burgos	6.9 (13:50)	-2.7 (23:20)	2,1	27 (14:30)	18 (14:00)	0,4	0	0	0,4	0
Palacios de la Sierra	Burgos	5.1 (00:00)	-2.1 (23:50)	1,5			0	0	0	0	0
Monterrubio de la Demanda	Burgos	4.8 (00:00)	-1.2 (23:50)	1,8	45 (11:10)	25 (00:30)	0,4	0	0	0,4	0
Villamayor de los Montes	Burgos	5.1 (13:50)	-2.1 (23:50)	1,5	33 (15:20)	22 (15:20)	0	0	0	0	0
Burgos Aeropuerto	Burgos	5.3 (00:00)	-0.9 (22:00)	2,2			0	0	0	0	0
Santa Gadea de Alfoz	Burgos	3.4 (00:00)	-0.9 (21:40)	1,3			3	0,4	0,6	2	0
Sargentes de la Lora	Burgos	3.3 (00:00)	-1.8 (22:10)	0,8	52 (10:30)	33 (10:30)	0,8	0	0	0,6	0,2
Briviesca	Burgos	6.5 (00:00)	0.6 (22:20)	3,6	40 (11:40)	22 (11:40)	0,8	0	0	0,6	0,2
Medina de Pomar	Burgos	6.9 (00:00)	0.4 (22:50)	3,7	42 (06:20)	20 (07:00)	21	1,6	10	5	4,4
Miranda de Ebro	Burgos	9.3 (00:00)	2.1 (20:50)	5,7	32 (14:40)	18 (14:40)	1,6	0	1	0,4	0,2
Belorado	Burgos	6.6 (00:00)	-0.1 (23:10)	3,2	42 (12:20)	19 (12:30)	0	0	0	0	0
Madrigal de la Vera	Cáceres	13.7 (14:30)	5.2 (08:00)	9,4	45 (11:40)	22 (00:20)	0	0	0	0	0
Navalmoral de la Mata	Cáceres	15.4 (15:30)	0.8 (08:40)	8,1	24 (12:40)	14 (04:00)	0	0	0	0	0
Garganta de la Olla	Cáceres	12.1 (03:30)	5.5 (23:30)	8,8	80 (06:30)	57 (06:10)	0	0	0	0	0
Serradilla	Cáceres	11.4 (15:20)	6.2 (23:59)	8,8	70 (10:20)	43 (10:50)	0	0	0	0	0
Jaraicejo	Cáceres	12.2 (15:10)	3.2 (07:40)	7,7	35 (10:10)	20 (10:10)	0	0	0	0	0
Trujillo	Cáceres	12.4 (15:20)	3.5 (08:20)	7,9	30 (11:20)	21 (10:20)	0	0	0	0	0
Cáceres	Cáceres	11.6 (16:20)	4.2 (23:50)	7,9	50 (14:10)	28 (12:10)	0	0	0	0	0
Cañaveral	Cáceres	11.9 (16:40)	6.1 (23:40)	9	54 (13:00)	37 (12:30)	0	0	0	0	0
Nuñomoral	Cáceres	11.6 (16:30)	2.5 (23:59)	7,1	44 (14:00)	24 (15:00)	0	0	0	0	0
Guijo de Granadilla	Cáceres	12.0 (15:30)	4.2 (23:10)	8,1	36 (12:10)	24 (12:20)	0	0	0	0	0
Hervás	Cáceres	9.5 (00:50)	1.9 (23:59)	5,7	48 (11:40)	28 (11:50)	0	0	0	0	0
Montehermoso	Cáceres	12.9 (16:20)	5.5 (23:40)	9,2	33 (05:00)	21 (05:00)	0	0	0	0	0
Tornavacas	Cáceres	8.6 (00:20)	2.3 (09:30)	5,5	53 (09:20)	32 (08:20)	0	0	0	0	0
Piornal	Cáceres	6.6 (03:00)	-0.1 (23:59)	3,2	48 (07:30)	32 (08:10)	0	0	0	0	0
Plasencia	Cáceres	12.7 (15:40)	6.5 (10:40)	9,6	48 (12:40)	20 (12:40)	0	0	0	0	0
Coria	Cáceres	12.8 (16:20)	5.8 (23:30)	9,3	51 (11:10)	30 (08:00)	0	0	0	0	0
Torrecilla de los Angeles	Cáceres	11.8 (14:30)	4.8 (23:30)	8,3	63 (10:20)	37 (10:20)	0	0	0	0	0
Hoyos	Cáceres	11.0 (15:20)	4.1 (23:30)	7,5	60 (10:10)	36 (10:00)	0	0	0	0	0
Zarza La Mayor	Cáceres	11.9 (15:50)	4.5 (07:50)	8,2	45 (10:50)	30 (11:20)	0	0	0	0	0
Valverde del Fresno	Cáceres	11.0 (15:20)	4.1 (23:59)	7,5	68 (09:00)	33 (09:00)	0	0	0	0	0
Aliseda	Cáceres	11.8 (15:30)	4.0 (23:50)	7,9	36 (13:40)	19 (13:30)	0	0	0	0	0
Brozas	Cáceres	10.9 (15:10)	3.3 (09:00)	7,1	42 (10:00)	31 (13:30)	0,2	0	0,2	0	0
Valencia de Alcántara	Cáceres	10.7 (15:30)	4.1 (22:50)	7,4	53 (12:10)	32 (16:00)	0	0	0	0	0
Guadalupe	Cáceres	12.0 (14:30)	5.0 (23:59)	8,5	35 (09:30)	18 (01:20)	0	0	0	0	0
Cañamero	Cáceres	12.7 (16:10)	5.2 (09:10)	8,9	36 (10:00)	13 (01:10)	0	0	0	0	0
Zorita	Cáceres	12.8 (16:30)	4.7 (23:59)	8,8	42 (11:50)	33 (12:00)	0	0	0	0	0
Alcuescar	Cáceres	11.1 (15:30)	1.4 (23:59)	6,3	46 (13:40)	28 (13:20)	0	0	0	0	0
Chipiona	Cádiz	15.0 (16:00)	7.8 (00:50)	11,4	34 (20:20)	21 (19:50)	0	0	0	0	0
Rota, Base Naval	Cádiz	14.3 (16:30)	8.5 (23:59)	11,4			0	0	0	0	0
Grazalema	Cádiz	10.8 (05:30)	2.0 (23:59)	6,4	28 (20:00)	12 (20:10)	0	0	0	0	0
Olvera	Cádiz	12.9 (14:40)	5.3 (23:50)	9,1	23 (13:30)	14 (15:10)	0	0	0	0	0
El Bosque	Cádiz	15.0 (15:00)	4.7 (09:00)	9,8	26 (15:30)	14 (15:20)	0	0	0	0	0
San José del Valle	Cádiz	15.0 (16:40)	6.7 (09:20)	10,8	22 (15:50)	9 (22:00)	0	0	0	0	0
Jerez de la Frontera Aeropuerto	Cádiz	15.5 (16:20)	3.2 (07:30)	9,4	28 (16:50)	15 (14:30)	0	0	0	0	0
San Fernando	Cádiz	14.5 (20:20)	10.5 (23:50)	12,5	37 (14:40)	23 (14:40)	0	0	0	0	0
Cádiz	Cádiz										
Medina Sidonia	Cádiz										
Vejer de la Frontera	Cádiz	14.5 (14:20)	9.3 (08:20)	11,9	39 (16:10)	23 (14:40)	0	0	0	0	0
Barbate	Cádiz	15.9 (14:20)	8.4 (23:30)	12,1	46 (15:00)	27 (15:00)	0	0	0	0	0
Tarifa	Cádiz	16.4 (14:00)	10.6 (23:50)	13,5			0	0	0	0	0
Jimena de la Frontera	Cádiz	17.2 (12:50)	5.2 (07:40)	11,2	45 (15:00)	27 (13:50)	0	0	0	0	0
San Roque	Cádiz	17.9 (14:40)	8.0 (00:50)	12,9	52 (15:50)	31 (11:20)	0	0	0	0	0
Castro Urdiales	Cantabria	10.3 (16:30)	6.6 (18:20)	8,5	85 (09:20)	45 (06:50)	7,3	2,2	2,5	0,5	2,1
Ramales de la Victoria	Cantabria	9.6 (00:00)	4.2 (22:00)	6,9	36 (07:20)	13 (13:20)	36,4	15,6	9	4,8	7
Barcena de Cicero, Treto	Cantabria	10.3 (00:10)	7.0 (23:40)	8,7	55 (04:20)	26 (03:20)	3,6	1,6	0,8	0,2	1
Soba, Alto Miera	Cantabria	5.0 (00:00)	0.3 (22:00)	2,7	56 (01:30)	27 (01:30)	36,6	16,4	9,2	6,8	4,2
Santander Aeropuerto	Cantabria	11.1 (00:00)	6.9 (22:20)	9	72 (06:50)	48 (06:50)	5,5	4,5	0,9	0	0,1
Santander	Cantabria	10.8 (00:40)	7.7 (09:10)	9,3	91 (01:50)	55 (03:50)	1,2	0,6	0,2	0	0,4
Villacarriedo	Cantabria	8.8 (00:10)	4.2 (22:50)	6,5	51 (07:20)	24 (07:20)	45,8	13,8	21,4	4,8	5,8
Los Tojos, Bárcena Mayor	Cantabria	7.2 (00:00)	1.8 (21:20)	4,5	39 (03:20)	17 (02:20)	17,2	3	6,2	7,2	0,8
San Felices de Buelna	Cantabria	9.8 (00:10)	6.0 (08:10)	7,9	48 (01:20)	24 (05:50)	33,6	10,6	13,4	6,6	3
Torrelavega, Sierrapando	Cantabria	9.0 (00:00)	5.2 (11:10)	7,1	71 (01:00)	39 (00:10)	25,2	8,8	9,4	4,2	2,8
San Vicente de la Barquera	Cantabria	10.4 (00:10)	5.9 (22:30)	8,1	78 (06:30)	46 (04:30)	21,7	8	6,2	6,7	0,8
Camaleño, Fuente De	Cantabria	3.7 (00:10)	-1.5 (22:30)	1,1	37 (08:10)	10 (00:40)	7,2	0,2	0,6	2	4,4
Cillórigo de Liébana, Tama	Cantabria	9.9 (01:10)	3.3 (23:59)	6,6	63 (04:00)	32 (03:30)	5	0,2	1,2	0,8	2,8
Tresviso	Cantabria	4.1 (00:00)	-0.5 (23:30)	1,8	91 (03:10)	50 (03:10)	7,4	4,4	1,8	0,8	0,4
