España											
Actualizado: viernes, 23 enero 2015 a las 09:00 hora oficial											
Fecha: jueves, 22 enero 2015											
											
Estación	Provincia	Temperatura máxima (ºC)	Temperatura mínima (ºC)	Temperatura media (ºC)	Racha (km/h)	Velocidad máxima (km/h)	Precipitación 00-24h (mm)	Precipitación 00-06h (mm)	Precipitación 06-12h (mm)	Precipitación 12-18h (mm)	Precipitación 18-24h (mm)
Navalvillar de Pela	Badajoz	11.6 (15:40)	2.5 (05:40)	7,1	40 (12:10)	24 (13:10)	0	0	0	0	0
Don Benito	Badajoz	11.8 (17:00)	2.0 (05:20)	6,9	45 (15:20)	25 (14:00)	0	0	0	0	0
Llerena	Badajoz	8.6 (16:40)	1.9 (08:10)	5,3	54 (13:40)	38 (13:00)	0	0	0	0	0
Villafranca de los Barros	Badajoz	10.3 (16:00)	3.7 (08:50)	7	44 (14:50)	30 (14:50)	0	0	0	0	0
Mérida	Badajoz	13.7 (16:10)	1.9 (08:00)	7,8	33 (13:20)	18 (15:10)	0	0	0	0	0
Zafra	Badajoz	10.6 (14:50)	1.5 (22:50)	6,1	50 (13:10)	36 (13:10)	0	0	0	0	0
Almendralejo	Badajoz	11.2 (15:20)	2.6 (07:30)	6,9	45 (14:40)	33 (15:20)	0	0	0	0	0
Badajoz Aeropuerto	Badajoz	14.3 (15:10)	5.6 (06:50)	10	42 (12:50)	28 (05:30)	0	0	0	0	0
Alburquerque	Badajoz	12.8 (16:40)	3.4 (04:40)	8,1	49 (12:40)	22 (12:40)	0	0	0	0	0
Puebla de Obando	Badajoz	11.5 (15:00)	1.9 (06:20)	6,7	46 (13:40)	31 (14:30)	0	0	0	0	0
Badajoz	Badajoz	14.3 (14:10)	6.1 (03:50)	10,2	38 (11:30)	26 (12:20)	0,2	0	0	0,2	0
Olivenza	Badajoz	12.4 (17:00)	5.3 (05:50)	8,8	43 (10:50)	29 (11:00)	0	0	0	0	0
Alconchel	Badajoz	13.1 (16:30)	6.3 (03:10)	9,7	45 (13:10)	31 (13:10)	0	0	0	0	0
Barcarrota	Badajoz	11.3 (15:00)	3.7 (08:50)	7,5	36 (16:30)	19 (12:50)	0	0	0	0	0
Villanueva del Fresno	Badajoz	12.8 (15:10)	5.6 (04:10)	9,2	42 (16:20)	27 (15:10)	0	0	0	0	0
Monesterio	Badajoz	7.7 (16:10)	2.4 (06:00)	5	48 (00:50)	26 (15:00)	0	0	0	0	0
Fuente de Cantos	Badajoz	9.2 (16:10)	1.7 (09:10)	5,4	57 (13:50)	45 (13:50)	0	0	0	0	0
Jerez de los Caballeros	Badajoz	11.3 (14:10)	4.9 (08:40)	8,1	51 (14:10)	32 (07:40)	0	0	0	0	0
Fregenal de la Sierra	Badajoz	9.6 (14:20)	3.7 (23:20)	6,7	50 (14:40)	32 (14:40)	0	0	0	0	0
Azuaga	Badajoz	9.2 (17:00)	2.5 (08:20)	5,8	54 (12:50)	35 (12:00)	0	0	0	0	0
Pontons	Barcelona	8.2 (14:50)	-2.4 (08:30)	2,9	36 (21:10)	21 (20:20)	0	0	0	0	0
Vilafranca del Penedès	Barcelona										
Sitges	Barcelona	12.7 (14:40)	3.6 (23:40)	8,1	32 (06:30)	17 (04:30)	0	0	0	0	0
Barcelona Aeropuerto	Barcelona	12.9 (15:30)	2.9 (08:20)	7,9	35 (06:10)	27 (06:10)	0	0	0	0	0
Berga	Barcelona	7.7 (15:50)	-1.3 (23:50)	3,2	21 (04:30)	12 (04:30)	0	0	0	0	0
Balsareny	Barcelona	9.4 (15:00)	-4.8 (07:00)	2,3	21 (16:20)	13 (16:00)	0	0	0	0	0
Moià	Barcelona	6.9 (15:30)	-2.2 (03:00)	2,4	21 (15:00)	13 (14:10)	0	0	0	0	0
Manresa	Barcelona	9.4 (14:50)	-3.2 (08:40)	3,1	29 (17:00)	14 (16:50)	0	0	0	0	0
Monistrol de Montserrat	Barcelona	5.0 (16:50)	-0.2 (00:10)	2,4			0	0	0	0	0
Igualada	Barcelona	8.3 (15:10)	0.0 (08:10)	4,2	23 (15:20)	10 (13:20)	0	0	0	0	0
Corbera, Pic d'Agulles	Barcelona	6.7 (14:30)	-0.6 (05:30)	3			0	0	0	0	0
Barcelona	Barcelona	13.3 (14:10)	4.8 (08:30)	9,1	24 (01:50)	14 (07:50)	0	0	0	0	0
Barcelona, Museo Marítimo	Barcelona	11.9 (16:40)	5.6 (05:00)	8,7	17 (11:40)	10 (11:40)	0	0	0	0	0
Caldes de Montbui	Barcelona	11.5 (15:10)	-2.5 (08:20)	4,5	25 (15:40)	15 (15:40)	0	0	0	0	0
Sabadell Aeropuerto	Barcelona						0	0	0	0	0
Vilassar de Dalt	Barcelona	13.2 (13:30)	5.7 (00:00)	9,4	24 (13:50)	12 (05:50)	0	0	0	0	0
Arenys de Mar	Barcelona	12.7 (14:20)	3.5 (02:10)	8,1	32 (11:20)	14 (11:00)					
Santa Susana	Barcelona	12.1 (15:30)	0.4 (00:50)	6,3	31 (13:10)	18 (11:00)	0	0	0	0	0
Fogars de Montclús	Barcelona	7.6 (13:00)	-1.5 (00:40)	3			0	0	0	0	0
Tona	Barcelona										
Sant Julià  de Vilatorta	Barcelona	8.8 (16:00)	-4.4 (08:50)	2,2	13 (16:00)	6 (16:00)	0,2	0	0,1	0,1	0
Forua	Bizkaia	10.3 (14:40)	3.4 (04:00)	6,9	48 (08:30)	27 (08:30)	15,4	8,6	2,6	2	2,2
Machichaco	Bizkaia				80 (04:40)	55 (03:40)	6,1	3,6	0,3	1,6	0,6
Punta Galea	Bizkaia	9.6 (14:20)	4.3 (01:10)	7	60 (19:20)	28 (11:20)	8	3	1,3	3,1	0,6
Orozko	Bizkaia	5.8 (16:00)	0.1 (01:00)	3	26 (10:20)	8 (09:10)	32,6	7	15	6,4	4,2
Abadiño	Bizkaia	2.8 (15:10)	-0.2 (02:00)	1,3			18,8	3,8	11,4	1,4	2,2
Amorebieta--Etxano	Bizkaia	9.5 (14:40)	3.9 (01:20)	6,7	36 (11:50)	21 (14:50)	23	8,6	9	1,4	4
Balmaseda	Bizkaia	9.0 (13:20)	2.4 (02:10)	5,7			48	13,4	20	8	6,6
Güeñes	Bizkaia	8.3 (13:00)	2.0 (03:00)	5,2	53 (10:40)	31 (10:20)	32,4	8,8	11,8	4,6	7,2
Bilbao Aeropuerto	Bizkaia										0,7
Coruña del Conde	Burgos	3.1 (15:40)	-1.6 (08:30)	0,7	54 (14:20)	35 (14:10)	1	0	0,4	0,6	0
Aranda de Duero	Burgos	5.4 (14:20)	-2.1 (23:40)	1,7	40 (14:50)	22 (14:50)	0	0	0	0	0
Pedrosa del Príncipe	Burgos										
Palacios de la Sierra	Burgos	2.6 (14:10)	-2.6 (00:00)	0	50 (16:50)	28 (15:10)	4,2	0,2	0,2	3,8	0
Monterrubio de la Demanda	Burgos	1.8 (15:20)	-3.0 (00:10)	-0,6	57 (15:40)	23 (12:30)	0,4	0	0	0,4	0
Villamayor de los Montes	Burgos	4.0 (15:50)	-1.4 (07:50)	1,3	41 (17:00)	28 (17:00)	2	0,4	1,6	0	0
Burgos Aeropuerto	Burgos	2.9 (15:10)	-1.1 (07:40)	0,9			6,6	1	5	0,4	0,2
Santa Gadea de Alfoz	Burgos										
Sargentes de la Lora	Burgos	3.6 (14:20)	-1.9 (00:30)	0,8	57 (15:50)	39 (15:50)	17,2	4,2	0,2	12,8	0
Briviesca	Burgos	3.1 (17:00)	-0.1 (00:50)	1,5	39 (15:30)	27 (15:20)	19,8	0	10,2	9,6	0
Miranda de Ebro	Burgos	5.1 (16:20)	1.1 (00:10)	3,1	32 (11:20)	15 (13:30)	16,8	4	8	1,4	3,4
Belorado	Burgos	2.4 (14:20)	-0.3 (06:10)	1,1	28 (05:30)	17 (05:30)	10	4,3	5,5	0,1	0,1
Navalvillar de Ibor	Cáceres	6.2 (15:40)	-0.5 (08:20)	2,8	35 (14:30)	18 (14:10)	0	0	0	0	0
Madrigal de la Vera	Cáceres	9.7 (15:50)	4.8 (08:40)	7,3	55 (12:00)	26 (12:10)	0,2	0	0,2	0	0
Navalmoral de la Mata	Cáceres	13.4 (13:30)	4.7 (06:30)	9	47 (11:50)	20 (12:00)	0	0	0	0	0
Garganta de la Olla	Cáceres	9.1 (15:10)	3.0 (07:20)	6,1	63 (03:30)	35 (21:40)	0	0	0	0	0
Serradilla	Cáceres	10.1 (16:00)	2.8 (02:50)	6,5	35 (13:10)	20 (15:40)	0	0	0	0	0
Jaraicejo	Cáceres	8.5 (15:10)	1.8 (04:00)	5,1	46 (12:40)	24 (12:20)	0	0	0	0	0
Trujillo	Cáceres	9.1 (12:00)	1.6 (06:30)	5,4	45 (13:00)	26 (14:10)	0	0	0	0	0
Cáceres	Cáceres	11.3 (16:40)	3.4 (08:40)	7,4	43 (12:20)	27 (14:10)	0	0	0	0	0
Cañaveral	Cáceres	11.1 (15:00)	5.1 (02:00)	8,1	48 (00:50)	25 (01:00)	0	0	0	0	0
Nuñomoral	Cáceres	9.0 (16:50)	4.5 (08:30)	6,8	38 (03:30)	18 (03:30)	0	0	0	0	0
Guijo de Granadilla	Cáceres	10.8 (16:00)	3.1 (09:10)	7	33 (14:10)	20 (14:10)	0	0	0	0	0
Hervás	Cáceres	6.7 (15:10)	2.7 (09:20)	4,7	41 (00:10)	16 (00:10)					
Montehermoso	Cáceres	10.3 (15:00)	4.9 (02:00)	7,6	46 (06:20)	28 (06:20)	0	0	0	0	0
Tornavacas	Cáceres	5.3 (13:10)	1.4 (07:30)	3,4	68 (00:10)	24 (00:10)	0	0	0	0	0
Piornal	Cáceres	2.2 (16:20)	-1.8 (07:30)	0,2	55 (04:00)	32 (04:10)	2,6	0,2	0	2,4	0
Plasencia	Cáceres	10.5 (16:10)	2.1 (04:10)	6,3	32 (13:00)	13 (12:20)	0	0	0	0	0
Torrecilla de los Angeles	Cáceres	8.8 (16:10)	5.1 (07:50)	7	59 (01:00)	27 (00:20)	0	0	0	0	0
Hoyos	Cáceres	9.0 (15:10)	4.9 (05:10)	7	60 (03:20)	31 (08:40)	0	0	0	0	0
Zarza La Mayor	Cáceres	12.0 (13:40)	3.8 (05:00)	7,9	40 (13:40)	26 (14:20)	0	0	0	0	0
Valverde del Fresno	Cáceres										
Aliseda	Cáceres										
Brozas	Cáceres	10.3 (13:50)	1.4 (06:30)	5,9	54 (14:00)	42 (14:00)	0	0	0	0	0
Valencia de Alcántara	Cáceres	10.4 (15:00)	5.0 (07:30)	7,7	35 (02:30)	19 (03:20)	0	0	0	0	0
Guadalupe	Cáceres	9.1 (15:40)	3.0 (06:10)	6,1	38 (21:00)	17 (22:00)	0	0	0	0	0
Cañamero	Cáceres	9.2 (15:20)	2.2 (08:30)	5,7	31 (12:50)	16 (12:40)	0	0	0	0	0
Zorita	Cáceres	9.7 (14:20)	2.0 (05:30)	5,8	51 (13:20)	40 (12:50)	0	0	0	0	0
Alcuescar	Cáceres	10.2 (15:40)	0.8 (08:30)	5,5	44 (12:30)	28 (14:50)	0	0	0	0	0
Chipiona	Cádiz	15.0 (16:30)	11.1 (08:30)	13,1	53 (03:40)	35 (03:10)	0	0	0	0	0
Rota, Base Naval	Cádiz	14.9 (16:50)	10.4 (23:50)	12,6			0	0	0	0	0
Grazalema	Cádiz	4.6 (16:20)	2.3 (05:10)	3,4	56 (00:10)	25 (00:10)	0,1	0	0,1	0	0
Olvera	Cádiz	9.7 (17:40)	4.3 (05:30)	7	40 (01:20)	23 (02:50)	0	0	0	0	0
El Bosque	Cádiz	11.8 (16:50)	5.7 (23:40)	8,8	42 (14:10)	22 (16:00)	0	0	0	0	0
San José del Valle	Cádiz	13.5 (17:00)	7.1 (23:20)	10,3	43 (13:20)	16 (13:20)	0	0	0	0	0
Jerez de la Frontera Aeropuerto	Cádiz	15.3 (16:30)	5.5 (23:59)	10,4	48 (11:40)	33 (12:20)	0	0	0	0	0
San Fernando	Cádiz	14.4 (17:00)	11.4 (09:00)	12,9	59 (03:40)	36 (04:00)	0	0	0	0	0
Cádiz	Cádiz	14.4 (17:30)	11.3 (09:00)	12,8	55 (09:50)	35 (10:10)	0	0	0	0	0
Medina Sidonia	Cádiz	15.0 (16:50)	6.4 (23:59)	10,7	54 (12:40)	35 (12:40)	0	0	0	0	0
Vejer de la Frontera	Cádiz	13.2 (17:00)	9.3 (08:50)	11,3	56 (03:00)	30 (06:40)	0	0	0	0	0
Barbate	Cádiz	15.1 (16:50)	7.9 (23:40)	11,5	51 (12:00)	32 (12:20)	0	0	0	0	0
Tarifa	Cádiz	15.5 (15:10)	8.7 (23:59)	12,1	53 (07:50)	32 (07:50)	0	0	0	0	0
Jimena de la Frontera	Cádiz	14.1 (15:40)	3.7 (23:59)	8,9	49 (00:20)	28 (00:20)	0	0	0	0	0
San Roque	Cádiz	14.5 (15:30)	7.6 (23:59)	11	43 (00:10)	26 (00:10)	0	0	0	0	0
Ramales de la Victoria	Cantabria	9.0 (16:30)	3.6 (00:00)	6,3	39 (05:50)	18 (08:30)	37,8	13	8,8	5,6	10,4
Barcena de Cicero, Treto	Cantabria	10.9 (14:20)	5.3 (00:00)	8,1	43 (04:20)	23 (07:20)	11,2	9,4	1	0,4	0,4
Soba, Alto Miera	Cantabria	3.0 (15:30)	0.3 (00:00)	1,7	47 (07:30)	26 (10:30)	51,6	10,2	23	13,8	4,6
Santander Aeropuerto	Cantabria	11.0 (12:40)	6.6 (08:50)	8,8	58 (01:40)	37 (04:00)					
Santander	Cantabria	10.5 (15:10)	6.7 (00:50)	8,6	80 (04:00)	59 (04:00)	7,4	3,8	2,4	0,4	0,8
Villacarriedo	Cantabria	8.7 (13:30)	3.5 (00:00)	6,1	55 (07:30)	31 (05:30)	43,6	11,8	17	1,6	13,2
Los Tojos, Bárcena Mayor	Cantabria	4.6 (09:30)	0.3 (00:40)	2,4	62 (08:50)	33 (08:20)	24	9,8	6	6	2,2
San Felices de Buelna	Cantabria										
Torrelavega, Sierrapando	Cantabria										
San Vicente de la Barquera	Cantabria	10.4 (04:00)	6.2 (23:59)	8,3	84 (05:00)	52 (05:00)	6,4	1,7	2,7	1,7	0,3
Camaleño, Fuente De	Cantabria							8,2	3		
Cillórigo de Liébana, Tama	Cantabria	7.4 (04:00)	1.9 (00:00)	4,7	50 (03:50)	18 (04:10)	42,8	14,4	20,4	5,8	2,2
Tresviso	Cantabria										
Santillana del Mar, Altamira	Cantabria	9.7 (12:30)	4.4 (00:00)	7	77 (03:40)	46 (04:40)	6,2	4,6	0	0	1,6
Reinosa	Cantabria	2.6 (12:00)	0.1 (00:00)	1,3	65 (06:50)	45 (06:50)	21,4	8,3	5,2	6	1,9
Valderredible, Cubillo de Ebro	Cantabria	3.9 (13:50)	-0.4 (00:00)	1,8	25 (12:50)	18 (16:30)	23	7,8	5,8	8	1,4
Valderredible, Polientes	Cantabria	4.1 (15:50)	0.2 (00:00)	2,1	17 (20:40)	8 (20:40)	32	18,4	11,2	0,4	2
Segorbe	Castelló/Castellón	10.2 (14:20)	3.8 (02:00)	7	40 (15:00)	24 (15:00)	0	0	0	0	0
Montanejos	Castelló/Castellón	7.8 (15:50)	3.0 (00:50)	5,4	48 (09:00)	30 (09:10)	0	0	0	0	0
Villafranca del Cid/Villafranca	Castelló/Castellón	3.5 (13:10)	-1.9 (07:20)	0,8	70 (23:50)	40 (23:50)	0	0	0	0	0
Atzeneta del Maestrat	Castelló/Castellón	10.3 (13:30)	2.9 (01:10)	6,6	64 (23:40)	36 (23:40)	0	0	0	0	0
Castellón de la Plana, Almazora	Castelló/Castellón	12.9 (14:00)	3.1 (05:10)	8	28 (23:30)	14 (23:59)	0	0	0	0	0
