España											
Actualizado: martes, 12 enero 2016 a las 09:00 hora oficial											
Fecha: lunes, 11 enero 2016											
											
Estación	Provincia	Temperatura máxima (ºC)	Temperatura mínima (ºC)	Temperatura media (ºC)	Racha (km/h)	Velocidad máxima (km/h)	Precipitación 00-24h (mm)	Precipitación 00-06h (mm)	Precipitación 06-12h (mm)	Precipitación 12-18h (mm)	Precipitación 18-24h (mm)
Estaca de Bares	A Coruña										
As Pontes	A Coruña	10.3 (14:00)	5.6 (23:59)	8			15	3	3,8	2,4	5,8
A Coruña	A Coruña	13.2 (14:20)	9.0 (05:30)	11,1	78 (00:50)	38 (01:00)	4,6	0,6	0,4	0,6	3
A Coruña Aeropuerto	A Coruña	13.5 (14:10)	8.3 (05:30)	10,9	59 (01:10)	30 (01:10)					
Carballo, Depuradora	A Coruña	12.7 (13:20)	5.7 (23:50)	9,2			14,2	6,8	1,6	2,2	3,6
Cabo Vilan	A Coruña	12.7 (14:30)	8.1 (04:10)	10,4	99 (04:10)	69 (01:20)	1,6	1,3	0,1	0,2	0
Vimianzo	A Coruña	10.9 (13:50)	6.9 (22:30)	8,9			4,6	1,4	0,6	0,8	1,8
Fisterra	A Coruña	11.3 (13:00)	7.8 (04:50)	9,6	139 (04:40)	89 (01:50)		4,6	0,6		0
Mazaricos	A Coruña	9.5 (12:00)	5.9 (09:20)	7,7			9,6	0,8	3	5,8	0
Sobrado	A Coruña	7.3 (13:10)	4.3 (23:59)	5,8			6,2	4,2	0,6	0,6	0,8
Santiago de Compostela Aeropuerto	A Coruña	11.9 (13:20)	5.2 (06:10)	8,5	67 (03:40)	38 (03:40)	7,2	3,4	0,8	2,9	0,1
Noia	A Coruña	10.8 (13:50)	6.7 (23:59)	8,8	61 (03:40)	14 (04:00)	8,6	1,4	2,6	2,8	1,8
Monte Iroite	A Coruña	7.6 (13:20)	3.6 (19:00)	5,6			3,9	0,5	0,7	0,7	2
Boiro	A Coruña	12.8 (11:40)	7.7 (23:59)	10,3			5,8	0,8	1	3,6	0,4
Padrón	A Coruña	12.4 (13:10)	7.6 (08:30)	10	59 (03:10)	27 (02:40)	9,8	3,5	3,8	2	0,5
Santiago de Compostela	A Coruña	12.1 (14:10)	6.1 (23:59)	9,1	41 (03:40)	12 (01:20)	7,4	3,9	1	1,1	1,4
Rois, Casas do Porto	A Coruña	11.0 (14:00)	7.5 (23:30)	9,3							
Ossa de Montiel	Albacete	9.3 (07:20)	5.0 (23:59)	7,2	63 (07:20)	35 (07:20)	0	0	0	0	0
Villarrobledo	Albacete	11.3 (06:40)	5.3 (23:50)	8,3	62 (06:50)	43 (04:20)	3,6	0	3,2	0,4	0
Munera	Albacete	9.4 (09:30)	4.7 (23:40)	7	63 (01:20)	31 (04:20)	3,2	0,2	2,8	0,2	0
Yeste, Embalse Fuensanta	Albacete	14.6 (05:30)	10.2 (19:50)	12,4			0	0	0	0	0
Yeste	Albacete	11.9 (07:00)	7.6 (19:50)	9,7			0,2	0	0	0,2	0
Hellín	Albacete	14.8 (10:40)	7.8 (22:20)	11,3	55 (11:20)	28 (11:20)	0,1	0	0,1	0	0
Tobarra	Albacete	14.9 (10:30)	8.9 (21:50)	11,9			0	0	0	0	0
Chinchilla	Albacete	10.5 (07:10)	4.0 (23:59)	7,3	66 (00:50)	43 (09:10)	2,8	0	2,7	0,1	0
Albacete	Albacete	12.3 (09:30)	6.1 (23:50)	9,2	60 (06:40)	23 (06:00)	3,5	0	3,5	0	0
Alcalá del Júcar	Albacete	12.3 (08:50)	5.8 (23:59)	9,1	70 (07:30)	37 (07:00)	1,6	0	1,6	0	0
Almansa	Albacete	14.0 (10:20)	6.4 (23:59)	10,2	55 (13:00)	27 (13:00)	0,8	0	0,8	0	0
Orihuela	Alacant/Alicante	23.0 (13:20)	14.2 (01:40)	18,6	41 (22:40)	24 (06:20)	0	0	0	0	0
Pinoso	Alacant/Alicante	16.9 (12:00)	3.7 (23:50)	10,3	37 (12:10)	12 (14:00)	0	0	0	0	0
Rojales	Alacant/Alicante	22.4 (13:00)	14.0 (06:20)	18,2	35 (12:10)	21 (21:50)	0	0	0	0	0
Villena	Alacant/Alicante	18.0 (11:20)	4.2 (00:20)	11,1	55 (11:20)	32 (11:30)	0	0	0	0	0
Novelda	Alacant/Alicante	19.4 (11:50)	9.4 (07:30)	14,4			0	0	0	0	0
Elche/Elx	Alacant/Alicante										
Alicante/Alacant Aeropuerto	Alacant/Alicante	21.4 (12:30)	10.7 (08:00)	16	54 (12:50)	36 (12:50)	0	0	0	0	0
Alicante/Alacant	Alacant/Alicante	20.6 (14:40)	11.0 (04:50)	15,8	47 (14:10)	20 (19:30)	0	0	0	0	0
Benidorm	Alacant/Alicante	21.3 (14:30)	11.4 (00:10)	16,3			0	0	0	0	0
Jávea/ Xàbia	Alacant/Alicante	20.8 (14:10)	11.1 (02:10)	15,9	55 (12:10)	30 (12:40)	0	0	0	0	0
Pego	Alacant/Alicante	21.4 (10:50)	12.5 (02:30)	16,9	65 (15:40)	38 (16:40)	0	0	0	0	0
Alcoy/Alcoi	Alacant/Alicante	18.5 (11:10)	9.8 (23:30)	14,2	69 (14:20)	33 (14:10)	0	0	0	0	0
Vélez Blanco	Almería						0	0	0	0	0
Adra	Almería	17.6 (00:10)	14.7 (21:10)	16,2	67 (13:20)	41 (09:00)	0	0	0	0	0
