España											
Actualizado: jueves, 12 enero 2017 a las 14:00 hora oficial											
Fecha: miércoles, 11 enero 2017											
											
Estación	Provincia	Temperatura máxima (ºC)	Temperatura mínima (ºC)	Temperatura media (ºC)	Racha (km/h)	Velocidad máxima (km/h)	Precipitación 00-24h (mm)	Precipitación 00-06h (mm)	Precipitación 06-12h (mm)	Precipitación 12-18h (mm)	Precipitación 18-24h (mm)
Jerez de los Caballeros	Badajoz	18.1 (17:30)	4.1 (09:20)	11,1	21 (16:20)	16 (16:20)	0	0	0	0	0
Fregenal de la Sierra	Badajoz	16.3 (16:20)	3.2 (09:20)	9,7	19 (16:40)	10 (15:10)	0	0	0	0	0
Azuaga	Badajoz	15.6 (16:10)	3.5 (08:20)	9,6	20 (14:10)	14 (00:20)	0	0	0	0	0
Pontons	Barcelona	10.5 (15:10)	0.3 (08:20)	5,4	42 (14:40)	25 (13:00)	0	0	0	0	0
Vilafranca del Penedès	Barcelona	12.5 (14:40)	-0.2 (07:50)	6,1	28 (13:40)	15 (13:50)	0	0	0	0	0
Sitges	Barcelona	13.7 (14:20)	3.0 (08:20)	8,3	22 (20:10)	8 (23:20)	0	0	0	0	0
Barcelona Aeropuerto	Barcelona	13.5 (15:10)	2.9 (07:50)	8,2	39 (20:10)	27 (19:50)	0	0	0	0	0
Berga	Barcelona	11.0 (15:50)	1.6 (09:20)	6,3	45 (04:00)	17 (03:50)	0	0	0	0	0
Balsareny	Barcelona	12.4 (15:50)	-3.3 (08:40)	4,5	20 (03:50)	15 (03:50)	0	0	0	0	0
Prat de Lluçanès	Barcelona	10.3 (15:50)	-1.5 (07:20)	4,4	34 (03:20)	17 (03:20)	0	0	0	0	0
Moià	Barcelona	10.3 (16:10)	1.5 (07:20)	5,9	26 (14:40)	15 (13:40)	0	0	0	0	0
Manresa	Barcelona	13.6 (15:30)	-1.9 (08:10)	5,9	19 (18:20)	12 (18:20)	0	0	0	0	0
Monistrol de Montserrat	Barcelona	8.4 (11:00)	4.0 (01:30)	6,2			0	0	0	0	0
Igualada	Barcelona				27 (15:30)	12 (15:50)	0	0	0	0	0
Corbera, Pic d'Agulles	Barcelona	10.2 (13:20)	2.8 (05:40)	6,5			0	0	0	0	0
Barcelona	Barcelona	15.4 (15:10)	7.2 (07:50)	11,3	34 (17:00)	23 (17:00)	0	0	0	0	0
Barcelona, Museo Marítimo	Barcelona	13.6 (15:20)	7.2 (05:10)	10,4	32 (15:30)	15 (15:30)	0	0	0	0	0
Caldes de Montbui	Barcelona	13.4 (14:50)	-1.8 (08:10)	5,8	31 (13:20)	18 (13:30)	0	0	0	0	0
Vilassar de Dalt	Barcelona							0			
Arenys de Mar	Barcelona	13.3 (13:50)	4.0 (08:30)	8,7	26 (16:20)	12 (00:50)	0	0	0	0	0
Santa Susana	Barcelona	12.3 (14:40)	2.5 (04:10)	7,4	35 (04:50)	18 (15:00)	0	0	0	0	0
Fogars de Montclús	Barcelona	9.7 (13:50)	2.0 (09:00)	5,8			0	0	0	0	0
Tona	Barcelona	11.9 (15:30)	-1.6 (08:20)	5,1	26 (13:50)	13 (14:00)					
Sant Julià  de Vilatorta	Barcelona	11.3 (16:00)	-2.5 (08:10)	4,4	13 (16:30)	8 (14:50)	0	0	0	0	0
Lekeitio	Bizkaia	13.0 (13:00)	10.7 (00:40)	11,8	76 (07:00)	56 (05:40)	0,7	0	0,1	0	0,6
Forua	Bizkaia	13.7 (13:00)	10.3 (00:00)	12	46 (06:00)	23 (07:10)	16,8	9,6	4	1,8	1,4
Machichaco	Bizkaia				82 (09:10)	67 (09:10)	13,9	5,3	6,6	0,8	1,2
Punta Galea	Bizkaia	12.2 (13:20)	10.1 (00:40)	11,2	55 (05:30)	31 (07:40)	11	7,3	1,6	2,1	0
Orozko	Bizkaia	11.7 (14:50)	8.6 (03:10)	10,2	30 (00:40)	8 (00:40)	16	10	4	1,8	0,2
Abadiño	Bizkaia	9.3 (14:40)	5.8 (00:30)	7,6			37	26,8	4,2	4,4	1,6
Amorebieta--Etxano	Bizkaia	12.6 (14:40)	9.8 (00:00)	11,2	43 (15:10)	27 (07:00)	26,6	16	6,2	3,8	0,6
Balmaseda	Bizkaia	13.1 (12:50)	9.1 (23:59)	11,1			8,6	6,2	1	1,2	0,2
Güeñes	Bizkaia	12.4 (14:00)	9.4 (00:10)	10,9	36 (05:30)	21 (00:10)	8,3	7	0,6	0,6	0,1
Bilbao Aeropuerto	Bizkaia	12.8 (13:00)	10.2 (01:20)	11,5	55 (03:10)	36 (03:20)	21,1	16,2	1,9	3	0
Sopuerta	Bizkaia	13.1 (12:10)	10.1 (01:00)	11,6	40 (08:20)	21 (08:10)	15	11	1	2,6	0,4
Coruña del Conde	Burgos	12.1 (16:20)	3.6 (23:59)	7,9	63 (02:10)	40 (03:30)	0	0	0	0	0
Aranda de Duero	Burgos										
Pedrosa del Príncipe	Burgos	13.5 (14:50)	-2.9 (06:10)	5,3	20 (15:30)	12 (15:30)	0	0	0	0	0
Palacios de la Sierra	Burgos	13.4 (14:10)	1.3 (23:40)	7,3			0	0	0	0	0
Monterrubio de la Demanda	Burgos	10.2 (15:30)	1.4 (23:59)	5,8	61 (11:30)	28 (08:50)	0,4	0,4	0	0	0
Villamayor de los Montes	Burgos	13.0 (15:00)	4.1 (23:20)	8,5	51 (01:30)	33 (01:30)	0	0	0	0	0
Burgos Aeropuerto	Burgos							0	0	0	
Santa Gadea de Alfoz	Burgos	10.7 (14:30)	5.2 (00:00)	7,9			1,2	0,2	1	0	0
Sargentes de la Lora	Burgos	10.7 (15:30)	3.8 (23:59)	7,2	60 (02:40)	33 (00:40)	0,4	0	0,4	0	0
Briviesca	Burgos	12.9 (14:10)	5.0 (23:59)	8,9	23 (14:10)	14 (14:20)	0,4	0,4	0	0	0
Medina de Pomar	Burgos	14.0 (13:30)	4.2 (23:40)	9,1	39 (13:00)	17 (13:10)	0,8	0,8	0	0	0
Miranda de Ebro	Burgos	15.0 (15:30)	4.5 (23:59)	9,8	25 (12:00)	14 (12:00)	1,2	1,2	0	0	0
Belorado	Burgos	11.8 (14:20)	4.6 (23:59)	8,2	26 (17:00)	15 (17:00)	0,4	0,4	0	0	0
Madrigal de la Vera	Cáceres	16.5 (16:20)	6.7 (05:40)	11,6	19 (07:40)	10 (19:30)	0	0	0	0	0
Navalmoral de la Mata	Cáceres	17.4 (15:20)	2.3 (06:10)	9,8	18 (07:00)	10 (01:00)	0	0	0	0	0
Garganta de la Olla	Cáceres	17.4 (14:40)	10.5 (22:30)	13,9	67 (05:20)	36 (05:00)	0	0	0	0	0
Serradilla	Cáceres	18.2 (16:40)	6.5 (09:50)	12,4	58 (02:00)	37 (01:40)	0	0	0	0	0
Jaraicejo	Cáceres	15.6 (16:00)	5.3 (07:50)	10,5	16 (02:50)	10 (21:00)	0	0	0	0	0
Trujillo	Cáceres	16.1 (15:30)	4.0 (09:20)	10,1	19 (22:50)	10 (23:59)	0	0	0	0	0
Cáceres	Cáceres	17.9 (16:20)	6.5 (09:10)	12,2	28 (01:10)	19 (23:40)	0	0	0	0	0
Cañaveral	Cáceres	19.8 (16:10)	8.5 (03:40)	14,1	53 (09:00)	40 (09:00)	0	0	0	0	0
Nuñomoral	Cáceres	18.8 (15:50)	3.6 (09:00)	11,2	42 (00:10)	24 (00:40)	0	0	0	0	0
Guijo de Granadilla	Cáceres	19.3 (16:10)	7.0 (00:20)	13,1	29 (02:40)	18 (02:40)	0	0	0	0	0
Hervás	Cáceres	18.1 (14:00)	7.7 (00:30)	12,9	42 (07:40)	18 (08:20)	0	0	0	0	0
Montehermoso	Cáceres	20.3 (16:20)	4.6 (03:20)	12,4	28 (11:50)	17 (11:20)	0	0	0	0	0
Tornavacas	Cáceres	15.2 (15:10)	6.8 (06:30)	11	55 (04:10)	37 (22:50)	0	0	0	0	0
Piornal	Cáceres	14.2 (15:20)	5.8 (00:00)	10	63 (05:20)	33 (06:30)	0	0	0	0	0
Plasencia	Cáceres	19.7 (15:10)	8.0 (07:40)	13,9	31 (12:30)	12 (12:50)	0	0	0	0	0
Coria	Cáceres	20.2 (16:20)	7.2 (06:00)	13,7	35 (19:30)	19 (19:40)	0	0	0	0	0
Torrecilla de los Angeles	Cáceres	19.8 (16:10)	2.9 (06:30)	11,3	24 (01:20)	13 (00:50)	0	0	0	0	0
Hoyos	Cáceres	19.6 (16:00)	7.1 (09:00)	13,4	42 (07:30)	26 (10:20)	0	0	0	0	0
Zarza La Mayor	Cáceres	19.5 (16:20)	6.6 (07:30)	13	21 (14:00)	14 (12:30)	0	0	0	0	0
Valverde del Fresno	Cáceres	20.9 (15:30)	7.4 (09:00)	14,1	26 (10:20)	13 (19:00)	0	0	0	0	0
Aliseda	Cáceres	18.4 (16:10)	7.7 (05:00)	13	30 (02:20)	15 (20:30)	0	0	0	0	0
Brozas	Cáceres	18.5 (16:40)	5.9 (07:20)	12,2	29 (10:00)	26 (10:00)	0	0	0	0	0
Valencia de Alcántara	Cáceres	18.9 (16:10)	6.8 (07:30)	12,8	30 (02:20)	18 (02:20)	0	0	0	0	0
Guadalupe	Cáceres	17.3 (15:10)	3.8 (08:20)	10,5	18 (15:40)	9 (15:50)	0	0	0	0	0
Cañamero	Cáceres	15.1 (15:50)	4.1 (07:10)	9,6	14 (08:50)	7 (15:20)	0	0	0	0	0
Zorita	Cáceres	16.9 (16:30)	4.7 (04:50)	10,8	27 (00:10)	23 (00:10)	0	0	0	0	0
Alcuescar	Cáceres	17.9 (16:10)	4.8 (07:40)	11,3	21 (22:40)	11 (22:30)	0	0	0	0	0
Chipiona	Cádiz	18.0 (16:30)	8.5 (08:10)	13,3	27 (17:50)	14 (12:30)	0	0	0	0	0
Rota, Base Naval	Cádiz	17.8 (15:40)	7.2 (08:00)	12,5			0	0	0	0	0
Grazalema	Cádiz	12.0 (14:20)	3.6 (23:20)	7,8	36 (14:40)	20 (15:30)	0	0	0	0	0
Olvera	Cádiz	16.0 (15:20)	5.4 (05:10)	10,7	31 (14:40)	18 (12:30)	0	0	0	0	0
El Bosque	Cádiz	19.8 (14:40)	4.2 (07:50)	12	39 (15:50)	19 (15:10)	0	0	0	0	0
San José del Valle	Cádiz	20.6 (15:10)	7.7 (07:40)	14,2	27 (13:50)	12 (13:50)	0	0	0	0	0
Jerez de la Frontera Aeropuerto	Cádiz	20.3 (15:30)	5.8 (07:00)	13	46 (17:00)	33 (17:00)	0	0	0	0	0
San Fernando	Cádiz	19.3 (16:30)	9.2 (08:20)	14,2	29 (14:10)	16 (21:20)	0	0	0	0	0
Cádiz	Cádiz	18.1 (17:00)	10.2 (08:30)	14,2	32 (15:50)	25 (15:30)	0	0	0	0	0
Medina Sidonia	Cádiz										
Vejer de la Frontera	Cádiz	20.3 (15:30)	10.0 (03:50)	15,1	28 (02:00)	15 (02:20)	0	0	0	0	0
Barbate	Cádiz	19.2 (14:20)	7.5 (06:50)	13,4	35 (23:00)	25 (23:10)	0	0	0	0	0
Tarifa	Cádiz	19.1 (14:00)	11.7 (07:20)	15,4				0	0		0
Jimena de la Frontera	Cádiz	21.6 (13:40)	8.3 (23:59)	15	40 (17:30)	26 (11:00)	0	0	0	0	0
San Roque	Cádiz	19.6 (14:40)	11.7 (04:50)	15,7	35 (06:10)	24 (18:00)	0	0	0	0	0
Castro Urdiales	Cantabria	13.3 (13:40)	10.3 (00:00)	11,8	52 (08:50)	32 (03:20)	11,4	8,4	1,5	1,5	0
Ramales de la Victoria	Cantabria	13.0 (13:10)	9.4 (23:20)	11,2	32 (18:30)	15 (06:40)	22,6	14,2	6	2,4	0
Barcena de Cicero, Treto	Cantabria	13.4 (12:40)	11.2 (01:10)	12,3	39 (03:40)	19 (03:30)	9,2	6,6	1,8	0,8	0
Soba, Alto Miera	Cantabria	9.2 (10:50)	6.9 (00:00)	8	45 (00:50)	23 (00:50)	26,6	14,6	5,8	5,4	0,8
Santander Aeropuerto	Cantabria	13.8 (13:50)	11.1 (00:50)	12,5	52 (08:40)	31 (07:40)	6	6	0	0	0
Santander	Cantabria	12.9 (12:30)	11.2 (00:00)	12	60 (07:30)	40 (07:30)	2,8	2,6	0,2	0	0
Villacarriedo	Cantabria	12.6 (14:10)	9.9 (00:20)	11,3	43 (09:50)	23 (09:10)	20,6	13,8	4,8	0,6	1,4
Los Tojos, Bárcena Mayor	Cantabria	13.4 (14:30)	6.1 (23:59)	9,7	31 (02:10)	15 (02:10)	2,8	1,4	1,2	0	0,2
San Felices de Buelna	Cantabria	14.0 (13:30)	10.2 (00:00)	12,1	33 (14:30)	17 (13:20)	7,4	5,4	1,2	0,6	0,2
Torrelavega, Sierrapando	Cantabria	13.4 (13:00)	10.3 (00:20)	11,8	58 (03:30)	34 (15:00)	7,4	7,2	0	0,2	0
San Vicente de la Barquera	Cantabria	14.2 (13:20)	10.6 (00:50)	12,4	53 (04:20)	33 (14:50)	0,1	0,1	0	0	0
Camaleño, Fuente De	Cantabria	14.4 (14:50)	3.9 (23:00)	9,1	35 (08:50)	12 (01:40)	2,2	2	0,2	0	0
Cillórigo de Liébana, Tama	Cantabria	19.1 (13:50)	6.0 (22:10)	12,6	52 (11:50)	26 (10:20)	0	0	0	0	0
Tresviso	Cantabria	13.0 (14:40)	6.1 (00:00)	9,5	71 (01:40)	48 (03:30)	0	0	0	0	0
Santillana del Mar, Altamira	Cantabria	12.9 (13:30)	10.0 (01:00)	11,4	42 (08:20)	22 (15:30)	10,6	9,6	0,2	0,8	0
Reinosa	Cantabria	12.6 (14:40)	5.2 (23:59)	8,9	67 (01:20)	46 (01:20)	0,4	0,3	0,1	0	0
Alto Campoo	Cantabria	7.2 (15:20)	1.7 (00:00)	4,4	75 (08:40)	38 (08:50)	8,4	4,5	3,8	0,1	0
