España											
Actualizado: martes, 27 enero 2015 a las 09:00 hora oficial											
Fecha: lunes, 26 enero 2015											
											
Estación	Provincia	Temperatura máxima (ºC)	Temperatura mínima (ºC)	Temperatura media (ºC)	Racha (km/h)	Velocidad máxima (km/h)	Precipitación 00-24h (mm)	Precipitación 00-06h (mm)	Precipitación 06-12h (mm)	Precipitación 12-18h (mm)	Precipitación 18-24h (mm)
Vilafranca del Penedès	Barcelona	12.2 (14:20)	0.7 (03:10)	6,4	26 (04:50)	15 (04:40)	0	0	0	0	0
Sitges	Barcelona	12.0 (14:30)	6.0 (06:40)	9	31 (04:20)	16 (05:30)	0	0	0	0	0
Barcelona Aeropuerto	Barcelona	13.1 (15:40)	4.6 (08:10)	8,9	41 (06:40)	27 (04:20)	0	0	0	0	0
Berga	Barcelona	7.9 (02:10)	-1.7 (07:40)	3,1	43 (00:10)	23 (00:10)	0	0	0	0	0
Balsareny	Barcelona	10.2 (16:00)	-2.9 (07:40)	3,6	19 (00:10)	13 (16:10)	0	0	0	0	0
Moià	Barcelona	9.3 (14:50)	-1.7 (08:20)	3,8	19 (15:10)	11 (11:10)	0	0	0	0	0
Manresa	Barcelona	10.5 (15:40)	-2.0 (08:30)	4,3	24 (16:10)	12 (16:20)	0	0	0	0	0
Monistrol de Montserrat	Barcelona	5.7 (14:40)	-0.6 (08:50)	2,5			0	0	0	0	0
Igualada	Barcelona	9.7 (14:00)	-0.5 (08:30)	4,6	20 (13:20)	8 (13:30)	0	0	0	0	0
Corbera, Pic d'Agulles	Barcelona	10.3 (15:20)	-0.1 (08:00)	5,1			0	0	0	0	0
Barcelona	Barcelona	13.5 (16:00)	7.5 (08:00)	10,5	29 (10:30)	15 (10:30)	0	0	0	0	0
Barcelona, Museo Marítimo	Barcelona	11.4 (16:00)	7.2 (08:10)	9,3	20 (05:30)	12 (05:30)	0	0	0	0	0
Caldes de Montbui	Barcelona	11.0 (15:50)	-1.7 (07:30)	4,6	15 (01:50)	12 (01:40)	0	0	0	0	0
Sabadell Aeropuerto	Barcelona										0
Vilassar de Dalt	Barcelona	12.2 (16:20)	6.2 (01:20)	9,2	17 (04:10)	9 (04:10)	0	0	0	0	0
Arenys de Mar	Barcelona	12.0 (11:40)	4.2 (02:10)	8,1	17 (04:00)	10 (04:10)					
Santa Susana	Barcelona	10.2 (12:00)	0.3 (02:10)	5,2	15 (13:50)	6 (12:40)	0	0	0	0	0
Fogars de Montclús	Barcelona	5.6 (12:00)	0.6 (03:00)	3,1			0	0	0	0	0
Tona	Barcelona										
Sant Julià  de Vilatorta	Barcelona	7.1 (16:10)	-2.3 (03:20)	2,4	10 (00:20)	6 (00:40)	0	0	0	0	0
Forua	Bizkaia	10.2 (15:00)	3.4 (00:00)	6,8	21 (23:10)	9 (21:00)	0	0	0	0	0
Machichaco	Bizkaia				49 (21:40)	33 (21:40)	0,6	0	0	0	0,6
Punta Galea	Bizkaia	9.8 (14:40)	5.4 (03:30)	7,6	34 (22:40)	19 (22:30)	0	0	0	0	0
Orozko	Bizkaia	7.5 (13:00)	3.1 (04:30)	5,3	9 (13:10)	4 (13:20)	0	0	0	0	0
Abadiño	Bizkaia	3.8 (23:50)	0.9 (00:00)	2,3			0	0	0	0	0
Amorebieta--Etxano	Bizkaia	9.0 (15:30)	2.7 (00:00)	5,9	13 (23:30)	9 (23:30)	0	0	0	0	0
Balmaseda	Bizkaia	9.3 (15:10)	3.5 (05:00)	6,4			0	0	0	0	0
Güeñes	Bizkaia	8.8 (15:30)	3.6 (05:00)	6,2	15 (16:50)	11 (16:50)	0	0	0	0	0
Bilbao Aeropuerto	Bizkaia	9.9 (15:00)	4.4 (02:50)	7,1	18 (16:00)	14 (16:50)	0	0	0	0	0
Coruña del Conde	Burgos	9.4 (15:30)	-4.4 (05:30)	2,5	30 (16:30)	21 (16:10)	0	0	0	0	0
Aranda de Duero	Burgos	12.3 (14:50)	-3.1 (04:30)	4,6	28 (16:20)	15 (11:30)	0	0	0	0	0
Pedrosa del Príncipe	Burgos	7.3 (15:30)	-7.6 (08:10)	-0,1	24 (17:20)	17 (17:30)	0	0	0	0	0
Palacios de la Sierra	Burgos	10.5 (15:30)	-6.7 (08:40)	1,9	28 (16:50)	15 (16:30)	0	0	0	0	0
Monterrubio de la Demanda	Burgos	4.7 (14:40)	-3.2 (06:20)	0,7	39 (00:50)	27 (05:40)	0	0	0	0	0
Villamayor de los Montes	Burgos	6.1 (14:20)	-1.6 (07:50)	2,2	38 (17:40)	26 (17:40)	0	0	0	0	0
Burgos Aeropuerto	Burgos	4.3 (14:40)	-2.0 (08:50)	1,2			0	0	0	0	0
Santa Gadea de Alfoz	Burgos										
Sargentes de la Lora	Burgos	4.9 (14:00)	-4.8 (06:20)	0	30 (15:30)	22 (15:30)	0	0	0	0	0
Briviesca	Burgos	5.4 (14:40)	0.4 (09:20)	2,9	17 (15:50)	13 (16:00)	0	0	0	0	0
Miranda de Ebro	Burgos	8.1 (14:10)	1.9 (00:50)	5	19 (13:50)	12 (14:30)	0	0	0	0	0
Belorado	Burgos	5.3 (15:00)	-0.7 (06:50)	2,3	20 (15:10)	10 (15:00)	0	0	0	0	0
Navalvillar de Ibor	Cáceres	14.8 (15:00)	3.5 (08:30)	9,2	18 (01:40)	9 (13:40)	0	0	0	0	0
Madrigal de la Vera	Cáceres	15.8 (15:00)	1.6 (08:20)	8,7	13 (20:20)	7 (14:30)	0	0	0	0	0
Navalmoral de la Mata	Cáceres	15.8 (17:10)	-2.1 (08:20)	6,9	15 (01:00)	10 (06:30)	0	0	0	0	0
Garganta de la Olla	Cáceres	14.8 (16:50)	6.9 (04:00)	10,9	18 (13:00)	11 (13:00)	0	0	0	0	0
Serradilla	Cáceres	16.0 (15:20)	1.5 (07:10)	8,8	45 (00:40)	24 (00:50)	0	0	0	0	0
Jaraicejo	Cáceres	15.9 (16:00)	3.2 (06:40)	9,5	21 (09:00)	14 (02:00)	0	0	0	0	0
Trujillo	Cáceres	17.0 (12:10)	0.5 (08:00)	8,8	13 (16:50)	9 (17:00)	0	0	0	0	0
Cáceres	Cáceres	15.6 (16:20)	2.8 (08:40)	9,2	25 (00:50)	14 (00:50)	0	0	0	0	0
Cañaveral	Cáceres	17.7 (16:50)	6.9 (08:40)	12,3	57 (00:10)	41 (00:10)	0	0	0	0	0
Nuñomoral	Cáceres	16.9 (16:40)	-1.8 (08:50)	7,5	28 (13:50)	18 (14:00)	0	0	0	0	0
Guijo de Granadilla	Cáceres	16.9 (15:40)	7.6 (00:40)	12,2	49 (02:00)	30 (08:00)	0	0	0	0	0
Hervás	Cáceres	17.0 (14:40)	4.9 (03:30)	11	33 (16:40)	18 (16:50)	0	0	0	0	0
Montehermoso	Cáceres	18.1 (15:20)	7.2 (04:10)	12,7	44 (11:40)	24 (11:40)	0	0	0	0	0
Tornavacas	Cáceres	13.3 (14:50)	4.0 (05:20)	8,7	48 (02:40)	33 (05:20)	0	0	0	0	0
Piornal	Cáceres	14.3 (12:50)	5.1 (23:59)	9,7	41 (01:00)	18 (00:40)	0	0	0	0	0
Plasencia	Cáceres	18.2 (15:50)	4.4 (09:10)	11,3	31 (01:00)	15 (01:00)	0	0	0	0	0
Torrecilla de los Angeles	Cáceres	17.3 (15:20)	-0.2 (08:30)	8,5	35 (13:50)	19 (13:00)	0	0	0	0	0
Hoyos	Cáceres	16.1 (16:00)	7.5 (06:40)	11,8	48 (00:10)	26 (00:50)	0	0	0	0	0
Zarza La Mayor	Cáceres	18.7 (16:30)	4.6 (08:50)	11,7	22 (21:10)	16 (17:20)	0	0	0	0	0
Valverde del Fresno	Cáceres										
Aliseda	Cáceres	18.1 (16:50)	3.3 (04:20)	10,7	22 (15:00)	12 (15:00)	0	0	0	0	0
Brozas	Cáceres	17.3 (16:00)	3.1 (09:00)	10,2	34 (02:40)	27 (20:00)	0	0	0	0	0
Valencia de Alcántara	Cáceres	16.1 (17:30)	0.6 (07:00)	8,4	21 (15:50)	13 (15:50)	0	0	0	0	0
Guadalupe	Cáceres	17.4 (14:30)	3.4 (07:50)	10,4	18 (18:40)	11 (18:40)	0	0	0	0	0
Cañamero	Cáceres	15.0 (15:40)	2.6 (08:50)	8,8	17 (15:50)	10 (15:50)	0	0	0	0	0
Zorita	Cáceres	15.6 (16:00)	2.8 (08:40)	9,2	22 (04:50)	18 (04:50)	0	0	0	0	0
Alcuescar	Cáceres	14.8 (16:20)	1.7 (08:00)	8,3	16 (16:40)	9 (05:20)	0	0	0	0	0
Chipiona	Cádiz	17.2 (16:40)	6.3 (06:40)	11,8	23 (13:30)	12 (13:30)	0	0	0	0	0
Rota, Base Naval	Cádiz	16.5 (16:40)	4.9 (08:40)	10,7			0	0	0	0	0
Grazalema	Cádiz	12.1 (14:40)	2.0 (05:10)	7,1	20 (13:50)	12 (14:00)	0	0	0	0	0
Olvera	Cádiz	16.9 (16:20)	4.7 (08:00)	10,8	31 (13:40)	16 (13:40)	0	0	0	0	0
El Bosque	Cádiz	19.8 (15:20)	3.3 (07:00)	11,5	21 (17:00)	13 (16:50)	0	0	0	0	0
San José del Valle	Cádiz	19.3 (16:30)	4.8 (07:10)	12	27 (17:40)	13 (17:10)	0	0	0	0	0
Jerez de la Frontera Aeropuerto	Cádiz	17.8 (16:10)	3.1 (09:00)	10,4	32 (13:00)	25 (13:00)	0	0	0	0	0
San Fernando	Cádiz	17.6 (16:40)	7.1 (08:50)	12,4	19 (16:20)	6 (00:40)	0	0	0	0	0
Cádiz	Cádiz	15.8 (17:10)	7.6 (08:40)	11,7	24 (04:10)	20 (04:00)	0	0	0	0	0
Medina Sidonia	Cádiz	19.4 (16:50)	1.5 (08:40)	10,4	16 (01:50)	9 (01:50)	0	0	0	0	0
Vejer de la Frontera	Cádiz	17.7 (16:10)	7.8 (09:00)	12,8	18 (01:20)	11 (01:30)	0	0	0	0	0
Barbate	Cádiz	18.8 (16:10)	4.0 (08:50)	11,4	21 (12:10)	18 (12:10)	0	0	0	0	0
Tarifa	Cádiz	16.8 (14:30)	10.2 (00:40)	13,5	28 (13:50)	18 (13:40)	0	0	0	0	0
Jimena de la Frontera	Cádiz	19.8 (14:30)	3.0 (09:00)	11,4	23 (01:50)	13 (01:40)	0	0	0	0	0
San Roque	Cádiz	17.6 (17:10)	5.7 (08:00)	11,7	22 (14:20)	16 (14:20)	0	0	0	0	0
Ramales de la Victoria	Cantabria	10.7 (14:30)	4.3 (01:40)	7,5	15 (14:10)	8 (14:10)	0	0	0	0	0
Barcena de Cicero, Treto	Cantabria	10.9 (13:50)	4.8 (01:00)	7,8	22 (23:20)	10 (23:20)	0	0	0	0	0
Soba, Alto Miera	Cantabria	5.0 (14:20)	1.0 (08:30)	3	12 (08:00)	7 (05:30)	0,4	0	0	0	0,4
Santander Aeropuerto	Cantabria	11.0 (14:10)	3.9 (07:00)	7,5	21 (23:10)	15 (23:30)					
Santander	Cantabria	10.3 (14:40)	7.1 (06:40)	8,7	24 (22:20)	16 (16:40)	0	0	0	0	0
Villacarriedo	Cantabria	8.9 (16:10)	0.6 (07:40)	4,7	11 (08:10)	7 (15:00)	0	0	0	0	0
Los Tojos, Bárcena Mayor	Cantabria	7.2 (16:20)	-1.6 (07:50)	2,8	15 (13:30)	8 (15:00)	0	0	0	0	0
San Felices de Buelna	Cantabria				10 (20:50)	5 (16:10)	0	0	0	0	0
Torrelavega, Sierrapando	Cantabria										
San Vicente de la Barquera	Cantabria	12.6 (14:00)	2.7 (05:30)	7,7	19 (10:20)	14 (05:00)	0	0	0	0	0
Camaleño, Fuente De	Cantabria										
Cillórigo de Liébana, Tama	Cantabria	8.5 (15:50)	-0.6 (09:30)	3,9	9 (14:10)	6 (15:30)	0	0	0	0	0
Tresviso	Cantabria										
Santillana del Mar, Altamira	Cantabria	10.1 (14:00)	3.8 (03:50)	7	20 (08:40)	12 (09:30)	0	0	0	0	0
Reinosa	Cantabria	6.0 (14:20)	-5.2 (07:10)	0,4	19 (15:10)	13 (15:20)	0	0	0	0	0
Valderredible, Cubillo de Ebro	Cantabria	6.4 (13:50)	-5.0 (08:30)	0,7	27 (14:30)	15 (14:20)	0	0	0	0	0
Valderredible, Polientes	Cantabria	6.6 (14:20)	-4.6 (08:10)	1	24 (14:20)	11 (13:20)	0	0	0	0	0
Segorbe	Castelló/Castellón	13.0 (13:00)	0.7 (07:40)	6,8	27 (02:50)	10 (00:20)	0	0	0	0	0
Montanejos	Castelló/Castellón	13.7 (14:20)	2.4 (04:30)	8	34 (15:50)	22 (15:50)	0	0	0	0	0
Villafranca del Cid/Villafranca	Castelló/Castellón	9.7 (15:00)	-1.6 (07:50)	4	57 (10:30)	35 (10:40)	0	0	0	0	0
Atzeneta del Maestrat	Castelló/Castellón	13.8 (14:30)	-1.1 (07:40)	6,4	22 (00:20)	15 (00:20)	0	0	0	0	0
Castellón de la Plana, Almazora	Castelló/Castellón	13.9 (12:40)	3.7 (07:50)	8,8	20 (06:00)			0	0		0
Torreblanca	Castelló/Castellón	14.4 (13:20)	4.8 (07:00)	9,6	27 (14:40)	19 (14:40)	0	0	0	0	0
La Pobla de Benifassà-Fredes	Castelló/Castellón	5.2 (15:00)	-2.7 (03:10)	1,2	71 (02:50)	45 (02:40)	0	0	0	0	0
Vinaròs	Castelló/Castellón	13.6 (15:10)	1.1 (08:10)	7,4	31 (02:30)	16 (02:30)	0	0	0	0	0
Castellfort	Castelló/Castellón	6.0 (15:10)	-1.7 (07:30)	2,1			0	0	0	0	0
Ceuta	Ceuta	19.5 (15:20)	11.2 (08:00)	15,3	21 (02:10)	11 (02:30)	0	0	0	0	0
Alcazar de San Juan	Ciudad Real	13.6 (17:20)	-0.9 (06:20)	6,4	28 (15:10)	12 (14:00)	0	0	0	0	0
Tomelloso	Ciudad Real										
Ciudad Real	Ciudad Real	16.1 (14:50)	-1.9 (08:40)	7,1	19 (16:40)	10 (16:30)	0	0	0	0	0
Villanueva de los Infantes	Ciudad Real	10.6 (16:00)	-1.1 (07:50)	4,8	30 (15:10)	20 (15:10)	0	0	0	0	0
