España											
Actualizado: viernes, 16 enero 2015 a las 09:00 hora oficial											
Fecha: jueves, 15 enero 2015											
											
Estación	Provincia	Temperatura máxima (ºC)	Temperatura mínima (ºC)	Temperatura media (ºC)	Racha (km/h)	Velocidad máxima (km/h)	Precipitación 00-24h (mm)	Precipitación 00-06h (mm)	Precipitación 06-12h (mm)	Precipitación 12-18h (mm)	Precipitación 18-24h (mm)
Atzeneta del Maestrat	Castelló/Castellón	19.5 (16:10)	0.2 (06:40)	9,9	30 (16:20)	18 (16:20)	0	0	0	0	0
Castellón de la Plana, Almazora	Castelló/Castellón	19.4 (15:30)	6.2 (07:10)	12,8	31 (15:40)	17 (15:40)	0	0	0	0	0
Torreblanca	Castelló/Castellón							0			0
La Pobla de Benifassà-Fredes	Castelló/Castellón	12.8 (13:20)	2.2 (01:00)	7,5	24 (20:10)	11 (19:10)	0	0	0	0	0
Vinaròs	Castelló/Castellón	17.3 (13:30)	2.3 (04:50)	9,8	19 (14:10)	10 (04:10)	0	0	0	0	0
Castellfort	Castelló/Castellón	13.2 (14:30)	6.5 (00:30)	9,8			0	0	0	0	0
Ceuta	Ceuta	18.5 (15:40)	12.1 (07:00)	15,3	35 (13:30)	17 (23:40)	0	0	0	0	0
Alcazar de San Juan	Ciudad Real	12.1 (16:10)	-2.2 (09:10)	5	31 (14:00)	15 (13:50)	0	0	0	0	0
Tomelloso	Ciudad Real										
Ciudad Real	Ciudad Real	13.3 (14:20)	-0.7 (06:50)	6,3	34 (23:20)	17 (22:50)	0,2	0	0	0	0,2
Villanueva de los Infantes	Ciudad Real	13.5 (14:10)	4.2 (07:50)	8,8	54 (23:40)	38 (23:30)	0	0	0	0	0
Valdepeñas	Ciudad Real	14.7 (14:30)	1.0 (07:20)	7,8	47 (17:10)	23 (23:40)	0	0	0	0	0
Viso del Marqués	Ciudad Real	12.4 (13:40)	2.9 (00:00)	7,6	51 (21:50)	37 (21:50)	0	0	0	0	0
Abenójar	Ciudad Real	10.5 (14:40)	2.1 (04:20)	6,3	40 (22:10)	21 (15:40)	0,8	0	0	0	0,8
Puebla de Don Rodrigo	Ciudad Real	10.8 (15:00)	-0.6 (05:00)	5,1							
Almadén	Ciudad Real	12.1 (14:30)	1.6 (09:00)	6,9	50 (22:20)	29 (22:00)	0,2	0	0	0	0,2
Puertollano	Ciudad Real	15.0 (14:50)	0.0 (06:50)	7,5	36 (20:50)	21 (21:40)	0	0	0	0	0
Fuencaliente	Ciudad Real	14.0 (14:00)	2.4 (04:10)	8,2	39 (17:10)	22 (15:00)	0,2	0	0	0	0,2
Valsequillo	Córdoba	12.4 (15:30)	-0.5 (03:10)	5,9	36 (14:30)	26 (14:30)	3,4	0	0	0	3,4
Hinojosa del Duque	Córdoba	12.6 (14:30)	-0.4 (08:30)	6,1	37 (21:50)	23 (19:30)	2,6	0,1	0	0	2,5
Cardeña	Córdoba	12.7 (12:40)	5.8 (08:50)	9,3			0,4	0	0	0	0,4
Montoro	Córdoba	16.1 (15:20)	2.3 (09:10)	9,2	26 (14:50)	14 (15:20)	0	0	0	0	0
Villanueva de Córdoba	Córdoba	12.7 (15:40)	5.8 (05:40)	9,3	49 (21:00)	26 (21:30)	1,4	0	0	0	1,4
Córdoba	Córdoba							0			1,4
Córdoba Aeropuerto	Córdoba							0			0
Priego de Cordoba	Córdoba	15.6 (12:30)	5.0 (06:00)	10,3	34 (16:50)	21 (12:20)	0	0	0	0	0
Doña Mencía	Córdoba	13.0 (00:10)	8.5 (04:20)	10,8	57 (23:40)	28 (21:30)	0	0	0	0	0
Córdoba, Prágdena	Córdoba	15.1 (15:20)	4.5 (08:40)	9,8	31 (15:30)	19 (15:30)	0	0	0	0	0
Espiel	Córdoba	14.1 (14:20)	2.5 (02:00)	8,3	40 (20:40)	19 (21:20)	4,6	0	0,2	0	4,4
Fuente Palmera	Córdoba	15.6 (16:30)	4.4 (09:10)	10	37 (22:20)	23 (23:59)	0	0	0	0	0
Benamejí	Córdoba	15.9 (15:00)	6.2 (08:50)	11	36 (23:59)	29 (23:50)	0	0	0	0	0
Aguilar de la Frontera	Córdoba	15.6 (15:10)	6.1 (07:20)	10,9	34 (15:40)	20 (15:40)	0	0	0	0	0
La Rambla	Córdoba							0			0
Tarancón	Cuenca	11.0 (15:10)	1.6 (08:20)	6,3	46 (15:30)	27 (15:40)	0,2	0	0	0	0,2
Alcázar del Rey	Cuenca	10.1 (16:30)	-1.9 (09:10)	4,1	38 (23:10)	23 (16:50)	0,4	0	0,2	0	0,2
Abia de Obispalia	Cuenca	10.5 (16:10)	-1.7 (07:10)	4,4	30 (21:50)	16 (16:20)	0,4	0	0	0	0,4
Villares del Saz	Cuenca	11.2 (14:50)	-2.9 (08:40)	4,1			0	0	0	0	0
Alberca de Zancara	Cuenca	11.7 (15:20)	-1.2 (08:30)	5,2	35 (14:10)	19 (15:30)					
San Clemente	Cuenca	13.4 (15:30)	-2.1 (08:50)	5,6			0	0	0	0	0
Osa de la Vega	Cuenca	11.5 (15:30)	-2.9 (08:50)	4,3	36 (16:10)	22 (15:30)	0,2	0	0	0	0,2
Belmonte	Cuenca	12.8 (14:40)	-0.2 (08:30)	6,3	35 (14:50)	17 (15:00)	0	0	0	0	0
Cuenca	Cuenca	12.8 (14:50)	-2.4 (07:20)	5,2	29 (15:40)	15 (15:40)	0,2	0	0	0	0,2
Motilla del Palancar	Cuenca	12.5 (15:10)	-1.0 (08:00)	5,8	33 (14:50)	19 (13:30)	0	0	0	0	0
Salvacañete	Cuenca	11.1 (13:40)	-6.5 (07:50)	2,3	53 (14:20)	27 (15:30)	0	0	0	0	0
Mira	Cuenca	14.2 (14:10)	-5.9 (08:00)	4,1			0	0	0	0	0
Irún	Gipuzkoa	14.7 (16:50)	11.5 (04:50)	13,1	59 (10:30)	26 (12:00)	0	0	0	0	0
San Sebastián Aeropuerto	Gipuzkoa						0	0	0	0	0
Renteria	Gipuzkoa	13.8 (16:40)	11.4 (06:50)	12,6	84 (12:20)	46 (12:30)	0	0	0	0	0
Beasain	Gipuzkoa	12.9 (00:30)	9.0 (03:20)	10,9	55 (12:50)	32 (12:40)	0,4	0	0	0	0,4
Ordizia	Gipuzkoa	12.7 (16:00)	8.2 (06:00)	10,4	55 (10:10)	34 (00:30)	0,4	0	0	0	0,4
Zarautz	Gipuzkoa	14.8 (14:30)	9.9 (23:59)	12,3			1,6	0	0	0	1,6
Legazpia	Gipuzkoa	12.1 (15:50)	7.6 (23:59)	9,9			2,6	0	0	0,2	2,4
Zumarraga	Gipuzkoa	11.5 (15:20)	6.7 (06:50)	9,1	62 (13:30)	17 (11:10)		0	0		1,5
Azpeitia	Gipuzkoa	13.8 (14:10)	9.6 (04:50)	11,7	47 (11:20)	15 (13:50)	1,2	0	0	0	1,2
Zumaia	Gipuzkoa	15.6 (16:20)	9.1 (23:59)	12,4	104 (10:40)	66 (10:20)	1,6	0	0	0	1,6
Aretxabaleta	Gipuzkoa										
Elgeta	Gipuzkoa	12.1 (15:40)	7.2 (23:59)	9,7	57 (12:40)	21 (13:50)	2	0	0	0	2
Elgoibar	Gipuzkoa	15.1 (15:50)	9.6 (23:59)	12,4	88 (14:40)	30 (16:10)	1,2	0	0	0	1,2
Mutriku	Gipuzkoa	15.0 (15:30)	7.9 (23:50)	11,5	93 (09:40)	47 (09:30)	4,2	0	0	0	4,2
Blanes	Girona	15.5 (13:30)	10.8 (00:40)	13,2	54 (12:30)	22 (12:40)	0	0	0	0	0
Castell, Platja d'Aro	Girona	16.9 (13:40)	7.9 (09:00)	12,4	43 (18:20)	24 (17:50)	0	0	0	0	0
Sant Pau de Segúries	Girona	12.2 (14:10)	2.0 (23:10)	7,1	58 (14:40)	28 (14:40)	0	0	0	0	0
Planoles	Girona	14.1 (12:10)	0.9 (00:00)	7,5	53 (03:00)	29 (03:00)	0	0	0	0	0
Ripoll	Girona				37 (13:10)	17 (13:10)	0	0	0	0	0
Les Planes d'Hostoles	Girona							0			0
Sant Hilari	Girona	13.9 (14:40)	6.9 (00:00)	10,4	58 (08:30)	31 (12:10)	0	0	0	0	0
Girona Aeropuerto	Girona							0	0		0
Girona	Girona	19.7 (14:10)	6.9 (03:10)	13,3	33 (17:40)	17 (15:50)	0	0	0	0	0
Porqueres	Girona	19.2 (13:30)	7.3 (03:20)	13,3	39 (01:20)	17 (08:30)	0	0	0	0	0
L'Estartit	Girona	18.2 (12:20)	9.9 (00:00)	14,1	33 (11:50)	21 (16:00)	0	0	0	0	0
La Vall de Bianya	Girona	18.7 (13:40)	2.1 (00:10)	10,4	47 (06:20)	26 (06:20)	0	0	0	0	0
Castello d'Empuries	Girona	20.7 (14:10)	8.7 (04:00)	14,7	42 (10:30)	18 (10:30)	0	0	0	0	0
Espolla	Girona	20.1 (14:10)	4.9 (08:20)	12,5	45 (16:20)	28 (16:00)	0	0	0	0	0
Figueres	Girona	21.0 (14:20)	6.6 (08:40)	13,8	36 (12:50)	15 (12:30)	0	0	0	0	0
Cabo de Creus	Girona	18.3 (12:30)	12.4 (02:10)	15,3		36 (15:50)					
La Molina	Girona	7.8 (14:50)	0.8 (23:50)	4,3	49 (05:50)	23 (05:30)	0	0	0	0	0
Baza	Granada	16.6 (15:00)	-1.3 (07:10)	7,7		27 (17:20)	0	0	0	0	0
Víznar	Granada	10.9 (12:10)	4.6 (23:59)	7,7		22 (14:40)	0	0	0	0	0
Granada Aeropuerto	Granada							0	0		0
Loja	Granada	15.1 (15:50)	3.0 (08:50)	9,1	27 (16:50)	7 (17:40)	0	0	0	0	0
Lanjarón	Granada	16.3 (13:00)	6.6 (08:50)	11,4			0	0	0	0	0
Salobreña	Granada	16.9 (15:20)	7.6 (08:20)	12,2	31 (13:50)	16 (15:10)	0	0	0	0	0
Motril	Granada	18.6 (10:50)	10.1 (08:10)	14,4	29 (13:00)	15 (15:50)					
Motril, Puerto	Granada							0		0	0
Castell del Ferro	Granada							0			0
Válor	Granada	16.8 (13:50)	6.8 (23:59)	11,8			0	0	0	0	0
Molina de Aragón	Guadalajara	10.4 (12:40)	-5.0 (06:30)	2,7	43 (14:00)	21 (14:10)	0	0	0	0	0
Zaorejas	Guadalajara	6.1 (15:50)	0.6 (09:00)	3,3	55 (18:50)	31 (19:00)	1	0	0	0	1
Pastrana	Guadalajara	9.0 (16:30)	3.4 (08:20)	6,2			0,6	0	0	0	0,6
Retiendas	Guadalajara	6.4 (23:20)	3.3 (00:00)	4,9	33 (22:40)	16 (20:00)	4,2	0	0	0	4,2
Sigüenza	Guadalajara	8.4 (16:20)	3.8 (00:00)	6,1							
Mandayona	Guadalajara	7.9 (16:10)	3.3 (00:00)	5,6			1,6	0,2	0	0	1,4
Campisábalos	Guadalajara	5.7 (20:10)	0.9 (00:40)	3,3		47 (16:10)	1,6	0	0,2	0	1,4
Guadalajara	Guadalajara	10.5 (15:50)	5.1 (08:00)	7,8	50 (23:10)	31 (23:10)	2,2	0	0	0	2,2
Brihuega	Guadalajara	8.2 (16:00)	4.2 (08:30)	6,2			3,2	0	0	0	3,2
El Pedregal	Guadalajara							0	0	0	
Aroche	Huelva	15.2 (13:40)	0.3 (06:20)	7,7	36 (14:50)	22 (14:20)	6,2	0	0	0,2	6
El Granado	Huelva	16.0 (15:20)	4.2 (06:20)	10,1			9,8	0	0	0,4	9,4
Ayamonte	Huelva	17.9 (14:00)	5.6 (06:30)	11,7	47 (20:40)	27 (20:10)	8,2	0	0	0	8,2
Cartaya	Huelva							0		0	9,8
Alajar	Huelva	11.7 (13:00)	6.2 (06:50)	8,9	53 (20:10)	25 (20:10)	23,6	0	0	1,2	22,4
Valverde del Camino	Huelva	15.4 (13:10)	5.2 (06:00)	10,3			11,4	0	0	0	11,4
El Cerro de Andévalo	Huelva	13.8 (15:50)	6.5 (06:30)	10,2			12,8	0	0	0,2	12,6
Alosno, Tharsis	Huelva							0			8
El Campillo	Huelva							0			12,4
Villarrasa	Huelva	16.0 (13:20)	4.6 (08:00)	10,3	43 (16:20)	27 (16:20)	10,8	0	0	0	10,8
Cala	Huelva	11.9 (13:50)	4.3 (01:00)	8,1	36 (20:50)	17 (21:20)	13,2	0	0	0	13,2
Almonte	Huelva	18.3 (14:20)	2.4 (09:10)	10,3	40 (21:50)	27 (21:00)	2,6	0	0	0	2,6
Moguer, El Arenosillo	Huelva	17.1 (15:00)	4.4 (07:10)	10,8	51 (23:00)	31 (23:59)	6,9	0	0	0	6,9
Canfranc	Huesca	6.9 (15:20)	-2.0 (08:10)	2,5	29 (23:40)	10 (18:50)		0	0		5
Jaca	Huesca	11.0 (15:50)	-0.1 (02:10)	5,4	28 (21:40)	13 (00:10)	1,3	0	0	0	1,3
Valle de Hecho, Hecho	Huesca	9.9 (13:40)	-1.6 (02:30)	4,1	36 (13:10)	21 (14:00)	6,2	0	0	0	6,2
Aragüés del Puerto	Huesca	9.4 (14:00)	1.9 (08:10)	5,6	36 (21:30)	21 (21:30)	4,8	0	0	0	4,8
Bailo	Huesca	10.7 (15:30)	4.0 (05:50)	7,3	45 (21:40)	33 (20:10)	2,8	0	0	0	2,8
Biescas	Huesca	8.8 (14:30)	-2.9 (05:00)	3	34 (22:40)	15 (18:10)	4,6	0	0	0	4,6
Sabiñánigo	Huesca	11.5 (14:20)	-3.3 (05:30)	4,1	24 (14:50)	14 (14:50)	1,4	0	0	0	1,4
Almudévar	Huesca	12.5 (15:30)	-0.5 (04:20)	6	24 (23:10)	18 (23:59)	0,8	0	0	0	0,8
Sopeira	Huesca							0			0
Benabarre	Huesca	11.5 (14:50)	-0.5 (05:40)	5,5	21 (14:10)	13 (14:10)	0	0	0	0	0
Bielsa	Huesca	10.3 (13:30)	-3.2 (05:50)	3,6	49 (23:40)	27 (23:40)	1,6	0	0	0	1,6
Ainsa	Huesca	12.5 (16:10)	-0.7 (08:40)	5,9	17 (18:10)	13 (18:10)	0,2	0	0	0	0,2
Torla	Huesca	10.1 (15:20)	-1.3 (06:40)	4,4	24 (17:20)	14 (17:20)	2,7	0	0	0	2,7
Benasque	Huesca	10.6 (14:40)	-4.3 (07:20)	3,2	33 (15:00)	20 (15:00)					
Seira	Huesca	11.1 (14:30)	-2.4 (07:10)	4,4	29 (15:20)	15 (15:30)	0,4	0	0	0	0,4
Capella	Huesca	12.5 (16:20)	-1.8 (08:00)	5,4	26 (15:00)	14 (15:00)	0	0	0	0	0
Barbastro	Huesca	13.7 (14:20)	-0.6 (08:00)	6,5	17 (12:20)	10 (12:20)	0	0	0	0	0
Sariñena, Depósito agua	Huesca	10.1 (16:50)	-2.0 (08:10)	4,1	16 (22:00)	10 (22:00)	0	0	0	0	0
Huesca Aeropuerto	Huesca	14.0 (16:00)	3.6 (03:40)	8,8	25 (00:20)	19 (00:20)		0		0	0,1
Huesca	Huesca	11.7 (15:50)	-0.7 (02:50)	5,5			1,4	0	0	0	1,4
Lanaja	Huesca	11.0 (14:00)	-0.5 (03:40)	5,3	15 (19:30)	9 (21:30)	0	0	0	0	0
Ballobar	Huesca	3.8 (16:00)	-0.2 (09:10)	1,8	13 (23:59)	9 (23:59)	0,2	0	0	0	0,2
Tamarite de Litera	Huesca				10 (05:20)	5 (05:00)	0	0	0	0	0
Fraga	Huesca	4.1 (16:00)	1.0 (09:30)	2,5	18 (03:20)	10 (03:10)	0	0	0	0	0
Escorca, Lluc	Illes Balears	19.6 (12:30)	0.3 (05:50)	10	31 (10:50)	9 (10:30)	0	0	0	0	0
Banyalbufar	Illes Balears	19.5 (14:20)	10.4 (00:10)	14,9			0	0	0	0	0
Calvià, Son Vic Nou	Illes Balears	16.8 (14:40)	4.3 (07:40)	10,5	17 (14:10)	10 (15:20)	0	0	0	0	0
Palma de Mallorca, Puerto	Illes Balears	16.2 (15:20)	7.3 (04:50)	11,8	17 (14:30)	10 (16:00)	0	0	0	0	0
Palma de Mallorca, Universidad	Illes Balears	16.5 (14:00)	2.0 (05:00)	9,3	22 (14:20)	12 (14:20)	0	0	0	0	0
Sierra de Alfabia, Bunyola	Illes Balears	11.6 (16:40)	5.4 (23:40)	8,5	52 (20:50)	32 (15:30)					
Palma de Mallorca, Aeropuerto	Illes Balears	16.0 (13:10)	2.9 (04:00)	9,5			0	0	0	0	0
Llucmajor, Cap Blanc	Illes Balears	16.6 (14:10)	7.9 (05:30)	12,3	26 (23:59)	15 (23:50)	0,2	0,2	0	0	0
Llucmajor	Illes Balears	16.7 (14:30)	7.4 (01:10)	12,1			0,2	0	0,2	0	0
Porreres	Illes Balears	18.5 (14:40)	5.8 (03:40)	12,2	30 (14:50)	17 (14:50)	0,1	0	0	0	0,1
Campos, Can Sion	Illes Balears	17.9 (14:10)	3.3 (00:00)	10,6	23 (15:20)	15 (15:30)	0,2	0	0,2	0	0
Campos, Salines Llevant	Illes Balears	16.6 (14:10)	3.8 (08:10)	10,2	24 (23:59)	15 (23:50)	0,2	0	0,2	0	0
Portocolom	Illes Balears	16.5 (15:00)	9.8 (03:10)	13,2			0,2	0	0,2	0	0
Son Servera	Illes Balears										0
Artà-Molí den Leu	Illes Balears	18.5 (14:30)	4.2 (04:40)	11,3			0	0	0	0	0
Capdepera	Illes Balears	17.4 (12:40)	11.8 (04:20)	14,6	52 (13:40)	31 (14:30)	0	0	0	0	0
Artà-Colònia de Sant Pere	Illes Balears	17.4 (14:10)	11.6 (00:00)	14,5			0	0	0	0	0
Muro, S'Albufera	Illes Balears							0		0	0
Manacor	Illes Balears	17.8 (15:10)	4.7 (02:50)	11,2	33 (16:10)	23 (17:30)	0,2	0	0,2	0	0
Sineu	Illes Balears	17.1 (13:50)	4.7 (00:50)	10,9	29 (14:10)	14 (14:10)	0,2	0	0,2	0	0
Binissalem	Illes Balears	15.6 (14:50)	3.4 (04:00)	9,5	32 (15:10)	23 (15:10)	0	0	0	0	0
Escorca, Son Torrella	Illes Balears	16.0 (13:30)	0.7 (00:00)	8,3			0	0	0	0	0
Sa Pobla	Illes Balears	17.7 (14:30)	3.5 (04:00)	10,6	35 (14:50)	18 (14:50)	0,2	0	0,2	0	0
Pollença	Illes Balears	19.3 (12:40)	2.5 (07:20)	10,9	39 (14:40)	19 (13:50)	0	0	0	0	0
Pollença Aeródromo	Illes Balears	18.2 (12:20)	4.6 (07:30)	11,4	44 (23:20)	29 (23:10)	0	0	0	0	0
Es Mercadal	Illes Balears							0,2			0
Ciutadella	Illes Balears	16.3 (13:10)	8.8 (01:00)	12,5			0,2	0	0,2	0	0
Menorca  Aeropuerto	Illes Balears							0	0		0
Sant Joan de Labritja	Illes Balears	18.8 (15:00)	1.8 (01:20)	10,3			0	0	0	0	0
Eivissa/Ibiza, Aeropuerto	Illes Balears							0	0		0
Cazorla	Jaén	15.5 (15:00)	8.3 (05:30)	11,9	30 (23:59)	13 (23:10)	0	0	0	0	0
Baeza	Jaén	14.9 (11:50)	4.3 (06:50)	9,6	29 (17:50)	13 (14:30)	0	0	0	0	0
Torres	Jaén	13.4 (15:40)	8.1 (05:40)	10,8			0	0	0	0	0
Arroyo del Ojanco	Jaén	15.4 (13:50)	3.2 (09:20)	9,3	31 (16:40)	20 (14:10)	0	0	0	0	0
Villanueva del Arzobispo	Jaén	14.2 (12:40)	3.7 (08:50)	8,9	30 (19:00)	12 (15:00)	0	0	0	0	0
Santa Elena	Jaén	12.3 (15:10)	6.5 (07:30)	9,4	53 (23:40)	21 (23:30)	0	0	0	0	0
Jaén	Jaén	15.2 (15:10)	8.0 (08:40)	11,6	41 (22:00)	20 (13:30)	0	0	0	0	0
Linares	Jaén	13.2 (14:30)	6.4 (08:40)	9,8	30 (16:30)	12 (16:50)	0	0	0	0	0
Bailén	Jaén	15.3 (15:10)	4.5 (09:00)	9,9	23 (14:00)	8 (14:10)	0	0	0	0	0
Andújar	Jaén	16.4 (15:40)	1.6 (08:40)	9	31 (16:10)	19 (16:10)	0	0	0	0	0
Alcalá La Real	Jaén	14.1 (13:20)	4.6 (08:40)	9,4	26 (13:50)	15 (13:50)	0	0	0	0	0
Valdezcaray, estación de esquí	La Rioja	5.5 (00:50)	0.9 (23:59)	3,2	126 (21:50)	62 (17:30)	6	0	0	0	6
Haro	La Rioja	7.8 (23:59)	1.7 (03:20)	4,8			0	0	0	0	0
Anguiano	La Rioja	8.4 (15:40)	5.2 (21:40)	6,8			10,2	0	0	0	10,2
Nájera	La Rioja	8.8 (15:20)	-0.5 (04:10)	4,2	21 (15:30)	10 (16:30)	0	0	0	0	0
Cenicero	La Rioja	7.2 (22:50)	0.9 (06:20)	4	22 (19:20)	9 (19:20)	0	0	0	0	0
Logroño Aeropuerto	La Rioja							0			0
Enciso	La Rioja	9.9 (16:20)	6.1 (06:10)	8	80 (21:20)	50 (20:00)	0	0	0	0	0
Alfaro	La Rioja	13.2 (14:50)	3.9 (08:20)	8,5	46 (13:00)	30 (13:00)	0	0	0	0	0
Tías	Las Palmas	20.9 (13:40)	12.6 (00:30)	16,8	33 (06:00)	23 (05:20)	0	0	0	0	0
Lanzarote Aeropuerto	Las Palmas							0	0		0
Haría	Las Palmas							0		0	0
Tinajo	Las Palmas	19.0 (13:50)	12.5 (01:40)	15,8	40 (02:40)	27 (02:50)	0	0	0	0	0
Antigua	Las Palmas							0	0		
Fuerteventura Aeropuerto	Las Palmas							0		0	0
La Oliva	Las Palmas	19.9 (14:20)	12.6 (06:30)	16,3	32 (10:20)	19 (10:20)	0	0	0	0	0
La Oliva, Puerto de Corralejo	Las Palmas						0	0	0	0	0
Vega de San Mateo	Las Palmas	10.8 (13:40)	2.5 (05:40)	6,7	28 (00:40)	17 (00:40)	0	0	0	0	0
Tejeda, Cruz de Tejeda	Las Palmas	11.6 (14:40)	4.6 (05:30)	8,1	44 (01:20)	36 (00:50)	0	0	0	0	0
La Aldea de San Nicolás	Las Palmas	21.8 (11:30)	14.2 (08:50)	18	63 (05:40)	21 (22:00)	0	0	0	0	0
Agaete	Las Palmas	21.9 (13:00)	17.2 (22:20)	19,6	53 (14:20)	33 (13:20)	0	0	0	0	0
San Bartolome Tirajana, Cuevas del Pinar	Las Palmas							0	0	0	
San Bartolome Tirajana, Lomo Pedro Alfonso	Las Palmas							0		0	0
La Aldea de San Nicolás, Tasarte	Las Palmas							0	0	0	
Mogán, Puerto Rico	Las Palmas	25.3 (17:40)	15.7 (08:10)	20,5	14 (14:10)	11 (14:10)	0	0	0	0	0
Mogán, Puerto	Las Palmas	22.5 (17:10)	14.9 (03:00)	18,7	24 (21:10)	17 (21:20)	0	0	0	0	0
San Bartolome Tirajana, Las Tirajanas	Las Palmas	20.0 (14:50)	11.1 (08:00)	15,6	23 (11:30)	11 (00:10)	0	0	0	0	0
Maspalomas, C. Insular Turismo	Las Palmas	24.0 (14:00)	14.5 (07:20)	19,3	43 (13:40)	18 (14:10)	0	0	0	0	0
San Bartolome Tirajana, El Matorral	Las Palmas	23.0 (14:20)	16.6 (22:10)	19,8	46 (11:40)	28 (04:10)	0	0	0	0	0
Agüimes	Las Palmas	22.1 (14:00)	15.0 (07:00)	18,6	61 (08:30)	44 (08:30)	0	0	0	0	0
Telde, Centro Forestal Doramas	Las Palmas	20.3 (14:30)	12.8 (00:10)	16,5	36 (23:30)	20 (16:10)	0	0	0	0	0
Gran Canaria Aeropuerto	Las Palmas							0	0		0
Telde, Melenara	Las Palmas	20.5 (14:10)	16.3 (06:10)	18,4	36 (15:50)	22 (16:00)	0	0	0	0	0
Teror	Las Palmas	18.0 (13:00)	9.9 (23:00)	13,9	18 (13:30)	10 (15:50)	0	0	0	0	0
Las Palmas de Gran Canaria, Tafira	Las Palmas	18.8 (13:30)	13.6 (04:40)	16,2	26 (20:40)	16 (20:50)	0	0	0	0	0
Las Palmas de Gran Canaria, Pl. de la Feria	Las Palmas	20.7 (11:40)	17.4 (07:40)	19,1	27 (16:00)	14 (15:30)	0	0	0	0	0
Valleseco	Las Palmas	17.1 (14:00)	8.0 (00:50)	12,6	25 (13:30)	16 (13:10)	0,2	0	0,2	0	0
Arucas	Las Palmas							0	0	0	
Maspalomas	Las Palmas	24.6 (15:50)	12.8 (03:20)	18,7	43 (13:50)	32 (14:20)	0	0	0	0	0
Teguise	Las Palmas	20.3 (14:20)	16.5 (22:30)	18,4	31 (04:10)	20 (00:20)	0	0	0	0	0
Posada de Valdeón, Soto	León	7.2 (15:10)	2.1 (23:59)	4,6			2,8	0	0	1,4	1,4
Villablino	León							0			0
Ponferrada	León	10.3 (13:30)	3.5 (23:59)	6,9	45 (06:40)	20 (06:40)	13	0	0	12,2	0,8
Vega de Espinareda	León	7.5 (11:50)	-0.6 (23:20)	3,4			9,8	0	0	9,8	0
Riaño	León							0			4,6
Cubillas de Rueda	León	5.7 (17:00)	1.7 (00:00)	3,7	48 (17:50)	27 (18:00)	9	0	0	7,4	1,6
Puerto de San Isidro	León	2.4 (12:20)	-0.3 (23:59)	1,1	67 (12:10)	28 (05:40)	5,2	0	0	3,2	2
León Aeropuerto	León							0	0		0,4
Valencia de Don Juan	León	7.1 (15:20)	3.6 (23:59)	5,3	54 (11:30)	35 (12:00)	4,8	0	0	3,6	1,2
Barrios de Luna, Miñera	León	4.0 (14:50)	-0.2 (23:59)	1,9	52 (09:40)	33 (09:10)	8,2	0	0	7,8	0,4
Quintana del Castillo, Villameca	León							0	0		
Astorga	León							0			0,6
Lagunas de Somoza	León	5.8 (15:40)	-0.6 (04:20)	2,6	58 (07:10)	39 (07:10)	1,7	0	0,1	0,9	0,7
Bustillo del Páramo	León	6.5 (15:40)	1.1 (23:59)	3,8	60 (09:20)	46 (09:20)	2,6	0	0	2,2	0,4
Martinet	Lleida	12.9 (15:20)	-6.0 (08:40)	3,4	39 (21:10)	21 (14:10)	0	0	0	0	0
La Seo d'Urgell	Lleida	14.5 (15:50)	-4.9 (08:30)	4,8			0	0	0	0	0
Josa i Tuixén	Lleida	10.6 (14:40)	-2.4 (07:40)	4,1	29 (14:50)	11 (13:30)	0	0	0	0	0
Coll de Nargó	Lleida	14.1 (14:50)	-3.3 (07:40)	5,4	26 (14:30)	18 (14:30)	0,2	0	0,2	0	0
Torà	Lleida										
Artesa de Segre	Lleida	13.3 (16:20)	-3.7 (08:10)	4,8			0	0	0	0	0
Esterri d'Àneu	Lleida	11.6 (15:10)	-4.7 (08:40)	3,5	35 (23:59)	20 (23:30)	0	0	0	0	0
Talarn	Lleida	11.4 (16:00)	-0.5 (08:20)	5,4			0	0	0	0	0
Llimiana	Lleida	12.7 (15:50)	-2.8 (08:40)	4,9	10 (16:20)	6 (18:30)	0	0	0	0	0
Granyanella	Lleida	13.2 (16:20)	2.3 (07:50)	7,7			0	0	0	0	0
Os de Balaguer	Lleida	13.8 (15:50)	1.4 (06:10)	7,6	19 (05:00)	14 (00:30)	0	0	0	0	0
Mollerussa	Lleida							0			0
La Vall de Boi	Lleida	11.0 (14:10)	-5.2 (08:00)	2,9	24 (14:50)	14 (14:30)	0	0	0	0	0
Lleida	Lleida	5.9 (15:10)	0.2 (05:00)	3,1	14 (23:59)	9 (15:30)	0	0	0	0	0
La Pobla de Cérvoles	Lleida	16.2 (14:20)	1.8 (08:30)	9			0	0	0	0	0
El Soleràs	Lleida							0			0
Naut Aran, Cap de Vaquèira	Lleida	2.8 (12:20)	-3.8 (23:10)	-0,5	85 (11:20)	68 (20:30)					
Naut Aran, Arties	Lleida	12.4 (13:50)	-0.1 (00:10)	6,1							
Bossòst	Lleida	18.0 (13:30)	9.5 (22:10)	13,8	62 (13:50)	35 (09:10)		0	0		0
Cervantes	Lugo	5.8 (09:30)	-0.4 (22:10)	2,7	58 (08:20)	29 (05:40)	17,8	0	0,8	15,4	1,6
Ribadeo	Lugo	13.3 (08:00)	7.2 (20:40)	10,3	101 (06:00)	45 (06:20)	15,8	0	6,4	9,4	0
Mondoñedo	Lugo							0			0,2
