España											
Actualizado: sábado, 25 enero 2014 a las 09:00 hora oficial											
Fecha: viernes, 24 enero 2014											
											
Estación	Provincia	Temperatura máxima (ºC)	Temperatura mínima (ºC)	Temperatura media (ºC)	Racha (km/h)	Velocidad máxima (km/h)	Precipitación 00-24h (mm)	Precipitación 00-06h (mm)	Precipitación 06-12h (mm)	Precipitación 12-18h (mm)	Precipitación 18-24h (mm)
Jerez de los Caballeros	Badajoz	14.4 (16:20)	0.3 (08:40)	7,3	54 (10:30)	19 (21:50)	0	0	0	0	0
Fregenal de la Sierra	Badajoz	12.3 (16:00)	0.2 (06:00)	6,3	33 (22:50)	20 (22:50)	0	0	0	0	0
Azuaga	Badajoz	13.0 (16:10)	3.4 (06:40)	8,2			0	0	0	0	0
Pontons	Barcelona	11.5 (16:50)	5.1 (06:20)	8,3	64 (17:20)	44 (15:30)	0	0	0	0	0
Vilafranca del Penedès	Barcelona	15.9 (15:20)	8.3 (00:00)	12,1	48 (15:30)	21 (19:20)	0	0	0	0	0
Sitges	Barcelona	16.4 (15:50)	5.6 (08:30)	11	42 (21:30)	22 (21:50)	0	0	0	0	0
Barcelona Aeropuerto	Barcelona	16.1 (16:40)	6.4 (00:00)	11,3	50 (20:10)	31 (20:40)	0	0	0	0	0
Berga	Barcelona	9.6 (16:50)	0.1 (08:00)	4,9	13 (13:40)	8 (13:40)	0	0	0	0	0
Balsareny	Barcelona	14.0 (16:00)	-0.8 (08:40)	6,6	33 (16:30)	20 (15:40)	0	0	0	0	0
Prat de Lluçanès	Barcelona	11.2 (16:50)	0.4 (00:00)	5,8	24 (14:50)	15 (14:50)	0	0	0	0	0
Moià	Barcelona	10.2 (17:10)	1.4 (08:20)	5,8	25 (14:10)	15 (14:30)	0	0	0	0	0
Manresa	Barcelona	14.8 (16:00)	1.3 (01:50)	8,1	49 (17:00)	26 (16:30)	0	0	0	0	0
Monistrol de Montserrat	Barcelona	10.6 (17:20)	2.1 (06:30)	6,4			0	0	0	0	0
Igualada	Barcelona	14.3 (16:20)	7.2 (07:50)	10,8	39 (21:50)	15 (15:00)	0	0	0	0	0
Corbera, Pic d'Agulles	Barcelona	11.6 (15:30)	3.5 (07:20)	7,6			0	0	0	0	0
Barcelona	Barcelona	16.0 (17:50)	9.0 (03:50)	12,5	36 (16:40)	18 (19:50)	0	0	0	0	0
Barcelona, Museo Marítimo	Barcelona	15.7 (16:40)	9.2 (00:00)	12,4	30 (19:10)	13 (19:00)	0	0	0	0	0
Caldes de Montbui	Barcelona	14.1 (15:30)	2.6 (00:40)	8,4	21 (05:20)	12 (06:20)	0	0	0	0	0
Sabadell Aeropuerto	Barcelona	15.3 (15:50)	1.5 (05:50)	8,4	27 (15:00)	17 (12:20)	0	0	0	0	0
Vilassar de Dalt	Barcelona	15.8 (13:10)	7.3 (00:20)	11,6	22 (12:10)	12 (12:50)	0	0	0	0	0
Arenys de Mar	Barcelona	15.5 (11:40)	5.7 (01:00)	10,6	23 (13:50)	11 (13:20)	0	0	0	0	0
Santa Susana	Barcelona	14.1 (14:10)	3.2 (00:00)	8,7			0	0	0	0	0
Fogars de Montclús	Barcelona	11.1 (13:30)	2.1 (08:00)	6,6			0	0	0	0	0
Sant Julià  de Vilatorta	Barcelona	8.3 (16:20)	-0.2 (08:00)	4,1	18 (08:20)	8 (08:20)	0,1	0	0,1	0	0
Lekeitio	Bizkaia	11.7 (13:20)	9.5 (07:30)	10,6	106 (17:30)	74 (19:10)	3,6	0	0,1	3,3	0,2
Forua	Bizkaia							0,4	0,6		7,2
Machichaco	Bizkaia				124 (16:50)	90 (16:50)	29,9	0	0,3	20,4	9,2
Punta Galea	Bizkaia	12.6 (13:40)	10.5 (02:40)	11,6	77 (18:50)	46 (18:10)	12,9	0	0,2	8,2	4,5
Orozko	Bizkaia	10.3 (23:59)	6.8 (07:00)	8,6	23 (22:00)	9 (18:20)	30	0,6	0,2	10,8	18,4
Abadiño	Bizkaia	8.5 (22:10)	4.8 (06:00)	6,7			42,4	0,6	1	21,2	19,6
Amorebieta--Etxano	Bizkaia	11.7 (23:59)	9.8 (00:20)	10,8	52 (23:50)	33 (23:10)	11	0,2	0	0	10,8
Balmaseda	Bizkaia	13.6 (14:00)	8.3 (06:00)	11			21	0,2	0	8,6	12,2
Güeñes	Bizkaia	12.6 (13:10)	8.7 (00:40)	10,7	54 (17:20)	34 (12:20)	14,3	0,2	0,1	6,5	7,5
Bilbao Aeropuerto	Bizkaia	13.9 (13:50)	11.2 (03:00)	12,5	76 (18:10)	46 (18:30)	17,1	0	0	11	6,1
Coruña del Conde	Burgos	6.7 (21:30)	-0.6 (07:50)	3	34 (14:10)	24 (13:10)	0,2	0	0	0	0,2
Aranda de Duero	Burgos	8.4 (19:40)	-2.3 (05:30)	3	39 (14:40)	21 (14:30)	0	0	0	0	0
Pedrosa del Príncipe	Burgos	9.5 (17:30)	-1.6 (05:10)	3,9	34 (14:40)	22 (13:50)	0	0	0	0	0
Palacios de la Sierra	Burgos	6.7 (23:59)	0.2 (08:10)	3,4	36 (15:20)	21 (15:30)					
Monterrubio de la Demanda	Burgos	8.1 (23:50)	-0.2 (08:00)	4	59 (23:50)	27 (13:40)	0,2	0	0	0	0,2
Villamayor de los Montes	Burgos	8.5 (15:20)	-0.7 (05:30)	3,9	27 (15:00)	16 (14:40)	0	0	0	0	0
Burgos Aeropuerto	Burgos	7.3 (15:50)	-0.8 (05:00)	3,3			1,4	0	0,2	0,4	0,8
Santa Gadea de Alfoz	Burgos	10.3 (14:00)	2.1 (09:00)	6,2			3	0	0	1,2	1,8
Sargentes de la Lora	Burgos	9.1 (23:00)	-0.5 (07:40)	4,3	56 (23:00)	36 (21:40)	2,6	0	0	1,2	1,4
Briviesca	Burgos	10.0 (23:50)	2.6 (08:00)	6,3	44 (16:20)	31 (16:20)	1,6	0	0	1	0,6
Medina de Pomar	Burgos	11.3 (15:00)	5.0 (08:30)	8,2	42 (03:00)	17 (03:00)	0,8	0	0	0,4	0,4
Belorado	Burgos	9.5 (16:10)	3.8 (07:00)	6,6	41 (16:30)	18 (14:20)					
Navalvillar de Ibor	Cáceres										
Madrigal de la Vera	Cáceres	15.2 (23:50)	3.0 (07:20)	9,1	52 (21:20)	25 (21:30)	0	0	0	0	0
Navalmoral de la Mata	Cáceres	14.5 (17:50)	0.5 (07:40)	7,5	27 (19:00)	17 (20:10)	0	0	0	0	0
Garganta de la Olla	Cáceres	14.5 (22:00)	3.3 (08:50)	8,9	64 (21:20)	49 (21:10)	0	0	0	0	0
Serradilla	Cáceres	15.5 (16:10)	5.8 (08:00)	10,7	45 (20:00)	29 (19:50)	0	0	0	0	0
Jaraicejo	Cáceres	13.9 (17:20)	2.7 (08:20)	8,3	32 (21:50)	17 (21:50)	0	0	0	0	0
Trujillo	Cáceres							0	0	0	
Cáceres	Cáceres	14.3 (16:30)	4.8 (04:40)	9,6	35 (22:10)	23 (22:10)	0	0	0	0	0
Cañaveral	Cáceres										
Nuñomoral	Cáceres	13.2 (14:20)	3.9 (04:10)	8,5	38 (14:10)	21 (13:10)	0	0	0	0	0
Guijo de Granadilla	Cáceres	16.0 (15:40)	5.4 (04:50)	10,7	34 (17:20)	22 (08:50)	0	0	0	0	0
Hervás	Cáceres	13.6 (14:00)	1.7 (05:00)	7,7	28 (21:10)	15 (12:40)	0	0	0	0	0
Montehermoso	Cáceres	16.3 (16:00)	2.0 (06:50)	9,1	36 (17:00)	21 (17:10)	0	0	0	0	0
Tornavacas	Cáceres	13.6 (14:00)	2.2 (02:10)	7,9	61 (21:30)	38 (06:30)	0	0	0	0	0
Plasencia	Cáceres							0	0		
Coria	Cáceres	15.6 (15:20)	4.3 (06:40)	10	42 (22:50)	23 (15:00)	0	0	0	0	0
Torrecilla de los Angeles	Cáceres	15.9 (14:00)	3.2 (06:40)	9,5	61 (20:40)	38 (20:40)	0	0	0	0	0
Hoyos	Cáceres	14.6 (16:50)	2.7 (03:00)	8,7	55 (11:20)	32 (11:00)	0	0	0	0	0
Zarza La Mayor	Cáceres	16.3 (17:40)	3.3 (09:00)	9,8	28 (20:50)	19 (20:50)	0	0	0	0	0
Valverde del Fresno	Cáceres	15.3 (16:10)	7.9 (02:40)	11,6	49 (04:50)	33 (04:20)			0	0	0
Aliseda	Cáceres	15.4 (17:20)	4.7 (08:40)	10	26 (20:20)	14 (16:30)	0	0	0	0	0
Brozas	Cáceres	14.4 (17:20)	4.3 (05:00)	9,3	36 (23:30)	29 (23:30)	0	0	0	0	0
Valencia de Alcántara	Cáceres	15.5 (17:20)	1.8 (05:40)	8,6	31 (18:30)	21 (20:50)	0	0	0	0	0
Guadalupe	Cáceres	14.0 (15:30)	1.7 (07:20)	7,9	29 (22:40)	18 (22:40)	0	0	0	0	0
Cañamero	Cáceres	13.1 (17:10)	1.4 (07:30)	7,3	23 (23:50)	13 (15:20)	0	0	0	0	0
Zorita	Cáceres	13.8 (17:10)	3.6 (06:30)	8,7	44 (23:30)	35 (21:10)	0	0	0	0	0
Alcuescar	Cáceres	13.7 (16:40)	2.3 (08:20)	8	34 (23:10)	23 (23:10)	0	0	0	0	0
Chipiona	Cádiz	15.3 (14:40)	5.5 (08:20)	10,4	27 (23:59)	16 (21:10)	0	0	0	0	0
Grazalema	Cádiz	10.4 (15:20)	0.2 (07:20)	5,3	24 (16:00)	13 (16:00)	0	0	0	0	0
Olvera	Cádiz	15.1 (15:20)	3.7 (08:20)	9,4	22 (14:00)	13 (20:30)	0	0	0	0	0
El Bosque	Cádiz	16.3 (15:20)	3.1 (08:30)	9,7	33 (14:10)	18 (14:20)	0	0	0	0	0
San José del Valle	Cádiz	16.4 (15:40)	5.1 (08:20)	10,7	22 (16:20)	11 (16:30)	0	0	0	0	0
Jerez de la Frontera Aeropuerto	Cádiz	16.8 (16:10)	4.3 (08:50)	10,5	30 (17:10)	21 (00:20)	0	0	0	0	0
San Fernando	Cádiz	15.0 (15:50)	7.5 (08:20)	11,3	25 (16:30)	15 (16:00)	0	0	0	0	0
Cádiz	Cádiz	14.8 (15:30)	9.5 (08:30)	12,2	26 (03:10)	22 (03:10)	0	0	0	0	0
Medina Sidonia	Cádiz	16.7 (15:40)	2.1 (08:20)	9,4	26 (16:10)	17 (16:10)	0	0	0	0	0
Vejer de la Frontera	Cádiz	16.8 (14:50)	7.9 (06:30)	12,3	26 (00:20)	15 (17:20)	0	0	0	0	0
Barbate	Cádiz	19.1 (15:00)	4.0 (08:40)	11,6	27 (16:50)	19 (17:00)	0	0	0	0	0
Tarifa	Cádiz	17.1 (17:10)	7.3 (08:10)	12,2	39 (18:00)	22 (16:40)	0	0	0	0	0
Jimena de la Frontera	Cádiz	19.9 (14:40)	1.8 (07:20)	10,8	34 (16:30)	21 (16:10)	0	0	0	0	0
San Roque	Cádiz	20.2 (15:20)	4.1 (08:20)	12,2	37 (20:00)	28 (20:30)	0	0	0	0	0
Barcena de Cicero, Treto	Cantabria	14.3 (13:40)	10.9 (00:00)	12,6	72 (18:20)	32 (19:00)	19	0,4	0	10,6	8
Soba, Alto Miera	Cantabria	8.8 (14:00)	5.3 (00:40)	7,1				0,8	0	16,4	
Santander Aeropuerto	Cantabria	14.2 (13:00)	11.2 (01:00)	12,7	74 (20:10)	47 (17:40)	3,6	0,1	0	2,9	0,6
Santander	Cantabria	13.0 (11:20)	11.1 (03:10)	12,1	81 (18:30)	57 (18:30)	3,6	0,2	0	2,8	0,6
Villacarriedo	Cantabria	12.1 (13:50)	7.6 (07:50)	9,9	52 (18:10)	27 (18:30)	12,4	0	0	8,2	4,2
Los Tojos, Bárcena Mayor	Cantabria	13.1 (14:30)	2.4 (06:30)	7,8	44 (19:20)	20 (20:20)	0,4	0	0	0,4	0
Torrelavega, Sierrapando	Cantabria	13.7 (13:30)	10.0 (06:40)	11,8	75 (21:10)	44 (21:20)	2,6	0	0	2,2	0,4
San Vicente de la Barquera	Cantabria	13.9 (10:50)	10.9 (03:50)	12,4	61 (16:00)	37 (16:00)	0,4	0	0	0,4	0
Camaleño, Fuente De	Cantabria	10.6 (14:30)	0.2 (02:40)	5,4	55 (20:00)	20 (12:40)	28,8	0	0	19,2	9,6
Cillórigo de Liébana, Tama	Cantabria	17.0 (17:10)	1.0 (04:00)	9	51 (18:00)	24 (18:00)	0	0	0	0	0
Tresviso	Cantabria	10.3 (11:50)	4.4 (01:00)	7,4	73 (18:20)	48 (18:20)	1,8	0,2	0	1,4	0,2
Santillana del Mar, Altamira	Cantabria	13.4 (13:10)	9.8 (05:40)	11,6	53 (19:10)	25 (21:30)	1,8	0	0	1,4	0,4
Reinosa	Cantabria	10.5 (14:50)	-0.3 (08:40)	5,1	56 (17:00)	34 (17:10)	2,2	0	0	1,4	0,8
Valderredible, Cubillo de Ebro	Cantabria	10.8 (23:59)	-1.3 (05:00)	4,8	25 (22:40)	13 (23:50)	0,2	0	0	0,2	0
Valderredible, Polientes	Cantabria	9.5 (14:00)	-1.4 (04:30)	4,1	15 (13:50)	9 (12:20)	2,6	0	0	0,7	1,9
Segorbe	Castelló/Castellón	15.6 (16:20)	8.7 (00:10)	12,2	62 (23:59)	36 (23:59)	0	0	0	0	0
Montanejos	Castelló/Castellón	14.2 (15:50)	7.0 (08:30)	10,6	64 (15:40)	42 (16:20)	0	0	0	0	0
Villafranca del Cid/Villafranca	Castelló/Castellón	10.7 (16:10)	3.2 (08:20)	6,9	138 (23:59)	78 (23:00)	0	0	0	0	0
Atzeneta del Maestrat	Castelló/Castellón	16.2 (15:30)	9.8 (03:40)	13	60 (23:50)	34 (20:30)	0	0	0	0	0
Castellón de la Plana, Almazora	Castelló/Castellón	19.0 (17:40)	7.3 (00:50)	13,2			0	0	0	0	0
Torreblanca	Castelló/Castellón	20.7 (14:30)	11.7 (08:20)	16,2	53 (23:30)	31 (10:00)	0	0	0	0	0
La Pobla de Benifassà-Fredes	Castelló/Castellón	7.1 (15:50)	2.2 (07:20)	4,6	134 (22:30)	78 (22:30)	0	0	0	0	0
Vinaròs	Castelló/Castellón	18.7 (13:10)	9.9 (07:50)	14,3	63 (22:10)	30 (22:10)	0	0	0	0	0
Ceuta	Ceuta	17.7 (14:40)	10.2 (08:20)	14	51 (20:30)	28 (20:40)	0	0	0	0	0
