España											
Actualizado: domingo, 29 enero 2017 a las 14:00 hora oficial											
Fecha: sábado, 28 enero 2017											
											
Estación	Provincia	Temperatura máxima (ºC)	Temperatura mínima (ºC)	Temperatura media (ºC)	Racha (km/h)	Velocidad máxima (km/h)	Precipitación 00-24h (mm)	Precipitación 00-06h (mm)	Precipitación 06-12h (mm)	Precipitación 12-18h (mm)	Precipitación 18-24h (mm)
Peraleda del Zaucejo	Badajoz	12.4 (16:40)	4.1 (06:00)	8,2	46 (01:00)	30 (01:00)	0	0	0	0	0
Castuera	Badajoz	11.7 (15:50)	3.3 (03:10)	7,5	26 (15:40)	12 (15:00)	0	0	0	0	0
Navalvillar de Pela	Badajoz	11.3 (17:00)	2.7 (09:00)	7	33 (00:10)	23 (00:10)	0	0	0	0	0
Don Benito	Badajoz	14.2 (16:30)	3.7 (06:40)	8,9	25 (00:50)	10 (00:20)	0	0	0	0	0
Llerena	Badajoz	11.7 (15:20)	3.0 (07:50)	7,3	32 (04:50)	23 (00:40)	0,2	0	0,2	0	0
Villafranca de los Barros	Badajoz	13.0 (16:20)	2.9 (08:50)	8	26 (12:50)	17 (04:20)	0	0	0	0	0
Mérida	Badajoz	14.9 (14:20)	0.4 (07:50)	7,6	22 (14:10)	12 (14:10)	0	0	0	0	0
Zafra	Badajoz	13.5 (14:40)	2.5 (07:20)	8	26 (00:50)	18 (00:50)	0	0	0	0	0
Almendralejo	Badajoz	13.0 (14:10)	3.7 (08:10)	8,4	26 (13:00)	17 (13:10)	0	0	0	0	0
Badajoz Aeropuerto	Badajoz	15.0 (14:20)	1.4 (09:00)	8,2	23 (14:10)	12 (14:40)	0	0	0	0	0
Alburquerque	Badajoz	12.7 (14:30)	1.2 (08:20)	6,9	24 (13:30)	13 (14:20)	0	0	0	0	0
Puebla de Obando	Badajoz	11.6 (14:50)	1.9 (08:00)	6,8	25 (14:30)	16 (13:50)	0	0	0	0	0
Badajoz	Badajoz	13.4 (14:10)	1.1 (06:30)	7,2	23 (13:40)	14 (13:40)	0	0	0	0	0
Olivenza	Badajoz	13.7 (13:40)	5.2 (00:40)	9,4	26 (13:10)	18 (12:50)	0	0	0	0	0
Alconchel	Badajoz	14.2 (17:20)	4.0 (08:10)	9,1	17 (01:00)	12 (05:50)	0	0	0	0	0
Barcarrota	Badajoz	13.0 (14:40)	0.1 (08:00)	6,6		12 (15:40)	0	0	0	0	0
Villanueva del Fresno	Badajoz	14.0 (15:10)	3.6 (04:50)	8,8	21 (13:20)	14 (16:30)	0	0	0	0	0
Monesterio	Badajoz	10.3 (16:00)	3.7 (00:00)	7	30 (00:50)	18 (05:00)	0	0	0	0	0
Fuente de Cantos	Badajoz	11.5 (16:00)	2.2 (06:30)	6,9	28 (14:10)	19 (02:00)	0	0	0	0	0
Jerez de los Caballeros	Badajoz	13.8 (14:50)	1.9 (10:30)	7,9	31 (15:00)	22 (15:00)	0	0	0	0	0
Fregenal de la Sierra	Badajoz	12.0 (14:10)	3.0 (06:40)	7,5	20 (13:40)	10 (14:30)	0,2	0	0	0	0,2
Azuaga	Badajoz	12.0 (16:40)	1.4 (08:40)	6,7	29 (14:40)	19 (14:40)	0	0	0	0	0
Pontons	Barcelona	8.2 (11:20)	2.8 (23:59)	5,5	37 (16:30)	21 (16:50)	7,6	7,2	0,2	0,2	0
Vilafranca del Penedès	Barcelona	12.7 (14:30)	4.5 (23:50)	8,6	26 (03:00)	15 (03:00)	6,8	6,6	0,2	0	0
Sitges	Barcelona	13.9 (10:50)	7.3 (23:59)	10,6	34 (02:30)	18 (11:50)	3,2	3,2	0	0	0
Barcelona Aeropuerto	Barcelona	14.7 (14:20)	8.8 (23:59)	11,8	50 (03:10)	27 (02:10)	5,7	4,2	0	1,5	0
Berga	Barcelona	10.4 (14:10)	4.1 (02:00)	7,2	32 (07:10)	16 (08:20)	9,2	5	3,4	0,2	0,6
Balsareny	Barcelona	9.8 (16:30)	5.7 (01:20)	7,8	22 (15:00)	14 (15:10)	3,8	3,6	0,2	0	0
Prat de Lluçanès	Barcelona	8.9 (13:50)	5.2 (23:59)	7	17 (00:40)	9 (11:10)	2,6	2	0,6	0	0
Moià	Barcelona	8.8 (13:00)	5.3 (07:30)	7,1	30 (09:50)	12 (15:40)	2,4	2,4	0	0	0
Manresa	Barcelona	10.8 (17:00)	5.8 (23:40)	8,3	32 (13:30)	17 (13:20)	5,6	5,6	0	0	0
Monistrol de Montserrat	Barcelona	8.1 (12:30)	5.0 (03:00)	6,6			0	0	0	0	0
Igualada	Barcelona	11.5 (16:50)	3.6 (23:59)	7,5	26 (12:40)	10 (12:40)					
Corbera, Pic d'Agulles	Barcelona	8.4 (12:10)	5.3 (23:59)	6,8			16,2	15,2	1	0	0
Barcelona	Barcelona	16.4 (13:40)	12.0 (04:00)	14,2	37 (00:20)	33 (00:20)	4,6	3,6	0,9	0,1	0
Barcelona, Museo Marítimo	Barcelona	14.7 (15:00)	10.3 (04:40)	12,5	22 (03:10)	9 (09:00)	1,2	1,2	0	0	0
Caldes de Montbui	Barcelona	13.4 (16:10)	8.0 (23:59)	10,7	19 (07:50)	9 (06:00)	8,4	7,6	0,8	0	0
Vilassar de Dalt	Barcelona	14.5 (13:10)	9.1 (23:59)	11,8	36 (08:20)	18 (08:00)	6,4	5,8	0,6	0	0
Arenys de Mar	Barcelona	14.1 (12:40)	8.1 (23:10)	11,1	45 (12:50)	19 (12:50)	5,9	4,7	0,2	0,1	0,9
Santa Susana	Barcelona	12.5 (12:50)	7.5 (21:40)	10	28 (15:00)	15 (17:10)	11,8	4,8	1,8	0	5,2
Fogars de Montclús	Barcelona	8.5 (12:10)	4.0 (08:40)	6,3			20,4	7,8	12,4	0	0,2
Tona	Barcelona	10.9 (16:00)	5.4 (00:00)	8,1	17 (09:20)	9 (16:20)					
Sant Julià  de Vilatorta	Barcelona	11.0 (16:10)	4.4 (00:00)	7,7	23 (08:50)	10 (11:30)	4,3	4	0,3	0	0
Lekeitio	Bizkaia	13.1 (13:10)	8.6 (23:30)	10,9	70 (00:40)	45 (15:30)	0,1	0,1	0	0	0
Forua	Bizkaia	14.2 (13:40)	3.7 (09:00)	8,9	31 (14:00)	18 (17:30)	0	0	0	0	0
Machichaco	Bizkaia				63 (00:50)	48 (15:00)	0	0	0	0	0
Punta Galea	Bizkaia	12.8 (13:00)	4.9 (08:30)	8,9	34 (01:50)	19 (17:00)	0	0	0	0	0
Orozko	Bizkaia	14.4 (16:00)	0.4 (08:50)	7,4	19 (15:30)	8 (19:10)	0,2	0,2	0	0	0
Abadiño	Bizkaia	9.5 (14:50)	0.2 (09:10)	4,9			0,2	0,2	0	0	0
Amorebieta--Etxano	Bizkaia	13.5 (14:00)	2.5 (08:30)	8	28 (15:50)	15 (16:00)	0	0	0	0	0
Balmaseda	Bizkaia	14.3 (14:20)	-0.2 (08:50)	7,1			0	0	0	0	0
Güeñes	Bizkaia	13.3 (15:50)	1.5 (09:20)	7,4	26 (15:20)	17 (15:30)	0	0	0	0	0
Bilbao Aeropuerto	Bizkaia	13.7 (13:50)	2.3 (08:50)	8	33 (15:10)	24 (15:10)	0	0	0	0	0
Sopuerta	Bizkaia	13.9 (14:20)	3.5 (07:40)	8,7	38 (14:10)	18 (14:10)	0	0	0	0	0
Coruña del Conde	Burgos	4.2 (16:40)	-0.5 (23:00)	1,8	27 (02:30)	15 (02:30)	0	0	0	0	0
Aranda de Duero	Burgos	7.0 (16:40)	-0.6 (23:10)	3,2	35 (11:00)	13 (11:10)	0	0	0	0	0
Pedrosa del Príncipe	Burgos	6.9 (16:20)	-0.7 (06:20)	3,1	24 (13:40)	14 (13:00)	0	0	0	0	0
Palacios de la Sierra	Burgos	2.1 (17:20)	-1.3 (23:50)	0,4	79 (09:50)	19 (04:40)	1,4	1,4	0	0	0
Monterrubio de la Demanda	Burgos	1.2 (17:00)	-1.2 (08:10)	0	26 (13:00)	19 (13:00)	0,4	0	0,4	0	0
Villamayor de los Montes	Burgos	5.0 (16:50)	-0.9 (06:50)	2,1	22 (11:30)	15 (11:20)	0,2	0,2	0	0	0
Burgos Aeropuerto	Burgos	4.7 (17:10)	-0.3 (07:00)	2,2			0,6	0,6	0	0	0
Santa Gadea de Alfoz	Burgos	5.8 (15:30)	-1.9 (08:50)	2			0,2	0	0,2	0	0
Sargentes de la Lora	Burgos	5.6 (15:00)	-2.1 (07:10)	1,8	31 (16:40)	23 (16:00)	0	0	0	0	0
Briviesca	Burgos	6.9 (16:50)	0.0 (23:00)	3,5	35 (14:10)	23 (11:50)	0	0	0	0	0
Medina de Pomar	Burgos	10.7 (15:10)	-1.9 (08:40)	4,4	26 (15:40)	13 (15:00)	0	0	0	0	0
Miranda de Ebro	Burgos	9.1 (14:20)	-1.0 (23:50)	4,1	34 (15:30)	19 (11:10)	0	0	0	0	0
Belorado	Burgos	6.3 (14:50)	1.2 (06:20)	3,8	39 (15:00)	17 (14:20)	0	0	0	0	0
Madrigal de la Vera	Cáceres	12.9 (15:20)	1.8 (08:30)	7,3	34 (03:30)	14 (03:30)	0,2	0	0,2	0	0
Navalmoral de la Mata	Cáceres	13.1 (16:10)	3.6 (07:20)	8,4	54 (00:20)	33 (00:20)	0	0	0	0	0
Garganta de la Olla	Cáceres	10.4 (15:10)	4.3 (00:10)	7,3	44 (06:50)	31 (06:40)	0	0	0	0	0
Serradilla	Cáceres	11.3 (17:10)	1.0 (08:20)	6,2	22 (01:00)	13 (02:40)	0	0	0	0	0
Jaraicejo	Cáceres	9.9 (15:30)	0.9 (06:30)	5,4	25 (17:00)	10 (14:00)	0	0	0	0	0
Trujillo	Cáceres	10.2 (14:10)	1.4 (05:50)	5,8	26 (00:20)	18 (00:20)	0	0	0	0	0
Cáceres	Cáceres	11.6 (13:40)	5.1 (03:20)	8,4	39 (00:30)	23 (06:00)	0	0	0	0	0
Cañaveral	Cáceres	12.2 (15:10)	3.2 (07:30)	7,7	31 (12:20)	21 (00:40)	0	0	0	0	0
Nuñomoral	Cáceres	10.5 (15:00)	0.5 (08:50)	5,5	23 (15:10)	14 (15:10)	0,2	0	0,2	0	0
Guijo de Granadilla	Cáceres	11.0 (16:50)	-1.1 (08:50)	4,9	17 (14:00)	10 (14:20)	0	0	0	0	0
Hervás	Cáceres	9.1 (15:40)	1.1 (06:00)	5,1	18 (03:30)	11 (06:50)	0	0	0	0	0
Montehermoso	Cáceres	12.4 (16:40)	-0.3 (07:30)	6	21 (15:50)	12 (15:50)	0	0	0	0	0
Tornavacas	Cáceres	7.6 (16:20)	1.3 (07:20)	4,4	46 (01:10)	24 (21:50)	0	0	0	0	0
Piornal	Cáceres	4.5 (13:20)	-0.1 (01:30)	2,2	45 (08:50)	23 (10:20)	12,4	0,4	3,2	8,8	0
Plasencia	Cáceres	12.1 (17:20)	2.6 (07:20)	7,4	18 (02:00)	10 (16:20)	0	0	0	0	0
Coria	Cáceres	12.2 (16:00)	1.8 (08:50)	7	30 (16:50)	22 (17:00)	0	0	0	0	0
Torrecilla de los Angeles	Cáceres	11.8 (16:20)	-1.3 (08:40)	5,3	28 (00:10)	15 (00:10)	0	0	0	0	0
Hoyos	Cáceres	11.1 (16:40)	2.8 (07:50)	7	32 (00:50)	15 (18:40)	0,2	0	0	0	0,2
Zarza La Mayor	Cáceres	12.2 (15:40)	1.2 (07:30)	6,7	23 (00:40)	18 (01:40)	0,2	0	0,2	0	0
Valverde del Fresno	Cáceres	11.8 (15:50)	0.1 (06:30)	6	22 (14:20)	13 (16:40)	0,6	0	0	0	0,6
Aliseda	Cáceres	12.3 (15:10)	3.2 (09:10)	7,8	28 (05:10)	19 (02:40)	0,2	0	0	0	0,2
Brozas	Cáceres	11.2 (16:10)	3.0 (04:30)	7,1	33 (01:10)	24 (01:20)	0	0	0	0	0
Valencia de Alcántara	Cáceres	11.1 (14:00)	4.4 (02:40)	7,8	30 (13:30)	18 (14:30)	0	0	0	0	0
Guadalupe	Cáceres	11.3 (14:10)	3.7 (08:10)	7,5	33 (00:50)	14 (01:50)	0	0	0	0	0
Cañamero	Cáceres	9.2 (16:40)	1.8 (06:50)	5,5	26 (02:40)	15 (02:40)	0	0	0	0	0
Zorita	Cáceres	9.6 (17:00)	1.7 (08:30)	5,7	25 (03:10)	18 (03:00)	0	0	0	0	0
Alcuescar	Cáceres	11.0 (15:10)	2.5 (03:00)	6,8	26 (00:10)	16 (00:10)	0	0	0	0	0
Chipiona	Cádiz	15.6 (15:20)	9.1 (23:50)	12,4	29 (00:20)	18 (00:50)	0	0	0	0	0
Rota, Base Naval	Cádiz	16.2 (15:50)	6.0 (09:00)	11,1			0	0	0	0	0
Grazalema	Cádiz	8.0 (12:50)	3.7 (22:20)	5,9	82 (00:40)	19 (02:00)	0,5	0,2	0,1	0,1	0,1
Olvera	Cádiz	12.1 (15:10)	5.1 (07:40)	8,6	32 (15:50)	19 (15:50)	0	0	0	0	0
El Bosque	Cádiz	14.6 (16:10)	5.1 (09:10)	9,9	24 (15:00)	14 (15:00)	0	0	0	0	0
San José del Valle	Cádiz	16.1 (16:00)	6.2 (08:30)	11,2	18 (14:10)	8 (16:20)	0	0	0	0	0
Jerez de la Frontera Aeropuerto	Cádiz	16.9 (16:00)	2.1 (08:50)	9,5	28 (18:50)	15 (16:10)	0	0	0	0	0
San Fernando	Cádiz	15.6 (16:20)	9.8 (08:50)	12,7	36 (00:10)	21 (00:10)	0	0	0	0	0
Cádiz	Cádiz	16.8 (16:20)	10.0 (08:50)	13,4	32 (00:20)	20 (00:20)	0	0	0	0	0
Medina Sidonia	Cádiz										
Vejer de la Frontera	Cádiz	16.0 (14:20)	10.0 (08:10)	13	32 (00:50)	18 (00:50)	0	0	0	0	0
Barbate	Cádiz	17.3 (14:10)	5.9 (08:40)	11,6	27 (14:50)	21 (14:50)	0	0	0	0	0
Tarifa	Cádiz	17.0 (14:20)	11.7 (04:10)	14,3	35 (00:10)	22 (15:20)	0	0	0	0	0
Jimena de la Frontera	Cádiz	16.6 (15:30)	4.3 (08:10)	10,5	37 (15:20)	23 (15:40)	0	0	0	0	0
San Roque	Cádiz	17.4 (15:50)	6.6 (08:10)	12	33 (16:20)	19 (16:20)	0	0	0	0	0
Castro Urdiales	Cantabria	13.9 (11:50)	7.9 (23:10)	10,9	56 (16:40)	22 (00:40)	0	0	0	0	0
Ramales de la Victoria	Cantabria	13.2 (15:00)	0.7 (08:10)	6,9	28 (13:30)	13 (13:30)	0	0	0	0	0
Barcena de Cicero, Treto	Cantabria	13.7 (13:50)	3.5 (08:30)	8,6	36 (13:20)	19 (14:30)	0	0	0	0	0
Soba, Alto Miera	Cantabria	8.3 (15:00)	1.9 (06:00)	5,1	26 (12:20)	12 (13:30)	0	0	0	0	0
Santander Aeropuerto	Cantabria	14.7 (14:20)	5.4 (22:20)	10	45 (14:30)	27 (14:30)	0	0	0	0	0
Santander	Cantabria	13.2 (12:20)	7.8 (07:00)	10,5	45 (00:10)	31 (01:00)	0	0	0	0	0
Villacarriedo	Cantabria	12.5 (15:10)	0.2 (08:50)	6,4	22 (13:30)	14 (16:10)	0,2	0,2	0	0	0
Los Tojos, Bárcena Mayor	Cantabria	11.3 (15:10)	-1.8 (08:40)	4,8	15 (13:30)	8 (13:30)	0	0	0	0	0
San Felices de Buelna	Cantabria	14.4 (14:40)	0.6 (07:50)	7,5	21 (15:40)	10 (15:40)	0	0	0	0	0
Torrelavega, Sierrapando	Cantabria	14.2 (13:30)	4.2 (07:30)	9,2	39 (14:00)	22 (13:50)	0	0	0	0	0
San Vicente de la Barquera	Cantabria	13.4 (12:40)	3.5 (07:10)	8,4	35 (13:10)	27 (15:30)	0	0	0	0	0
Camaleño, Fuente De	Cantabria	6.7 (13:40)	-0.8 (06:30)	2,9	29 (12:10)	12 (13:00)	0	0	0	0	0
Cillórigo de Liébana, Tama	Cantabria	13.2 (14:50)	-0.6 (09:10)	6,3	19 (15:50)	10 (15:50)	0	0	0	0	0
Tresviso	Cantabria	8.5 (14:30)	1.9 (05:10)	5,2	40 (00:10)	22 (00:10)	0	0	0	0	0
Santillana del Mar, Altamira	Cantabria	12.9 (13:10)	4.0 (08:00)	8,4	31 (14:50)	14 (09:10)	0	0	0	0	0
Reinosa	Cantabria	7.6 (15:50)	-3.2 (05:30)	2,2	26 (14:00)	16 (14:00)	0	0	0	0	0
Alto Campoo	Cantabria				50 (21:20)	35 (21:00)	0	0	0	0	0
