España											
Actualizado: viernes, 10 enero 2014 a las 09:00 hora oficial											
Fecha: jueves, 09 enero 2014											
											
Estación	Provincia	Temperatura máxima (ºC)	Temperatura mínima (ºC)	Temperatura media (ºC)	Racha (km/h)	Velocidad máxima (km/h)	Precipitación 00-24h (mm)	Precipitación 00-06h (mm)	Precipitación 06-12h (mm)	Precipitación 12-18h (mm)	Precipitación 18-24h (mm)
Puebla de Obando	Badajoz	19.3 (15:40)	8.9 (23:59)	14,1	26 (11:00)	19 (11:10)	0	0	0	0	0
Badajoz	Badajoz	19.2 (16:40)	5.2 (09:00)	12,2	15 (10:10)	8 (10:10)	0	0	0	0	0
Olivenza	Badajoz				21 (19:10)	14 (23:10)	0	0	0	0	0
Alconchel	Badajoz	19.2 (16:40)	6.6 (08:30)	12,9	15 (14:00)	10 (13:30)	0	0	0	0	0
Barcarrota	Badajoz	21.3 (14:40)	7.5 (09:10)	14,4	14 (00:10)	9 (10:10)	0	0	0	0	0
Villanueva del Fresno	Badajoz	21.4 (14:40)	9.5 (09:00)	15,4	27 (00:40)	20 (00:40)	0	0	0	0	0
Monesterio	Badajoz	17.5 (15:30)	10.2 (18:40)	13,8	33 (11:40)	21 (09:10)	0	0	0	0	0
Fuente de Cantos	Badajoz	17.9 (13:00)	10.4 (09:50)	14,1	46 (09:20)	32 (09:20)	0	0	0	0	0
Jerez de los Caballeros	Badajoz	19.9 (15:20)	7.2 (08:30)	13,5	22 (00:10)	15 (00:10)	0	0	0	0	0
Fregenal de la Sierra	Badajoz	19.5 (16:10)	8.0 (21:30)	13,8	28 (13:30)	16 (13:30)	0	0	0	0	0
Azuaga	Badajoz	17.9 (16:20)	8.3 (07:40)	13,1			0	0	0	0	0
Pontons	Barcelona	17.4 (11:50)	2.0 (06:40)	9,7	17 (10:30)	13 (08:00)	0	0	0	0	0
Vilafranca del Penedès	Barcelona	14.1 (14:40)	1.5 (08:00)	7,8	15 (15:50)	9 (15:30)	0	0	0	0	0
Sitges	Barcelona	12.8 (13:20)	5.5 (03:40)	9,2	18 (14:10)	10 (13:00)	0,2	0,2	0	0	0
Barcelona Aeropuerto	Barcelona	12.9 (13:10)	5.4 (06:50)	9,1	32 (15:00)	25 (15:00)	0	0	0	0	0
Berga	Barcelona							0			0
Balsareny	Barcelona	13.1 (14:10)	-1.7 (08:10)	5,7	12 (14:30)	8 (14:20)	0	0	0	0	0
Prat de Lluçanès	Barcelona	14.4 (14:20)	0.4 (07:00)	7,4	13 (14:20)	8 (14:20)	0	0	0	0	0
Moià	Barcelona	17.2 (14:00)	6.6 (23:59)	11,9	14 (12:40)	8 (12:30)	0	0	0	0	0
Manresa	Barcelona	12.4 (15:30)	-0.8 (08:00)	5,8	18 (13:30)	9 (13:40)	0,4	0	0,4	0	0
Monistrol de Montserrat	Barcelona	17.3 (12:10)	8.6 (23:30)	12,9			0	0	0	0	0
Igualada	Barcelona	15.2 (15:40)	1.5 (08:20)	8,3	9 (21:30)	4 (00:50)	0	0	0	0	0
Corbera, Pic d'Agulles	Barcelona	16.6 (13:20)	6.2 (21:20)	11,4			0	0	0	0	0
Barcelona	Barcelona	14.5 (12:10)	7.3 (08:20)	10,9	25 (14:40)	19 (14:40)	0	0	0	0	0
Barcelona, Museo Marítimo	Barcelona	13.8 (14:30)	6.9 (07:40)	10,4	18 (15:20)	9 (12:00)	0	0	0	0	0
Caldes de Montbui	Barcelona	14.5 (14:40)	-0.7 (08:30)	6,9	11 (22:50)	8 (22:50)	0	0	0	0	0
Sabadell Aeropuerto	Barcelona	15.2 (14:30)	1.2 (08:20)	8,2	13 (16:20)	10 (16:10)	0	0	0	0	0
Vilassar de Dalt	Barcelona	17.2 (12:30)	6.5 (05:10)	11,9	16 (15:40)	8 (15:40)	0	0	0	0	0
Arenys de Mar	Barcelona	13.9 (13:30)	5.7 (08:30)	9,8	10 (12:00)	5 (12:00)	0,1	0	0,1	0	0
Santa Susana	Barcelona	12.4 (13:20)	4.8 (09:10)	8,6			0	0	0	0	0
Fogars de Montclús	Barcelona	16.7 (12:40)	7.3 (07:30)	12			0	0	0	0	0
Lekeitio	Bizkaia	20.0 (03:40)	11.0 (23:50)	15,5	46 (13:30)	38 (13:30)	0	0	0	0	0
Forua	Bizkaia	18.1 (01:00)	9.2 (23:59)	13,7	42 (01:10)	26 (00:50)	0	0	0	0	0
Machichaco	Bizkaia				55 (04:50)	30 (04:50)	0	0	0	0	0
Punta Galea	Bizkaia	16.8 (01:00)	9.8 (23:40)	13,3	41 (01:10)	21 (01:00)	0	0	0	0	0
Orozko	Bizkaia	20.3 (15:00)	6.9 (23:59)	13,6	28 (08:00)	13 (00:20)	0	0	0	0	0
Abadiño	Bizkaia	14.3 (15:20)	6.3 (23:30)	10,3			0	0	0	0	0
Amorebieta--Etxano	Bizkaia	18.9 (02:40)	8.3 (23:40)	13,6	39 (03:20)	20 (02:40)	0	0	0	0	0
Balmaseda	Bizkaia	18.6 (13:30)	6.0 (23:50)	12,3			0	0	0	0	0
Güeñes	Bizkaia	17.4 (14:10)	8.6 (23:50)	13	37 (04:10)	24 (04:00)	0	0	0	0	0
Bilbao Aeropuerto	Bizkaia	17.4 (02:10)	9.4 (23:59)	13,4	46 (01:20)	28 (01:10)	0	0	0	0	0
Coruña del Conde	Burgos	12.8 (17:00)	4.0 (23:40)	8,4	24 (00:50)	17 (00:50)	0	0	0	0	0
Aranda de Duero	Burgos	11.9 (16:40)	2.1 (07:30)	7	19 (13:40)	11 (13:40)	0,4	0	0	0,4	0
Pedrosa del Príncipe	Burgos							0		0	0
Palacios de la Sierra	Burgos	13.0 (15:40)	0.4 (23:59)	6,7	19 (01:00)	14 (23:20)					
Monterrubio de la Demanda	Burgos	12.6 (15:30)	0.9 (07:40)	6,8	24 (16:00)	16 (16:00)	0	0	0	0	0
Villamayor de los Montes	Burgos	14.2 (15:40)	5.7 (22:10)	9,9	27 (02:10)	18 (00:20)	0	0	0	0	0
Burgos Aeropuerto	Burgos	14.2 (16:10)	2.7 (08:30)	8,4			0	0	0	0	0
Santa Gadea de Alfoz	Burgos	12.2 (14:30)	5.8 (00:30)	9			0	0	0	0	0
Sargentes de la Lora	Burgos	11.2 (16:10)	3.8 (21:10)	7,5	31 (14:50)	21 (01:00)	0	0	0	0	0
Briviesca	Burgos	11.4 (16:10)	1.5 (08:50)	6,4	24 (18:20)	17 (18:20)	0	0	0	0	0
Medina de Pomar	Burgos	15.5 (16:00)	0.8 (09:00)	8,2	31 (14:10)	17 (14:40)					
Belorado	Burgos	9.5 (15:20)	1.6 (06:30)	5,6	15 (14:10)	11 (14:20)					
Navalvillar de Ibor	Cáceres							0	0	0	
Madrigal de la Vera	Cáceres	16.7 (15:10)	5.9 (08:50)	11,3	12 (01:40)	6 (21:10)	0	0	0	0	0
Navalmoral de la Mata	Cáceres	16.2 (16:00)	5.2 (05:20)	10,7	27 (11:20)	15 (11:10)	0	0	0	0	0
Garganta de la Olla	Cáceres	17.7 (14:40)	8.3 (08:10)	13	18 (18:40)	13 (18:40)	0	0	0	0	0
Serradilla	Cáceres	14.9 (15:30)	7.4 (08:40)	11,1	36 (09:20)	25 (09:10)	0	0	0	0	0
Jaraicejo	Cáceres	20.3 (14:10)	10.2 (04:20)	15,2	29 (23:40)	24 (23:50)	0	0	0	0	0
Trujillo	Cáceres										
Cáceres	Cáceres	19.1 (16:20)	6.5 (06:40)	12,8	24 (00:10)	20 (00:20)	0	0	0	0	0
Cañaveral	Cáceres	17.1 (15:30)	8.0 (08:50)	12,6	33 (12:10)	23 (12:10)	0	0	0	0	0
Nuñomoral	Cáceres	19.3 (15:50)	2.6 (07:40)	10,9	20 (16:10)	12 (16:10)	0	0	0	0	0
Guijo de Granadilla	Cáceres	17.7 (15:50)	3.6 (08:30)	10,7	18 (14:40)	11 (14:40)	0	0	0	0	0
Hervás	Cáceres	16.8 (12:50)	6.8 (23:59)	11,8	52 (00:40)	31 (00:40)	0	0	0	0	0
Montehermoso	Cáceres	17.9 (15:50)	6.0 (23:40)	11,9	36 (01:20)	21 (01:20)	0	0	0	0	0
Tornavacas	Cáceres	17.2 (14:30)	8.2 (00:40)	12,7	30 (14:40)	19 (14:40)	0	0	0	0	0
Plasencia	Cáceres	14.6 (15:00)	7.3 (06:20)	11	33 (10:00)	16 (10:00)	0	0	0	0	0
Coria	Cáceres	17.1 (15:40)	9.5 (07:20)	13,3	42 (06:10)	25 (07:00)	0	0	0	0	0
Torrecilla de los Angeles	Cáceres										
Hoyos	Cáceres	17.3 (15:50)	7.0 (23:50)	12,1	17 (09:30)	9 (06:50)	0	0	0	0	0
Zarza La Mayor	Cáceres	16.3 (15:30)	7.3 (07:30)	11,8	15 (21:30)	10 (21:30)	0	0	0	0	0
Valverde del Fresno	Cáceres	18.2 (16:00)	5.6 (09:00)	11,9	13 (19:10)	12 (19:10)	0	0	0	0	0
Aliseda	Cáceres	18.0 (16:00)	5.1 (09:00)	11,5	30 (00:30)	14 (00:30)	0	0	0	0	0
Brozas	Cáceres	18.4 (15:20)	8.8 (09:50)	13,6	26 (10:50)	20 (09:30)	0	0	0	0	0
Valencia de Alcántara	Cáceres	17.6 (15:00)	7.1 (23:59)	12,4	28 (00:40)	17 (00:20)	0	0	0	0	0
Guadalupe	Cáceres	18.8 (14:20)	7.3 (04:30)	13	10 (14:10)	6 (14:10)	0	0	0	0	0
Cañamero	Cáceres	18.4 (15:00)	10.3 (01:00)	14,3	24 (06:50)	12 (05:40)	0	0	0	0	0
Zorita	Cáceres	19.2 (14:10)	11.4 (07:30)	15,3	33 (01:20)	23 (08:40)	0	0	0	0	0
Alcuescar	Cáceres	17.8 (14:40)	8.5 (23:59)	13,1	34 (03:50)	23 (12:00)	0	0	0	0	0
Chipiona	Cádiz	18.5 (16:50)	7.0 (04:30)	12,8	15 (16:00)	9 (12:50)	0	0	0	0	0
Grazalema	Cádiz	17.9 (12:30)	6.3 (08:10)	12,1	22 (04:50)	11 (08:50)	0	0	0	0	0
Olvera	Cádiz	21.0 (15:00)	11.8 (06:20)	16,4	26 (06:00)	14 (06:00)	0	0	0	0	0
El Bosque	Cádiz	20.4 (15:00)	8.2 (08:10)	14,3	23 (01:50)	15 (16:10)	0	0	0	0	0
San José del Valle	Cádiz	19.8 (16:00)	12.3 (21:40)	16	36 (04:50)	17 (05:40)	0	0	0	0	0
Jerez de la Frontera Aeropuerto	Cádiz	18.5 (16:30)	4.7 (08:00)	11,6	26 (13:30)	16 (12:40)	0	0	0	0	0
San Fernando	Cádiz	18.7 (16:00)	13.2 (21:20)	16	50 (12:00)	24 (10:40)	0	0	0	0	0
Cádiz	Cádiz	18.6 (16:10)	13.6 (22:30)	16,1	50 (09:40)	37 (09:40)	0	0	0	0	0
Medina Sidonia	Cádiz	17.5 (14:40)	11.4 (20:00)	14,4	64 (12:30)	48 (12:50)	0	0	0	0	0
Vejer de la Frontera	Cádiz	16.9 (14:30)	11.6 (05:40)	14,3	47 (15:50)	23 (13:00)	0	0	0	0	0
Barbate	Cádiz	18.9 (14:20)	13.8 (08:00)	16,3	67 (12:00)	37 (11:20)	0	0	0	0	0
Tarifa	Cádiz	18.1 (13:30)	15.3 (02:20)	16,7	71 (23:50)	47 (12:20)	0	0	0	0	0
Jimena de la Frontera	Cádiz	17.2 (13:40)	2.7 (06:40)	10	39 (14:30)	24 (14:30)	0	0	0	0	0
San Roque	Cádiz	15.6 (12:50)	6.5 (05:50)	11,1	38 (23:40)	29 (23:40)					
Barcena de Cicero, Treto	Cantabria	20.0 (04:30)	7.7 (23:00)	13,8	43 (02:40)	19 (02:50)	0	0	0	0	0
Soba, Alto Miera	Cantabria	15.7 (12:30)	5.9 (22:00)	10,8	53 (00:20)	26 (01:20)	0	0	0	0	0
Santander Aeropuerto	Cantabria	17.8 (00:00)	7.2 (23:50)	12,5	54 (01:50)	34 (01:50)	0	0	0	0	0
Santander	Cantabria	17.6 (00:00)	10.4 (23:40)	14	54 (00:30)	35 (00:30)	0	0	0	0	0
Villacarriedo	Cantabria	15.7 (08:20)	7.8 (21:50)	11,8	53 (07:00)	32 (07:20)	0	0	0	0	0
Los Tojos, Bárcena Mayor	Cantabria	13.1 (13:00)	4.0 (07:10)	8,6	20 (13:10)	12 (12:00)	0	0	0	0	0
Torrelavega, Sierrapando	Cantabria	16.8 (00:30)	10.5 (23:59)	13,6	46 (03:50)	33 (03:50)	0	0	0	0	0
San Vicente de la Barquera	Cantabria							0			
Camaleño, Fuente De	Cantabria	13.1 (14:30)	6.5 (21:40)	9,8	37 (13:20)	13 (01:20)	0	0	0	0	0
Cillórigo de Liébana, Tama	Cantabria	14.4 (12:20)	7.1 (23:59)	10,7	40 (15:50)	22 (08:00)	0	0	0	0	0
Tresviso	Cantabria	12.2 (00:10)	5.8 (23:59)	9	33 (02:10)	24 (02:10)	0	0	0	0	0
Santillana del Mar, Altamira	Cantabria	16.4 (01:10)	9.7 (23:59)	13	45 (03:40)	23 (01:20)	0	0	0	0	0
Reinosa	Cantabria	14.6 (12:40)	5.4 (08:30)	10	59 (01:40)	33 (01:40)	0	0	0	0	0
Valderredible, Cubillo de Ebro	Cantabria	14.4 (14:50)	0.1 (23:59)	7,2	27 (14:00)	16 (14:10)	0	0	0	0	0
Valderredible, Polientes	Cantabria	14.1 (15:20)	0.5 (23:59)	7,3	26 (02:50)	15 (12:40)	0	0	0	0	0
Segorbe	Castelló/Castellón	16.6 (13:20)	1.0 (03:30)	8,8	14 (07:30)	8 (07:30)	0	0	0	0	0
Montanejos	Castelló/Castellón	17.0 (15:30)	2.9 (07:10)	10	17 (02:30)	9 (09:30)	0	0	0	0	0
Villafranca del Cid/Villafranca	Castelló/Castellón	18.8 (12:50)	0.6 (08:40)	9,7	56 (10:30)	12 (14:40)	0	0	0	0	0
Atzeneta del Maestrat	Castelló/Castellón	14.7 (16:00)	-0.7 (06:40)	7	10 (13:50)	8 (18:20)	0	0	0	0	0
Castellón de la Plana, Almazora	Castelló/Castellón	12.4 (14:20)	5.4 (08:00)	8,9			0	0	0	0	0
Torreblanca	Castelló/Castellón	13.0 (13:50)	7.6 (19:50)	10,3	18 (23:59)	12 (23:40)	0	0	0	0	0
La Pobla de Benifassà-Fredes	Castelló/Castellón	16.6 (13:00)	9.1 (08:00)	12,9	10 (13:20)	6 (13:40)	0	0	0	0	0
Vinaròs	Castelló/Castellón	13.0 (14:00)	4.9 (21:20)	9	13 (16:20)	7 (15:50)	0	0	0	0	0
Ceuta	Ceuta	15.5 (12:40)	13.2 (02:40)	14,3	29 (12:10)	18 (11:50)	0	0	0	0	0
Alcazar de San Juan	Ciudad Real	15.3 (16:10)	2.7 (08:20)	9	18 (03:40)	6 (03:40)	0	0	0	0	0
Tomelloso	Ciudad Real										
Ciudad Real	Ciudad Real	12.9 (15:30)	1.5 (08:50)	7,2	12 (11:50)	7 (13:50)	0	0	0	0	0
Villanueva de los Infantes	Ciudad Real	17.2 (14:30)	5.3 (22:50)	11,3	37 (21:40)	29 (21:50)	0	0	0	0	0
Valdepeñas	Ciudad Real	14.2 (14:40)	1.0 (07:40)	7,6	13 (17:40)	7 (17:00)	0	0	0	0	0
Viso del Marqués	Ciudad Real	16.3 (15:10)	4.6 (09:20)	10,4	13 (02:30)	7 (20:40)	0	0	0	0	0
Abenójar	Ciudad Real	13.8 (15:30)	4.0 (07:30)	8,9	24 (21:10)	21 (23:10)	0	0	0	0	0
Puebla de Don Rodrigo	Ciudad Real	14.9 (17:10)	0.2 (08:40)	7,5	9 (11:50)	5 (12:20)	0	0	0	0	0
Almadén	Ciudad Real	18.0 (16:50)	7.9 (08:40)	13	10 (12:40)	5 (16:20)	0	0	0	0	0
