España											
Actualizado: martes, 31 enero 2017 a las 14:00 hora oficial											
Fecha: lunes, 30 enero 2017											
											
Estación	Provincia	Temperatura máxima (ºC)	Temperatura mínima (ºC)	Temperatura media (ºC)	Racha (km/h)	Velocidad máxima (km/h)	Precipitación 00-24h (mm)	Precipitación 00-06h (mm)	Precipitación 06-12h (mm)	Precipitación 12-18h (mm)	Precipitación 18-24h (mm)
Adra	Almería	17.1 (13:30)	10.1 (08:20)	13,6	18 (16:10)	9 (10:40)					
El Ejido	Almería	18.6 (14:00)	8.3 (06:00)	13,5			0	0	0	0	0
Roquetas de Mar	Almería										
Abla	Almería	17.5 (12:20)	6.7 (01:40)	12,1	28 (16:10)	13 (15:50)	0	0	0	0	0
Láujar de Andarax	Almería	13.4 (15:10)	4.1 (04:30)	8,7	31 (14:20)	22 (13:50)	0	0	0	0	0
Almería Aeropuerto	Almería	16.5 (15:00)	7.9 (05:20)	12,2	22 (01:50)	17 (09:10)	0	0	0	0	0
Cabo de Gata	Almería	17.5 (13:50)	12.2 (22:30)	14,8	27 (09:30)	20 (09:40)	0	0	0	0	0
Carboneras	Almería										
Garrucha, Puerto	Almería				41 (17:10)	34 (17:00)	0	0	0	0	0
Albox	Almería	18.9 (14:50)	6.3 (08:20)	12,6	23 (16:30)	15 (16:30)	0	0	0	0	0
Huercal Overa	Almería	19.6 (12:50)	3.9 (08:20)	11,8	21 (16:00)	11 (16:00)	0	0	0	0	0
Aramaio	Araba/Álava	12.4 (14:20)	8.8 (03:20)	10,6			0	0	0	0	0
Amurrio	Araba/Álava	16.6 (12:30)	9.3 (08:30)	13	34 (14:00)	19 (14:10)	0	0	0	0	0
Lalastra	Araba/Álava	10.3 (17:10)	7.3 (08:50)	8,8	44 (23:59)	23 (23:40)	0	0	0	0	0
Opakua	Araba/Álava	12.7 (15:50)	9.0 (23:59)	10,8	32 (04:20)	20 (20:50)	0	0	0	0	0
Vitoria Gasteiz Aeropuerto	Araba/Álava	14.1 (14:20)	8.2 (06:10)	11,2	35 (15:40)	22 (15:50)	0	0	0	0	0
Labastida	Araba/Álava	12.1 (16:40)	6.3 (07:40)	9,2	15 (06:20)	7 (14:30)	0,6	0,2	0,2	0,2	0
Leza	Araba/Álava	11.1 (16:50)	5.8 (07:30)	8,5			0,2	0,2	0	0	0
Campezo/Kanpezu	Araba/Álava	11.2 (15:00)	4.6 (23:59)	7,9			0	0	0	0	0
Cabrales	Asturias	16.8 (15:50)	8.9 (04:50)	12,8	61 (16:00)	24 (15:40)	0,2	0	0	0,2	0
Llanes	Asturias	15.4 (13:00)	10.1 (04:40)	12,8	17 (19:30)	11 (07:00)	0	0	0	0	0
Amieva, Panizales	Asturias	17.2 (14:30)	12.0 (06:10)	14,6	55 (21:00)	28 (22:30)	0	0	0	0	0
Piloña	Asturias							0	0		0
Colunga	Asturias	16.1 (13:00)	8.2 (04:50)	12,2	17 (08:20)	12 (08:10)	0	0	0	0	0
Gijón, Campus	Asturias	16.8 (21:40)	7.9 (07:10)	12,3	27 (21:30)	13 (21:30)	0,2	0	0	0,2	0
Cabo Peñas	Asturias	16.9 (13:30)	12.4 (02:40)	14,6	22 (22:20)	16 (21:50)	0,5	0	0,2	0,3	0
Asturias Aeropuerto	Asturias	17.0 (15:40)	10.5 (02:30)	13,8	21 (03:30)	13 (01:40)	1,4	0	0,8	0,5	0,1
Puerto de Pajares	Asturias	7.4 (02:00)	3.3 (12:40)	5,4	62 (17:20)	42 (17:30)	0,5	0	0,2	0,2	0,1
Pola de Lena	Asturias	16.6 (13:30)	7.9 (06:30)	12,3	43 (21:40)	23 (21:10)	0	0	0	0	0
Aller	Asturias	13.6 (11:00)	8.4 (06:50)	11	39 (13:10)	16 (15:00)	0,8	0	0,4	0,2	0,2
Mieres	Asturias	18.2 (15:10)	7.8 (06:30)	13	55 (20:40)	23 (23:00)	0	0	0	0	0
Oviedo	Asturias	16.4 (17:10)	10.5 (08:00)	13,4	30 (21:40)	16 (21:40)	0,8	0	0,6	0,2	0
Tineo, Soto de la Barca	Asturias	18.7 (15:30)	11.1 (23:59)	14,9	16 (12:30)	9 (12:30)	0	0	0	0	0
Pola de Somiedo	Asturias	14.9 (11:10)	6.7 (02:50)	10,8	53 (18:30)	17 (12:40)	0	0	0	0	0
Salas	Asturias	17.4 (16:40)	11.4 (23:50)	14,4	30 (00:40)	13 (00:10)	1,6	0	1	0,4	0,2
Cabo Busto	Asturias	17.3 (07:50)	13.0 (23:30)	15,1	48 (05:30)	31 (07:50)	5,6	0	1	0,6	4
Degaña	Asturias	7.6 (12:40)	3.1 (02:00)	5,3	37 (12:10)	14 (20:40)	0,2	0,2	0	0	0
Ibias, San Antolin	Asturias	12.8 (13:50)	9.3 (00:40)	11,1	59 (09:30)	40 (09:40)	0,8	0	0,8	0	0
Villayón, Oneta	Asturias	16.6 (15:00)	12.4 (01:00)	14,5	52 (12:00)	25 (16:30)	1,6	0	0,8	0	0,8
Castropol	Asturias	17.4 (14:10)	12.3 (23:50)	14,8	52 (15:30)	24 (16:10)	0	0	0	0	0
Taramundi, Ouria	Asturias	15.3 (12:50)	12.8 (00:10)	14,1	76 (18:10)	43 (11:30)	0	0	0	0	0
Puerto de Leitariegos	Asturias	5.9 (01:00)	2.6 (23:30)	4,3			0,4	0	0,2	0,2	0
Muñotello	Ávila	13.0 (14:10)	2.3 (23:30)	7,6	50 (03:20)	36 (03:20)	0	0	0	0	0
Ávila	Ávila	13.8 (13:10)	5.0 (23:50)	9,4	33 (22:40)	18 (22:20)	0	0	0	0	0
Gotarrendura	Ávila	14.4 (13:40)	4.3 (23:50)	9,3	26 (15:00)	18 (15:30)	0,2	0,2	0	0	0
Arevalo	Ávila	13.8 (13:30)	5.3 (23:59)	9,6	36 (15:10)	26 (17:30)	0	0	0	0	0
Rivilla de Barajas	Ávila	12.4 (12:10)	6.2 (23:59)	9,3	37 (16:20)	27 (16:40)	0	0	0	0	0
Navarredonda de Gredos	Ávila	11.2 (14:00)	0.0 (22:20)	5,6	28 (14:20)	9 (14:50)	0,1	0,1	0	0	0
Barco de Avila	Ávila	11.0 (15:00)	4.1 (09:00)	7,5	46 (16:10)	30 (15:40)	0	0	0	0	0
Puerto El Pico	Ávila	6.7 (13:30)	0.4 (08:10)	3,5	38 (18:50)	21 (19:20)	0	0	0	0	0
Candeleda	Ávila	14.4 (15:20)	7.9 (23:59)	11,1	25 (15:20)	15 (14:50)	1,2	0,4	0,8	0	0
Herrera del Duque	Badajoz	15.7 (16:00)	7.6 (23:59)	11,6	15 (03:20)	9 (03:20)	0	0	0	0	0
Peraleda del Zaucejo	Badajoz	16.5 (16:40)	1.2 (08:20)	8,9	21 (16:00)	14 (15:50)	0	0	0	0	0
Castuera	Badajoz	16.7 (16:50)	8.7 (08:50)	12,7	24 (23:40)	15 (23:50)	0	0	0	0	0
Navalvillar de Pela	Badajoz	15.8 (16:20)	7.9 (23:59)	11,9	17 (15:20)	10 (17:20)	0	0	0	0	0
Don Benito	Badajoz	17.2 (15:40)	8.4 (07:10)	12,8	18 (14:50)	10 (23:30)	0	0	0	0	0
Llerena	Badajoz	15.5 (16:30)	6.3 (07:00)	10,9	32 (13:20)	21 (23:00)	0	0	0	0	0
Villafranca de los Barros	Badajoz	17.2 (16:50)	3.3 (08:20)	10,3	23 (15:50)	15 (21:10)	0	0	0	0	0
Mérida	Badajoz	18.2 (16:20)	7.1 (23:10)	12,7	17 (16:40)	9 (13:40)	0	0	0	0	0
Zafra	Badajoz	17.9 (15:20)	3.2 (07:40)	10,5	24 (14:40)	14 (14:40)	0	0	0	0	0
Almendralejo	Badajoz	17.4 (17:40)	5.2 (08:00)	11,3	19 (14:50)	14 (23:50)	0	0	0	0	0
Badajoz Aeropuerto	Badajoz	18.5 (15:30)	8.9 (09:30)	13,7	17 (13:40)	10 (19:00)	0	0	0	0	0
Alburquerque	Badajoz	15.6 (16:20)	9.9 (19:40)	12,8	22 (14:00)	14 (13:40)	0	0	0	0	0
Puebla de Obando	Badajoz	14.9 (16:50)	7.9 (23:59)	11,4	21 (14:20)	13 (00:30)	0	0	0	0	0
Badajoz	Badajoz	17.9 (16:20)	7.1 (23:59)	12,5	18 (16:20)	10 (16:30)	0	0	0	0	0
Olivenza	Badajoz	16.9 (14:50)	9.2 (23:30)	13	22 (14:40)	14 (00:10)	0	0	0	0	0
Alconchel	Badajoz	16.6 (16:10)	8.4 (08:20)	12,5	18 (23:40)	13 (23:40)	0	0	0	0	0
Barcarrota	Badajoz	16.4 (16:40)	5.8 (08:10)	11,1		10 (16:20)	0	0	0	0	0
Villanueva del Fresno	Badajoz	17.0 (16:30)	7.0 (08:40)	12	26 (16:10)	18 (16:10)	0	0	0	0	0
Monesterio	Badajoz	14.4 (15:50)	4.9 (07:30)	9,6	36 (23:50)	23 (23:30)	0	0	0	0	0
Fuente de Cantos	Badajoz	16.2 (15:50)	7.0 (04:40)	11,6	25 (14:50)	18 (21:10)	0	0	0	0	0
Jerez de los Caballeros	Badajoz	18.2 (16:20)	3.1 (07:20)	10,7	30 (16:50)	19 (16:50)	0	0	0	0	0
Fregenal de la Sierra	Badajoz	16.6 (16:20)	2.6 (08:30)	9,6	22 (16:00)	12 (13:50)	0	0	0	0	0
Azuaga	Badajoz	16.8 (16:10)	4.9 (06:30)	10,8	20 (15:50)	12 (19:00)	0	0	0	0	0
Pontons	Barcelona	14.0 (15:10)	4.2 (07:40)	9,1	22 (12:40)	14 (12:00)	0	0	0	0	0
Vilafranca del Penedès	Barcelona	16.1 (14:40)	5.4 (00:00)	10,8	17 (16:40)	9 (17:30)	0	0	0	0	0
Sitges	Barcelona	15.3 (15:00)	8.3 (00:00)	11,8	13 (15:10)	7 (13:00)	0	0	0	0	0
Barcelona Aeropuerto	Barcelona	16.0 (13:30)	6.0 (07:50)	11	28 (07:40)	21 (07:40)	0	0	0	0	0
Berga	Barcelona	12.0 (15:30)	1.0 (08:40)	6,5	17 (06:30)	10 (14:50)	0	0	0	0	0
Balsareny	Barcelona	14.2 (15:40)	-2.3 (07:30)	5,9	14 (15:10)	9 (16:40)	0	0	0	0	0
Prat de Lluçanès	Barcelona	11.8 (16:00)	-0.5 (02:40)	5,7	11 (17:10)	6 (17:10)	0	0	0	0	0
Moià	Barcelona	12.3 (14:20)	2.1 (07:10)	7,2	20 (15:10)	12 (15:10)	0	0	0	0	0
Manresa	Barcelona	14.4 (16:00)	-0.6 (07:20)	6,9	12 (02:40)	7 (23:50)	0	0	0	0	0
Monistrol de Montserrat	Barcelona	10.4 (14:30)	3.6 (06:10)	7							
Igualada	Barcelona	16.1 (16:10)	1.7 (08:40)	8,9	17 (14:40)	4 (14:40)					
Corbera, Pic d'Agulles	Barcelona	15.0 (12:50)	5.4 (00:00)	10,2			0	0	0	0	0
Barcelona	Barcelona	16.7 (14:00)	8.8 (07:20)	12,8	21 (16:40)	17 (16:40)	0	0	0	0	0
Barcelona, Museo Marítimo	Barcelona	15.5 (14:50)	8.2 (05:30)	11,8	18 (23:40)	8 (18:10)	0	0	0	0	0
Caldes de Montbui	Barcelona	16.1 (15:50)	1.4 (07:20)	8,8	21 (16:00)	13 (14:10)	0	0	0	0	0
Vilassar de Dalt	Barcelona	17.0 (12:50)	7.1 (06:20)	12	17 (13:50)	10 (14:30)	0	0	0	0	0
Arenys de Mar	Barcelona	15.2 (14:30)	4.4 (02:10)	9,8	18 (13:30)	9 (13:30)	0	0	0	0	0
Santa Susana	Barcelona	14.3 (15:10)	1.9 (05:00)	8,1	23 (13:20)	14 (15:10)	0	0	0	0	0
Fogars de Montclús	Barcelona	11.7 (12:40)	3.0 (06:40)	7,3			0	0	0	0	0
Tona	Barcelona	14.8 (16:00)	-0.9 (08:20)	7	19 (17:50)	10 (17:50)					
Sant Julià  de Vilatorta	Barcelona	12.9 (14:40)	-2.0 (08:10)	5,4	10 (11:10)	6 (11:10)	0	0	0	0	0
Lekeitio	Bizkaia	19.0 (15:50)	11.3 (06:10)	15,2	35 (00:20)	21 (23:00)	0	0	0	0	0
Forua	Bizkaia	19.5 (15:10)	8.9 (04:30)	14,2	28 (23:50)	19 (23:59)	0	0	0	0	0
Machichaco	Bizkaia				51 (22:40)	25 (23:59)	0	0	0	0	0
Punta Galea	Bizkaia	18.9 (14:50)	10.4 (03:10)	14,6	38 (23:40)	17 (23:20)	0	0	0	0	0
Orozko	Bizkaia	16.9 (14:20)	9.1 (03:30)	13	51 (21:00)	22 (22:10)	0	0	0	0	0
Abadiño	Bizkaia	11.8 (14:50)	6.7 (03:40)	9,3			0	0	0	0	0
Amorebieta--Etxano	Bizkaia	18.1 (14:40)	7.9 (04:20)	13	28 (19:00)	15 (14:50)	0	0	0	0	0
Balmaseda	Bizkaia	18.3 (13:20)	9.6 (01:50)	13,9			0	0	0	0	0
Güeñes	Bizkaia	17.3 (13:40)	10.2 (01:20)	13,7	33 (18:40)	13 (23:00)	0	0	0	0	0
Bilbao Aeropuerto	Bizkaia	19.9 (14:30)	8.8 (03:10)	14,3	35 (14:20)	19 (21:10)	0	0	0	0	0
Sopuerta	Bizkaia	18.3 (14:40)	10.8 (02:20)	14,5	41 (21:10)	18 (21:10)	0	0	0	0	0
Coruña del Conde	Burgos	11.1 (16:10)	7.0 (23:59)	9,1	24 (12:50)	15 (12:40)	0,6	0,2	0,4	0	0
Aranda de Duero	Burgos	13.8 (15:00)	6.7 (23:59)	10,3	29 (01:40)	15 (11:40)	0	0	0	0	0
Pedrosa del Príncipe	Burgos	11.7 (14:50)	7.6 (23:59)	9,6	35 (11:40)	21 (11:30)	1,6	0,2	1,2	0,2	0
Palacios de la Sierra	Burgos	9.7 (15:30)	4.9 (00:00)	7,3	26 (01:10)	12 (02:30)	1,6	0,6	0,8	0,2	0
Monterrubio de la Demanda	Burgos	7.9 (14:00)	5.2 (00:00)	6,5	30 (14:20)	21 (14:20)	5,4	3	0,8	1,6	0
Villamayor de los Montes	Burgos	10.7 (14:50)	7.3 (06:20)	9	33 (11:50)	21 (15:30)	0,2	0	0,2	0	0
Burgos Aeropuerto	Burgos	10.6 (15:40)	7.3 (08:00)	9			0,2	0,2	0	0	0
Santa Gadea de Alfoz	Burgos	10.6 (14:10)	5.7 (07:50)	8,2			0	0	0	0	0
Sargentes de la Lora	Burgos	9.1 (15:30)	5.2 (08:20)	7,2	40 (16:00)	28 (16:00)	0,8	0,6	0	0,2	0
Briviesca	Burgos	12.1 (16:00)	8.0 (23:40)	10,1	35 (13:00)	23 (13:50)	0	0	0	0	0
Medina de Pomar	Burgos	14.2 (14:50)	5.5 (08:50)	9,8	34 (16:30)	17 (17:00)	0	0	0	0	0
Miranda de Ebro	Burgos	15.1 (15:50)	7.0 (22:30)	11,1	26 (02:40)	15 (02:50)	0	0	0	0	0
Belorado	Burgos	12.3 (15:10)	6.8 (23:59)	9,6	36 (00:40)	13 (12:10)	0	0	0	0	0
Madrigal de la Vera	Cáceres	14.3 (16:50)	8.7 (22:00)	11,5	21 (23:20)	9 (14:50)	0,4	0,2	0,2	0	0
Navalmoral de la Mata	Cáceres	15.9 (16:40)	8.8 (22:30)	12,3	22 (11:40)	14 (11:40)	2	1,8	0,2	0	0
Garganta de la Olla	Cáceres	12.8 (13:20)	8.3 (03:00)	10,6	19 (07:00)	12 (14:00)	0,8	0,8	0	0	0
Serradilla	Cáceres	13.8 (16:40)	9.6 (23:00)	11,7	14 (13:50)	10 (23:59)	0,8	0,4	0,4	0	0
Jaraicejo	Cáceres	12.6 (15:50)	8.8 (21:20)	10,7	20 (16:40)	15 (22:10)	0,6	0,2	0,4	0	0
Trujillo	Cáceres	13.9 (15:20)	7.4 (23:10)	10,6	23 (15:30)	13 (12:00)	1,3	0,5	0,2	0,6	0
Cáceres	Cáceres	14.9 (16:20)	10.4 (09:00)	12,6	40 (01:10)	24 (00:50)	0	0	0	0	0
Cañaveral	Cáceres	14.1 (17:10)	10.0 (22:20)	12,1	23 (14:00)	16 (14:10)	0,8	0,2	0,6	0	0
Nuñomoral	Cáceres	12.5 (16:00)	8.8 (23:59)	10,7	20 (16:10)	12 (16:20)	2	1,4	0,4	0,2	0
Guijo de Granadilla	Cáceres	13.9 (15:10)	8.7 (23:00)	11,3	25 (15:10)	16 (15:10)	2	1,4	0,6	0	0
Hervás	Cáceres	11.8 (15:30)	8.8 (00:10)	10,3	53 (23:00)	23 (21:50)	7,4	5,8	1,6	0	0
Montehermoso	Cáceres	14.3 (17:10)	7.9 (21:30)	11,1	21 (12:40)	12 (17:00)	0,6	0,6	0	0	0
Tornavacas	Cáceres	8.4 (15:20)	6.2 (22:20)	7,3	28 (15:40)	18 (12:30)	2	1,2	0,8	0	0
Piornal	Cáceres	6.9 (12:20)	3.9 (22:40)	5,4	30 (20:40)	14 (23:50)	6,4	4,4	2	0	0
Plasencia	Cáceres	14.9 (15:50)	10.2 (23:10)	12,5	23 (23:50)	9 (04:10)	0,8	0,7	0,1	0	0
Coria	Cáceres	15.2 (15:10)	9.9 (23:20)	12,5	26 (15:50)	15 (16:30)	0,2	0,2	0	0	0
Torrecilla de los Angeles	Cáceres	12.8 (16:40)	7.7 (22:00)	10,3	28 (14:40)	14 (14:40)	4,6	1,8	1,2	1,6	0
Hoyos	Cáceres	11.4 (17:00)	9.4 (21:50)	10,4	19 (12:20)	12 (12:20)	6,6	3,8	2	0,8	0
Zarza La Mayor	Cáceres	14.9 (16:30)	9.1 (23:59)	12	27 (14:30)	21 (14:30)	0,2	0	0,2	0	0
Valverde del Fresno	Cáceres	13.0 (15:50)	9.7 (23:50)	11,3	17 (16:50)	10 (16:00)	2,4	2	0,4	0	0
Aliseda	Cáceres	15.4 (15:50)	10.0 (19:50)	12,7	23 (14:10)	16 (01:40)	0	0	0	0	0
Brozas	Cáceres	14.7 (15:00)	9.9 (22:50)	12,3	28 (14:30)	19 (16:10)	0	0	0	0	0
Valencia de Alcántara	Cáceres	15.1 (14:30)	8.4 (23:00)	11,8	26 (16:20)	14 (15:50)	0	0	0	0	0
Guadalupe	Cáceres	13.1 (14:20)	7.1 (20:50)	10,1	19 (14:20)	10 (14:20)	1	1	0	0	0
Cañamero	Cáceres	13.6 (15:50)	8.4 (08:30)	11	15 (22:40)	8 (23:30)	0,2	0	0	0,2	0
Zorita	Cáceres	14.7 (14:50)	9.5 (05:20)	12,1	26 (22:50)	20 (22:50)	0	0	0	0	0
Alcuescar	Cáceres	14.1 (16:10)	8.5 (23:59)	11,3	22 (14:30)	17 (23:59)	0	0	0	0	0
Chipiona	Cádiz	18.0 (16:00)	5.5 (08:30)	11,8	22 (14:20)	13 (14:20)	0	0	0	0	0
Rota, Base Naval	Cádiz	17.6 (15:40)	5.5 (09:10)	11,6			0	0	0	0	0
Grazalema	Cádiz	14.9 (15:10)	2.7 (02:20)	8,8	15 (15:50)	10 (21:40)	0	0	0	0	0
Olvera	Cádiz	18.0 (16:20)	6.4 (08:50)	12,2	17 (13:40)	9 (02:20)	0	0	0	0	0
El Bosque	Cádiz	19.2 (16:50)	4.9 (08:30)	12,1	24 (20:30)	14 (23:20)	0	0	0	0	0
San José del Valle	Cádiz	19.9 (16:00)	6.4 (08:10)	13,1	22 (17:10)	14 (17:10)	0	0	0	0	0
Jerez de la Frontera Aeropuerto	Cádiz	19.9 (15:40)	3.9 (08:40)	11,9	21 (14:40)	10 (18:00)	0	0	0	0	0
San Fernando	Cádiz	17.9 (15:20)	9.1 (08:10)	13,5	29 (15:00)	17 (15:20)	0	0	0	0	0
Cádiz	Cádiz	17.5 (14:20)	9.2 (08:20)	13,3	29 (15:30)	16 (15:20)	0	0	0	0	0
Medina Sidonia	Cádiz										
Vejer de la Frontera	Cádiz	18.2 (14:40)	9.2 (05:30)	13,7	31 (23:10)	10 (14:10)	0	0	0	0	0
Barbate	Cádiz	18.9 (17:10)	6.0 (08:50)	12,4	26 (14:10)	22 (14:20)	0	0	0	0	0
Tarifa	Cádiz	17.7 (14:10)	12.5 (04:50)	15,1	43 (23:20)	31 (23:50)	0	0	0	0	0
Jimena de la Frontera	Cádiz	17.6 (15:40)	2.7 (08:00)	10,2	22 (15:20)	12 (16:00)					
San Roque	Cádiz	16.5 (13:00)	6.4 (08:30)	11,5	21 (05:40)	14 (08:20)	0	0	0	0	0
Castro Urdiales	Cantabria	20.0 (14:50)	10.8 (07:40)	15,4	49 (23:10)	32 (23:10)	0	0	0	0	0
Ramales de la Victoria	Cantabria	19.4 (14:30)	7.1 (02:50)	13,2	70 (23:20)	28 (23:20)	0	0	0	0	0
Barcena de Cicero, Treto	Cantabria	18.5 (14:20)	8.6 (08:00)	13,6	21 (20:30)	13 (11:30)	0	0	0	0	0
Soba, Alto Miera	Cantabria	14.8 (12:30)	9.5 (00:10)	12,2	52 (22:10)	22 (22:10)	0,4	0	0	0	0,4
Santander Aeropuerto	Cantabria	20.2 (15:30)	8.3 (08:40)	14,3	55 (21:00)	36 (21:30)	0	0	0	0	0
Santander	Cantabria	18.7 (16:30)	11.7 (06:40)	15,2	50 (22:10)	34 (22:00)	0	0	0	0	0
Villacarriedo	Cantabria	18.6 (14:00)	8.5 (02:10)	13,6	53 (21:40)	29 (21:40)	0	0	0	0	0
Los Tojos, Bárcena Mayor	Cantabria	16.9 (14:30)	4.0 (08:40)	10,4	24 (19:20)	11 (19:20)	0	0	0	0	0
San Felices de Buelna	Cantabria	21.0 (13:50)	8.6 (08:50)	14,8	36 (19:20)	21 (17:00)	0	0	0	0	0
Torrelavega, Sierrapando	Cantabria	20.3 (13:40)	11.0 (01:10)	15,6	37 (18:20)	22 (18:20)	0	0	0	0	0
San Vicente de la Barquera	Cantabria	17.4 (12:30)	9.4 (06:30)	13,4	22 (23:40)	17 (09:40)	0	0	0	0	0
Camaleño, Fuente De	Cantabria	12.8 (12:30)	5.3 (05:20)	9,1	42 (22:50)	13 (22:50)	2	0	0	1,8	0,2
Cillórigo de Liébana, Tama	Cantabria	18.6 (15:20)	3.8 (08:50)	11,2	23 (15:40)	14 (14:30)	0	0	0	0	0
Tresviso	Cantabria	13.1 (14:30)	8.5 (07:10)	10,8	22 (21:30)	14 (21:30)	0	0	0	0	0
Santillana del Mar, Altamira	Cantabria	19.5 (15:00)	10.3 (02:50)	14,9	32 (21:00)	21 (21:00)	0	0	0	0	0
Reinosa	Cantabria	12.4 (13:10)	1.0 (08:30)	6,7	46 (22:40)	25 (12:40)	0	0	0	0	0
Alto Campoo	Cantabria				75 (23:59)	31 (23:20)	0,7	0	0	0,2	0,5
Valderredible, Cubillo de Ebro	Cantabria	12.4 (15:20)	7.6 (07:30)	10	36 (15:30)	20 (20:10)	0	0	0	0	0
Valderredible, Polientes	Cantabria	12.8 (15:20)	6.0 (07:50)	9,4	30 (14:30)	19 (14:30)	0,1	0,1	0	0	0
Segorbe	Castelló/Castellón	17.4 (14:20)	5.7 (04:40)	11,5	15 (16:00)	9 (08:30)	0	0	0	0	0
